,PNPT1 (87178)
ACH-000189,-0.9482889814409999
ACH-000190,-1.01787343585
ACH-000198,-0.771364505473
ACH-000204,-0.9225534976180001
ACH-000206,-0.53480687941
ACH-000207,-0.83254616589
ACH-000211,-0.849366734102
ACH-000215,-1.0196894527200002
ACH-000221,-0.547728993134
ACH-000222,-0.9260723059710001
ACH-000223,-1.26280046233
ACH-000226,-0.8874867582420001
ACH-000227,-0.75373202095
ACH-000228,-0.84348524999
ACH-000231,-0.907048975098
ACH-000232,-0.970966732564
ACH-000233,-0.9363176510760001
ACH-000234,-0.6305621919300001
ACH-000235,-0.7470202365090001
ACH-000237,-0.457073561456
ACH-000238,-1.06931374361
ACH-000243,-0.763910848797
ACH-000244,-0.6436362381899999
ACH-000246,-0.994445195084
ACH-000248,-1.04017296248
ACH-000250,-0.4852172214
ACH-000251,-1.2532407030600001
ACH-000253,-0.739628844861
ACH-000255,-0.87479750842
ACH-000256,-0.977230017861
ACH-000257,-0.84694374945
ACH-000258,-0.9526188231649999
ACH-000259,-0.994288727711
ACH-000260,-0.657560276949
ACH-000261,-0.6688156799930001
ACH-000262,-1.07364848054
ACH-000263,-0.883657342044
ACH-000264,-0.684237820988
ACH-000265,-0.924251528528
ACH-000266,-0.882419040302
ACH-000272,-0.46307247480400004
ACH-000273,-1.0
ACH-000274,-0.703386699339
ACH-000277,-1.19022670017
ACH-000278,-0.43731795651600003
ACH-000279,-1.20764735433
ACH-000280,-0.814578904257
ACH-000281,-1.11450696127
ACH-000288,-1.10560829969
ACH-000291,-0.932294057444
ACH-000293,-1.06461019694
ACH-000294,-0.759177103875
ACH-000295,-0.8441716265899999
ACH-000296,-0.770230312615
ACH-000302,-0.725809644483
ACH-000304,-0.6408896604959999
ACH-000307,-1.00945538809
ACH-000308,-0.6800025546340001
ACH-000310,-0.5567008300240001
ACH-000311,-0.798359568067
ACH-000312,-1.0344122114899998
ACH-000315,-0.9380580089180001
ACH-000316,-0.676114083199
ACH-000317,-1.4031984194299998
ACH-000318,-0.652089163436
ACH-000319,-0.629194413877
ACH-000320,-0.862273745648
ACH-000322,-1.22516916915
ACH-000323,-0.990858151073
ACH-000324,-0.9869379178309999
ACH-000329,-0.8098254905300001
ACH-000330,-0.8648952645379999
ACH-000331,-0.955072871171
ACH-000332,-0.529067836731
ACH-000334,-0.849437239622
ACH-000335,-0.869594555301
ACH-000336,-1.1480575529700001
ACH-000337,-0.74468868801
ACH-000339,-0.8611404516140001
ACH-000341,-1.0707875391700001
ACH-000348,-0.744845652853
ACH-000350,-0.790323883054
ACH-000352,-1.02835903307
ACH-000356,-0.792217864515
ACH-000361,-0.770503457412
ACH-000362,-0.501915213506
ACH-000363,-0.6055221934830001
ACH-000364,-0.858158525448
ACH-000365,-1.00092197969
ACH-000366,-0.769880714157
ACH-000368,-0.8578808281129999
ACH-000374,-1.10991258791
ACH-000375,-0.822630543642
ACH-000376,-1.1022427745799999
ACH-000381,-0.949478493527
ACH-000383,-0.618936388761
ACH-000387,-1.01670699476
ACH-000389,-0.480421577904
ACH-000390,-0.9532643639659999
ACH-000393,-0.678053012263
ACH-000395,-0.642189321533
ACH-000397,-0.67959846661
ACH-000401,-0.6832896174869999
ACH-000402,-0.857062754069
ACH-000403,-0.79690150112
ACH-000404,-0.882966823961
ACH-000406,-1.06696650666
ACH-000407,-0.933281773567
ACH-000408,-1.3687643578600002
ACH-000410,-0.880336708604
ACH-000411,-0.607449383484
ACH-000414,-1.0988854747499999
ACH-000415,-1.0550683698799999
ACH-000416,-0.735703312248
ACH-000420,-0.942390992661
ACH-000421,-0.732322575345
ACH-000424,-0.739870734242
ACH-000425,-0.9880905133869999
ACH-000426,-0.39879992929700003
ACH-000427,-0.7876919020819999
ACH-000433,-0.6317079508160001
ACH-000436,-0.695164787963
ACH-000444,-0.735569467038
ACH-000445,-1.0325940845200001
ACH-000448,-0.809914155402
ACH-000450,-1.16189830149
ACH-000452,-0.793907379375
ACH-000454,-0.998068445785
ACH-000458,-0.981287186218
ACH-000459,-1.45853256065
ACH-000460,-0.907551893118
ACH-000461,-1.0682832557100002
ACH-000463,-0.721727882034
ACH-000464,-0.751958649814
ACH-000466,-1.06877423032
ACH-000467,-0.876209323413
ACH-000468,-0.905651880908
ACH-000469,-1.00651486229
ACH-000470,-0.793368452085
ACH-000471,-0.615904457019
ACH-000472,-1.05598016148
ACH-000473,-0.8521030724330001
ACH-000475,-0.866872334881
ACH-000476,-1.26621419558
ACH-000477,-0.786550962192
ACH-000480,-0.82397783163
ACH-000481,-0.5311607699809999
ACH-000483,-0.8565278947660001
ACH-000484,-0.488596974726
ACH-000485,-0.827457384558
ACH-000486,-0.812931894113
ACH-000487,-0.9701682914149999
ACH-000488,-1.0791044379299999
ACH-000490,-1.0521413160200002
ACH-000491,-1.23166001744
ACH-000495,-0.604085429841
ACH-000496,-0.769933296721
ACH-000499,-0.990374739685
ACH-000500,-1.25718901801
ACH-000502,-0.8669945208069999
ACH-000503,-1.06908934134
ACH-000505,-0.452450311829
ACH-000507,-0.934311275252
ACH-000510,-0.8464891580689999
ACH-000511,-0.767701347777
ACH-000512,-1.5203928758
ACH-000516,-0.684156385807
ACH-000517,-0.701194993436
ACH-000518,-0.860549679057
ACH-000520,-0.51867869649
ACH-000521,-1.10033331878
ACH-000522,-1.1067324516200001
ACH-000524,-1.13161130975
ACH-000527,-0.7595697788249999
ACH-000528,-0.898779682907
ACH-000537,-0.6623887343829999
ACH-000541,-0.619388934886
ACH-000542,-0.650684557708
ACH-000544,-0.926844425109
ACH-000545,-0.9206078364020001
ACH-000547,-0.480517183591
ACH-000548,-0.7796776062649999
ACH-000549,-1.07938611585
ACH-000550,-0.7224414822290001
ACH-000552,-1.04697927436
ACH-000556,-0.997790601438
ACH-000557,-0.47881191708400006
ACH-000570,-0.997945302718
ACH-000571,-0.944223518774
ACH-000573,-0.788529268462
ACH-000576,-0.7465123170669999
ACH-000580,-0.592246845832
ACH-000584,-0.883575791988
ACH-000585,-0.8637306013349999
ACH-000588,-0.944746371846
ACH-000589,-1.1424352877600001
ACH-000591,-1.09751108655
ACH-000593,-1.1113740810600001
ACH-000600,-0.8852604728740001
ACH-000601,-1.12259220549
ACH-000604,-1.17605012369
ACH-000605,-1.0773262871200002
ACH-000606,-1.03855330963
ACH-000608,-0.589146371877
ACH-000614,-1.00283457588
ACH-000616,-0.7231169822329999
ACH-000618,-1.04726741481
ACH-000619,-1.25477217934
ACH-000620,-0.647739863265
ACH-000621,-0.605833528603
ACH-000622,-0.598239060405
ACH-000623,-0.8976447851200001
ACH-000624,-0.847603509121
ACH-000627,-0.970429284364
ACH-000630,-1.0388013973
ACH-000632,-0.860038573811
ACH-000633,-1.2695904281200001
ACH-000637,-0.8590202249760001
ACH-000638,-0.918890455799
ACH-000646,-0.480630222035
ACH-000647,-1.02514251786
ACH-000648,-0.9951822686920001
ACH-000649,-0.7729718372490001
ACH-000651,-1.15804852716
ACH-000652,-0.837909638006
ACH-000653,-0.823867526611
ACH-000657,-0.805617790742
ACH-000658,-0.932816666503
ACH-000661,-0.879366987048
ACH-000662,-0.6745397972920001
ACH-000663,-0.618366551067
ACH-000665,-0.755343539532
ACH-000671,-1.0920472016399998
ACH-000673,-0.5364476574629999
ACH-000676,-1.13892245573
ACH-000677,-0.9803512563779999
ACH-000681,-0.873157893924
ACH-000682,-1.15536467073
ACH-000683,-0.881203373466
ACH-000684,-0.9380477349349999
ACH-000688,-0.857523556241
ACH-000693,-1.04999310371
ACH-000694,-1.0525669051100002
ACH-000695,-1.0474909685299998
ACH-000696,-0.888349868002
ACH-000697,-1.01309565115
ACH-000699,-1.1023577335899999
ACH-000701,-1.2672739606999999
ACH-000706,-0.958213447162
ACH-000711,-1.02822188567
ACH-000713,-1.00008642971
ACH-000714,-0.537503280572
ACH-000718,-0.798536341632
ACH-000720,-1.04001818304
ACH-000721,-1.06378462027
ACH-000724,-0.9799636486040001
ACH-000725,-1.05668994164
ACH-000732,-0.782886576953
ACH-000734,-1.0317716788200002
ACH-000735,-1.00158907797
ACH-000736,-0.657972233125
ACH-000738,-0.863689157166
ACH-000746,-0.8571098351809999
ACH-000747,-1.20023028158
ACH-000748,-0.671753737009
ACH-000753,-0.945100103254
ACH-000756,-0.695150205361
ACH-000757,-0.768741629648
ACH-000758,-1.0190220726299999
ACH-000760,-0.882350281673
ACH-000763,-1.0044011206499999
ACH-000764,-0.945032648279
ACH-000765,-0.9033255505660001
ACH-000766,-0.759952996955
ACH-000767,-0.953853742653
ACH-000768,-0.980486563819
ACH-000769,-0.767462809339
ACH-000770,-0.781680730211
ACH-000771,-1.2468873472700002
ACH-000773,-0.58264363408
ACH-000776,-0.9527738969220001
ACH-000777,-0.900645615149
ACH-000778,-0.9514431538060001
ACH-000781,-0.823847267949
ACH-000782,-0.737343972483
ACH-000783,-0.859398332513
ACH-000784,-1.13410685906
ACH-000785,-1.06165040704
ACH-000787,-1.00621969263
ACH-000788,-0.6328925395130001
ACH-000791,-0.640781833489
ACH-000792,-0.654686470607
ACH-000794,-1.0592700296200002
ACH-000796,-0.901988225925
ACH-000799,-1.09986818362
ACH-000800,-1.20268107362
ACH-000802,-1.03594973498
ACH-000804,-0.995972191497
ACH-000805,-0.9002877327750001
ACH-000809,-1.1057030081700001
ACH-000810,-1.0359764433399998
ACH-000811,-0.40646968415
ACH-000817,-0.8465817621089999
ACH-000819,-1.00877080616
ACH-000820,-0.887644691867
ACH-000821,-0.974664089856
ACH-000822,-0.772545540172
ACH-000823,-0.917019737897
ACH-000824,-0.678468526033
ACH-000827,-0.531580291594
ACH-000829,-0.511588621604
ACH-000831,-0.91307190162
ACH-000832,-1.1605981122700002
ACH-000833,-0.787564615111
ACH-000834,-1.2279629909899998
ACH-000835,-1.2452805316700002
ACH-000836,-1.10448551305
ACH-000837,-0.977600702304
ACH-000838,-0.896114118336
ACH-000839,-0.566452151389
ACH-000840,-0.796437941567
ACH-000841,-0.782469017228
ACH-000843,-1.12039040843
ACH-000846,-0.8491305107520001
ACH-000847,-0.959904492714
ACH-000848,-0.944594023415
ACH-000849,-0.8137106940659999
ACH-000851,-1.09800817601
ACH-000855,-1.18455708565
ACH-000856,-0.676937057158
ACH-000858,-1.23111330633
ACH-000859,-1.05584810136
ACH-000861,-1.01291928199
ACH-000862,-1.2223669218200002
ACH-000865,-1.00428587986
ACH-000866,-0.872262193907
ACH-000867,-0.935774055658
ACH-000869,-0.751471770597
ACH-000872,-0.952953253828
ACH-000873,-1.44222026638
ACH-000876,-1.40430452311
ACH-000878,-0.7282325992990001
ACH-000880,-0.689097795895
ACH-000881,-0.586870446756
ACH-000882,-0.883324234595
ACH-000884,-1.1641105229100002
ACH-000885,-1.17926529482
ACH-000887,-0.7183012003120001
ACH-000888,-0.728277718679
ACH-000889,-1.0194945303799998
ACH-000890,-0.5869193899449999
ACH-000896,-1.01027961854
ACH-000898,-0.8961666747939999
ACH-000900,-0.874326674533
ACH-000901,-0.823824241309
ACH-000905,-1.03831394554
ACH-000906,-0.9064486456799999
ACH-000907,-0.896751854403
ACH-000910,-1.02500987987
ACH-000911,-1.11309163581
ACH-000912,-0.730808815123
ACH-000913,-1.02728249667
ACH-000915,-1.11396159152
ACH-000916,-0.609198641497
ACH-000917,-0.941205689194
ACH-000921,-0.7598008649
ACH-000924,-1.39671183883
ACH-000926,-0.70415174105
ACH-000928,-0.997101430827
ACH-000929,-1.07151047669
ACH-000932,-0.925251758934
ACH-000935,-1.51366586201
ACH-000936,-0.91409422362
ACH-000937,-1.0161114219299998
ACH-000938,-1.0958769880099999
ACH-000939,-1.42676148003
ACH-000941,-1.0404083235400001
ACH-000943,-0.890509354912
ACH-000946,-1.109454688
ACH-000947,-0.7957657719679999
ACH-000948,-0.8226265080740001
ACH-000950,-1.3170093704299999
ACH-000953,-1.00310143353
ACH-000957,-0.922672019962
ACH-000958,-0.6773303117049999
ACH-000960,-1.03524308865
ACH-000963,-1.22807014752
ACH-000968,-1.2012204408
ACH-000969,-1.0082722179999999
ACH-000973,-0.9352536910379999
ACH-000974,-0.734336262765
ACH-000975,-1.4379258505399999
ACH-000976,-0.818879802338
ACH-000978,-0.7020612897249999
ACH-000980,-0.941391884365
ACH-000984,-0.8713627939749999
ACH-000986,-1.3234262399799999
ACH-000988,-0.68826893763
ACH-000993,-0.48216675302199996
ACH-000994,-0.9110864649200001
ACH-000996,-0.77053709765
ACH-001001,-1.0900466687600001
ACH-001020,-0.604523441588
ACH-001028,-0.9643577482610001
ACH-001031,-0.74590985433
ACH-001038,-0.991316987119
ACH-001048,-0.698012287052
ACH-001050,-0.480525566892
ACH-001053,-0.850714707621
ACH-001054,-1.08178835481
ACH-001061,-0.764872252051
ACH-001067,-0.778236241655
ACH-001075,-0.760259341808
ACH-001096,-0.825939744378
ACH-001128,-1.28034285072
ACH-001134,-0.8670774545990001
ACH-001151,-0.970737354162
ACH-001163,-0.964386592942
ACH-001164,-0.27279233108
ACH-001173,-0.934038464588
ACH-001183,-0.87498272168
ACH-001184,-0.8889234372799999
ACH-001190,-1.05044123575
ACH-001192,-0.714061715553
ACH-001193,-1.1395849117
ACH-001196,-0.9293402185690001
ACH-001197,-0.9646710948999999
ACH-001205,-0.90261863394
ACH-001211,-0.92270739896
ACH-001212,-0.5514930421459999
ACH-001228,-0.648466060054
ACH-001232,-0.9468681629250001
ACH-001239,-1.03403585765
ACH-001274,-0.8560955153030001
ACH-001275,-0.992511230705
ACH-001277,-0.783210701443
ACH-001278,-0.908348020325
ACH-001280,-0.564816119318
ACH-001283,-0.893933298051
ACH-001289,-0.7773465545980001
ACH-001295,-0.410313321554
ACH-001300,-0.738350013312
ACH-001301,-0.6916021598790001
ACH-001302,-0.17634861581
ACH-001303,-0.8391521738750001
ACH-001306,-0.5239059427139999
ACH-001318,-0.8218356567589999
ACH-001322,-0.772630607599
ACH-001328,-1.19651325604
ACH-001332,-1.32443223316
ACH-001333,-0.901717370317
ACH-001336,-1.07324334461
ACH-001340,-0.751842119461
ACH-001346,-0.832796267227
ACH-001353,-0.634395632055
ACH-001354,-0.838906819852
ACH-001367,-0.795284061197
ACH-001368,-0.914283087938
ACH-001374,-0.43288730659900004
ACH-001375,-0.52696016595
ACH-001377,-1.1267786779
ACH-001380,-1.08595959999
ACH-001391,-0.493936297691
ACH-001407,-1.07217740957
ACH-001408,-1.0271711921
ACH-001413,-0.6572428777489999
ACH-001430,-0.923271954825
ACH-001431,-0.6052116666340001
ACH-001450,-1.13096082183
ACH-001496,-0.8994594450010001
ACH-001500,-0.9105806061280001
ACH-001521,-1.0047304465200002
ACH-001523,-1.0622553022299999
ACH-001532,-0.740692466839
ACH-001536,-0.7056417320999999
ACH-001550,-1.2548376164200001
ACH-001552,-0.548934433831
ACH-001554,-0.795458889984
ACH-001645,-0.526332874221
ACH-001654,-0.7041851198800001
ACH-001715,-0.648199760137
ACH-001735,-0.664194798719
ACH-001736,-1.04929886379
ACH-001737,-1.0128420150700002
ACH-001740,-0.968306999052
ACH-001745,-0.514901395312
ACH-001750,-0.866517671857
ACH-001765,-1.0189791942
ACH-001956,-0.542269644325
ACH-001957,-0.637219084854
