,TSEN2 (80746)
ACH-000182,-0.8889337756569999
ACH-000183,-0.847193469172
ACH-000188,-0.9529854201610001
ACH-000189,-1.18256832157
ACH-000190,-0.9471237508470001
ACH-000198,-0.803713971575
ACH-000204,-0.8716239643829999
ACH-000206,-0.570884532769
ACH-000207,-0.837312955006
ACH-000211,-0.9779939111079999
ACH-000215,-0.793830653044
ACH-000221,-1.04073387004
ACH-000222,-1.0140568835
ACH-000223,-0.547464716863
ACH-000226,-0.663063253307
ACH-000227,-0.308642223346
ACH-000228,-1.36819844312
ACH-000231,-0.778794817159
ACH-000232,-0.9426718897840001
ACH-000233,-0.859849987711
ACH-000234,-0.9247518669120001
ACH-000235,-0.856589765331
ACH-000237,-0.816171085362
ACH-000238,-0.83598756277
ACH-000243,-1.00010508723
ACH-000244,-0.6519728508879999
ACH-000246,-1.2183224139
ACH-000248,-0.9525502452850001
ACH-000250,-0.93833473115
ACH-000251,-0.800662335805
ACH-000253,-1.02995700086
ACH-000255,-0.876021586676
ACH-000256,-1.0344280267200001
ACH-000257,-1.07394763835
ACH-000258,-0.7088063911049999
ACH-000259,-0.8114131492219999
ACH-000260,-1.10415617888
ACH-000261,-0.62942240734
ACH-000262,-0.9299497278990001
ACH-000263,-0.561821872836
ACH-000264,-0.805224637185
ACH-000265,-0.9814890713700001
ACH-000266,-0.842607394931
ACH-000272,-1.1302573325
ACH-000273,-1.18576482162
ACH-000274,-0.846119434018
ACH-000277,-0.935366440367
ACH-000278,-0.8195183167129999
ACH-000279,-0.745948941348
ACH-000280,-0.9405948686
ACH-000281,-0.724156134959
ACH-000288,-0.618980399865
ACH-000291,-0.8565017477779999
ACH-000293,-1.02259950696
ACH-000294,-0.84817131251
ACH-000295,-0.7948123001430001
ACH-000296,-0.83373502756
ACH-000302,-0.791788941751
ACH-000304,-1.1364344639700001
ACH-000307,-0.745143392515
ACH-000308,-1.30717533534
ACH-000310,-0.513742515704
ACH-000311,-0.965008175573
ACH-000312,-1.07968002616
ACH-000315,-0.8943317174140001
ACH-000316,-0.821229434719
ACH-000317,-0.8926936806129999
ACH-000318,-0.851110431964
ACH-000319,-0.9171859908409999
ACH-000320,-0.930920170373
ACH-000322,-0.7803612321179999
ACH-000323,-0.761000053393
ACH-000324,-0.569434253555
ACH-000329,-0.722004703352
ACH-000330,-0.927154675403
ACH-000331,-1.0456966220100001
ACH-000332,-1.10270590068
ACH-000334,-0.816490298702
ACH-000335,-0.776361275063
ACH-000336,-1.26441161113
ACH-000337,-0.9974911792100001
ACH-000339,-0.8642256223129999
ACH-000341,-0.719801790308
ACH-000348,-0.804168376766
ACH-000350,-0.8585796889830001
ACH-000352,-0.882165524394
ACH-000356,-0.979276559801
ACH-000361,-0.999552975431
ACH-000362,-0.69193430716
ACH-000363,-0.7493532096979999
ACH-000364,-0.826657194961
ACH-000365,-0.804014635457
ACH-000366,-0.652799777742
ACH-000368,-0.6989588325830001
ACH-000374,-0.846837345575
ACH-000375,-0.607541132243
ACH-000376,-0.695548420846
ACH-000381,-0.85321256723
ACH-000383,-0.666876699593
ACH-000387,-0.64076866097
ACH-000389,-0.8965014015780001
ACH-000390,-0.782501464191
ACH-000393,-0.8710357892530001
ACH-000395,-0.7286871428210001
ACH-000397,-0.993072177179
ACH-000401,-0.849035665317
ACH-000402,-0.922567742966
ACH-000403,-0.762359340643
ACH-000404,-1.03548994356
ACH-000406,-0.759163847457
ACH-000407,-0.9781940374789999
ACH-000408,-0.927550607271
ACH-000410,-0.775877265952
ACH-000411,-1.31763596259
ACH-000414,-0.7219461206569999
ACH-000415,-0.919992529602
ACH-000416,-0.8049980585250001
ACH-000420,-1.07597659143
ACH-000421,-0.960916161237
ACH-000424,-1.0571106747399999
ACH-000425,-0.883653687688
ACH-000426,-0.43625232567199995
ACH-000427,-0.732125696435
ACH-000433,-1.0337017182100001
ACH-000436,-0.77870722104
ACH-000444,-0.6800781494339999
ACH-000445,-0.679015368651
ACH-000448,-0.9284573948479999
ACH-000450,-0.881110535206
ACH-000452,-0.918689856505
ACH-000454,-0.970407809666
ACH-000458,-0.880283823409
ACH-000459,-0.469444186301
ACH-000460,-0.826871209018
ACH-000461,-0.581660675488
ACH-000463,-1.077074753
ACH-000464,-0.8048046430820001
ACH-000466,-0.7719536018809999
ACH-000467,-0.8234227679709999
ACH-000468,-0.7633690410189999
ACH-000469,-0.6477424039249999
ACH-000470,-0.533295743234
ACH-000471,-1.0761863937
ACH-000472,-0.8735789107899999
ACH-000473,-1.2251731192200002
ACH-000475,-0.728876456665
ACH-000476,-1.17794523685
ACH-000477,-1.06417687175
ACH-000480,-0.42564473020000004
ACH-000481,-1.21693258488
ACH-000483,-0.737429338959
ACH-000484,-0.787256930762
ACH-000485,-0.735923425747
ACH-000486,-0.820459163821
ACH-000487,-0.547228443433
ACH-000488,-0.619853575768
ACH-000490,-0.9056977005399999
ACH-000491,-1.0484286575700001
ACH-000495,-0.904678178718
ACH-000496,-0.6692325466
ACH-000499,-1.02529356614
ACH-000500,-1.06006881193
ACH-000502,-1.01595857088
ACH-000503,-0.9210303015160001
ACH-000505,-0.8081283774279999
ACH-000507,-0.8019009562199999
ACH-000510,-0.795029441816
ACH-000511,-0.912189597166
ACH-000512,-0.7326958018529999
ACH-000516,-0.8862682839839999
ACH-000517,-0.758972868166
ACH-000518,-1.05288279304
ACH-000520,-1.11841188974
ACH-000521,-0.919012650403
ACH-000522,-0.6547297347300001
ACH-000524,-0.829837680363
ACH-000527,-1.17833613665
ACH-000528,-0.835796341523
ACH-000537,-0.986796153507
ACH-000541,-0.782482904203
ACH-000542,-0.784964742382
ACH-000544,-0.834833875478
ACH-000545,-0.90121069427
ACH-000547,-1.3593406431200001
ACH-000548,-0.826750039886
ACH-000549,-0.813607795685
ACH-000550,-0.770399937651
ACH-000552,-1.0420169454100001
ACH-000556,-0.683453477747
ACH-000557,-0.785791467535
ACH-000570,-0.586173570892
ACH-000571,-0.641392679374
ACH-000573,-0.770377578689
ACH-000576,-0.8414585591320001
ACH-000580,-1.02448490939
ACH-000584,-0.422037356397
ACH-000585,-1.01330622188
ACH-000588,-0.5305166177489999
ACH-000589,-0.8450288434450001
ACH-000591,-0.8359293807879999
ACH-000593,-0.7944207291200001
ACH-000600,-0.607369777828
ACH-000601,-0.907550809209
ACH-000604,-0.821790128222
ACH-000605,-1.0388689812
ACH-000606,-1.16749100055
ACH-000608,-0.617674921826
ACH-000614,-1.02985253582
ACH-000616,-0.803727075888
ACH-000618,-0.824022628874
ACH-000619,-0.760098300825
ACH-000620,-1.31574882738
ACH-000621,-0.47367812369499995
ACH-000622,-0.8441149199429999
ACH-000623,-0.88388462766
ACH-000624,-0.720501946585
ACH-000627,-0.8885489247220001
ACH-000630,-0.772564694521
ACH-000632,-0.6990378333059999
ACH-000633,-0.664929954889
ACH-000637,-0.669671494202
ACH-000638,-0.993364869522
ACH-000646,-1.11722215972
ACH-000647,-0.543047707124
ACH-000648,-0.593342499598
ACH-000649,-0.860117434051
ACH-000651,-0.808603572123
ACH-000652,-1.1676207181
ACH-000653,-0.725468399431
ACH-000657,-0.814186616462
ACH-000658,-0.647187637385
ACH-000661,-0.748981449625
ACH-000662,-0.858236278142
ACH-000663,-0.606502776629
ACH-000665,-0.8429932148720001
ACH-000671,-0.476861765881
ACH-000673,-0.672716463595
ACH-000676,-1.07451276584
ACH-000677,-0.676374781047
ACH-000681,-0.7869960445990001
ACH-000682,-1.00929044308
ACH-000683,-0.98828940161
ACH-000684,-0.865166281355
ACH-000688,-0.739922270653
ACH-000693,-0.9673315717380001
ACH-000694,-1.02459509838
ACH-000695,-1.0994550742799998
ACH-000696,-0.9517252042640001
ACH-000697,-0.504893006125
ACH-000699,-0.751545794765
ACH-000701,-0.504368945923
ACH-000706,-0.9618709296250001
ACH-000711,-0.61076520276
ACH-000713,-0.547290862193
ACH-000714,-0.833700305438
ACH-000718,-0.5885465047940001
ACH-000720,-0.8091019446719999
ACH-000721,-0.990161203497
ACH-000724,-0.952244301203
ACH-000725,-0.632489647657
ACH-000732,-0.957836582825
ACH-000734,-0.771587443504
ACH-000735,-0.8346431837170001
ACH-000736,-1.00367147138
ACH-000738,-0.9098365899200002
ACH-000746,-0.634264573073
ACH-000747,-0.774860000616
ACH-000748,-1.02213786046
ACH-000753,-0.5964416635600001
ACH-000756,-1.07217327079
ACH-000757,-0.8506531814630001
ACH-000758,-0.859670614653
ACH-000760,-0.948764939523
ACH-000763,-0.715575631261
ACH-000764,-0.72373043892
ACH-000765,-1.00107387357
ACH-000766,-0.847818123085
ACH-000767,-0.469148800939
ACH-000768,-0.816236443351
ACH-000769,-0.8894672658280001
ACH-000770,-0.871950108855
ACH-000771,-0.925026886482
ACH-000773,-0.603737571288
ACH-000776,-0.665348477381
ACH-000777,-0.990141217082
ACH-000778,-1.52357614474
ACH-000781,-0.86048956809
ACH-000782,-0.7437579400480001
ACH-000783,-0.8125892001039999
ACH-000784,-0.77559555669
ACH-000785,-0.824425702783
ACH-000787,-0.651669010117
ACH-000788,-0.9947430066069999
ACH-000791,-0.913415798239
ACH-000792,-0.66912553349
ACH-000794,-0.885510945338
ACH-000796,-0.803564318961
ACH-000799,-0.789836701015
ACH-000800,-1.0959676963
ACH-000802,-0.7866430269
ACH-000804,-0.678701613129
ACH-000805,-0.665223799904
ACH-000809,-0.6732095674549999
ACH-000810,-1.11165522125
ACH-000811,-1.0382443847799998
ACH-000817,-0.818208180903
ACH-000819,-0.7719371818970001
ACH-000820,-1.25518732299
ACH-000821,-0.8997723236290001
ACH-000822,-1.32214742497
ACH-000823,-0.790157372729
ACH-000824,-0.87549953766
ACH-000827,-0.9811850222669999
ACH-000829,-0.625275654291
ACH-000831,-0.881767211232
ACH-000832,-1.06639338113
ACH-000833,-0.8868749282070001
ACH-000834,-0.784315893066
ACH-000835,-1.0187848137200002
ACH-000836,-1.10631097544
ACH-000837,-0.8285709730159999
ACH-000838,-0.8411564313709999
ACH-000839,-0.867485624451
ACH-000840,-1.05032625416
ACH-000841,-1.13940404777
ACH-000843,-0.849746993762
ACH-000846,-0.7646598047900001
ACH-000847,-0.9186293708159999
ACH-000848,-0.667539373467
ACH-000849,-0.690658384373
ACH-000851,-0.7237887427949999
ACH-000855,-0.6690199611
ACH-000856,-0.962424591956
ACH-000858,-0.763634247315
ACH-000859,-0.784169683585
ACH-000861,-0.728962741619
ACH-000862,-0.5944035576519999
ACH-000865,-0.616540044434
ACH-000866,-0.7408253212739999
ACH-000867,-0.5438833307050001
ACH-000869,-0.8011001236990001
ACH-000872,-0.871661884954
ACH-000873,-0.845351785433
ACH-000876,-0.704985792906
ACH-000878,-1.0435555783200001
ACH-000880,-0.8391631303329999
ACH-000881,-0.925905354122
ACH-000882,-1.11153767935
ACH-000884,-1.06200297815
ACH-000885,-0.981824475863
ACH-000887,-0.7065819548639999
ACH-000888,-0.667495486871
ACH-000889,-0.577787433935
ACH-000890,-0.733494809966
ACH-000896,-0.8495410683140001
ACH-000898,-0.71502154256
ACH-000900,-0.6405789015950001
ACH-000901,-0.670378497842
ACH-000905,-0.517744521233
ACH-000906,-0.8859943733230001
ACH-000907,-0.855047250915
ACH-000910,-0.8072113727019999
ACH-000911,-0.746135092934
ACH-000912,-1.05735947874
ACH-000913,-0.870284696651
ACH-000915,-1.26415313979
ACH-000916,-1.13635797634
ACH-000917,-0.929483061168
ACH-000921,-0.974601419866
ACH-000924,-0.950106588934
ACH-000926,-0.905937902078
ACH-000928,-1.03798263263
ACH-000929,-0.7694466650480001
ACH-000932,-0.625809817822
ACH-000935,-0.646379260575
ACH-000936,-0.8512206573860001
ACH-000937,-0.539565646074
ACH-000938,-0.480012179433
ACH-000939,-0.934137873655
ACH-000941,-0.7164504553800001
ACH-000943,-0.6814606631119999
ACH-000946,-0.784186985792
ACH-000947,-0.556891400642
ACH-000948,-0.640692750863
ACH-000950,-1.03002935801
ACH-000953,-0.296471812314
ACH-000957,-1.18883391066
ACH-000958,-0.7088209199050001
ACH-000960,-0.655254299638
ACH-000963,-0.7858089851800001
ACH-000968,-0.78191194582
ACH-000969,-0.49210817342600005
ACH-000973,-0.596378417609
ACH-000974,-0.987511835335
ACH-000975,-0.627363646028
ACH-000976,-0.758174398009
ACH-000978,0.242418932558
ACH-000980,-0.888683492349
ACH-000984,-0.7120403354970001
ACH-000986,-0.7327194307420001
ACH-000988,-1.01176096976
ACH-000993,-1.19030965114
ACH-000994,-0.7485107231010001
ACH-000996,-0.601545764135
ACH-001001,-0.814924986488
ACH-001020,-0.916144357836
ACH-001028,-0.871687925346
ACH-001031,-0.6827269514190001
ACH-001038,-1.0151048305500001
ACH-001048,-1.0251169980700001
ACH-001050,-0.657952717196
ACH-001053,-0.789953423308
ACH-001054,-0.8843048317509999
ACH-001061,-0.916885113397
ACH-001067,-0.7976627013600001
ACH-001075,-0.797163637493
ACH-001096,-0.8514210598559999
ACH-001128,-1.2835801852
ACH-001134,-0.80387019483
ACH-001151,-0.7192471134389999
ACH-001163,-0.8186216110500001
ACH-001164,-0.608105152217
ACH-001173,-0.8998575164
ACH-001183,-0.805751706481
ACH-001184,-1.0506371911499999
ACH-001190,-1.0335721551000001
ACH-001192,-0.982937854798
ACH-001193,-0.896834621611
ACH-001196,-0.7869268491570001
ACH-001197,-0.538779944927
ACH-001205,-0.8648872416079999
ACH-001211,-0.8083704239049999
ACH-001212,-0.506108048603
ACH-001228,-0.6700630550259999
ACH-001232,-0.989939643928
ACH-001239,-0.6788844306399999
ACH-001274,-0.693691240961
ACH-001275,-0.675196823341
ACH-001277,-0.783397604429
ACH-001278,-0.8778544313009999
ACH-001280,-0.6055752572800001
ACH-001283,-0.7834683353219999
ACH-001289,-0.788684826795
ACH-001295,-1.0553318628200001
ACH-001300,-0.8274345328939999
ACH-001301,-1.0086216302700002
ACH-001302,-0.726789428029
ACH-001303,-0.763840902553
ACH-001306,-0.777876984437
ACH-001318,-0.9559117704719999
ACH-001322,-1.0412139097
ACH-001328,-0.8974564055149999
ACH-001332,-0.915724488476
ACH-001333,-0.7847470353489999
ACH-001336,-1.00863363995
ACH-001340,-0.887752275479
ACH-001346,-1.07952710447
ACH-001353,-0.903996640278
ACH-001354,-0.8961132149429999
ACH-001367,-0.895260917184
ACH-001368,-0.767520581085
ACH-001374,-1.1787922625700002
ACH-001375,-1.06502724193
ACH-001377,-0.855322603804
ACH-001380,-0.966450622342
ACH-001391,-0.814462686173
ACH-001407,-0.40102826683
ACH-001408,-0.880915565799
ACH-001413,-0.856152776884
ACH-001430,-0.8187748650100001
ACH-001431,-0.771695631271
ACH-001450,-0.74025582372
ACH-001496,-1.2711917770899999
ACH-001500,-0.9179514203810001
ACH-001521,-0.840580566787
ACH-001523,-0.972773690184
ACH-001532,-0.815206318921
ACH-001536,-0.787805273568
ACH-001550,-0.992012241761
ACH-001552,-1.07258442427
ACH-001554,-0.805146415414
ACH-001645,-0.572222184612
ACH-001654,-1.10007548964
ACH-001715,-0.728862035168
ACH-001735,-0.672830813568
ACH-001736,-0.5071846694300001
ACH-001737,-0.847419454832
ACH-001740,-0.896081986506
ACH-001745,-0.959273321277
ACH-001750,-0.792263409179
ACH-001765,-0.46226564934299996
ACH-001956,-0.833836575529
ACH-001957,-0.758353865783
