,TRAPPC2L (51693)
ACH-000004,-0.19627291932500002
ACH-000007,-0.519074453286
ACH-000009,-0.111878500228
ACH-000011,-0.424138372803
ACH-000012,-0.113838010545
ACH-000013,-0.654060805922
ACH-000014,-0.272435180595
ACH-000015,-0.260970521208
ACH-000017,-0.770364554154
ACH-000018,0.0356649225681
ACH-000019,-0.287384076526
ACH-000021,-0.270309753062
ACH-000022,0.0713976652639
ACH-000025,-0.450540160084
ACH-000028,0.012960139782700001
ACH-000030,-0.16249563333
ACH-000035,-0.0834687020527
ACH-000036,-0.666694951403
ACH-000037,-0.251084207079
ACH-000039,-0.623019359591
ACH-000040,-0.38594151648
ACH-000041,0.280719544404
ACH-000042,-0.0503222472534
ACH-000045,-0.279692865188
ACH-000047,-0.0502460883326
ACH-000052,-0.392809633809
ACH-000053,-0.23611406129299997
ACH-000054,-0.29752604984000003
ACH-000055,-0.590842645645
ACH-000060,0.039823273116300004
ACH-000067,-0.230141789806
ACH-000070,-0.17494389538
ACH-000075,-0.0427101022684
ACH-000078,-0.21276144655999998
ACH-000082,-0.21656856428100002
ACH-000085,0.061747511833899996
ACH-000086,-0.433504860126
ACH-000087,-0.116530191271
ACH-000092,-0.663100792708
ACH-000095,-0.44078693803400004
ACH-000097,-0.206189690368
ACH-000098,-0.282702502915
ACH-000099,-0.08629006980969998
ACH-000108,-0.145248391459
ACH-000113,-0.289808097044
ACH-000115,-0.265477474729
ACH-000116,-0.21638884169599998
ACH-000118,-0.343187389979
ACH-000120,-0.7232672808600001
ACH-000123,-0.204955562315
ACH-000127,-0.182839802204
ACH-000128,-0.008987630367020001
ACH-000132,-0.0105893248468
ACH-000133,-0.600829062071
ACH-000137,-0.0826562853599
ACH-000138,-0.033599586985
ACH-000142,-0.128726739946
ACH-000143,-0.18695258265
ACH-000146,-0.17978293232
ACH-000148,-0.20490591749899997
ACH-000150,-0.0877902669283
ACH-000152,-0.277572919874
ACH-000153,0.0684147601487
ACH-000159,-0.09707314898779999
ACH-000160,-0.09913090577849999
ACH-000163,-0.561710736149
ACH-000167,-0.165511675164
ACH-000168,-0.145163441147
ACH-000169,-0.262191064364
ACH-000178,-0.691558539181
ACH-000182,-0.473650924648
ACH-000183,-0.132601385036
ACH-000188,-0.20557243773800002
ACH-000189,-0.258713389885
ACH-000190,-0.32219620605099997
ACH-000198,-0.156281805979
ACH-000204,-0.681019911063
ACH-000206,-0.270100267853
ACH-000207,-0.0332163727405
ACH-000211,-0.0777384364978
ACH-000215,0.0416797351772
ACH-000221,-0.238858857694
ACH-000222,-0.29829776616500003
ACH-000223,0.10271633069599999
ACH-000226,-0.172257875773
ACH-000227,-0.122737606682
ACH-000228,0.0348479384101
ACH-000231,-0.177359569597
ACH-000232,-0.22171060802099998
ACH-000233,-0.42085496723099997
ACH-000234,-0.22229798741
ACH-000235,-0.17474139812199999
ACH-000237,-0.503220073492
ACH-000238,-0.39324432129299997
ACH-000243,-0.401898615661
ACH-000244,-0.38170089766099996
ACH-000246,-0.6900786518440001
ACH-000248,-0.152216664137
ACH-000250,-0.09968388302239999
ACH-000251,-0.250263485969
ACH-000253,-0.186167559656
ACH-000255,-0.48257145204400004
ACH-000256,-0.19318951042500002
ACH-000257,-0.309198398536
ACH-000258,-0.38674273726899994
ACH-000259,-0.158815987779
ACH-000260,-0.08350791480530001
ACH-000261,-0.640569858315
ACH-000262,-0.305689994402
ACH-000263,-0.33284171734
ACH-000264,-0.2826550665
ACH-000265,0.0694940277893
ACH-000266,-0.034768344522800004
ACH-000272,-0.659378956512
ACH-000273,-0.310003285936
ACH-000274,-0.267913215764
ACH-000277,-0.323476366713
ACH-000278,-0.47607228158200005
ACH-000279,-0.0761589989332
ACH-000280,-0.0977026578932
ACH-000281,-0.153730613916
ACH-000288,-0.193275696818
ACH-000291,-0.021492024643900005
ACH-000293,-0.12333548087400001
ACH-000294,-0.26789096649300004
ACH-000295,-0.48384741682599997
ACH-000296,-0.09572059687689999
ACH-000302,-0.017131689516399998
ACH-000304,-0.48226763546499996
ACH-000307,-0.42677043364
ACH-000308,-0.23274104500700002
ACH-000310,-0.226200789259
ACH-000311,-0.21705122341
ACH-000312,-0.224342116401
ACH-000315,-0.116906042775
ACH-000316,-0.244265050534
ACH-000317,-0.16164648329700002
ACH-000318,-0.5893187588600001
ACH-000319,-0.279653261005
ACH-000320,-0.220832572024
ACH-000322,-0.135507943611
ACH-000323,-0.221510865818
ACH-000324,-0.22284062372299998
ACH-000329,-0.242395178798
ACH-000330,-0.13009785148
ACH-000331,-0.5555907471729999
ACH-000332,-0.026984862210099998
ACH-000334,-0.191546176683
ACH-000335,-0.214936143666
ACH-000336,0.021080656437099998
ACH-000337,-0.0905774905325
ACH-000339,0.0448589367412
ACH-000341,0.0022118322147600005
ACH-000348,-0.32558487858
ACH-000350,0.0320794076676
ACH-000352,-0.440515932934
ACH-000356,-0.374071562283
ACH-000361,-0.205281237792
ACH-000362,-0.314969468878
ACH-000363,-0.893741421678
ACH-000364,-0.159626691554
ACH-000365,-0.167429352505
ACH-000366,-0.186021906594
ACH-000368,-0.572413058722
ACH-000374,-0.5223336842490001
ACH-000375,-0.19079585644000002
ACH-000376,-0.540126012311
ACH-000381,-0.223408484379
ACH-000383,-0.472517012212
ACH-000387,-0.44930476207
ACH-000389,-0.12455118880100001
ACH-000390,-0.120177017742
ACH-000393,0.050255713946
ACH-000395,-0.386825828408
ACH-000397,-0.7181747559620001
ACH-000401,-0.458961532086
ACH-000402,-0.09837453229710001
ACH-000403,-0.19777014697200002
ACH-000404,-0.384995031679
ACH-000406,-0.08451424108069999
ACH-000407,-0.255884484421
ACH-000408,0.115979407373
ACH-000410,-0.250814124623
ACH-000411,-0.49001286481000006
ACH-000414,-0.10446474941600001
ACH-000415,-0.198776689623
ACH-000416,-0.0086639203383
ACH-000420,-0.448141052787
ACH-000421,-0.427010699021
ACH-000424,-0.37489381544600003
ACH-000425,-0.0147312280855
ACH-000426,-0.15426984682800002
ACH-000427,-0.245540979302
ACH-000433,-0.418811668987
ACH-000436,-0.622276983866
ACH-000444,-0.48417307119999997
ACH-000445,-0.438435707266
ACH-000448,-0.10789423354399999
ACH-000450,-0.460755417289
ACH-000452,0.020613771944500002
ACH-000454,-0.240530979835
ACH-000458,0.0165230826642
ACH-000459,-1.00569677126
ACH-000460,-0.0688297618305
ACH-000461,-0.331967098539
ACH-000463,-0.177498281468
ACH-000464,-0.131948975997
ACH-000466,-0.332216767884
ACH-000467,-0.0415961168019
ACH-000468,-0.155319948674
ACH-000469,-0.418883151114
ACH-000470,-0.06165295303719999
ACH-000471,-0.56630626719
ACH-000472,-0.141156263234
ACH-000473,-0.16774593174900002
ACH-000475,-0.595258202645
ACH-000476,-0.301175349151
ACH-000477,-0.24097632916499998
ACH-000480,-0.202098673346
ACH-000481,-0.138255901397
ACH-000483,-0.262858935132
ACH-000484,-0.345082952348
ACH-000485,-0.47377619634499996
ACH-000486,-0.11395438719699999
ACH-000487,-0.429989663959
ACH-000488,-0.326648805168
ACH-000490,-0.242890097044
ACH-000491,-0.454939999276
ACH-000495,-0.24695113723700002
ACH-000496,-0.230451514168
ACH-000499,-0.193893505142
ACH-000500,-0.174714244051
ACH-000502,-0.14868839600199998
ACH-000503,0.056936902438199995
ACH-000505,-0.13764745013399998
ACH-000507,-0.201560608408
ACH-000510,-0.151240307894
ACH-000511,-0.604630720418
ACH-000512,-0.774977374841
ACH-000516,-0.40069229134400003
ACH-000517,-0.065216703623
ACH-000518,-0.260904942918
ACH-000520,-0.7669027030399999
ACH-000521,-0.39494103280599996
ACH-000522,-0.593978305432
ACH-000524,-0.561689004525
ACH-000527,-0.6802023765299999
ACH-000528,-0.6019140361509999
ACH-000537,-0.21228843770199998
ACH-000541,-0.273314922663
ACH-000542,-0.496123838985
ACH-000544,-0.390219446561
ACH-000545,-0.22796969124000002
ACH-000547,-0.31587262522500004
ACH-000548,-1.05860150298
ACH-000549,-0.0972446521864
ACH-000550,-0.12404544623199999
ACH-000552,-0.22658598899799998
ACH-000556,-0.107845289257
ACH-000557,-0.111763190678
ACH-000570,-0.34001150537
ACH-000571,-0.578796257281
ACH-000573,-0.21020378597
ACH-000576,0.0227770818774
ACH-000580,-0.175276100372
ACH-000584,-0.0748862576815
ACH-000585,-0.17048352475
ACH-000588,-0.278226074478
ACH-000589,-0.19641510356
ACH-000591,-0.254034241487
ACH-000593,-0.026287328805999998
ACH-000600,-0.660065960671
ACH-000601,-0.232388838138
ACH-000604,-0.49590160233999997
ACH-000605,-0.272806034685
ACH-000606,0.07483003569069999
ACH-000608,-0.108523690899
ACH-000614,-0.212537622683
ACH-000616,-0.298282892442
ACH-000618,-0.149831103118
ACH-000619,-0.245435399251
