,MEAF6 (64769)
ACH-000802,-0.45911484597499996
ACH-000804,0.028039495547000002
ACH-000805,-0.367307354405
ACH-000809,0.00440574244637
ACH-000810,-0.414212636708
ACH-000811,-0.27702225677299996
ACH-000817,-0.313509880414
ACH-000819,-0.332694511635
ACH-000820,-0.444708174386
ACH-000821,-0.85528036356
ACH-000822,0.0485830209442
ACH-000823,-0.273509620138
ACH-000824,-0.20444017116000002
ACH-000827,-0.311604040285
ACH-000829,-0.13276449715
ACH-000831,-0.343344128688
ACH-000832,-0.486354175568
ACH-000833,-0.325542765254
ACH-000834,-0.218593181822
ACH-000835,-0.44971100907899997
ACH-000836,0.017073895167200002
ACH-000837,-0.250194019638
ACH-000838,-0.506730538958
ACH-000839,-0.350604186939
ACH-000840,0.337021425532
ACH-000841,-0.5441814665420001
ACH-000843,-0.802292791694
ACH-000846,-0.42152726342200003
ACH-000847,-0.143929035988
ACH-000848,-0.36739018193800005
ACH-000849,-0.258670735261
ACH-000851,-0.418892427145
ACH-000855,-0.351292854572
ACH-000856,-0.627068941274
ACH-000858,-0.367480566128
ACH-000859,-0.291019183272
ACH-000861,-0.5102198687380001
ACH-000862,-0.237434610539
ACH-000865,-0.5107933701699999
ACH-000866,-0.280399781736
ACH-000867,-0.296755141258
ACH-000869,-0.70836459184
ACH-000872,-0.5367095615899999
ACH-000873,-0.171242754331
ACH-000876,-0.647948827462
ACH-000878,-0.264498605926
ACH-000880,-0.632329643655
ACH-000881,-0.600471059573
ACH-000882,-0.48289444541500004
ACH-000884,-0.653967730184
ACH-000885,-0.0651317657592
ACH-000887,-0.453241947815
ACH-000888,-0.503527692685
ACH-000889,-0.46609151406000005
ACH-000890,-0.26160249465
ACH-000896,-0.645740273554
ACH-000898,-0.310256303665
ACH-000900,-0.42253083589699997
ACH-000901,-0.414845034232
ACH-000905,-0.356769585066
ACH-000906,-0.298678759618
ACH-000907,-0.5966844310189999
ACH-000910,0.04685288307990001
ACH-000911,-0.541360351136
ACH-000912,-0.26783871371199997
ACH-000913,-0.40154800540700003
ACH-000915,-0.536238461164
ACH-000916,-0.10508412139000001
ACH-000917,-0.16209387721899998
ACH-000921,-0.385154519704
ACH-000924,-0.41120152479
ACH-000926,-0.516622433609
ACH-000928,-0.416962741064
ACH-000929,-0.35131468204000005
ACH-000932,-0.131966694327
ACH-000935,0.130796125411
ACH-000936,-0.124396086172
ACH-000937,-0.518028530148
ACH-000938,-0.7386427008480001
ACH-000939,0.0307384607517
ACH-000941,-0.1602904706
ACH-000943,-0.108673294327
ACH-000946,-0.378451966285
ACH-000947,-0.222894391412
ACH-000948,-0.420816225946
ACH-000950,-0.30979536586
ACH-000953,-0.497808419537
ACH-000957,-0.583471053271
ACH-000958,-0.7181108105490001
ACH-000960,-0.652017950119
ACH-000963,-0.295054917501
ACH-000968,-0.8248211841590001
ACH-000969,-0.38495495944799996
ACH-000973,-0.210885436387
ACH-000974,-0.120692331022
ACH-000975,-0.39115629289399995
ACH-000976,-0.647796372955
ACH-000978,-0.164240683244
ACH-000980,-0.506292601814
ACH-000984,-0.09951214136810001
ACH-000986,-0.517913704081
ACH-000988,-0.33891925188600003
ACH-000993,-0.585579628875
ACH-000994,-0.123223414248
ACH-000996,-0.568880524111
ACH-001001,-0.618648115069
ACH-001020,-0.200864283485
ACH-001028,-0.0804409485173
ACH-001031,-0.74367260998
ACH-001038,-0.0164700283994
ACH-001048,-0.321583291083
ACH-001050,-0.7633624216429999
ACH-001053,-0.355548176135
ACH-001054,-0.498120590946
ACH-001061,-0.487043344997
ACH-001067,-0.394243042258
ACH-001075,-0.39423109241800003
ACH-001096,-0.530741094452
ACH-001128,0.762856338009
ACH-001134,-0.116479603916
ACH-001151,-0.401639293785
ACH-001163,-0.314364680329
ACH-001164,-0.39154243549199996
ACH-001173,-0.39784742487400004
ACH-001183,-0.502187134393
ACH-001184,-0.29051999201400003
ACH-001190,-0.461006028049
ACH-001192,-0.599016567102
ACH-001193,-0.397896808865
ACH-001196,-0.47410221210500003
ACH-001197,-0.209494757605
ACH-001205,-0.26672027852499997
ACH-001211,-0.364568735748
ACH-001212,-0.65909697514
ACH-001228,-0.368454883063
ACH-001232,-0.06695233597080001
ACH-001239,-0.76107625103
ACH-001274,-0.421976758534
ACH-001275,0.0928761993362
ACH-001277,-0.23669886999899997
ACH-001278,-0.806708450157
ACH-001280,-0.07287603650430001
ACH-001283,-0.7257674735690001
ACH-001289,-0.462851485315
ACH-001295,-0.220335353603
ACH-001300,-0.529026895643
ACH-001301,-0.314555901072
ACH-001302,-0.0402655332806
ACH-001303,0.35015717460999995
ACH-001306,-0.334046507808
ACH-001318,-0.34779962834399997
ACH-001322,-0.529951970774
ACH-001328,-0.390405391926
ACH-001332,-0.6030366934929999
ACH-001333,-0.37424312617899996
ACH-001336,-0.44044622814199996
ACH-001340,-0.586362337825
ACH-001346,-0.409103130381
ACH-001353,-0.45591419011600004
ACH-001354,-0.34551212604500003
ACH-001367,-0.625580885562
ACH-001368,-0.500642235505
ACH-001374,-0.20017543027100002
ACH-001375,0.14278037752800002
ACH-001377,-0.6339286288
ACH-001380,-0.322361769081
ACH-001391,-0.4989232953
ACH-001407,-0.455900735639
ACH-001408,-0.40282863263400004
ACH-001413,-0.5569682045459999
ACH-001430,-0.545037005568
ACH-001431,-0.320948336578
ACH-001450,-0.339884456832
ACH-001496,-0.27408875134599997
ACH-001500,-0.196275055125
ACH-001521,-0.667168207025
ACH-001523,-0.37744587032300003
ACH-001532,-0.6785699291030001
ACH-001536,-0.7962867485289999
ACH-001550,-0.0319296394187
ACH-001552,-0.38096571498599996
ACH-001554,-0.399805625447
ACH-001645,-0.491954856752
ACH-001654,-0.38158350196400004
ACH-001715,-0.17031644810199997
ACH-001735,-0.433818478216
ACH-001736,-0.823029870597
ACH-001737,-0.694375941074
ACH-001740,-0.648512083625
ACH-001745,-0.776610102606
ACH-001750,-0.538806851369
ACH-001765,-0.337367468739
ACH-001956,-0.488930623466
ACH-001957,-0.115928207952
