,PTP4A3 (11156)
ACH-000408,0.0619921834636
ACH-000410,-0.011209875682000001
ACH-000411,-0.08258008011160001
ACH-000414,-0.161319355221
ACH-000415,-0.21262092373799998
ACH-000416,-0.24702038573399998
ACH-000420,-0.0249870336634
ACH-000421,-0.268038601128
ACH-000424,-0.494129086535
ACH-000425,-0.253815249972
ACH-000426,-0.23282176807799998
ACH-000427,-0.244046957832
ACH-000433,-0.258560650813
ACH-000436,-0.221783943299
ACH-000444,-0.119469048703
ACH-000445,-0.146932387369
ACH-000448,-0.0616491271912
ACH-000450,-0.0214449755368
ACH-000452,-0.47173221947099997
ACH-000454,-0.07987757065050001
ACH-000458,-0.21026137747
ACH-000459,0.0601122887619
ACH-000460,-0.184146528116
ACH-000461,-0.06872130250570001
ACH-000463,0.039192629411400004
ACH-000464,-0.333710299626
ACH-000466,-0.42547151845700004
ACH-000467,-0.068714170322
ACH-000468,-0.114078735985
ACH-000469,-0.302536334853
ACH-000470,-0.32939362264100003
ACH-000471,-0.00752757744622
ACH-000472,-0.140298193642
ACH-000473,-0.0849126236115
ACH-000475,-0.262100388855
ACH-000476,-0.33046910845
ACH-000477,-0.145762419264
ACH-000480,-0.0761603894692
ACH-000481,-0.050508168362099995
ACH-000483,-0.06520779378580001
ACH-000484,0.004796836384420001
ACH-000485,-0.296212790786
ACH-000486,-0.0238551215584
ACH-000487,-0.21357754067200002
ACH-000488,-0.274336258161
ACH-000490,-0.143458081636
ACH-000491,-0.485625001803
ACH-000495,-0.369769693839
ACH-000496,-0.186710657754
ACH-000499,-0.030707389836300003
ACH-000500,-0.29615709985800004
ACH-000502,-0.24113036776
ACH-000503,-0.372764658262
ACH-000505,-0.173205955509
ACH-000507,-0.0303484336893
ACH-000510,-0.242452207684
ACH-000511,-0.365773146135
ACH-000512,-0.466410935188
ACH-000516,-0.342293881427
ACH-000517,-0.264682057416
ACH-000518,-0.36899063019199996
ACH-000520,-0.059846334770599995
ACH-000521,-0.0480754931018
ACH-000522,-0.203831227571
ACH-000524,-0.1241992943
ACH-000527,-0.261316174816
ACH-000528,0.011446577983999999
ACH-000537,-0.258835975582
ACH-000541,-0.537459186938
ACH-000542,-0.0835820173234
ACH-000544,-0.254731800362
ACH-000545,-0.329254987869
ACH-000547,-0.056699845592300006
ACH-000548,-0.19300419492600002
ACH-000549,-0.131935138399
ACH-000550,-0.10681674175200001
ACH-000552,-0.372432011557
ACH-000556,-0.38182005483599996
ACH-000557,-0.408490776102
ACH-000570,-0.369811676237
ACH-000571,-0.37677755578500005
ACH-000573,-0.0774448957495
ACH-000576,-0.331861307105
ACH-000580,-0.526147042676
ACH-000584,-0.259294719337
ACH-000585,-0.161104555259
ACH-000588,-0.358326802458
ACH-000589,-0.163769732346
ACH-000591,-0.198555959961
ACH-000593,-0.27162343291499996
ACH-000600,-0.310092988397
ACH-000601,-0.187577428877
ACH-000604,-0.38045698034599995
ACH-000605,-0.337760125614
ACH-000606,-0.292230133789
ACH-000608,-0.45638678385
ACH-000614,-0.0880985436104
ACH-000616,-0.0313051453274
ACH-000618,-0.11984589293400001
ACH-000619,-0.329703030502
ACH-000620,-0.149807147392
ACH-000621,-0.0484161441232
ACH-000622,0.0928851928508
ACH-000623,-0.272747893727
ACH-000624,-0.142625387544
ACH-000627,-0.08933366143419999
ACH-000630,-0.08754904193560001
ACH-000632,-0.176103931676
ACH-000633,0.102267312807
ACH-000637,-0.0225711673328
ACH-000638,-0.023739231705
ACH-000646,-0.20152485761100003
ACH-000647,-0.27972640696199996
ACH-000648,-0.344208294881
ACH-000649,-0.195629983491
ACH-000651,-0.0249710310747
ACH-000652,0.0154578907706
ACH-000653,-0.22560971906999996
ACH-000657,-0.175775522851
ACH-000658,-0.606682425541
ACH-000661,-0.162217039097
ACH-000662,0.027827332922400003
ACH-000663,-0.390714579191
ACH-000665,-0.13212526598
ACH-000671,-0.018041773288400002
ACH-000673,-0.327188404273
ACH-000676,-0.0468950573675
ACH-000677,0.00898699946232
ACH-000681,-0.0788338834831
ACH-000682,-0.274475933547
ACH-000683,-0.132792160549
ACH-000684,-0.165205148262
ACH-000688,-0.631381797357
ACH-000693,-0.27653817306899997
ACH-000694,-0.18072312761700002
ACH-000695,-0.270543077751
ACH-000696,-0.146004191501
ACH-000697,-0.31865147132599997
ACH-000699,-0.028469825296400002
ACH-000701,-0.2490179841
ACH-000706,-0.0857998217143
ACH-000711,-0.219145759201
ACH-000713,-0.161038957912
ACH-000714,-0.0794436026206
ACH-000718,-0.241603280813
ACH-000720,-0.047851070407600005
ACH-000721,-0.39578793950900004
ACH-000724,-0.451204024864
ACH-000725,-0.09557008106720001
ACH-000732,-0.126165929734
ACH-000734,-0.0212215059559
ACH-000735,-0.0784753449812
ACH-000736,-0.0764673829352
ACH-000738,-0.191329152917
ACH-000746,-0.30429985186999997
ACH-000747,0.0323805128351
ACH-000748,-0.125039179522
ACH-000753,-0.185426636036
ACH-000756,-0.168186659039
ACH-000757,-0.0460023315859
ACH-000758,-0.06754764765549999
ACH-000760,-0.19775403223000002
ACH-000763,0.0405724367009
ACH-000764,-0.279917520706
ACH-000765,-0.0405244216229
ACH-000766,-0.0596281624441
ACH-000767,-0.234918908662
ACH-000768,-0.138499140368
ACH-000769,-0.0793552583108
ACH-000770,-0.159107970333
ACH-000771,-0.265959544803
ACH-000773,-0.372278621811
ACH-000776,-0.47249171292900005
ACH-000777,-0.31037978501999997
ACH-000778,-0.005931732755859999
ACH-000781,-0.200136302003
ACH-000782,-0.208125098366
ACH-000783,-0.417170907964
ACH-000784,-0.129348628145
ACH-000785,-0.07877678009610001
ACH-000787,0.07287822709069999
ACH-000788,-0.0790017633252
ACH-000791,-0.220451864901
ACH-000792,-0.111856237621
ACH-000794,-0.215474261791
ACH-000796,-0.294000768722
ACH-000799,-0.0177396566336
ACH-000800,-0.27267582436
ACH-000802,-0.0737952018179
ACH-000804,0.0350250914753
ACH-000805,-0.0294637558393
ACH-000809,-0.270028368448
ACH-000810,0.124118864037
ACH-000811,-0.18554779059700002
ACH-000817,-0.348568783478
ACH-000819,-0.312482584675
ACH-000820,-0.052003777286900005
ACH-000821,-0.0999077596912
ACH-000822,-0.26129252523
ACH-000823,-0.0968277883426
ACH-000824,-0.265168136595
ACH-000827,-0.22140447580800002
ACH-000829,0.0281105093137
ACH-000831,0.0152266113945
ACH-000832,-0.08416686327810001
ACH-000833,-0.09540250233400001
ACH-000834,-0.024680546337900004
ACH-000835,0.07594989414589999
ACH-000836,-0.423333426725
ACH-000837,-0.22553222857900002
ACH-000838,-0.041816679194
ACH-000839,-0.444995759815
ACH-000840,-0.162199270773
ACH-000841,-0.26488497227499996
ACH-000843,-0.0895277773652
ACH-000846,-0.173562570733
ACH-000847,-0.24745784084000003
ACH-000848,-0.0102469882479
ACH-000849,-0.264596459768
ACH-000851,-0.0581396335939
ACH-000855,-0.06269175648980001
ACH-000856,-0.26731340828899997
ACH-000858,-0.19567749820799998
ACH-000859,-0.188285295332
ACH-000861,-0.10142646108100001
ACH-000862,-0.23728643292800003
ACH-000865,-0.151518592467
ACH-000866,0.0669985020572
ACH-000867,-0.145890872345
ACH-000869,0.057320946523199995
ACH-000872,0.039794418543599996
ACH-000873,-0.195527889516
ACH-000876,-0.208217759999
ACH-000878,-0.0630061221641
ACH-000880,-0.247830382414
ACH-000881,-0.218193466536
ACH-000882,0.0393976008738
ACH-000884,-0.226636749329
ACH-000885,-0.0370169871661
ACH-000887,-0.272105166128
ACH-000888,-0.319207172902
ACH-000889,0.0587155109894
ACH-000890,0.119067340231
ACH-000896,-0.265264416393
ACH-000898,-0.155023415935
ACH-000900,-0.21259123571400002
ACH-000901,-0.10427455262700001
ACH-000905,-0.180625245751
ACH-000906,-0.212951707453
ACH-000907,-0.29185124201699997
ACH-000910,-0.24619350386799999
ACH-000911,-0.348048147217
ACH-000912,-0.164894917909
ACH-000913,-0.18512308930100002
ACH-000915,-0.259831446286
ACH-000916,-0.155255724643
ACH-000917,-0.0944575469243
ACH-000921,-0.07470631339089999
ACH-000924,-0.172094927491
ACH-000926,-0.27538134555
ACH-000928,-0.0707022663371
ACH-000929,-0.18032863123
ACH-000932,-0.319069757398
ACH-000935,-0.136163618727
ACH-000936,-0.0767661081482
ACH-000937,-0.32857360027800003
ACH-000938,-0.203769963229
ACH-000939,-0.005495238513770001
ACH-000941,-0.1029397807
ACH-000943,-0.110208415658
ACH-000946,-0.023477026990900002
ACH-000947,-0.203399881862
ACH-000948,-0.00398224744138
ACH-000950,-0.380263934284
ACH-000953,-0.43858377681999994
ACH-000957,-0.0666587497397
ACH-000958,-0.262556841669
ACH-000960,-0.317094118699
ACH-000963,-0.06898782179810001
ACH-000968,0.08964649334750001
ACH-000969,-0.339686372306
ACH-000973,-0.21563400272799998
ACH-000974,0.0460859959167
ACH-000975,-0.133186483629
ACH-000976,-0.08417694762160001
ACH-000978,-0.641561888194
ACH-000980,-0.113394899546
ACH-000984,0.0306097111429
ACH-000986,-0.09525618839569999
ACH-000988,-0.10757933434599999
ACH-000993,-0.143263603249
ACH-000994,-0.18101496635699998
ACH-000996,0.0839321145249
ACH-001001,-0.169297455041
ACH-001020,-0.201993086871
ACH-001028,-0.255805630861
ACH-001031,-0.14054051001499998
ACH-001038,-0.130364796062
ACH-001048,-0.104554516442
ACH-001050,-0.278495836058
ACH-001053,-0.12265465011299999
ACH-001054,-0.134168091274
ACH-001061,-0.0992333035716
ACH-001067,-0.0992218169951
ACH-001075,-0.430368429157
ACH-001096,0.00978803088312
ACH-001128,0.08229362084410001
ACH-001134,-0.0426780538942
ACH-001151,-0.191606951019
ACH-001163,-0.201894990458
ACH-001164,0.1359861071
ACH-001173,-0.153915845393
ACH-001183,-0.257732952708
ACH-001184,-0.0249124588808
ACH-001190,-0.10280539485500001
ACH-001192,-0.15246024394899998
ACH-001193,-0.5998849012449999
ACH-001196,-0.12134344800100001
ACH-001197,-0.25711859989700003
ACH-001205,0.0813383064429
ACH-001211,-0.358357392501
ACH-001212,-0.029583379422299997
ACH-001228,-0.34899411588699997
ACH-001232,-0.191678724483
ACH-001239,-0.251779483353
ACH-001274,-0.328665216065
ACH-001275,-0.09275773805710001
ACH-001277,0.00450394511479
ACH-001278,-0.200220445794
ACH-001280,-0.243548054617
ACH-001283,0.0783008180297
ACH-001289,0.00209937904643
ACH-001295,-0.307846704497
ACH-001300,-0.11332588759500001
ACH-001301,-0.116781719501
ACH-001302,-0.10776616865800001
ACH-001303,-0.255125200192
ACH-001306,-0.175815936756
ACH-001318,-0.16792995177900003
ACH-001322,-0.178559717599
ACH-001328,-0.30881227918000004
ACH-001332,-0.182668203611
ACH-001333,-0.06355892094240001
ACH-001336,-0.0843835949493
ACH-001340,-0.164704344804
ACH-001346,-0.187067251607
ACH-001353,-0.27019054469500003
ACH-001354,-0.018847441785200002
ACH-001367,-0.284442430197
ACH-001368,-0.166743043586
ACH-001374,-0.620266686518
ACH-001375,-0.14518186215
ACH-001377,-0.116207627636
ACH-001380,-0.10441283107999999
ACH-001391,-0.140856452064
ACH-001407,0.016836180716299998
ACH-001408,-0.11398933261
ACH-001413,-0.21357924682399998
ACH-001430,0.0436414832153
ACH-001431,-0.21954380692699998
ACH-001450,-0.471790936517
ACH-001496,-0.203191063961
ACH-001500,0.026563755558099998
ACH-001521,-0.013840188957200001
ACH-001523,-0.278154827557
ACH-001532,-0.05966059491859999
ACH-001536,-0.07116694698460001
ACH-001550,-0.20209418389000003
ACH-001552,-0.0172326998523
ACH-001554,-0.120061790986
ACH-001645,-0.25194843683
ACH-001654,-0.238717386242
ACH-001715,-0.35332930049500005
ACH-001735,-0.0759900815547
ACH-001736,-0.175395401544
ACH-001737,0.0430009111467
ACH-001740,-0.293505216878
ACH-001745,0.0290786501892
ACH-001750,-0.21554191642599999
ACH-001765,0.0223628993405
ACH-001956,-0.243621213155
ACH-001957,-0.24836014034099999
