,CDC25A (993)
ACH-000190,-0.216166031374
ACH-000198,-0.193142604718
ACH-000204,-0.432896438657
ACH-000206,-0.399701866446
ACH-000207,-0.360243709426
ACH-000211,-0.424063163342
ACH-000215,-0.24056122987
ACH-000221,-0.44027966147299996
ACH-000222,-0.47354595393
ACH-000223,-0.381634895558
ACH-000226,-0.273542342983
ACH-000227,-0.8652391056090001
ACH-000228,-0.49814318345200004
ACH-000231,-0.460987282269
ACH-000232,-0.22979284445599998
ACH-000233,-0.191633552456
ACH-000234,-0.460564889596
ACH-000235,-0.162969400821
ACH-000237,-0.16358989728700002
ACH-000238,-0.8325676851270001
ACH-000243,-0.336147460348
ACH-000244,-0.315912094661
ACH-000246,-0.20982896202399998
ACH-000248,-0.20493622866
ACH-000250,-0.280570982936
ACH-000251,-0.43980474650300005
ACH-000253,-0.217881244366
ACH-000255,-0.144609848027
ACH-000256,-0.504255287603
ACH-000257,-0.529720899878
ACH-000258,-0.265377209707
ACH-000259,-0.36883429284599994
ACH-000260,-0.17219660790999997
ACH-000261,-0.402021022514
ACH-000262,-0.136881731625
ACH-000263,-0.535473983766
ACH-000264,-0.513658249813
ACH-000265,-0.25987203503899997
ACH-000266,-0.161669261583
ACH-000272,-0.275696206274
ACH-000273,-0.294818407176
ACH-000274,-0.444812146358
ACH-000277,-0.253557222867
ACH-000278,-0.28875335739
ACH-000279,-0.318346934835
ACH-000280,-0.387506072411
ACH-000281,-0.0567630944925
ACH-000288,-0.241634027453
ACH-000291,-0.199888356598
ACH-000293,-0.327834935513
ACH-000294,-0.512520599757
ACH-000295,-0.7440226786759999
ACH-000296,-0.312997076905
ACH-000302,-0.302771974286
ACH-000304,-0.23452892165300002
ACH-000307,-0.165481403508
ACH-000308,-0.20669843063299997
ACH-000310,-0.167732950107
ACH-000311,-0.106636411305
ACH-000312,-0.213152401833
ACH-000315,-0.418948744794
ACH-000316,-0.380624954613
ACH-000317,-0.562247268835
ACH-000318,-0.203074347063
ACH-000319,-0.262196809714
ACH-000320,-0.653933225078
ACH-000322,-0.506609853785
ACH-000323,-0.474440835237
ACH-000324,-0.159633383587
ACH-000329,-0.311019663232
ACH-000330,-0.259629849496
ACH-000331,-0.35899624357500004
ACH-000332,-0.350004542767
ACH-000334,-0.390419783973
ACH-000335,-0.192031467877
ACH-000336,-0.410475526559
ACH-000337,0.04221462814140001
ACH-000339,-0.21767058708099998
ACH-000341,-0.291020479625
ACH-000348,-0.24917460818000003
ACH-000350,-0.480482127224
ACH-000352,-0.08664579918680002
ACH-000356,-0.48759491494900004
ACH-000361,-0.153924609707
ACH-000362,-0.322907114595
ACH-000363,-0.181598740276
ACH-000364,-0.328363881644
ACH-000365,-0.125527293028
ACH-000366,-0.234082625978
ACH-000368,-0.351771364744
ACH-000374,-0.632554517407
ACH-000375,-0.617289473014
ACH-000376,-0.292868342848
ACH-000381,-0.270662654207
ACH-000383,-0.222935720555
ACH-000387,-0.534325247329
ACH-000389,-0.174759127658
ACH-000390,-0.257691608941
ACH-000393,-0.0793014398346
ACH-000395,-0.7144480404269999
ACH-000397,-0.0977743141542
ACH-000401,-0.420202036617
ACH-000402,-0.318911701146
ACH-000403,-0.31802903494
ACH-000404,-0.0656083318284
ACH-000406,-0.363888982336
ACH-000407,-0.362872473265
ACH-000408,-0.2919621288
ACH-000410,-0.49665979243
ACH-000411,-0.319885386248
ACH-000414,-0.311271337378
ACH-000415,-0.38617155014399995
ACH-000416,-0.362184125423
ACH-000420,-0.412968742626
ACH-000421,-0.24614490624000002
ACH-000424,-0.046417414456400005
ACH-000425,-0.059802631566699994
ACH-000426,-1.28440106575
ACH-000427,-0.111311732609
ACH-000433,-0.647703909871
ACH-000436,-0.187549945092
ACH-000444,-0.283221795903
ACH-000445,-0.552731210563
ACH-000448,-0.140966411866
ACH-000450,-0.139600436873
ACH-000452,-0.453517174437
ACH-000454,-0.235855801313
ACH-000458,-0.34354460582900004
ACH-000459,-0.51062186295
ACH-000460,-0.33536746161
ACH-000461,-0.5746672939549999
ACH-000463,-0.0693016032343
ACH-000464,-0.107962284855
ACH-000466,-0.429203641574
ACH-000467,-0.150082580316
ACH-000468,-0.0519956270718
ACH-000469,-0.48329921694300004
ACH-000470,-0.15379719387399998
ACH-000471,-0.221849575664
ACH-000472,-0.22614331529399997
ACH-000473,-0.538219509493
ACH-000475,-0.162090914361
ACH-000476,-0.011394060406200002
ACH-000477,-0.48896344198799996
ACH-000480,-0.391764186638
ACH-000481,-0.329652327899
ACH-000483,-0.37187574438
ACH-000484,-0.372824061162
ACH-000485,-0.15254336681
ACH-000486,-0.2754424303
ACH-000487,-0.833205347693
ACH-000488,-0.299767294893
ACH-000490,-0.30194870989100003
ACH-000491,-0.11126370645
ACH-000495,-0.62598070865
ACH-000496,-0.40244214350199997
ACH-000499,-0.284940004626
ACH-000500,0.20285535671799998
ACH-000502,-0.376183625053
ACH-000503,0.028658079835
ACH-000505,-0.402211932157
ACH-000507,-0.186368373441
ACH-000510,-0.315986685271
ACH-000511,-0.24700756309799998
ACH-000512,-0.512035945352
ACH-000516,-0.35511269247500005
ACH-000517,-0.519320559657
ACH-000518,-0.0742436607932
ACH-000520,-0.189010122248
ACH-000521,-0.09535492040389999
ACH-000522,-0.215229342078
ACH-000524,-0.416062013859
ACH-000527,-0.333988600957
ACH-000528,-0.40127028112499996
ACH-000537,-0.234475654039
ACH-000541,-0.46731508241400005
ACH-000542,-0.33204824613899997
ACH-000544,-0.286964187179
ACH-000545,-0.342357524516
ACH-000547,-0.48797345780900003
ACH-000548,-0.156868110892
ACH-000549,-0.18449691864599999
ACH-000550,-0.539585455103
ACH-000552,-0.16490120108200002
ACH-000556,-0.288992264684
ACH-000557,-0.28946118224399997
ACH-000570,-0.20356839263700002
ACH-000571,-0.345593874415
ACH-000573,-0.222604382989
ACH-000576,-0.30890263683200003
ACH-000580,-0.23590097427700002
ACH-000584,-0.12272196604499999
ACH-000585,-0.25331424573399997
ACH-000588,-0.286986297253
ACH-000589,-0.206578779128
ACH-000591,-0.23275927987199999
ACH-000593,-0.25495161299400004
ACH-000600,-0.163241826085
ACH-000601,-0.28084449763700003
ACH-000604,-0.337079612301
ACH-000605,-0.40667822441600004
ACH-000606,-0.212353635747
ACH-000608,-0.56247371502
ACH-000614,-0.23815652989
ACH-000616,-0.200734192921
ACH-000618,-0.41099199640100004
ACH-000619,-0.33226350689100004
ACH-000620,-0.380550692487
ACH-000621,-0.41936010527900003
ACH-000622,-0.294663497329
ACH-000623,-0.208448440306
ACH-000624,-0.32322534113
ACH-000627,-0.435089229172
ACH-000630,-0.417321562568
ACH-000632,-0.27642528222199997
ACH-000633,-0.792975244831
ACH-000637,-0.727652325942
ACH-000638,-0.33109546739
ACH-000646,-0.34810672727700004
ACH-000647,-0.523135322231
ACH-000648,-0.24060038060800001
ACH-000649,-0.321396274657
ACH-000651,-0.162785157497
ACH-000652,-0.41261282831
ACH-000653,-0.160451354397
ACH-000657,-0.504622987706
ACH-000658,-0.36722453660899995
ACH-000661,-0.509528203203
ACH-000662,-0.394075992051
ACH-000663,0.0387282194048
ACH-000665,-0.22700520937600002
ACH-000671,-0.41582435732
ACH-000673,-0.398542773046
ACH-000676,-0.298299479767
ACH-000677,-0.521244675074
ACH-000681,-0.186216529344
ACH-000682,-0.157037789642
ACH-000683,-0.12299063563899999
ACH-000684,0.180441581455
ACH-000688,-0.43513563331999994
ACH-000693,-0.328051719877
ACH-000694,-0.37674781452
ACH-000695,-0.644807153884
ACH-000696,-0.323074069481
ACH-000697,-0.450908474802
ACH-000699,-0.476581435003
ACH-000701,-0.491203447551
ACH-000706,-0.396917488019
ACH-000711,-0.41378055020099996
ACH-000713,-0.180735128114
ACH-000714,-0.303209026727
ACH-000718,-0.46770869775300006
ACH-000720,-0.260368975431
ACH-000721,-0.292250484582
ACH-000724,-0.49532925695299995
ACH-000725,-0.19519318053399998
ACH-000732,-0.5766228226210001
ACH-000734,-0.327846409335
ACH-000735,-0.163906416366
ACH-000736,-0.336542315516
ACH-000738,-0.5209655067319999
ACH-000746,-0.450589517528
ACH-000747,-0.24363917323800002
ACH-000748,-0.347400056559
ACH-000753,-0.303078629542
ACH-000756,-0.31639950687199997
ACH-000757,-0.193863517444
ACH-000758,-0.476951721377
ACH-000760,-0.332291569834
ACH-000763,-0.407470457111
ACH-000764,-0.27617712312
ACH-000765,-0.22478363518599997
ACH-000766,-0.168860053316
ACH-000767,-0.145528139629
ACH-000768,-0.34899254431599996
ACH-000769,-0.5070063253429999
ACH-000770,-0.250054052544
ACH-000771,-0.153915548996
ACH-000773,-0.483272725384
ACH-000776,-0.234454211359
ACH-000777,-0.661084403899
ACH-000778,-0.372712780674
ACH-000781,-0.370126238627
ACH-000782,-0.680071025157
ACH-000783,-0.304616032914
ACH-000784,-0.235715058605
ACH-000785,-0.228698388271
ACH-000787,-0.18502979689500001
ACH-000788,-0.171723858609
ACH-000791,-0.39451549231
ACH-000792,-0.40490806766099996
ACH-000794,-0.39621938501000004
ACH-000796,-0.45925105703900004
ACH-000799,-0.185693940795
ACH-000800,-0.212938195261
ACH-000802,-0.21378633702599997
ACH-000804,-0.308248180103
ACH-000805,-0.185816690594
ACH-000809,-0.322273923482
ACH-000810,-0.36539351957800004
ACH-000811,-0.38276650919
ACH-000817,-0.698265308661
ACH-000819,-0.296326930145
ACH-000820,-0.21827865266399998
ACH-000821,-0.379354149922
ACH-000822,-0.495621000818
ACH-000823,-0.609444306909
ACH-000824,-0.107627391249
ACH-000827,-0.18405131595899998
ACH-000829,-0.196196054941
ACH-000831,-0.418227457395
ACH-000832,-0.148018190197
ACH-000833,-0.485171987464
ACH-000834,-0.607767481632
ACH-000835,-0.194309947019
ACH-000836,-0.355766965426
ACH-000837,-0.453889474322
ACH-000838,-0.257443634879
ACH-000839,-0.299930906577
ACH-000840,-0.210460353208
ACH-000841,-0.31620157563
ACH-000843,-0.372109577112
ACH-000846,-0.41828683125200006
ACH-000847,-0.382792312377
ACH-000848,-0.332409209659
ACH-000849,-0.307743810896
ACH-000851,-0.0898956551455
ACH-000855,-0.520781353293
ACH-000856,-0.381771711046
ACH-000858,-0.34624484922700005
ACH-000859,-0.279498380219
ACH-000861,-0.184083735862
ACH-000862,-0.215822362681
ACH-000865,-0.338888503416
ACH-000866,-0.33065392323000004
ACH-000867,-0.30891067957
ACH-000869,-0.604530244893
ACH-000872,-0.12809771789899999
ACH-000873,-0.360636170938
ACH-000876,-0.198420121814
ACH-000878,-0.560303559967
ACH-000880,-0.282101148725
ACH-000881,-0.5126988207590001
ACH-000882,-0.27523287908300004
ACH-000884,-0.229318757183
ACH-000885,-0.32892446075
ACH-000887,-0.35283129906099997
ACH-000888,-0.40631998535999997
ACH-000889,-0.422794054845
ACH-000890,-0.08996458090880001
ACH-000896,-0.260446627715
ACH-000898,-0.25652876788400003
ACH-000900,-0.41235213881899996
ACH-000901,-0.5331838359350001
ACH-000905,-0.32725589125599996
ACH-000906,-0.320424853824
ACH-000907,-0.125338631246
ACH-000910,-0.260042378493
ACH-000911,-0.24934638905900003
ACH-000912,-0.12542791832699998
ACH-000913,-0.367320569745
ACH-000915,-0.298405351301
ACH-000916,-0.152815081313
ACH-000917,-0.28942054208900003
ACH-000921,-0.5433657904379999
ACH-000924,-0.195073402772
ACH-000926,-0.669443454792
ACH-000928,-0.290032834464
ACH-000929,-0.130545799659
ACH-000932,-0.19435526996599997
ACH-000935,-0.19662090465399998
ACH-000936,-0.227428200044
ACH-000937,-0.25410582920499997
ACH-000938,-0.671975967042
ACH-000939,-0.284291750644
ACH-000941,-0.511726361995
ACH-000943,-0.383133287623
ACH-000946,-0.109897471667
ACH-000947,-0.217419654375
ACH-000948,-0.104152772837
ACH-000950,-0.23055033965100002
ACH-000953,-0.11627619892300001
ACH-000957,-0.0556049719448
ACH-000958,-0.5337857365640001
ACH-000960,-0.337061957094
ACH-000963,-0.39209319745
ACH-000968,-0.368012353902
ACH-000969,-0.452395472366
ACH-000973,-0.41561185513000004
ACH-000974,-0.294618302908
ACH-000975,-0.360358659067
ACH-000976,-0.32212003527800004
ACH-000978,0.159582253168
ACH-000980,-0.315807660107
ACH-000984,-0.134379187654
ACH-000986,-0.546657503599
ACH-000988,-0.140476311455
ACH-000993,-0.657454865912
ACH-000994,-0.234501148031
ACH-000996,-0.5678522891800001
ACH-001001,-0.45210501981600004
ACH-001020,-0.64023399052
ACH-001028,-0.417280653713
ACH-001031,-0.17802835002300002
ACH-001038,-0.151212685993
ACH-001048,-0.314458153171
ACH-001050,-0.26626072079700003
ACH-001053,-0.354487188958
ACH-001054,-0.348080697615
ACH-001061,-0.299686818737
ACH-001067,-0.636748815478
ACH-001075,-0.344153455716
ACH-001096,-0.282824289153
ACH-001128,-0.212138676109
ACH-001134,-0.252471626865
ACH-001151,-0.3922515158
ACH-001163,-0.26990270258
ACH-001164,-0.245842031865
ACH-001173,-0.301056385361
ACH-001183,-1.00112140981
ACH-001184,-0.17192212455699998
ACH-001190,-0.569826865278
ACH-001192,-0.468925369471
ACH-001193,-0.310628695332
ACH-001196,-0.339779650426
ACH-001197,-0.192292382166
ACH-001205,-0.485365576457
ACH-001211,-0.40566826281400004
ACH-001212,0.0577412122055
ACH-001228,-0.20439044840999998
ACH-001232,-0.29128238436500004
ACH-001239,-0.239729418209
ACH-001274,-0.19670118719300003
ACH-001275,-0.197570994765
ACH-001277,-0.37080772413900004
ACH-001278,-0.192051225788
ACH-001280,-0.484914202091
ACH-001283,-0.495799860957
ACH-001289,-0.41060706544500003
ACH-001295,-0.289047233378
ACH-001300,-0.372899425472
ACH-001301,-0.240679621305
ACH-001302,-0.142493694035
ACH-001303,-0.7151393825229999
ACH-001306,-0.289360438598
ACH-001318,-0.338102131747
ACH-001322,-0.6187502893119999
ACH-001328,-0.41561442423699996
ACH-001332,-0.07753251397460001
ACH-001333,-0.330454367627
ACH-001336,-0.20940785134
ACH-001340,-0.309280246829
ACH-001346,-0.316128590856
ACH-001353,-0.456739555674
ACH-001354,-0.7497009434890001
ACH-001367,-0.410024213688
ACH-001368,-0.290751699198
ACH-001374,-0.419715425701
ACH-001375,-0.492245901559
ACH-001377,-0.078935746586
ACH-001380,-0.223590369969
ACH-001391,-0.14389166292199998
ACH-001407,-0.372344712021
ACH-001408,-0.418454768809
ACH-001413,-0.36767956049
ACH-001430,-0.0274263450538
ACH-001431,-0.184961823396
ACH-001450,-0.127637311905
ACH-001496,-0.301094551666
ACH-001500,-0.11733350854699999
ACH-001521,-0.33938261997900004
ACH-001523,-0.459501799422
ACH-001532,-0.463937903678
ACH-001536,-0.284908585539
ACH-001550,-0.305144453405
ACH-001552,-0.39024900228200005
ACH-001554,-0.416508011954
ACH-001645,-0.5954597802539999
ACH-001654,-0.410173776333
ACH-001715,-0.207357420341
ACH-001735,-0.246910471844
ACH-001736,-0.532491710329
ACH-001737,0.0842615558352
ACH-001740,-0.261760209904
ACH-001745,-0.24616898172600002
ACH-001750,-0.276170904348
ACH-001765,-0.129571410336
ACH-001956,-0.269038927928
ACH-001957,-0.215482612015
