,SEMA4F (10505)
ACH-000188,-0.08480953106000001
ACH-000189,-0.093323202828
ACH-000190,-0.0549551745043
ACH-000198,-0.0203049658712
ACH-000204,-0.202212202104
ACH-000206,0.129009695053
ACH-000207,-0.213715045132
ACH-000211,-0.0566281296989
ACH-000215,-0.131448846009
ACH-000221,-0.0760964465995
ACH-000222,-0.0766001919494
ACH-000223,-0.0850502359647
ACH-000226,-0.11007130725299999
ACH-000227,-0.11132098361500001
ACH-000228,-0.162320158647
ACH-000231,-0.0941144154809
ACH-000232,-0.033816902586900004
ACH-000233,-0.0654229734355
ACH-000234,0.0554885557055
ACH-000235,-0.0535779998924
ACH-000237,0.0318591607713
ACH-000238,-0.20037495273800002
ACH-000243,-0.06290731610169999
ACH-000244,-0.0772102278711
ACH-000246,0.06213575876130001
ACH-000248,-0.240088654465
ACH-000250,0.00131606964171
ACH-000251,-0.307712615791
ACH-000253,-0.252928470392
ACH-000255,-0.154239753563
ACH-000256,-0.27330718368
ACH-000257,0.155171549704
ACH-000258,-0.0076782540883600005
ACH-000259,-0.159566403099
ACH-000260,-0.0772163420126
ACH-000261,-0.0615345038631
ACH-000262,-0.00141447031869
ACH-000263,-0.04699713975480001
ACH-000264,-0.0699223720596
ACH-000265,-0.0257468199346
ACH-000266,-0.0714002895932
ACH-000272,0.0185056351507
ACH-000273,-0.0655671606735
ACH-000274,-0.102591107103
ACH-000277,0.08985039519480001
ACH-000278,-0.12071905164100001
ACH-000279,-0.04677440565280001
ACH-000280,0.0330117578945
ACH-000281,-0.134639729683
ACH-000288,-0.188640068798
ACH-000291,0.00111583285113
ACH-000293,-0.19315543786400002
ACH-000294,-0.0640937231965
ACH-000295,0.137485509101
ACH-000296,0.197971713536
ACH-000302,-0.13056682997000002
ACH-000304,-0.13611934527300001
ACH-000307,0.0114739799697
ACH-000308,-0.08036847248930001
ACH-000310,0.125594864265
ACH-000311,-0.0309075817268
ACH-000312,-0.135369491909
ACH-000315,0.0948529647882
ACH-000316,-0.0385902906467
ACH-000317,-0.0666838747344
ACH-000318,-0.16965668865800002
ACH-000319,-0.0141335364482
ACH-000320,-0.0149624570832
ACH-000322,-0.0117905846062
ACH-000323,-0.0015536683678399998
ACH-000324,-0.103029396123
ACH-000329,0.268233822191
ACH-000330,-0.206492093248
ACH-000331,-0.19992122022300002
ACH-000332,0.0327564624258
ACH-000334,-0.18916476423700002
ACH-000335,0.0347894453884
ACH-000336,-0.0211129039269
ACH-000337,-0.13268133371500002
ACH-000339,0.042125936636
ACH-000341,-0.29033109246399996
ACH-000348,0.0147227579837
ACH-000350,0.0271239160665
ACH-000352,-0.10010051374399999
ACH-000356,-0.355674203036
ACH-000361,-0.247406884228
ACH-000362,-0.0303247319515
ACH-000363,0.19108045860999998
ACH-000364,-0.15950220239000001
ACH-000365,-0.0739871245779
ACH-000366,-0.19433047079799998
ACH-000368,-0.16138512052600001
ACH-000374,0.0622160948481
ACH-000375,-0.42427828133199996
ACH-000376,-0.0550809911601
ACH-000381,-0.058603250108
ACH-000383,0.00280126787952
ACH-000387,-0.016246983072200002
ACH-000389,-0.0356815183509
ACH-000390,-0.058712347765699995
ACH-000393,-0.20116587943199998
ACH-000395,-0.046282664220400005
ACH-000397,-0.178899291224
ACH-000401,-0.199191845053
ACH-000402,0.0420871751979
ACH-000403,-0.127090964143
ACH-000404,-0.0878985156935
ACH-000406,0.0016276900661899999
ACH-000407,-0.123248438291
ACH-000408,0.0595796042285
ACH-000410,-0.00287318830885
ACH-000411,-0.013509477641
ACH-000414,0.039030705855
ACH-000415,0.006714721121220001
ACH-000416,-0.0914114900971
ACH-000420,-0.21614852061
ACH-000421,-0.0634858306231
ACH-000424,-0.160027588774
ACH-000425,0.0369296184097
ACH-000426,0.0309619495316
ACH-000427,-0.348648716871
ACH-000433,-0.192023948846
ACH-000436,0.000226176840295
ACH-000444,0.00846313567772
ACH-000445,0.23821440643800001
ACH-000448,0.040555594018800004
ACH-000450,0.0678360574652
ACH-000452,-0.010892400882700002
ACH-000454,0.019487359092700003
ACH-000458,0.00762205611861
ACH-000459,-0.0356407656985
ACH-000460,-0.028753312135799996
ACH-000461,-0.15266264519
ACH-000463,-0.0881365741546
ACH-000464,-0.18512257102899998
ACH-000466,-0.000822898366103
ACH-000467,-0.171465876853
ACH-000468,0.15330515410499998
ACH-000469,0.09645062503249999
ACH-000470,-0.0550159643415
ACH-000471,-0.199513541244
ACH-000472,-0.046186205568900005
ACH-000473,-0.250770533626
ACH-000475,-0.0966141899474
ACH-000476,-0.129026429333
ACH-000477,-0.21457086421799998
ACH-000480,0.018644234767099997
ACH-000481,-0.131709847314
ACH-000483,-0.00284263060957
ACH-000484,-0.22244696926600002
ACH-000485,-0.17246818158399999
ACH-000486,-0.045367941390899995
ACH-000487,0.116217539893
ACH-000488,-0.09021457878820001
ACH-000490,-0.0232231443249
ACH-000491,-0.15860214941700002
ACH-000495,-0.198597582
ACH-000496,-0.0756979536061
ACH-000499,0.144505444306
ACH-000500,0.04502985223040001
ACH-000502,-0.136493502327
ACH-000503,-0.15774266108100002
ACH-000505,-0.0051494635738500005
ACH-000507,-0.0686881951479
ACH-000510,0.012716881012600002
ACH-000511,0.0918514761523
ACH-000512,0.23401765120499998
ACH-000516,-0.0461097645641
ACH-000517,0.0320741819703
ACH-000518,-0.0940705485901
ACH-000520,-0.204584528695
ACH-000521,-0.0577327433029
ACH-000522,-0.018844688206599996
ACH-000524,-0.127714851677
ACH-000527,-0.09555580887630001
ACH-000528,0.0384811060402
ACH-000537,-0.134432950214
ACH-000541,-0.209510462316
ACH-000542,0.0417162483875
ACH-000544,0.028687609963199998
ACH-000545,0.0209703159778
ACH-000547,-0.0579023970198
ACH-000548,-0.0469915561112
ACH-000549,0.0810435001188
ACH-000550,0.121503961107
ACH-000552,-0.08494017258310001
ACH-000556,-0.0760851392056
ACH-000557,-0.029240517308799997
ACH-000570,-0.09716276382780001
ACH-000571,0.0319954211595
ACH-000573,0.106134189079
ACH-000576,0.0440420050199
ACH-000580,-0.0817426186188
ACH-000584,-0.17599239891
ACH-000585,-0.0908379630466
ACH-000588,0.0157210102866
ACH-000589,-0.0834782076128
ACH-000591,-0.246328862447
ACH-000593,0.010532667606299999
ACH-000600,-0.0306304623489
ACH-000601,-0.0927814359402
ACH-000604,-0.258304130688
ACH-000605,0.0414764329055
ACH-000606,-0.0823879182125
ACH-000608,0.00433363457791
ACH-000614,-0.221467575478
ACH-000616,-0.0674371041689
ACH-000618,-0.143001172678
ACH-000619,-0.235579005048
ACH-000620,-0.0813901260945
ACH-000621,0.0604943970101
ACH-000622,-0.15558660816199998
ACH-000623,-0.08458465172280001
ACH-000624,-0.0459190696722
ACH-000627,0.0397799625161
ACH-000630,-0.13392980707000002
ACH-000632,-0.05866542324059999
ACH-000633,-0.234325285854
ACH-000637,-0.118062416535
ACH-000638,-0.05301680011530001
ACH-000646,0.023356785924900002
ACH-000647,-0.14294775780400001
ACH-000648,-0.217820547434
ACH-000649,-0.00494306367665
ACH-000651,0.00998662207151
ACH-000652,0.136702560343
ACH-000653,-0.0319108861205
ACH-000657,-0.00240389068365
ACH-000658,0.0856283824835
ACH-000661,-0.0581837851693
ACH-000662,-0.417478189592
ACH-000663,-0.136095099837
ACH-000665,-0.241024900488
ACH-000671,-0.057388255829600006
ACH-000673,-0.147169224287
ACH-000676,0.0039453102079
ACH-000677,-0.171270239437
ACH-000681,-0.124240228325
ACH-000682,-0.10009083159900001
ACH-000683,-0.165544846691
ACH-000684,-0.031965532779599994
ACH-000688,-0.12904080488800002
ACH-000693,-0.11163138516599999
ACH-000694,-0.0770665100987
ACH-000695,0.248494699504
ACH-000696,-0.0955035196909
ACH-000697,-0.0515961944118
ACH-000699,0.0895813153618
ACH-000701,0.00101599784914
ACH-000706,0.0278719658018
ACH-000711,-0.1068091928
ACH-000713,-0.100537426821
ACH-000714,-0.089557469628
ACH-000718,-0.11684386335100001
ACH-000720,-0.004051967088320001
ACH-000721,-0.0611975477738
ACH-000724,0.10152469118999999
ACH-000725,-0.0733532200908
ACH-000732,-0.275334037797
ACH-000734,-0.0762196044731
ACH-000735,-0.054687827767099996
ACH-000736,-0.24824031276
ACH-000738,-0.0329267710728
ACH-000746,-0.13717437252999998
ACH-000747,-0.0276207623499
ACH-000748,-0.008716005406360002
ACH-000753,0.0012632696459600001
ACH-000756,-0.120333447635
ACH-000757,0.0358543996589
ACH-000758,-0.25141646890700003
ACH-000760,0.0019189661517199999
ACH-000763,0.060758209368400005
ACH-000764,-0.346471058124
ACH-000765,0.0724855189179
ACH-000766,-0.11138125144899999
ACH-000767,0.00125993804851
ACH-000768,0.025768867514400003
ACH-000769,-0.011652764722
ACH-000770,-0.031782628332799996
ACH-000771,-0.0538660346035
ACH-000773,-0.028994030073799998
ACH-000776,-0.15658863986
ACH-000777,-0.14125288803
ACH-000778,-0.09128908837449999
ACH-000781,-0.022173353293300002
ACH-000782,-0.0753359179474
ACH-000783,0.027804101568599998
ACH-000784,0.0131857107871
ACH-000785,-0.139348878112
ACH-000787,-0.18832587546100002
ACH-000788,-0.032209378625099996
ACH-000791,-0.111363667238
ACH-000792,-0.08418687239639999
ACH-000794,-0.178007720865
ACH-000796,0.00911447679003
ACH-000799,-0.549121613865
ACH-000800,-0.0553790968
ACH-000802,-0.0700941292117
ACH-000804,-0.164765126647
ACH-000805,-0.28182609680799997
ACH-000809,-0.0681091451104
ACH-000810,-0.331637227365
ACH-000811,0.0172078500546
ACH-000817,-0.109185639449
ACH-000819,0.15582683324899999
ACH-000820,0.281989168914
ACH-000821,0.136758924884
ACH-000822,-0.138510647006
ACH-000823,-0.09437316119780001
ACH-000824,0.00238580770804
ACH-000827,-0.108879399396
ACH-000829,-0.14834860205999997
ACH-000831,-0.19090946189
ACH-000832,-0.22995363124899998
ACH-000833,-0.065549298915
ACH-000834,-0.144980923891
ACH-000835,0.0252025215771
ACH-000836,-0.118762565118
ACH-000837,-0.07786969122760001
ACH-000838,-0.10350955558599999
ACH-000839,-0.111522896855
ACH-000840,-0.27268848488499997
ACH-000841,-0.039423220213
ACH-000843,-0.0381324685033
ACH-000846,-0.35575857745899997
ACH-000847,-0.26538806457499997
ACH-000848,0.06552817469880001
ACH-000849,-0.126045377367
ACH-000851,0.0378716760538
ACH-000855,0.119751883216
ACH-000856,0.070525847114
ACH-000858,-0.0915658955925
ACH-000859,-0.0716681642848
ACH-000861,0.09241337609099999
ACH-000862,0.06301310036430001
ACH-000865,0.103104350093
ACH-000866,-0.115084658272
ACH-000867,-0.08983295777200001
ACH-000869,-0.127841409802
ACH-000872,-0.089661072218
ACH-000873,0.012803659731900001
ACH-000876,-0.0384087861612
ACH-000878,0.26055014792
ACH-000880,-0.127483867038
ACH-000881,-0.029786004407
ACH-000882,-0.0734087267989
ACH-000884,0.09641606262189999
ACH-000885,-0.10435660691700001
ACH-000887,0.0368844140531
ACH-000888,0.0581717449271
ACH-000889,-0.0788496164457
ACH-000890,0.0949091413213
ACH-000896,-0.137375856551
ACH-000898,-0.015264817557000002
ACH-000900,-0.212503047568
ACH-000901,-0.146538095875
ACH-000905,-0.0798046869355
ACH-000906,0.00243241670932
ACH-000907,-0.17044090103700002
ACH-000910,-0.144564984099
ACH-000911,-0.18670581726399998
ACH-000912,-0.042545544800300004
ACH-000913,0.005702397668109999
ACH-000915,-0.11964905814200001
ACH-000916,-0.2938135026
ACH-000917,-0.100369088792
ACH-000921,-0.0008724326026849999
ACH-000924,-0.152560299292
ACH-000926,-0.0195010416366
ACH-000928,-0.10819516148700001
ACH-000929,-0.09551235283610002
ACH-000932,-0.077777084521
ACH-000935,-0.058038351413799996
ACH-000936,-0.232301766081
ACH-000937,-0.07079253630589999
ACH-000938,-0.0135509136539
ACH-000939,-0.0514895239092
ACH-000941,0.11244719685999999
ACH-000943,-0.130870674547
ACH-000946,-0.115624582752
ACH-000947,-0.0509336911431
ACH-000948,-0.013169608626899998
ACH-000950,-0.0188080731351
ACH-000953,-0.198436822733
ACH-000957,-0.0750517658103
ACH-000958,-0.035417576471300005
ACH-000960,-0.049932840687999996
ACH-000963,0.0182394976907
ACH-000968,0.020947795164999998
ACH-000969,-0.129189871465
ACH-000973,0.0218761933346
ACH-000974,-0.0639811183969
ACH-000975,-0.0897737392329
ACH-000976,0.0314629297582
ACH-000978,0.047520877908800004
ACH-000980,0.07967254683950001
ACH-000984,-0.0915799928809
ACH-000986,0.0157982804909
ACH-000988,-0.166786025733
ACH-000993,-0.119775208973
ACH-000994,-0.313372527698
ACH-000996,-0.242890655764
ACH-001001,-0.0947512572488
ACH-001020,-0.175881920002
ACH-001028,-0.00971279856497
ACH-001031,-0.0773440303436
ACH-001038,-0.0656142299584
ACH-001048,-0.0138261866059
ACH-001050,-0.041142736942
ACH-001053,-0.0798060776338
ACH-001054,-0.141258337353
ACH-001061,-0.08587266474300001
ACH-001067,-0.0490211257456
ACH-001075,-0.00672588309399
ACH-001096,0.07068586649950001
ACH-001128,0.0765251846899
ACH-001134,0.0695620944689
ACH-001151,-0.039564879004800005
ACH-001163,-0.168094488706
ACH-001164,-0.058803289278800006
ACH-001173,-0.05188429466519999
ACH-001183,-0.163368225374
ACH-001184,0.11797108523199999
ACH-001190,-0.26107275822299997
ACH-001192,-0.180015143905
ACH-001193,-0.114307703432
ACH-001196,-0.142814099397
ACH-001197,-0.211106124527
ACH-001205,0.0337388756231
ACH-001211,-0.049028929488300003
ACH-001212,-0.281224857552
ACH-001228,-0.13147340972000002
ACH-001232,-0.048940949624500005
ACH-001239,-0.021765747412200002
ACH-001274,-0.08042101090760001
ACH-001275,0.10557034657
ACH-001277,-0.07856799588119999
ACH-001278,0.021743692148500002
ACH-001280,0.0127509497087
ACH-001283,0.0892147062284
ACH-001289,0.0366176220886
ACH-001295,-0.09882057195319999
ACH-001300,0.0664520842076
ACH-001301,-0.0400276591656
ACH-001302,-0.0312402256812
ACH-001303,0.18586596978300002
ACH-001306,-0.135707662704
ACH-001318,0.0321875262667
ACH-001322,-0.021640285762400003
ACH-001328,-0.234312608639
ACH-001332,-0.19229781343199998
ACH-001333,0.0145914800788
ACH-001336,-0.09208675409710002
ACH-001340,-0.138564886381
ACH-001346,-0.173976740467
ACH-001353,-0.111210248451
ACH-001354,-0.0580966175094
ACH-001367,-0.0816674396338
ACH-001368,0.018715887849999998
ACH-001374,0.0406086187739
ACH-001375,-0.058392067976
ACH-001377,-0.06559452822180001
ACH-001380,0.06134442618980001
ACH-001391,0.13416309398499998
ACH-001407,0.0319790168769
ACH-001408,-0.246340658288
ACH-001413,-0.00722554759599
ACH-001430,0.15015678773
ACH-001431,-0.0167090826852
ACH-001450,0.070160724112
ACH-001496,-0.0338245626165
ACH-001500,-0.0979474860953
ACH-001521,-0.0969130154112
ACH-001523,-0.13046222056
ACH-001532,-0.145014061218
ACH-001536,0.00970652500087
ACH-001550,-0.0901113811369
ACH-001552,-0.162314967017
ACH-001554,-0.156896164567
ACH-001645,-0.0783048647255
ACH-001654,-0.17804442726
ACH-001715,0.0547908206321
ACH-001735,-0.11684794034000001
ACH-001736,-0.0388211251963
ACH-001737,0.000163411149246
ACH-001740,-0.09715531961989998
ACH-001745,-0.20725140853100002
ACH-001750,-0.023116624915299998
ACH-001765,-0.049399552642199994
ACH-001956,-0.06099954888180001
ACH-001957,0.0713790277938
