,SPR (6697)
ACH-000004,0.061137746404499996
ACH-000007,0.0215679753969
ACH-000009,-0.041977113566899996
ACH-000011,0.155150134314
ACH-000012,-0.057085495868800004
ACH-000013,-0.069644836598
ACH-000014,0.184454491753
ACH-000015,-0.015109037573500001
ACH-000017,-0.018261373774400003
ACH-000018,-0.34974549239200003
ACH-000019,0.0768339245695
ACH-000021,-0.137639911107
ACH-000022,-0.056203852332300006
ACH-000025,0.171282832167
ACH-000028,-0.11168893807600001
ACH-000030,-0.057087782806099996
ACH-000035,-0.09799656329959999
ACH-000036,-0.148062538712
ACH-000037,-0.18553028965399998
ACH-000039,-0.309890174664
ACH-000040,-0.0966263017814
ACH-000041,0.11167383357899999
ACH-000042,-0.148124723425
ACH-000045,-0.0453129341333
ACH-000047,-0.34225731777199997
ACH-000052,-0.255341593764
ACH-000053,-0.13722932738500002
ACH-000054,-0.030779529241499997
ACH-000055,0.0408475444938
ACH-000060,-0.108977714233
ACH-000067,-0.215021114529
ACH-000070,0.171618906807
ACH-000075,-0.0942502067042
ACH-000078,-0.23244551643199998
ACH-000082,-0.0400841291187
ACH-000085,-0.181816869829
ACH-000086,-0.0186043520244
ACH-000087,-0.270941503337
ACH-000092,-0.286423242579
ACH-000095,-0.227125107804
ACH-000097,-0.135802898018
ACH-000098,-0.0948669227479
ACH-000099,-0.0852047180751
ACH-000108,-0.08936192376970001
ACH-000113,-0.0259779196672
ACH-000115,-0.147761154386
ACH-000116,-0.19448320053100002
ACH-000118,-0.109244201828
ACH-000120,-0.07402258401430001
ACH-000123,-0.0763433436592
ACH-000127,-0.126943630544
ACH-000128,-0.13773584123500002
ACH-000132,-0.172253742969
ACH-000133,-0.306410574964
ACH-000137,-0.333447324105
ACH-000138,-0.136879244428
ACH-000142,-0.13508662490499998
ACH-000143,-0.035973860434800005
ACH-000146,-0.0948035241593
ACH-000148,-0.0355115227319
ACH-000150,-0.00574214346149
ACH-000152,0.100897338697
ACH-000153,0.283006597642
ACH-000159,-0.142302589333
ACH-000160,-0.170974197083
ACH-000163,-0.06485603387019999
ACH-000167,-0.184691453434
ACH-000168,0.0942553573759
ACH-000169,-0.171687928273
ACH-000178,-0.19146443269299998
ACH-000182,-0.0404726098375
ACH-000183,-0.263311385956
ACH-000188,-0.316495939606
ACH-000189,0.0906663601392
ACH-000190,-0.248694577347
ACH-000198,-0.021238659648599997
ACH-000204,0.0279209743672
ACH-000206,0.312445993789
ACH-000207,-0.276477610483
ACH-000211,-0.0692044968885
ACH-000215,-0.0653204867868
ACH-000221,-0.366400434719
ACH-000222,-0.039311631669
ACH-000223,-0.04468878256440001
ACH-000226,-0.06652145686750001
ACH-000227,0.0357138079115
ACH-000228,-0.338842020674
ACH-000231,-0.0878415668296
ACH-000232,0.0323675749262
ACH-000233,-0.18827417191799997
ACH-000234,0.0311744087353
ACH-000235,-0.08878709014630001
ACH-000237,-0.153247999647
ACH-000238,-0.528545100028
ACH-000243,-0.152728439182
ACH-000244,0.0048851757409499996
ACH-000246,-0.0508738258909
ACH-000248,-0.084707425983
ACH-000250,-0.124401908287
ACH-000251,-0.313243572691
ACH-000253,-0.0488514992321
ACH-000255,-0.39384559446500006
ACH-000256,-0.18466334789500002
ACH-000257,0.049900308360699995
ACH-000258,-0.309826162357
ACH-000259,-0.09733415085519999
ACH-000260,-0.0433266423785
ACH-000261,-0.218374160989
ACH-000262,0.0583234180788
ACH-000263,-0.10723984164799999
ACH-000264,-0.0751673483863
ACH-000265,-0.09668041460010002
ACH-000266,-0.0958465442612
ACH-000272,-0.31994963585
ACH-000273,-0.107354340152
ACH-000274,-0.05263991804740001
ACH-000277,-0.22408805141999996
ACH-000278,-0.05692529901380001
ACH-000279,-0.0561298127006
ACH-000280,-0.10181024541099999
ACH-000281,-0.178661567497
ACH-000288,-0.05913979979719999
ACH-000291,-0.033677861646099996
ACH-000293,-0.188940755885
ACH-000294,-0.231915491461
ACH-000295,0.52776437391
ACH-000296,0.133009718469
ACH-000302,0.08293678126010001
ACH-000304,-0.128470904125
ACH-000307,-0.239133084606
ACH-000308,-0.21900192072299998
ACH-000310,-0.0207940024104
ACH-000311,-0.165858266856
ACH-000312,-0.19064781360999997
ACH-000315,-0.41317617000600004
ACH-000316,0.0178877571854
ACH-000317,-0.014195421825299998
ACH-000318,-0.16234142031999999
ACH-000319,-0.0318771695509
ACH-000320,0.13800494147
ACH-000322,-0.123641751394
ACH-000323,-0.158397383773
ACH-000324,-0.168285736078
ACH-000329,0.09207025508189999
ACH-000330,-0.166594034617
ACH-000331,-0.14942856928
ACH-000332,-0.0357013084078
ACH-000334,-0.221767425878
ACH-000335,0.037869278500099995
ACH-000336,-0.460401076123
ACH-000337,-0.0385736713568
ACH-000339,-0.20087342231199998
ACH-000341,-0.10447772321399999
ACH-000348,-0.176734064387
ACH-000350,-0.18848029757399998
ACH-000352,0.0317094362398
ACH-000356,-0.266046413781
ACH-000361,-0.500395960282
ACH-000362,-0.0234356582799
ACH-000363,-0.00330607973505
ACH-000364,-0.295649935578
ACH-000365,-0.08475511959450001
ACH-000366,-0.132691298353
ACH-000368,-0.130126449164
ACH-000374,-0.0329687439227
ACH-000375,-0.23419373091999995
ACH-000376,-0.0138845219769
ACH-000381,-0.33105112421
ACH-000383,-0.0672931279236
ACH-000387,0.08008971554210001
ACH-000389,-0.280011424698
ACH-000390,-0.263756721659
ACH-000393,-0.309883908584
ACH-000395,-0.114552063146
ACH-000397,-0.115613900211
ACH-000401,-0.0526496534831
ACH-000402,-0.11310048978599999
ACH-000403,-0.150008269835
ACH-000404,-0.181713315935
ACH-000406,-0.0152569679829
ACH-000407,0.09181348100379999
ACH-000408,-0.384765519852
ACH-000410,-0.38080688055600004
ACH-000411,-0.178924419456
ACH-000414,0.104810107488
ACH-000415,-0.21299425540999997
ACH-000416,-0.173502560216
ACH-000420,-0.205744626393
ACH-000421,-0.11122087806700001
ACH-000424,-0.176392872297
ACH-000425,-0.162089070698
ACH-000426,0.16359322127599998
ACH-000427,0.15118194827
ACH-000433,-0.305314768342
ACH-000436,-0.291161347139
ACH-000444,0.0588136283878
ACH-000445,-0.0582664060915
ACH-000448,-0.21400495016399998
ACH-000450,0.043228187507800005
ACH-000452,-0.170473001513
ACH-000454,-0.33580722493500004
ACH-000458,-0.186855574563
ACH-000459,-0.18453681035100003
ACH-000460,-0.18012477480900002
ACH-000461,-0.07869329627169999
ACH-000463,-0.0882986995022
ACH-000464,-0.060127757123300006
ACH-000466,-0.13357105866
ACH-000467,-0.11375551118100001
ACH-000468,-0.168154216043
ACH-000469,0.057856883712400005
ACH-000470,-0.166204464247
ACH-000471,0.0127801292325
ACH-000472,-0.025542233692
ACH-000473,-0.0162644439745
ACH-000475,-0.169583472971
ACH-000476,-0.24285447319200001
ACH-000477,-0.16029988024800002
ACH-000480,-0.34599988153800004
ACH-000481,-0.334225907209
ACH-000483,-0.07680218954160001
ACH-000484,-0.323863178916
ACH-000485,-0.20218402184999998
ACH-000486,-0.11091415919500001
ACH-000487,-0.17929831163600002
ACH-000488,-0.058453171573800006
ACH-000490,-0.23052811457699998
ACH-000491,-0.134657532616
ACH-000495,0.0586545072586
ACH-000496,-0.125316364686
ACH-000499,-0.17685700104899998
ACH-000500,-0.328230002742
ACH-000502,-0.0767776259554
ACH-000503,-0.102910645825
ACH-000505,0.053231014275
ACH-000507,0.0484906377063
ACH-000510,0.018476072111900003
ACH-000511,-0.182502786197
ACH-000512,-0.028290941780699998
ACH-000516,-0.25060802344099997
ACH-000517,-0.07831759364799999
ACH-000518,-0.309556639925
ACH-000520,-0.021602449945299997
ACH-000521,-0.23538624362100002
ACH-000522,-0.20122820729200003
ACH-000524,-0.151943371919
ACH-000527,-0.0729057792045
ACH-000528,-0.0188293876542
ACH-000537,-0.19428418865699998
ACH-000541,0.0548273167485
ACH-000542,-0.108521641846
ACH-000544,-0.133225393813
ACH-000545,-0.35531957106
ACH-000547,-0.432362674831
ACH-000548,-0.283566728888
ACH-000549,-0.32508207734
ACH-000550,-0.0536760808529
ACH-000552,-0.257601312346
ACH-000556,-0.186475192901
ACH-000557,-0.24533035674400003
ACH-000570,-0.21848708468199998
ACH-000571,-0.19789305838500001
ACH-000573,-0.189381041015
ACH-000576,-0.0551838643006
ACH-000580,-0.199099519117
ACH-000584,-0.12089884649700001
ACH-000585,-0.126946197673
ACH-000588,-0.13551102455800002
ACH-000589,-0.10610573306700001
ACH-000591,0.048960535807300004
ACH-000593,-0.321593764321
ACH-000600,-0.18042841073600002
ACH-000601,-0.0779691968785
ACH-000604,0.028373236756099998
ACH-000605,-0.09698068760089999
ACH-000606,-0.113910496008
ACH-000608,0.0045383641245
ACH-000614,0.0172532883117
ACH-000616,-0.021440562176999998
ACH-000618,-0.34784158543300003
ACH-000619,-0.164465813879
ACH-000620,-0.09577397883439999
ACH-000621,0.151284285997
ACH-000622,0.010810367968899998
ACH-000623,-0.281136103903
ACH-000624,-0.281961924877
ACH-000627,-0.43865191368600004
ACH-000630,-0.14147047747000002
ACH-000632,-0.077808448485
ACH-000633,-0.103104480562
ACH-000637,-0.0414918953838
ACH-000638,-0.275492008149
ACH-000646,-0.35996222140699996
ACH-000647,-0.155225867624
ACH-000648,0.021831059480099998
ACH-000649,-0.06209383111169999
ACH-000651,-0.159015622684
ACH-000652,-0.16311749691400002
ACH-000653,0.0448976099538
ACH-000657,-0.104428440088
ACH-000658,0.0634974682685
ACH-000661,-0.00016367854136200002
ACH-000662,-0.244541214471
ACH-000663,0.0649318043217
ACH-000665,-0.28564670737
ACH-000671,-0.149133348428
ACH-000673,-0.159158845519
ACH-000676,-0.049695190243300005
ACH-000677,0.07832272432639999
ACH-000681,0.11755572260500001
ACH-000682,-0.160834101636
ACH-000683,-0.255919158107
ACH-000684,0.0825403157761
ACH-000688,0.0029663797088300002
ACH-000693,-0.269200931261
ACH-000694,-0.0810827012058
ACH-000695,-0.136905365582
ACH-000696,-0.09541381613500001
ACH-000697,-0.17531527085
ACH-000699,-0.0361546542287
ACH-000701,-0.170164772355
ACH-000706,-0.144096133043
ACH-000711,-0.155726842285
ACH-000713,-0.05172995813280001
ACH-000714,0.046568516332700004
ACH-000718,-0.0218570676667
ACH-000720,-0.0773363944192
ACH-000721,-0.0842026710764
ACH-000724,0.023480388622599997
ACH-000725,-0.028404009049400002
ACH-000732,-0.025915866284500003
ACH-000734,-0.16448750778
ACH-000735,-0.261531690438
ACH-000736,-0.197694682363
ACH-000738,0.022746283047599996
ACH-000746,-0.217877738627
ACH-000747,0.08646197627180001
ACH-000748,0.0368294737202
ACH-000753,-0.206538902546
ACH-000756,-0.47648180135300006
ACH-000757,0.121896651296
ACH-000758,-0.22522772620099998
ACH-000760,-0.467723835784
ACH-000763,0.168653972793
ACH-000764,-0.145852482271
ACH-000765,-0.0242637645223
ACH-000766,-0.251816549565
ACH-000767,-0.151143991183
ACH-000768,-0.131528932587
ACH-000769,-0.259646828327
ACH-000770,-0.015203982907399998
ACH-000771,-0.14114251234
ACH-000773,-0.0961597312992
ACH-000776,0.05849282225269999
ACH-000777,-0.0018726069201099999
ACH-000778,-0.039097305107800004
ACH-000781,-0.139369387105
ACH-000782,0.0031422244406
ACH-000783,-0.23986362794
ACH-000784,-0.15471159829000003
ACH-000785,-0.098046232263
ACH-000787,-0.230323712688
ACH-000788,-0.15541862879
ACH-000791,-0.032741515223
ACH-000792,0.024157614903299998
ACH-000794,-0.268293166664
ACH-000796,-0.07289549965910001
ACH-000799,-0.551205841248
ACH-000800,-0.28157593532499997
ACH-000802,-0.0918852330308
ACH-000804,-0.470549326418
ACH-000805,-0.334407874687
ACH-000809,-0.19315213229800002
ACH-000810,0.10603260806
ACH-000811,-0.12225142560499999
ACH-000817,-0.144324770889
ACH-000819,-0.08524976241599999
ACH-000820,-0.432718835484
ACH-000821,-0.19992127335999998
ACH-000822,-0.0723005107859
ACH-000823,-0.081100355796
ACH-000824,-0.231469297218
ACH-000827,0.0302964728901
ACH-000829,-0.432232089444
ACH-000831,-0.209217806195
ACH-000832,-0.257911429041
ACH-000833,-0.160891952957
ACH-000834,-0.07631955555110001
ACH-000835,-0.08380106341850001
ACH-000836,-0.349828513322
ACH-000837,-0.10285613659199999
ACH-000838,-0.219195461756
ACH-000839,-0.29724296268399997
ACH-000840,-0.203033854751
ACH-000841,-0.328927507255
ACH-000843,-0.15381529221100002
ACH-000846,-0.428353020591
ACH-000847,0.08106847358630001
ACH-000848,-0.133995257098
ACH-000849,0.140714695194
ACH-000851,0.0537308425925
ACH-000855,-0.22448751786999996
ACH-000856,-0.158975024908
ACH-000858,-0.214977853354
ACH-000859,-0.389180450745
ACH-000861,-0.215764729303
ACH-000862,-0.162750847007
ACH-000865,-0.10178915135500001
ACH-000866,-0.0801896402371
ACH-000867,-0.197830383724
ACH-000869,-0.116702625734
ACH-000872,-0.017244557262
ACH-000873,-0.252282785146
ACH-000876,-0.38493667198
ACH-000878,0.127003949797
ACH-000880,-0.215398610594
ACH-000881,-0.0367028319764
ACH-000882,-0.239039100402
ACH-000884,0.0940323632367
ACH-000885,-0.11389274719699999
ACH-000887,-0.114505582078
ACH-000888,-0.036090671586
ACH-000889,-0.0211317076567
ACH-000890,0.09161275459889999
ACH-000896,-0.264775326245
ACH-000898,-0.0841842385832
ACH-000900,-0.34116703951300004
ACH-000901,-0.233000292351
ACH-000905,-0.190212939391
ACH-000906,-0.12602466101
ACH-000907,-0.196224090913
ACH-000910,-0.00523781903234
ACH-000911,-0.174659295262
ACH-000912,-0.188588645894
ACH-000913,-0.05972765980480001
ACH-000915,0.008435888392520002
ACH-000916,0.0046947681855299996
ACH-000917,0.00205892670569
ACH-000921,0.0589517805727
ACH-000924,-0.128528203216
ACH-000926,-0.0715738981479
ACH-000928,0.113209142773
ACH-000929,-0.473821684653
ACH-000932,-0.11909663713
ACH-000935,-0.125299711153
ACH-000936,-0.14737212887599999
ACH-000937,-0.0423756184371
ACH-000938,-0.498069856002
ACH-000939,0.0035574856622699997
ACH-000941,-0.0321780734497
ACH-000943,-0.095419686588
ACH-000946,-0.020219562611099997
ACH-000947,-0.0338738003625
ACH-000948,0.0299185376895
ACH-000950,-0.08365983939669999
ACH-000953,-0.23191567219700002
ACH-000957,-0.136235204018
ACH-000958,0.0502122060086
ACH-000960,-0.28134860844799997
ACH-000963,-0.115229398935
ACH-000968,-0.17895540039000002
ACH-000969,-0.259925237531
ACH-000973,-0.124273208521
ACH-000974,-0.139614896745
ACH-000975,-0.09593171060809999
ACH-000976,-0.265684118132
ACH-000978,-0.0736215878087
ACH-000980,-0.0536805452434
ACH-000984,-0.0105866133124
ACH-000986,-0.146305630193
ACH-000988,-0.109713064083
ACH-000993,-0.233046778494
ACH-000994,-0.0194507411349
ACH-000996,0.0974311087756
ACH-001001,-0.115453386013
ACH-001020,-0.00110386781507
ACH-001028,-0.10796222315500001
ACH-001031,-0.07342628750680001
ACH-001038,-0.31708425724800005
ACH-001048,-0.19349720513799998
ACH-001050,-0.123895324277
ACH-001053,-0.04027929563530001
ACH-001054,-0.0138496523155
ACH-001061,-0.17389591608399999
ACH-001067,-0.149968246167
ACH-001075,0.0829861139763
ACH-001096,0.00350744895358
ACH-001128,-0.331841449068
ACH-001134,-0.157627177133
ACH-001151,-0.18244907501200003
ACH-001163,-0.240652416153
ACH-001164,-0.18381629738
ACH-001173,-0.0642189536153
ACH-001183,-0.142692260887
ACH-001184,-0.10451567810000001
ACH-001190,-0.27334986334100003
ACH-001192,-0.152759606476
ACH-001193,0.140065818856
ACH-001196,-0.0995751061248
ACH-001197,0.0401694151879
ACH-001205,-0.0187027488277
ACH-001211,-0.091351075147
ACH-001212,-0.443257020237
ACH-001228,-0.12016455919999999
ACH-001232,-0.334049360542
ACH-001239,-0.00950526922852
ACH-001274,-0.10084073044299999
ACH-001275,0.0480662584177
ACH-001277,0.20887651916799999
ACH-001278,-0.11246030515699999
ACH-001280,-0.30126311758900004
ACH-001283,-0.27048908539
ACH-001289,-0.159671551886
ACH-001295,-0.0971779780222
ACH-001300,-0.0520702038495
ACH-001301,-0.046288316136800005
ACH-001302,-0.385841257231
ACH-001303,-0.0933177841192
ACH-001306,-0.0449646465427
ACH-001318,-0.123482137031
ACH-001322,-0.40270617632100003
ACH-001328,-0.451052465675
ACH-001332,-0.33628023841399995
ACH-001333,-0.0478326793442
ACH-001336,-0.21417139041299998
ACH-001340,-0.11005711840999999
ACH-001346,-0.0376543700182
ACH-001353,-0.161987282406
ACH-001354,-0.638426223248
ACH-001367,-0.179066124193
ACH-001368,-0.0193245758049
ACH-001374,-0.543904812912
ACH-001375,0.160408003084
ACH-001377,-0.111155093726
ACH-001380,-0.098106982609
ACH-001391,-0.230715844508
ACH-001407,-0.024827289717099996
ACH-001408,-0.16356411951
ACH-001413,-0.00248480935219
ACH-001430,-0.169760049761
ACH-001431,-0.00942670238221
ACH-001450,-0.11517624914
ACH-001496,-0.133688728625
ACH-001500,-0.007871189383029999
ACH-001521,-0.23860621163000004
ACH-001523,-0.124210268633
ACH-001532,-0.15314212460999999
ACH-001536,0.207288081407
ACH-001550,-0.185209268108
