,CNTRL (11064)
ACH-000416,-0.143113557881
ACH-000420,-0.16444759563300002
ACH-000421,-0.082921250239
ACH-000424,-0.016963884385799998
ACH-000425,-0.0434456021636
ACH-000426,-0.0833146707519
ACH-000427,-0.157135992399
ACH-000433,-0.0709323964305
ACH-000436,0.0008998797209269999
ACH-000444,-0.233066765627
ACH-000445,-0.20214124117899998
ACH-000448,-0.0005207416766509999
ACH-000450,-0.292249892104
ACH-000452,-0.047956311273099995
ACH-000454,-0.181317469185
ACH-000458,-0.10704242160599999
ACH-000459,-0.160029959827
ACH-000460,0.00214072706223
ACH-000461,-0.149395044586
ACH-000463,-0.16426130396400002
ACH-000464,0.00430397405057
ACH-000466,0.030479314963700002
ACH-000467,-0.208264313999
ACH-000468,-0.030525806416599997
ACH-000469,-0.11957250610200001
ACH-000470,-0.0840689239555
ACH-000471,-0.187418216633
ACH-000472,-0.054573529875499995
ACH-000473,-0.00148215555154
ACH-000475,-0.032378936428
ACH-000476,-0.0384390311762
ACH-000477,0.066453239555
ACH-000480,-0.17236120144699998
ACH-000481,-0.214876178871
ACH-000483,-0.053470458744
ACH-000484,0.00310650810919
ACH-000485,-0.38348630512500004
ACH-000486,0.0284291918357
ACH-000487,0.0033695035166
ACH-000488,-0.153682988762
ACH-000490,-0.12010764037999999
ACH-000491,-0.134437149166
ACH-000495,-0.034574795788599996
ACH-000496,-0.237725310579
ACH-000499,0.0749570360684
ACH-000500,-0.0203393090023
ACH-000502,-0.11712072061699999
ACH-000503,0.041930789204800006
ACH-000505,-0.17705448221200001
ACH-000507,-0.0760430365052
ACH-000510,-0.157557245158
ACH-000511,-0.07698876264360001
ACH-000512,-0.0542812329841
ACH-000516,0.08932112863330001
ACH-000517,-0.0664334049521
ACH-000518,-0.12306529321799999
ACH-000520,-0.025828611334799998
ACH-000521,-0.170463182975
ACH-000522,-0.11515373987500001
ACH-000524,-0.057613133985900004
ACH-000527,-0.233635331585
ACH-000528,-0.044951912584600004
ACH-000537,-0.217648489766
ACH-000541,-0.18114720107700003
ACH-000542,-0.157588476993
ACH-000544,-0.0375814557019
ACH-000545,0.0433828588545
ACH-000547,-0.317819884016
ACH-000548,-0.028776296618099998
ACH-000549,-0.105508063774
ACH-000550,-0.162563337757
ACH-000552,-0.14791242724300002
ACH-000556,-0.256897691632
ACH-000557,-0.028428503769400003
ACH-000570,-0.313738897716
ACH-000571,-0.0825247830539
ACH-000573,0.0445769583729
ACH-000576,-0.0846125349223
ACH-000580,-0.0949909889353
ACH-000584,-0.24830340993299999
ACH-000585,0.0513421532539
ACH-000588,0.1560539866
ACH-000589,-0.14002755947999998
ACH-000591,0.14653078217499999
ACH-000593,-0.0246644245022
ACH-000600,-0.100316493598
ACH-000601,-0.110055413793
ACH-000604,-0.37145788471600005
ACH-000605,-0.0655230081786
ACH-000606,-0.158304367036
ACH-000608,-0.153250308774
ACH-000614,-0.21298970081799998
ACH-000616,0.0357740617348
ACH-000618,0.11886562718299999
ACH-000619,-0.116125018757
ACH-000620,0.104411515282
ACH-000621,-0.0632075724194
ACH-000622,-0.07244965569299999
ACH-000623,-0.12339932549100001
ACH-000624,-0.0833291237042
ACH-000627,-0.0611065564683
ACH-000630,-0.211866344987
ACH-000632,-0.055639007889
ACH-000633,0.100737603583
ACH-000637,-0.017103320454200002
ACH-000638,-0.0165163676233
ACH-000646,0.0295492732848
ACH-000647,-0.023459851022999998
ACH-000648,-0.10099524036699999
ACH-000649,-0.130910963879
ACH-000651,-0.138540671905
ACH-000652,-0.028761801268599996
ACH-000653,0.033151500928000004
ACH-000657,-0.16292470721799998
ACH-000658,-0.07202022964339999
ACH-000661,-0.219918346923
ACH-000662,-0.648573503293
ACH-000663,-0.26124912014699997
ACH-000665,-0.09760150068080001
ACH-000671,-0.060130463337099996
ACH-000673,-0.144172236414
ACH-000676,-0.23852855862199998
ACH-000677,-0.0453980114101
ACH-000681,-0.0184442477774
ACH-000682,-0.196624907519
ACH-000683,-0.223529569615
ACH-000684,0.0196319595399
ACH-000688,-0.10738441812899999
ACH-000693,-0.0746512543267
ACH-000694,-0.193562904192
ACH-000695,-0.108701464112
ACH-000696,-0.23879696876200002
ACH-000697,-0.06139694090990001
ACH-000699,0.0529893313019
ACH-000701,-0.329401080824
ACH-000706,-0.161239316144
ACH-000711,-0.126309138669
ACH-000713,0.09823134688139999
ACH-000714,-0.052585413531400005
ACH-000718,-0.153894165065
ACH-000720,-0.12038054285599999
ACH-000721,-0.33745338902800004
ACH-000724,-0.235411167828
ACH-000725,-0.23263335309
ACH-000732,-0.319837643743
ACH-000734,-0.118034760998
ACH-000735,-0.259238532196
ACH-000736,0.057545911428300005
ACH-000738,-0.07646627626960001
ACH-000746,0.34215131439499996
ACH-000747,-0.198323674711
ACH-000748,-0.239568312991
ACH-000753,-0.12138598736600001
ACH-000756,-0.0843071974209
ACH-000757,-0.41698061991499996
ACH-000758,-0.120198508166
ACH-000760,-0.024695115682299998
ACH-000763,-0.0759931928367
ACH-000764,-0.257365993219
ACH-000765,-0.113085102696
ACH-000766,-0.023327217293500003
ACH-000767,-0.0838603604516
ACH-000768,-0.0592881798116
ACH-000769,-0.277498662293
ACH-000770,-0.0538649938978
ACH-000771,-0.17810955774099999
ACH-000773,0.105859320876
ACH-000776,-0.187766441906
ACH-000777,-0.138675270122
ACH-000778,-0.07751089002469999
ACH-000781,-0.21899109514600001
ACH-000782,0.00876097108432
ACH-000783,-0.04210696172259999
ACH-000784,-0.100806462216
ACH-000785,0.0444824311283
ACH-000787,-0.0338832772485
ACH-000788,-0.0713911471735
ACH-000791,-0.163138142388
ACH-000792,0.050950646628
ACH-000794,-0.0324101200913
ACH-000796,-0.142645879233
ACH-000799,-0.15397802898
ACH-000800,-0.288799230874
ACH-000802,-0.128498523289
ACH-000804,-0.299187829192
ACH-000805,-0.0013120229224400002
ACH-000809,-0.023545057257
ACH-000810,-0.38799364914800005
ACH-000811,-0.25927007641600003
ACH-000817,0.250179417263
ACH-000819,-0.167811245404
ACH-000820,0.31012392082199997
ACH-000821,-0.108574777391
ACH-000822,-0.11845616271500001
ACH-000823,-0.174611551109
ACH-000824,-0.162181488623
ACH-000827,-0.17048283662500002
ACH-000829,-0.172297056571
ACH-000831,-0.116261785407
ACH-000832,-0.033748609360500004
ACH-000833,-0.260502126561
ACH-000834,-0.04303665504819999
ACH-000835,-0.363548507491
ACH-000836,-0.0734129420554
ACH-000837,-0.24959345427299998
ACH-000838,0.0836146691125
ACH-000839,-0.05154878053590001
ACH-000840,-0.025708816556299998
ACH-000841,-0.18653841825599998
ACH-000843,-0.08836831418289999
ACH-000846,-0.036877762440999995
ACH-000847,0.111946050701
ACH-000848,-0.0514434722766
ACH-000849,0.0646713208006
ACH-000851,-0.0285957761386
ACH-000855,-0.160094180388
ACH-000856,-0.287558850375
ACH-000858,0.16314298748
ACH-000859,-0.18866532477899997
ACH-000861,-0.16827855597
ACH-000862,-0.0054858956504999995
ACH-000865,-0.08948909331489999
ACH-000866,-0.136625424681
ACH-000867,0.045945360227699995
ACH-000869,0.016489272718599998
ACH-000872,-0.339391480923
ACH-000873,-0.166952173939
ACH-000876,0.024306665668700003
ACH-000878,-0.0460574715217
ACH-000880,-0.0181524464703
ACH-000881,-0.10529464468699999
ACH-000882,-0.17057004523699998
ACH-000884,-0.11627278666200001
ACH-000885,-0.19117795120900002
ACH-000887,-0.10417572329600001
ACH-000888,-0.26067882263000003
ACH-000889,-0.123563122105
ACH-000890,-0.052056881358599996
ACH-000896,-0.08924496982110001
ACH-000898,-0.062478185234699994
ACH-000900,-0.172372095739
ACH-000901,-0.125063798865
ACH-000905,-0.00674172124007
ACH-000906,-0.149231593209
ACH-000907,-0.167317469179
ACH-000910,-0.054830504968999993
ACH-000911,-0.12912240397299998
ACH-000912,-0.128470148925
ACH-000913,-0.147723665622
ACH-000915,-0.290537326481
ACH-000916,-0.677907992142
ACH-000917,-0.0264185561802
ACH-000921,-0.111917442575
ACH-000924,0.050389666474699994
ACH-000926,-0.363936538751
ACH-000928,-0.35578735602600003
ACH-000929,-0.324266581068
ACH-000932,-0.0270984678523
ACH-000935,0.004694993813310001
ACH-000936,-0.251521179284
ACH-000937,-0.0256231529672
ACH-000938,0.0733254077374
ACH-000939,-0.269207203096
ACH-000941,-0.156474868513
ACH-000943,-0.052504495931400004
ACH-000946,-0.22451081394699998
ACH-000947,-0.0365888233132
ACH-000948,-0.28729617040399996
ACH-000950,-0.25453667553000003
ACH-000953,0.00398873175982
ACH-000957,-0.150459450425
ACH-000958,0.0485638902924
ACH-000960,-0.10290164498099999
ACH-000963,-0.104706595961
ACH-000968,-0.20342242266
ACH-000969,-0.195189113664
ACH-000973,-0.07691230323989999
ACH-000974,-0.25047847297
ACH-000975,-0.05896671409580001
ACH-000976,-0.213376707689
ACH-000978,-0.190572678781
ACH-000980,-0.252198368797
ACH-000984,-0.323360165968
ACH-000986,-0.199102374216
ACH-000988,-0.10017658644300001
ACH-000993,-0.130948410001
ACH-000994,-0.108960172969
ACH-000996,-0.184390646012
ACH-001001,-0.069590269326
ACH-001020,-0.416498278943
ACH-001028,-0.227436986856
ACH-001031,-0.295373599826
ACH-001038,-0.08883184679789999
ACH-001048,-0.107297115539
ACH-001050,-0.31559962093000005
ACH-001053,0.021744703331599998
ACH-001054,-0.23397590430100002
ACH-001061,-0.20652741995999999
ACH-001067,-0.247372530746
ACH-001075,0.06444554334699999
ACH-001096,-0.153507980145
ACH-001128,-0.133131257121
ACH-001134,-0.279163334627
ACH-001151,-0.0786859676411
ACH-001163,-0.136305605957
ACH-001164,-0.0340171784081
ACH-001173,0.0371098750762
ACH-001183,-0.05669779198580001
ACH-001184,-0.240754706781
ACH-001190,-0.0853313194149
ACH-001192,-0.030652098735599997
ACH-001193,-0.0861178152562
ACH-001196,-0.21542440249699998
ACH-001197,0.0169809911528
ACH-001205,-0.16846138995999999
ACH-001211,-0.23860651794399998
ACH-001212,-0.0771172583715
ACH-001228,-0.224860148407
ACH-001232,-0.0959869031593
ACH-001239,-0.0495485194034
ACH-001274,-0.273487358427
ACH-001275,0.19050698325100002
ACH-001277,-0.38489468502999996
ACH-001278,-0.14411644207399998
ACH-001280,-0.18455630493
ACH-001283,-0.10351753876700001
ACH-001289,-0.427648420889
ACH-001295,-0.0197334767709
ACH-001300,-0.155429201982
ACH-001301,-0.181686980084
ACH-001302,0.060999563745099995
ACH-001303,0.06481129405590001
ACH-001306,-0.119395339889
ACH-001318,-0.024313150622200002
ACH-001322,-0.16515473240700002
ACH-001328,-0.0830922508782
ACH-001332,-0.175250340504
ACH-001333,-0.084327447013
ACH-001336,-0.0642729915853
ACH-001340,-0.0153566748554
ACH-001346,-0.119062581676
ACH-001353,-0.162679578413
ACH-001354,-0.10447464071799999
ACH-001367,-0.409574951719
ACH-001368,-0.19023928058400003
ACH-001374,0.174105783877
ACH-001375,-0.0948580933574
ACH-001377,-0.0425587216328
ACH-001380,-0.215105028011
ACH-001391,-0.29145783936299996
ACH-001407,-0.138139318161
ACH-001408,0.031929501878400005
ACH-001413,-0.231703347713
ACH-001430,0.15548894007
ACH-001431,-0.168004015805
ACH-001450,0.049506313164099994
ACH-001496,-0.232963695724
ACH-001500,-0.157246350096
ACH-001521,-0.0631289352357
ACH-001523,0.052906214750699995
ACH-001532,-0.23648413591200002
ACH-001536,-0.271762212505
ACH-001550,-0.152212644156
ACH-001552,0.0568001611933
ACH-001554,-0.1964060589
ACH-001645,-0.24227289664700002
ACH-001654,0.00275600740062
ACH-001715,0.0400857006696
ACH-001735,-0.0960529810671
ACH-001736,-0.0461680402286
ACH-001737,0.5517538044560001
ACH-001740,-0.0012781004758
ACH-001745,-0.013891168287799998
ACH-001750,-0.241914297463
ACH-001765,0.038568542873199996
ACH-001956,-0.142574795912
ACH-001957,-0.175603975704
