,TAPT1 (202018)
ACH-000302,-0.16923697152800002
ACH-000304,-0.739897535327
ACH-000307,-0.306785135804
ACH-000308,-0.416597265329
ACH-000310,-0.263525767958
ACH-000311,-0.471525024168
ACH-000312,-0.17145636159400002
ACH-000315,-0.18097411429699997
ACH-000316,-0.157878999276
ACH-000317,-0.608813385508
ACH-000318,-0.252873847056
ACH-000319,-0.405414259601
ACH-000320,-0.291037673035
ACH-000322,-0.111096324075
ACH-000323,-0.371359131053
ACH-000324,-0.794268730472
ACH-000329,-0.237525739106
ACH-000330,-0.284586131212
ACH-000331,-0.899020757259
ACH-000332,-0.407136824169
ACH-000334,-0.11552948335999999
ACH-000335,-1.22381870366
ACH-000336,-0.201156442641
ACH-000337,-0.35671384036700005
ACH-000339,-0.3878870062
ACH-000341,0.00723029256731
ACH-000348,-0.18145157713500001
ACH-000350,-0.028179107986
ACH-000352,-0.159400552799
ACH-000356,-0.400648428784
ACH-000361,-0.208301633052
ACH-000362,-0.272906609599
ACH-000363,0.0449922006833
ACH-000364,-0.420678472245
ACH-000365,-0.181748806928
ACH-000366,-0.454031020745
ACH-000368,-0.22415912098000002
ACH-000374,-0.176078973441
ACH-000375,-0.459243798791
ACH-000376,-0.668978934489
ACH-000381,-0.52115141181
ACH-000383,-0.101679232271
ACH-000387,-0.310478423674
ACH-000389,-0.402796584343
ACH-000390,-0.811446131506
ACH-000393,-0.237764175544
ACH-000395,-0.410023651677
ACH-000397,-0.060108044594
ACH-000401,-0.776394800514
ACH-000402,-0.019413210818
ACH-000403,-0.241243282339
ACH-000404,-0.291443130627
ACH-000406,-0.0719080847438
ACH-000407,-0.273094345451
ACH-000408,-0.180933805431
ACH-000410,-0.322763711482
ACH-000411,-0.6472013758590001
ACH-000414,-0.5048327749379999
ACH-000415,-0.14273927852600002
ACH-000416,-0.40457126871
ACH-000420,-0.629202927744
ACH-000421,-0.328031519102
ACH-000424,-0.46304808878700005
ACH-000425,-0.103504027304
ACH-000426,-0.0854634618176
ACH-000427,-0.46315793972900005
ACH-000433,-0.162778486751
ACH-000436,-0.20247430487
ACH-000444,-0.41741465192599997
ACH-000445,-0.019627028927799998
ACH-000448,-0.133513281552
ACH-000450,-0.342991986397
ACH-000452,-0.164646921278
ACH-000454,-0.7456295080500001
ACH-000458,-0.649426972807
ACH-000459,0.0815649083145
ACH-000460,-0.374133626687
ACH-000461,-0.57115807023
ACH-000463,-0.83532280897
ACH-000464,-0.7246867784379999
ACH-000466,-0.156448828143
ACH-000467,-0.302862727336
ACH-000468,-0.294528762048
ACH-000469,-0.5520181388059999
ACH-000470,-0.251945293718
ACH-000471,-0.300482956666
ACH-000472,-0.0586558857076
ACH-000473,-0.317428000695
ACH-000475,-1.19115550942
ACH-000476,-0.0876126320923
ACH-000477,0.245229368873
ACH-000480,-0.123384855954
ACH-000481,-0.473345255014
ACH-000483,-0.281295882922
ACH-000484,-0.308503306359
ACH-000485,-0.43718100687399997
ACH-000486,-0.223694334318
ACH-000487,-0.0826791323524
ACH-000488,-0.32791393023800003
ACH-000490,-0.34400382096999993
ACH-000491,-0.32940309155499997
ACH-000495,-0.14306457259400002
ACH-000496,-0.747292474024
ACH-000499,-0.149034416718
ACH-000500,-0.09693870982370001
ACH-000502,-0.330486450816
ACH-000503,-0.967242577491
ACH-000505,-0.165571510064
ACH-000507,-0.203242188015
ACH-000510,-0.172037894351
ACH-000511,-0.23430478771299998
ACH-000512,-0.223893944914
ACH-000516,-0.217803809628
ACH-000517,-0.604460413857
ACH-000518,-0.513119434639
ACH-000520,-0.7495695050069999
ACH-000521,-0.835527674289
ACH-000522,-0.127340347275
ACH-000524,-0.316202104576
ACH-000527,-0.00332322888584
ACH-000528,-0.138238207098
ACH-000537,-0.303749998212
ACH-000541,-0.374072329737
ACH-000542,-0.366084793657
ACH-000544,-0.363862569968
ACH-000545,-0.0377476185409
ACH-000547,-0.194516644533
ACH-000548,-0.425809026598
ACH-000549,-0.162694167911
ACH-000550,-0.309566474257
ACH-000552,-0.172367712563
ACH-000556,-0.195307559725
ACH-000557,-0.235956862379
ACH-000570,-0.41325969790100003
ACH-000571,-0.452710912337
ACH-000573,-0.20146290122000002
ACH-000576,-0.17080042760400002
ACH-000580,-0.406233540018
ACH-000584,-0.145031322407
ACH-000585,-0.0919693397886
ACH-000588,-0.217813990507
ACH-000589,-0.43737494799800003
ACH-000591,-0.282012001919
ACH-000593,-0.659510617659
ACH-000600,-0.743545298502
ACH-000601,-0.414003273667
ACH-000604,-0.47866617892499996
ACH-000605,-1.1417010917100001
ACH-000606,-0.42236715325900004
ACH-000608,-0.27848557664900003
ACH-000614,-0.0794090612323
ACH-000616,0.025459658653599997
ACH-000618,-0.41730858558300005
ACH-000619,-0.029666616688200004
ACH-000620,-0.286473990365
ACH-000621,-0.42146212083800005
ACH-000622,-0.250959128769
ACH-000623,-0.290115404692
ACH-000624,-0.7015157914069999
ACH-000627,-0.198187536327
ACH-000630,-0.73698528924
ACH-000632,-0.41237271641199996
ACH-000633,-0.46653217854900003
ACH-000637,-0.17034846530499997
ACH-000638,-0.266436561048
ACH-000646,-0.034844375838800005
ACH-000647,-0.735287298605
ACH-000648,-0.280058430553
ACH-000649,-0.30296797361600003
ACH-000651,-0.218861613348
ACH-000652,-0.44408713532300004
ACH-000653,-0.17591592789299998
ACH-000657,-0.242055472759
ACH-000658,-0.193617591468
ACH-000661,-0.45315270203
ACH-000662,-0.166260160771
ACH-000663,0.017519522971099998
ACH-000665,-0.8163859827509999
ACH-000671,-0.583939946114
ACH-000673,-0.564922900134
ACH-000676,-0.0724829089497
ACH-000677,-0.24301195392499997
ACH-000681,-0.9249774153129999
ACH-000682,-0.23659632304
ACH-000683,-0.8706136703440001
ACH-000684,-0.517123866756
ACH-000688,-0.0117811277159
ACH-000693,-0.8832539423829999
ACH-000694,-0.600265553947
ACH-000695,-0.149870940786
ACH-000696,-0.280808115065
ACH-000697,-0.277914006369
ACH-000699,-0.920107487664
ACH-000701,-0.293634634043
ACH-000706,-0.35565033568000004
ACH-000711,-0.855605666265
ACH-000713,-0.611780674056
ACH-000714,-0.37290381229099995
ACH-000718,-0.262617803045
ACH-000720,-0.518857945764
ACH-000721,-0.288649691308
ACH-000724,-0.39802208486699997
ACH-000725,-0.21024645565400002
ACH-000732,-0.559964427237
ACH-000734,-0.410663203446
ACH-000735,-0.237670736903
ACH-000736,-0.362251887614
ACH-000738,-0.25416353095
ACH-000746,-0.23438375543200002
ACH-000747,-0.696970510723
ACH-000748,-0.680180647034
ACH-000753,-0.18091773379099998
ACH-000756,-0.527887176895
ACH-000757,-0.059316559895900005
ACH-000758,-0.569521061625
ACH-000760,-0.29981975590300003
ACH-000763,-0.34066111507200003
ACH-000764,-0.9641620878659999
ACH-000765,-0.51351810311
ACH-000766,-0.7488480370589999
ACH-000767,-0.19644990106199997
ACH-000768,-0.23245642326299998
ACH-000769,-0.173430805918
ACH-000770,-0.204705480196
ACH-000771,-0.117054467486
ACH-000773,-0.32732946971099997
ACH-000776,-0.27967058209600004
ACH-000777,-0.159029668087
ACH-000778,-0.20105301122400002
ACH-000781,-0.775474337765
ACH-000782,-0.330715427015
ACH-000783,-0.19518697910799998
ACH-000784,-0.765245545712
ACH-000785,-0.394050102254
ACH-000787,-0.9083681314650001
ACH-000788,-0.43544984575499995
ACH-000791,-0.0102520601047
ACH-000792,-0.400986748101
ACH-000794,-0.310070811968
ACH-000796,-0.33643840152599996
ACH-000799,-0.20507541946
ACH-000800,-0.00853540359669
ACH-000802,0.101045193245
ACH-000804,-0.187545189655
ACH-000805,-0.35124505280999996
ACH-000809,-0.5039801518110001
ACH-000810,-0.44712992232500004
ACH-000811,-0.355930445078
ACH-000817,-0.1469803573
ACH-000819,-0.23328486413600003
ACH-000820,-0.232704551228
ACH-000821,0.0961506237831
ACH-000822,-0.10169471073200001
ACH-000823,-0.277511120416
ACH-000824,-0.137005382594
ACH-000827,-0.8087659132739999
ACH-000829,-0.149829116503
ACH-000831,-0.278856628963
ACH-000832,-0.213278539107
ACH-000833,-0.0556547776337
ACH-000834,-0.234262363416
ACH-000835,-0.046194698736199996
ACH-000836,-0.275202309024
ACH-000837,-0.363236551951
ACH-000838,-0.161008935487
ACH-000839,-0.215388739306
ACH-000840,-0.559063182316
ACH-000841,-0.6634264844810001
ACH-000843,-0.305391163421
ACH-000846,-0.09464842541580001
ACH-000847,-0.557441008998
ACH-000848,-0.149689091013
ACH-000849,-0.169135479921
ACH-000851,-0.23074856544300001
ACH-000855,-0.161205997163
ACH-000856,-0.40327196341399996
ACH-000858,-0.981301761413
ACH-000859,-0.6504021964760001
ACH-000861,-0.42813313366800004
ACH-000862,-0.0245186042099
ACH-000865,-0.319046015566
ACH-000866,-0.293385461528
ACH-000867,-0.802358285129
ACH-000869,-0.27598710358899997
ACH-000872,-0.169402442314
ACH-000873,-0.37738492070699997
ACH-000876,-0.286635441241
ACH-000878,-0.774535824348
ACH-000880,-0.453390106932
ACH-000881,-0.32165267639199996
ACH-000882,-0.337240747057
ACH-000884,-0.361705593028
ACH-000885,-0.289637029122
ACH-000887,-0.323847232716
ACH-000888,-0.36874524155199995
ACH-000889,-0.035777045253599996
ACH-000890,-0.31447416828
ACH-000896,-0.38142638139300006
ACH-000898,-0.05960764044369999
ACH-000900,-0.552234116972
ACH-000901,-0.467261267416
ACH-000905,-0.18593911272
ACH-000906,-0.28682463451900003
ACH-000907,-0.303377227499
ACH-000910,-0.253462006369
ACH-000911,-0.15901929461300002
ACH-000912,-0.23159739472600002
ACH-000913,-0.11446925715
ACH-000915,-0.0100869925315
ACH-000916,-1.14632643527
ACH-000917,-0.770367391453
ACH-000921,-0.485293540234
ACH-000924,-0.252997630779
ACH-000926,-0.20445250558800002
ACH-000928,-0.38336797976099996
ACH-000929,-0.777419917582
ACH-000932,-0.27319976966299997
ACH-000935,-0.252677468962
ACH-000936,-0.15453674051400001
ACH-000937,-0.0350081053011
ACH-000938,-0.279198227959
ACH-000939,-0.146841931295
ACH-000941,-0.597713338948
ACH-000943,-0.411712405876
ACH-000946,-0.308481600463
ACH-000947,-0.163468685885
ACH-000948,-0.260739705044
ACH-000950,-0.705158492869
ACH-000953,-0.12387699669000002
ACH-000957,-0.217026781958
ACH-000958,-0.615857271903
ACH-000960,-0.263286063071
ACH-000963,-0.060117448671500005
ACH-000968,-0.6702664832549999
ACH-000969,-0.255527043381
ACH-000973,-0.165599406306
ACH-000974,-0.24126416668
ACH-000975,-0.17680072733899999
ACH-000976,-0.08766881506539999
ACH-000978,-0.36308069637199997
ACH-000980,-0.0693313132944
ACH-000984,-0.498612799194
ACH-000986,-0.520089772022
ACH-000988,-0.3971636552
ACH-000993,-0.06347972455
ACH-000994,0.100555297126
ACH-000996,-0.31277137993799997
ACH-001001,-0.111679926492
ACH-001020,-0.585176544742
ACH-001028,0.080578910134
ACH-001031,-0.225026970471
ACH-001038,-0.0336757200838
ACH-001048,-0.346926814159
ACH-001050,-0.294527019997
ACH-001053,-0.238897045433
ACH-001054,-0.047982963151500004
ACH-001061,-0.324482915448
ACH-001067,-0.658451885471
ACH-001075,-0.23231352514000003
ACH-001096,-0.0859697017098
ACH-001128,-0.277507112193
ACH-001134,-0.384342058598
ACH-001151,-0.368788188065
ACH-001163,-0.294099254313
ACH-001164,-0.037675978774300005
ACH-001173,-0.278242555223
ACH-001183,-0.149742440798
ACH-001184,-0.289162639284
ACH-001190,-0.613956043154
ACH-001192,-0.34220696922300003
ACH-001193,-0.157302277231
ACH-001196,0.06444916472130001
ACH-001197,-0.199509638525
ACH-001205,-0.5204136047569999
ACH-001211,-0.49437684731200005
ACH-001212,-0.40246890878200003
ACH-001228,-0.39215775685500004
ACH-001232,-0.13785286486
ACH-001239,-0.17765263421900002
ACH-001274,-0.284635671656
ACH-001275,-0.308393472705
ACH-001277,-0.170081033312
ACH-001278,-0.569140681842
ACH-001280,0.047712155263599995
ACH-001283,-0.6939908245649999
ACH-001289,-0.21562274210000001
ACH-001295,-0.16899012215599998
ACH-001300,-0.0692116358341
ACH-001301,-0.28596898663000003
ACH-001302,-0.256216167233
ACH-001303,0.09601172373839999
ACH-001306,-0.164132247007
ACH-001318,-0.086347744958
ACH-001322,-0.36484491712300005
ACH-001328,-0.502504590826
ACH-001332,-0.40345951216700005
ACH-001333,-0.0978111878707
ACH-001336,-0.28534021673300003
ACH-001340,-0.112353621068
ACH-001346,-0.2703239488
ACH-001353,-0.21363741272
ACH-001354,-0.49562997931
ACH-001367,-0.39840241831600004
ACH-001368,-0.224036171373
ACH-001374,-0.616143160521
ACH-001375,-0.475483307614
ACH-001377,-0.24063934583799998
ACH-001380,-0.08068471127310001
ACH-001391,-0.0355242564154
ACH-001407,-0.468093638047
ACH-001408,-0.72029274905
ACH-001413,-0.354483627155
ACH-001430,-0.305486643956
ACH-001431,-0.30038720874200003
ACH-001450,0.0907153870483
ACH-001496,-0.518180744091
ACH-001500,-0.316422345884
ACH-001521,-0.347039356422
ACH-001523,-0.0677531196884
ACH-001532,-0.29729627158599997
ACH-001536,-0.8580859831829999
ACH-001550,-0.360712983117
ACH-001552,-0.314100781893
ACH-001554,-0.38077707774499997
ACH-001645,-0.28167717419
ACH-001654,-0.7436880744859999
ACH-001715,-0.23056473938799998
ACH-001735,-0.142048603905
ACH-001736,-0.183811200878
ACH-001737,-0.447618208878
ACH-001740,-0.146142952641
ACH-001745,-0.14525285708900001
ACH-001750,-0.161824847081
ACH-001765,-0.0554242764777
ACH-001956,-0.500128666739
ACH-001957,-0.216912743615
