,PER3 (8863)
ACH-000004,0.00656873735601
ACH-000007,0.052293159769599994
ACH-000009,-0.197376073876
ACH-000011,-0.0503088241836
ACH-000012,0.047548292103
ACH-000013,0.0875402459423
ACH-000014,0.0959133075564
ACH-000015,-0.0784236896593
ACH-000017,0.011317773609499999
ACH-000018,-0.242102136305
ACH-000019,0.41033174791199994
ACH-000021,0.0175542552609
ACH-000022,-0.163455741367
ACH-000025,0.11652119724099999
ACH-000028,0.09622197031810001
ACH-000030,0.0167450871789
ACH-000035,-0.369241865809
ACH-000036,0.018398110178400002
ACH-000037,0.08492658746710001
ACH-000039,-0.039566440348400005
ACH-000040,-0.061859294510199996
ACH-000041,-0.06279818337019999
ACH-000042,-0.019711718406
ACH-000045,-0.0977182476296
ACH-000047,-0.142979469867
ACH-000052,-0.018623521840400004
ACH-000053,-0.0163510636863
ACH-000054,-0.100397060087
ACH-000055,-0.0055967479177
ACH-000060,0.0348186966686
ACH-000067,0.0362192577336
ACH-000070,-0.17226395167599998
ACH-000075,-0.28539361683000003
ACH-000078,0.125837107998
ACH-000082,-0.0328514346142
ACH-000085,-0.101494274376
ACH-000086,-0.07750455425750001
ACH-000087,-0.197371845003
ACH-000092,-0.00558484405411
ACH-000095,0.019434218403
ACH-000097,-0.07689779557689999
ACH-000098,0.165367660457
ACH-000099,-0.106351809361
ACH-000108,0.019983849337599998
ACH-000113,-0.0528018287232
ACH-000115,-0.14606320179500001
ACH-000116,-0.102489654757
ACH-000118,-0.00798406133708
ACH-000120,0.0366149812037
ACH-000123,-0.00210542292106
ACH-000127,-0.131910016454
ACH-000128,-0.0989049228842
ACH-000132,-0.11438025535499999
ACH-000133,0.0367949242544
ACH-000137,0.277834422323
ACH-000138,0.0566223758201
ACH-000142,0.053079571540900004
ACH-000143,-0.07681725107630001
ACH-000146,0.0328247100116
ACH-000148,-0.0368694095475
ACH-000150,-0.213087046075
ACH-000152,0.13780153562
ACH-000153,0.262400110937
ACH-000159,-0.112958688529
ACH-000160,0.0100552333545
ACH-000163,-0.1388491443
ACH-000167,0.00985793092584
ACH-000168,-0.114666320106
ACH-000169,-0.19140526232000002
ACH-000178,0.0283591997525
ACH-000182,-0.0504730407068
ACH-000183,0.00794755319517
ACH-000188,0.0188316371372
ACH-000189,0.101379547237
ACH-000190,0.014027953804299999
ACH-000198,0.10334130256000001
ACH-000204,-0.28595986498500003
ACH-000206,0.10719516695800001
ACH-000207,0.0532545783466
ACH-000211,-0.0667099799711
ACH-000215,-0.045407538999699994
ACH-000221,-0.0921847544766
ACH-000222,-0.148892941272
