,FRG2 (448831)
ACH-000168,-0.620098815222
ACH-000169,-0.629255134672
ACH-000178,-0.525725123424
ACH-000182,-0.30573021854000004
ACH-000183,-0.721330062154
ACH-000188,-0.520098034583
ACH-000189,-0.614089476143
ACH-000190,-0.748211526044
ACH-000198,-0.641719785993
ACH-000204,-0.666925698738
ACH-000206,-0.431857920128
ACH-000207,-0.35205593277900005
ACH-000211,-0.604162272852
ACH-000215,-0.447548110119
ACH-000221,-0.512599570493
ACH-000222,-0.7641333234540001
ACH-000223,-0.7907006975669999
ACH-000226,-0.7023767024070001
ACH-000227,-0.609326970915
ACH-000228,-0.37817813306299997
ACH-000231,-0.498744288507
ACH-000232,-0.7420530073289999
ACH-000233,-0.47576369287500003
ACH-000234,-0.6898518265000001
ACH-000235,-0.523927058509
ACH-000237,-0.68112601531
ACH-000238,-0.8539266147869999
ACH-000243,-0.527443716772
ACH-000244,-0.524973464277
ACH-000246,-0.649995536218
ACH-000248,-0.44474130189800004
ACH-000250,-0.610740933778
ACH-000251,-0.547156851682
ACH-000253,-0.602800151831
ACH-000255,-0.377773609472
ACH-000256,-0.627403279083
ACH-000257,-0.481608205763
ACH-000258,-0.8691771579690001
ACH-000259,-0.632043249812
ACH-000260,-0.604303429648
ACH-000261,-0.642703592313
ACH-000262,-0.49177064124
ACH-000263,-0.643984183455
ACH-000264,-0.66570591248
ACH-000265,-0.681625949241
ACH-000266,-0.598433048894
ACH-000272,-0.700721503151
ACH-000273,-0.542498942309
ACH-000274,-0.642063106528
ACH-000277,-0.590080304371
ACH-000278,-0.7044623640459999
ACH-000279,-0.7095752030470001
ACH-000280,-0.55980802972
ACH-000281,-0.509870088722
ACH-000288,-0.648326468529
ACH-000291,-0.609388195548
ACH-000293,-0.562557177921
ACH-000294,-0.653812173506
ACH-000295,-0.653598091404
ACH-000296,-0.717702931431
ACH-000302,-0.37186452218000005
ACH-000304,-0.6678133719
ACH-000307,-0.450780656829
ACH-000308,-0.6185463475399999
ACH-000310,-0.741569747086
ACH-000311,-0.5500675755659999
ACH-000312,-0.531242230878
ACH-000315,-0.420690010487
ACH-000316,-0.8028599770129999
ACH-000317,-0.675962674603
ACH-000318,-0.463943203588
ACH-000319,-0.665100733301
ACH-000320,-0.627246854115
ACH-000322,-0.791920364215
ACH-000323,-0.579023889717
ACH-000324,-0.69246998647
ACH-000329,-0.582541001076
ACH-000330,-0.614909899052
ACH-000331,-0.653746516451
ACH-000332,-0.680562406681
ACH-000334,-0.491764548865
ACH-000335,-0.463171126279
ACH-000336,-0.7356381693549999
ACH-000337,-0.350899659151
ACH-000339,-0.7073510968619999
ACH-000341,-0.345938199109
ACH-000348,-0.6915443437819999
ACH-000350,-0.65057943575
ACH-000352,-0.514194626175
ACH-000356,-0.299501158619
ACH-000361,-0.0773848222041
ACH-000362,-0.360239616225
ACH-000363,-0.579712548622
ACH-000364,-0.392085292748
ACH-000365,-0.47134911677
ACH-000366,-0.684676607992
ACH-000368,-0.519993108701
ACH-000374,-0.6141588196850001
ACH-000375,-0.547135014253
ACH-000376,-0.531181192158
ACH-000381,-0.54038040695
ACH-000383,-0.377991794713
ACH-000387,-0.592530723739
ACH-000389,-0.550240676202
ACH-000390,-0.48265498597900003
ACH-000393,-0.365247015395
ACH-000395,-0.664079258821
ACH-000397,-0.546881797643
ACH-000401,-0.369548045724
ACH-000402,-0.546859575696
ACH-000403,-0.635631095926
ACH-000404,-0.6845578276000001
ACH-000406,-0.511843125198
ACH-000407,-0.636909207297
ACH-000408,-0.45107132499200003
ACH-000410,-0.45189569228500004
ACH-000411,-0.443240215806
ACH-000414,-0.597546266246
ACH-000415,-0.586164131062
ACH-000416,-0.589801974587
ACH-000420,-0.566764174866
ACH-000421,-0.535512883216
ACH-000424,-0.5414706176199999
ACH-000425,-0.612511365492
ACH-000426,-0.639481642463
ACH-000427,-0.7587420126019999
ACH-000433,-0.5315422630919999
ACH-000436,-0.654639847578
ACH-000444,-0.535739643109
ACH-000445,-0.734189215614
ACH-000448,-0.553546511105
ACH-000450,-0.506666027485
ACH-000452,-0.605076030597
ACH-000454,-0.6487422462529999
ACH-000458,-0.513349049834
ACH-000459,-0.742295945446
ACH-000460,-0.653025939856
ACH-000461,-0.687314832939
ACH-000463,-0.38164675071599996
ACH-000464,-0.6005437323539999
ACH-000466,-0.311709836701
ACH-000467,-0.725932268403
ACH-000468,-0.46507812468099996
ACH-000469,-0.51079925641
ACH-000470,-0.608077510169
ACH-000471,-0.5095752255479999
ACH-000472,-0.535387784266
ACH-000473,-0.40982471117700003
ACH-000475,-0.564717699064
ACH-000476,-0.40786632794699995
ACH-000477,-0.568633987699
ACH-000480,-0.539628570854
ACH-000481,-0.546117810362
ACH-000483,-0.47684823176299995
ACH-000484,-0.8028277115000001
ACH-000485,-0.472914030644
ACH-000486,-0.553754839765
ACH-000487,-0.666728394677
ACH-000488,-0.45506357344400006
ACH-000490,-0.482436003782
ACH-000491,-0.585130732865
ACH-000495,-0.541658554741
ACH-000496,-0.5812706391520001
ACH-000499,-0.522279667754
ACH-000500,-0.582980167968
ACH-000502,-0.648277408109
ACH-000503,-0.66875529863
ACH-000505,-0.45612210893700006
ACH-000507,-0.541404529288
ACH-000510,-0.48906301403700003
ACH-000511,-0.630190736582
ACH-000512,-0.559672032765
ACH-000516,-0.620370719115
ACH-000517,-0.64231607967
ACH-000518,-0.411163640067
ACH-000520,-0.674884645608
ACH-000521,-0.7394910773569999
ACH-000522,-0.5534956751160001
ACH-000524,-0.6211372597770001
ACH-000527,-0.724569566306
ACH-000528,-0.6507432071989999
ACH-000537,-0.743255365238
ACH-000541,-0.446453291846
ACH-000542,-0.5659713954469999
ACH-000544,-0.689841919814
ACH-000545,-0.604206692522
ACH-000547,-0.560054158047
ACH-000548,-0.775988515329
ACH-000549,-0.465168631329
ACH-000550,-0.5996450817660001
ACH-000552,-0.716384588918
ACH-000556,-0.629914496132
ACH-000557,-0.598409254527
ACH-000570,-0.6211508107720001
ACH-000571,-0.531564166606
ACH-000573,-0.6928053773739999
ACH-000576,-0.537441940739
ACH-000580,-0.495356373896
ACH-000584,-0.49458111721000003
ACH-000585,-0.658139360338
ACH-000588,-0.7199990121690001
ACH-000589,-0.473698113409
ACH-000591,-0.5817324143370001
ACH-000593,-0.563389554352
ACH-000600,-0.6771055023710001
ACH-000601,-0.627459619407
ACH-000604,-0.478383277873
ACH-000605,-0.554064585694
ACH-000606,-0.460106547263
ACH-000608,-0.44373644039800003
ACH-000614,-0.7090335125730001
ACH-000616,-0.5498587195269999
ACH-000618,-0.47217946800899996
ACH-000619,-0.548474891559
ACH-000620,-0.758792542327
ACH-000621,-0.652612785467
ACH-000622,-0.447628325318
ACH-000623,-0.660325354343
ACH-000624,-0.5082114462389999
ACH-000627,-0.7124260393080001
ACH-000630,-0.46579670494
ACH-000632,-0.626304109955
ACH-000633,-0.599732512425
ACH-000637,-0.860322256172
ACH-000638,-0.669995519265
ACH-000646,-0.6830399755419999
ACH-000647,-0.521497367577
ACH-000648,-0.676094402231
ACH-000649,-0.558493124246
ACH-000651,-0.492078313745
ACH-000652,-0.311328449876
ACH-000653,-0.484174803924
ACH-000657,-0.5478228858609999
ACH-000658,-0.631795281108
ACH-000661,-0.562997093787
ACH-000662,-0.706231549051
ACH-000663,-0.6791150796170001
ACH-000665,-0.644113256091
ACH-000671,-0.600852976732
ACH-000673,-0.549999719945
ACH-000676,-0.551692612036
ACH-000677,-0.612550190836
ACH-000681,-0.512215263441
ACH-000682,-0.578532722092
ACH-000683,-0.82184100889
ACH-000684,-0.7613590573919999
ACH-000688,-0.731371231881
ACH-000693,-0.393897549014
ACH-000694,-0.5549321306880001
ACH-000695,-0.439527354749
ACH-000696,-0.488791495309
ACH-000697,-0.549837726161
ACH-000699,-0.664121556017
ACH-000701,-0.418583088467
ACH-000706,-0.672969138892
ACH-000711,-0.466692710492
ACH-000713,-0.539420296214
ACH-000714,-0.652724809687
ACH-000718,-0.679393360449
ACH-000720,-0.40054861696099997
ACH-000721,-0.509230277733
ACH-000724,-0.16253838602600001
ACH-000725,-0.37879069796
ACH-000732,-0.459478506276
ACH-000734,-0.559943642711
ACH-000735,-0.51131321982
ACH-000736,-0.622321198448
ACH-000738,-0.598036844734
ACH-000746,-0.503853713585
ACH-000747,-0.687338621691
ACH-000748,-0.505935752263
ACH-000753,-0.447273363164
ACH-000756,-0.6842610953489999
ACH-000757,-0.431587001774
ACH-000758,-0.659564464216
ACH-000760,-0.346197156653
ACH-000763,-0.515816076548
ACH-000764,-0.635834055798
ACH-000765,-0.559379486016
ACH-000766,-0.660552030041
ACH-000767,-0.48406401155900003
ACH-000768,-0.630414292641
ACH-000769,-0.690422553928
ACH-000770,-0.545740258425
ACH-000771,-0.673357923609
ACH-000773,-0.609094274938
ACH-000776,-0.485460897043
ACH-000777,-0.891627530942
ACH-000778,-0.608638806442
ACH-000781,-0.51364203563
ACH-000782,-0.407621918695
ACH-000783,-0.679637092753
ACH-000784,-0.583464754365
ACH-000785,-0.7606438590860001
ACH-000787,-0.601139887821
ACH-000788,-0.550074686441
ACH-000791,-0.49328556893299996
ACH-000792,-0.573779164842
ACH-000794,-0.658140060519
ACH-000796,-0.6674545620800001
ACH-000799,-0.882107863764
ACH-000800,-0.457933201977
ACH-000802,-0.5707601117159999
ACH-000804,-0.8404617882340001
ACH-000805,-0.665264842998
ACH-000809,-0.696197743194
ACH-000810,-0.42051035619000005
ACH-000811,-0.609975623341
ACH-000817,-0.805555401228
ACH-000819,-0.582971895928
ACH-000820,-0.81045779632
ACH-000821,-0.389056206392
ACH-000822,-0.719123728605
ACH-000823,-0.583354156369
ACH-000824,-0.595474095946
ACH-000827,-0.585756458963
ACH-000829,-0.902175943415
ACH-000831,-0.499876441419
ACH-000832,-0.5256867837879999
ACH-000833,-0.390556275486
ACH-000834,-0.599791905815
ACH-000835,-0.604744189864
ACH-000836,-0.47304088583000004
ACH-000837,-0.511099609555
ACH-000838,-0.42322432220399997
ACH-000839,-0.562349029283
ACH-000840,-0.62901937258
ACH-000841,-0.593423184177
ACH-000843,-0.437171121682
ACH-000846,-0.587827593046
ACH-000847,-0.7369152738879999
ACH-000848,-0.554321249558
ACH-000849,-0.508199837247
ACH-000851,-0.626803375518
ACH-000855,-0.47046871741499996
ACH-000856,-0.607719602907
ACH-000858,-0.509110627687
ACH-000859,-0.507832138102
ACH-000861,-0.657236615669
ACH-000862,-0.475392444998
ACH-000865,-0.590624886214
ACH-000866,-0.6085876335779999
ACH-000867,-0.5146450492010001
ACH-000869,-0.41332537586199997
ACH-000872,-0.701828388126
ACH-000873,-0.584567031957
ACH-000876,-0.39565244769100005
ACH-000878,-0.374120736817
ACH-000880,-0.718912758224
ACH-000881,-0.603910886721
ACH-000882,-0.612953202819
ACH-000884,-0.7580584366249999
ACH-000885,-0.800867174083
ACH-000887,-0.468463028501
ACH-000888,-0.524319200669
ACH-000889,-0.33688977277599996
ACH-000890,-0.516348010906
ACH-000896,-0.38718121312
ACH-000898,-0.490927968706
ACH-000900,-0.5415819407410001
ACH-000901,-0.5887428521379999
ACH-000905,-0.501022122839
ACH-000906,-0.5563070521769999
ACH-000907,-0.904381801606
ACH-000910,-0.661609458385
ACH-000911,-0.461392221057
ACH-000912,-0.620813511903
ACH-000913,-0.584304422275
ACH-000915,-0.413136025021
ACH-000916,-0.657415534176
ACH-000917,-0.34344798589599995
ACH-000921,-0.708712719839
ACH-000924,-0.7024528549950001
ACH-000926,-0.44693893607
ACH-000928,-1.03017653953
ACH-000929,-0.39088907107
ACH-000932,-0.538602107134
ACH-000935,-0.7915035794840001
ACH-000936,-0.46260628154399996
ACH-000937,-0.8116919184739999
ACH-000938,-0.617787720552
ACH-000939,-0.389242765679
ACH-000941,-0.457722553022
ACH-000943,-0.4984671353399999
ACH-000946,-0.481864561438
ACH-000947,-0.650352201314
ACH-000948,-0.580222008922
ACH-000950,-0.7518948701029999
ACH-000953,-0.75400690359
ACH-000957,-0.424786686902
ACH-000958,-0.5732372415079999
ACH-000960,-0.52788707897
ACH-000963,-0.570840543357
ACH-000968,-0.729373028225
ACH-000969,-0.693546192421
ACH-000973,-0.5001731614370001
ACH-000974,-0.787753677241
ACH-000975,-0.49059847381300004
ACH-000976,-0.6980543969480001
ACH-000978,-0.580188595599
ACH-000980,-0.548567491075
ACH-000984,-0.715645053116
ACH-000986,-0.6376998086010001
ACH-000988,-0.568364605481
ACH-000993,-0.928673494478
ACH-000994,-0.659066424113
ACH-000996,-0.446497007338
ACH-001001,-0.599129830901
ACH-001020,-0.526513763621
ACH-001028,-0.5354744544969999
ACH-001031,-0.6809938590700001
ACH-001038,-0.459656751149
ACH-001048,-0.661508994701
ACH-001050,-0.400311557261
ACH-001053,-0.618493075899
ACH-001054,-0.567379406156
ACH-001061,-0.6311313677179999
ACH-001067,-0.553992727865
ACH-001075,-0.46227044306500004
ACH-001096,-0.560825292749
ACH-001128,-0.5695349517270001
ACH-001134,-0.399268891548
ACH-001151,-0.5742390317480001
ACH-001163,-0.527750223822
ACH-001164,-0.40339320697700004
ACH-001173,-0.527083038169
ACH-001183,-0.53127995883
ACH-001184,-0.604071497222
ACH-001190,-0.612660360301
ACH-001192,-0.480264858894
ACH-001193,-0.655013867768
ACH-001196,-0.844380891728
ACH-001197,-0.74377983596
ACH-001205,-0.341695642801
ACH-001211,-0.641307551217
ACH-001212,-0.658572841788
ACH-001228,-0.9229363512200001
ACH-001232,-0.624670671931
ACH-001239,-0.588667819772
ACH-001274,-0.699502705854
ACH-001275,-0.738223820469
ACH-001277,-0.7646023795640001
ACH-001278,-0.621321292825
ACH-001280,-1.41988663159
ACH-001283,-0.39365394359300004
ACH-001289,-0.783833054175
ACH-001295,-0.637010999749
ACH-001300,-0.5697468654060001
ACH-001301,-0.558429204192
ACH-001302,-0.663348425358
ACH-001303,-0.47445630202600003
ACH-001306,-0.623647405324
ACH-001318,-0.469415705152
ACH-001322,-0.509157689135
ACH-001328,-0.56955200741
ACH-001332,-0.224194459476
ACH-001333,-0.37395702814099996
ACH-001336,-0.649338883475
ACH-001340,-0.565852402118
ACH-001346,-0.587485248223
ACH-001353,-0.7272653213950001
ACH-001354,-0.377335760096
ACH-001367,-0.52790928806
ACH-001368,-0.531828819295
ACH-001374,-0.539692668887
ACH-001375,-0.615917291185
ACH-001377,-0.512275515024
ACH-001380,-0.49295038293300003
ACH-001391,-0.7707004123010001
ACH-001407,-0.599058802967
ACH-001408,-0.504401036801
ACH-001413,-0.480014116196
ACH-001430,-0.783543804234
ACH-001431,-0.40818215037199995
ACH-001450,-0.8518842764200001
ACH-001496,-0.475579164662
ACH-001500,-0.531332873795
ACH-001521,-0.8896319054240001
ACH-001523,-0.646249812271
ACH-001532,-0.731241801796
ACH-001536,-0.763516037334
ACH-001550,-0.585579119582
ACH-001552,-0.5866899542499999
ACH-001554,-0.645896185545
ACH-001645,-0.397558542007
ACH-001654,-0.571824872438
ACH-001715,-0.581374929879
ACH-001735,-0.488039027725
ACH-001736,-0.47921079244
ACH-001737,-0.53702854336
ACH-001740,-0.618294283814
ACH-001745,-0.72159727426
ACH-001750,-0.592968199891
ACH-001765,-0.48275065868999995
ACH-001956,-0.622953585623
ACH-001957,-0.5897339614399999
