,ACTR3C (653857)
ACH-000758,-0.17324644903900002
ACH-000760,-0.0637546852958
ACH-000763,-0.00016265051207700002
ACH-000764,-0.304253669238
ACH-000765,-0.123904109256
ACH-000766,-0.103635423849
ACH-000767,-0.270539168902
ACH-000768,-0.182176100994
ACH-000769,-0.148257697512
ACH-000770,-0.316290571297
ACH-000771,-0.19238590675500003
ACH-000773,-0.32841064219099997
ACH-000776,-0.14379011982
ACH-000777,-0.23778733723499998
ACH-000778,0.038539564896300005
ACH-000781,-0.151570626712
ACH-000782,-0.34526114041699996
ACH-000783,-0.310870814046
ACH-000784,-0.148020675186
ACH-000785,-0.079255391827
ACH-000787,-0.194849039039
ACH-000788,-0.24558064950999997
ACH-000791,-0.128491432208
ACH-000792,-0.07923390276110001
ACH-000794,-0.0697359898105
ACH-000796,-0.268402050058
ACH-000799,-0.12702692214800002
ACH-000800,-0.132174831326
ACH-000802,-0.225250223973
ACH-000804,-0.130791038772
ACH-000805,-0.00202974178148
ACH-000809,-0.25232532536200003
ACH-000810,-0.150822113352
ACH-000811,-0.313715714596
ACH-000817,-0.0031866882253800003
ACH-000819,-0.120543875669
ACH-000820,-0.26408851120099996
ACH-000821,-0.128423343602
ACH-000822,-0.155588108974
ACH-000823,-0.177119745638
ACH-000824,-0.05380377168790001
ACH-000827,-0.229916527577
ACH-000829,-0.022475484147999998
ACH-000831,-0.0855591409587
ACH-000832,-0.273134759151
ACH-000833,0.08969822250260001
ACH-000834,-0.131061837513
ACH-000835,-0.279942124713
ACH-000836,-0.134101689642
ACH-000837,-0.139219577688
ACH-000838,-0.503423449877
ACH-000839,0.273731078828
ACH-000840,0.08166686779589999
ACH-000841,-0.266165299485
ACH-000843,-0.0235653306157
ACH-000846,-0.150868757988
ACH-000847,-0.45669923322300005
ACH-000848,-0.0668162089659
ACH-000849,-0.143195808366
ACH-000851,-0.39602838728900003
ACH-000855,0.037515783222
ACH-000856,-0.212551041094
ACH-000858,-0.134699897337
ACH-000859,-0.129054812518
ACH-000861,-0.170320859155
ACH-000862,-0.285961288675
ACH-000865,-0.15323867277699998
ACH-000866,-0.27195977393000004
ACH-000867,-0.22422973561299997
ACH-000869,-0.237125540922
ACH-000872,-0.0856822851003
ACH-000873,-0.100533368345
ACH-000876,-0.159995142985
ACH-000878,-0.286616627766
ACH-000880,-0.193799662396
ACH-000881,-0.183353517657
ACH-000882,-0.168364912472
ACH-000884,-0.06466090242809999
ACH-000885,-0.255161771489
ACH-000887,-0.247972697587
ACH-000888,-0.370595693176
ACH-000889,-0.250697756201
ACH-000890,-0.331456616797
ACH-000896,-0.0482049592839
ACH-000898,-0.08490010448850001
ACH-000900,-0.13798216225999999
ACH-000901,-0.238072512384
ACH-000905,-0.131135606671
ACH-000906,-0.23424507916700002
ACH-000907,-0.205508750185
ACH-000910,-0.145850384782
ACH-000911,-0.14191497960899999
ACH-000912,-0.17915126572
ACH-000913,-0.17095032775199998
ACH-000915,-0.227214751402
ACH-000916,-0.293892039457
ACH-000917,-0.10407105702099999
ACH-000921,-0.277396605223
ACH-000924,-0.212230578079
ACH-000926,-0.341796080216
ACH-000928,-0.136137607727
ACH-000929,-0.197617731347
ACH-000932,-0.294025609773
ACH-000935,-0.200559043861
ACH-000936,-0.227950416501
ACH-000937,-0.075607335158
ACH-000938,-0.223257085597
ACH-000939,-0.17021207415
ACH-000941,-0.30023094753699997
ACH-000943,-0.303227586446
ACH-000946,-0.08520848134780001
ACH-000947,-0.160266624701
ACH-000948,-0.145194860313
ACH-000950,-0.176483519232
ACH-000953,-0.16910538171
ACH-000957,-0.24601651348700002
ACH-000958,-0.17107956430799998
ACH-000960,-0.05170790976919999
ACH-000963,-0.430647873268
ACH-000968,-0.20883921043900003
ACH-000969,-0.103067447636
ACH-000973,-0.173831752027
ACH-000974,-0.153715625154
ACH-000975,-0.0866550867551
ACH-000976,-0.0659050379759
ACH-000978,-0.144443695728
ACH-000980,-0.151430736047
ACH-000984,-0.145720675339
ACH-000986,-0.25683153600200004
ACH-000988,-0.16967103740699999
ACH-000993,-0.204962391726
ACH-000994,-0.0781594503255
ACH-000996,-0.09999446067260001
ACH-001001,-0.0820433542661
ACH-001020,-0.192791761349
ACH-001028,-0.266390145126
ACH-001031,-0.280750848172
ACH-001038,-0.0875326684814
ACH-001048,-0.13616580494
ACH-001050,-0.129391132593
ACH-001053,-0.513673439036
ACH-001054,-0.08749138982069998
ACH-001061,-0.09926543782649999
ACH-001067,-0.07443563509210001
ACH-001075,-0.230167515722
ACH-001096,-0.40126707662699995
ACH-001128,0.010056540961
ACH-001134,-0.09697343884989999
ACH-001151,-0.239710408403
ACH-001163,-0.14049983863
ACH-001164,-0.000768680657278
ACH-001173,-0.112643913436
ACH-001183,-0.0963114761843
ACH-001184,-0.178576039661
ACH-001190,0.00927557147931
ACH-001192,-0.132352237332
ACH-001193,-0.25814062138599997
ACH-001196,-0.11225809789300001
ACH-001197,-0.0479047782915
ACH-001205,0.0817108698499
ACH-001211,-0.014704285773
ACH-001212,0.18435694247499998
ACH-001228,-0.039683740207300006
ACH-001232,-0.0723962325974
ACH-001239,-0.31701891332
ACH-001274,-0.105995003071
ACH-001275,-0.389067645321
ACH-001277,0.023956641517
ACH-001278,-0.273827970798
ACH-001280,-0.128674329527
ACH-001283,-0.21549123893000002
ACH-001289,-0.282979704219
ACH-001295,-0.261382018511
ACH-001300,-0.255095651384
ACH-001301,-0.36992994700099996
ACH-001302,0.143940777514
ACH-001303,-0.27743717658000006
ACH-001306,-0.20754180259
ACH-001318,-0.16833921180999997
ACH-001322,-0.059916182436499994
ACH-001328,-0.115121899224
ACH-001332,-0.14015109119799998
ACH-001333,-0.424805291571
ACH-001336,-0.0760602950984
ACH-001340,-0.220253420402
ACH-001346,-0.24348232355799998
ACH-001353,-0.006516557926029999
ACH-001354,-0.138877983738
ACH-001367,-0.103282766215
ACH-001368,-0.22385638536
ACH-001374,-0.146274839307
ACH-001375,-0.15134486534299998
ACH-001377,-0.142718184663
ACH-001380,-0.15127381901599998
ACH-001391,-0.155559029825
ACH-001407,-0.22603256941
ACH-001408,-0.207743529507
ACH-001413,0.0010610230610599999
ACH-001430,-0.252238880509
ACH-001431,-0.288972025257
ACH-001450,-0.385423885715
ACH-001496,-0.12007298133
ACH-001500,-0.356004120597
ACH-001521,-0.258814382487
ACH-001523,-0.150387902521
ACH-001532,-0.18680067175999998
ACH-001536,-0.358855145187
ACH-001550,-0.0745762751372
ACH-001552,-0.0054769610083300006
ACH-001554,-0.0172033891225
ACH-001645,-0.17786647383600002
ACH-001654,-0.180333066955
ACH-001715,0.142557996657
ACH-001735,-0.19313727380600001
ACH-001736,-0.18055020160100002
ACH-001737,0.024788759792400004
ACH-001740,-0.0718539574049
ACH-001745,-0.263090616215
ACH-001750,0.0399436329471
ACH-001765,-0.24305099731899998
ACH-001956,-0.113839084742
ACH-001957,-0.24224680936299997
