,GAPVD1 (26130)
ACH-000178,-0.045502437468800006
ACH-000182,-0.12077384480799999
ACH-000183,-0.139527969247
ACH-000188,-0.0855918470627
ACH-000189,-0.184054463556
ACH-000190,0.034823142403599995
ACH-000198,-0.366857808719
ACH-000204,-0.5475230372959999
ACH-000206,-0.422280175779
ACH-000207,0.0314196888511
ACH-000211,-0.307500811103
ACH-000215,-0.34804857071
ACH-000221,-0.052420393596700005
ACH-000222,-0.38327041521
ACH-000223,0.11288260035499999
ACH-000226,-0.0819867686896
ACH-000227,-0.222980654597
ACH-000228,-0.295961815212
ACH-000231,-0.0543601158459
ACH-000232,-0.165638436184
ACH-000233,0.00248415726841
ACH-000234,-0.267126102862
ACH-000235,-0.106484516788
ACH-000237,-0.22197328838599997
ACH-000238,-0.21162707711399997
ACH-000243,-0.0277268487916
ACH-000244,-0.118047038052
ACH-000246,-0.16022819580999997
ACH-000248,-0.00911588035939
ACH-000250,-0.147623712492
ACH-000251,0.062007628963599994
ACH-000253,-0.11316355565099999
ACH-000255,-0.128339732872
ACH-000256,-0.062878837197
ACH-000257,0.119871077418
ACH-000258,0.210412678419
ACH-000259,-0.24668748215
ACH-000260,0.07630334440839999
ACH-000261,-0.0694999534363
ACH-000262,-0.365799185731
ACH-000263,-0.19777549100800002
ACH-000264,-0.25455313919
ACH-000265,-0.012607854998999999
ACH-000266,-0.11060849552000002
ACH-000272,-0.127518731239
ACH-000273,-0.3135314224
ACH-000274,-0.0762001992112
ACH-000277,0.143063498324
ACH-000278,-0.12989300351500002
ACH-000279,-0.13096778520400001
ACH-000280,-0.33183082909600004
ACH-000281,-0.272933087705
ACH-000288,-0.0644354352499
ACH-000291,-0.196994817691
ACH-000293,0.040343029419999996
ACH-000294,-0.521661012736
ACH-000295,-0.16160479012700002
ACH-000296,-0.10722702687999999
ACH-000302,-0.008247752922529999
ACH-000304,-0.42016412092600003
ACH-000307,0.07648717385639998
ACH-000308,-0.151050047388
ACH-000310,0.037236990957
ACH-000311,0.045908801429500004
ACH-000312,-0.202891906596
ACH-000315,-0.193536919152
ACH-000316,-0.380379941021
ACH-000317,-0.0956053628357
ACH-000318,-0.17565096346200001
ACH-000319,-0.0784495719101
ACH-000320,-0.14147308588500002
ACH-000322,0.17480823273499999
ACH-000323,-0.541324755721
ACH-000324,0.0813304880323
ACH-000329,-0.293515576594
ACH-000330,-0.022510221060000002
ACH-000331,-0.074900050412
ACH-000332,-0.07698654986660002
ACH-000334,-0.00462799083998
ACH-000335,0.047175910543499996
ACH-000336,-0.20668497643
ACH-000337,-0.0320882245106
ACH-000339,-0.0532165640107
ACH-000341,0.118560353302
ACH-000348,-0.0520040521022
ACH-000350,-0.0044600114977200005
ACH-000352,0.12236031262399999
ACH-000356,-0.239014087501
ACH-000361,-0.0837830101858
ACH-000362,-0.35580272390100004
ACH-000363,-0.480065612759
ACH-000364,0.156446341232
ACH-000365,-0.120150950188
ACH-000366,-0.283734962725
ACH-000368,-0.011180294374200001
ACH-000374,-0.121679249243
ACH-000375,-0.16041544991599999
ACH-000376,-0.200497391738
ACH-000381,-0.0925770520125
ACH-000383,-0.21694591710499997
ACH-000387,-0.008312105203360001
ACH-000389,-0.0430529149144
ACH-000390,-0.0249046393763
ACH-000393,-0.201595468297
ACH-000395,-0.18706807092
ACH-000397,-0.131946245545
ACH-000401,0.18618945912
ACH-000402,-0.29945962845400004
ACH-000403,0.07428982706180001
ACH-000404,-0.10801729261700001
ACH-000406,-0.08928392237220001
ACH-000407,-0.045370031563
ACH-000408,-0.11950548098899999
ACH-000410,-0.13025755247
ACH-000411,0.09495790360850001
ACH-000414,-0.117173602864
ACH-000415,-0.0637210336168
ACH-000416,-0.197839198265
ACH-000420,-0.21496345816799997
ACH-000421,-0.101466468837
ACH-000424,-0.164793599745
ACH-000425,-0.0208049891908
ACH-000426,-0.398644903525
ACH-000427,0.168305298345
ACH-000433,0.09074580891760001
ACH-000436,-0.23657797148899998
ACH-000444,0.0610870233146
ACH-000445,-0.0897232189184
ACH-000448,-0.0277633534358
ACH-000450,-0.315227028143
ACH-000452,-0.042072131403
ACH-000454,-0.13653353263499998
ACH-000458,-0.09967064185380001
ACH-000459,0.28326139595600003
ACH-000460,-0.113196421262
ACH-000461,-0.13538039750800002
ACH-000463,-0.045558580459000006
ACH-000464,0.0711409613954
ACH-000466,-0.271941388068
ACH-000467,0.084303368539
ACH-000468,-0.22592088772799998
ACH-000469,-0.216286507393
ACH-000470,-0.642743568817
ACH-000471,-0.263188538805
ACH-000472,-0.187272377402
ACH-000473,-0.208669258554
ACH-000475,0.0400114240018
ACH-000476,-0.100393436367
ACH-000477,0.24268343889400001
ACH-000480,-0.034614391507
ACH-000481,-0.09786182434849999
ACH-000483,-0.225256312921
ACH-000484,-0.0332483750705
ACH-000485,-0.148568086917
ACH-000486,0.0747737505126
ACH-000487,-0.0014097817651400001
ACH-000488,-0.0543032810502
ACH-000490,-0.0235880451665
ACH-000491,-0.16632655330499999
ACH-000495,-0.286834369142
ACH-000496,-0.10532645904799999
ACH-000499,0.0932258289329
ACH-000500,0.0335291734314
ACH-000502,-0.140020201546
ACH-000503,0.0348450248464
ACH-000505,0.107271894879
ACH-000507,-0.0424294547926
ACH-000510,-0.136660000976
ACH-000511,-0.00768837187789
ACH-000512,-0.18956265517
ACH-000516,-0.12241566126499999
ACH-000517,0.0322680811945
ACH-000518,0.0675313507102
ACH-000520,-0.255907205165
ACH-000521,-0.40755719421899994
ACH-000522,-0.08177232326969999
ACH-000524,0.0256093146286
ACH-000527,0.156039106465
ACH-000528,-0.041080475500400004
ACH-000537,-0.051440441651699996
ACH-000541,-0.043107525610300006
ACH-000542,0.08634682651469999
ACH-000544,-0.125846054956
ACH-000545,0.0807965788407
ACH-000547,-0.32889172205899997
ACH-000548,0.0474403816693
ACH-000549,-0.0586920689985
ACH-000550,-0.271808736328
ACH-000552,-0.038550842588
ACH-000556,-0.19838493068799998
ACH-000557,-0.208203231398
ACH-000570,-0.21500843983100001
ACH-000571,-0.211754779057
ACH-000573,-0.0454756746057
ACH-000576,-0.46950426199600004
ACH-000580,0.100720685713
ACH-000584,-0.202764443149
ACH-000585,0.0213080403873
ACH-000588,0.165785403965
ACH-000589,-0.050437321481200004
ACH-000591,-0.0178589605593
ACH-000593,-0.201099685075
ACH-000600,-0.213690093499
ACH-000601,0.0298911197932
ACH-000604,0.0440409362615
ACH-000605,-0.397687810193
ACH-000606,-0.00392212656601
ACH-000608,-0.0901939873534
ACH-000614,-0.0577713503698
ACH-000616,0.035032472088800004
ACH-000618,-0.0604530190771
ACH-000619,0.0552350358454
ACH-000620,-0.020258181614
ACH-000621,-0.0952860728354
ACH-000622,-0.128488159133
ACH-000623,-0.162107370762
ACH-000624,0.036786167513099995
ACH-000627,0.0194651964674
ACH-000630,-0.0723411539321
ACH-000632,0.156272945854
ACH-000633,-0.197039411182
ACH-000637,0.12232663473099999
ACH-000638,-0.11380537218900001
ACH-000646,-0.054541089920699996
ACH-000647,-0.095877734193
ACH-000648,0.195298545179
ACH-000649,-0.135063496607
ACH-000651,-0.14403133049699998
ACH-000652,-0.0502237569937
ACH-000653,-0.125023039911
ACH-000657,-0.000646085196771
ACH-000658,-0.502853618234
ACH-000661,-0.0374385567628
ACH-000662,0.0231822415765
ACH-000663,-0.0823867870448
ACH-000665,-0.0220790224163
ACH-000671,-0.197086835797
ACH-000673,-0.133505861141
ACH-000676,-0.157099004339
ACH-000677,-0.199622745176
ACH-000681,-0.14182815370500002
ACH-000682,-0.149531202899
ACH-000683,-0.05916373442319999
ACH-000684,-0.0444742640037
ACH-000688,-0.475150733229
ACH-000693,-0.00650252919944
ACH-000694,-0.0785104208756
ACH-000695,0.297202042241
ACH-000696,-0.10566446497700001
ACH-000697,0.0781434163337
ACH-000699,-0.267975383238
ACH-000701,0.0685372865925
ACH-000706,-0.0987070035671
ACH-000711,-0.23515187799400003
ACH-000713,-0.12089194267999999
ACH-000714,0.266166663151
ACH-000718,-0.25311880202799997
ACH-000720,-0.120356896053
ACH-000721,-0.29881180873
ACH-000724,-0.0547855385883
ACH-000725,0.13045690859099998
ACH-000732,-0.202738309483
ACH-000734,-0.051928833598
ACH-000735,-0.0316083687151
ACH-000736,0.314723016453
ACH-000738,-0.0879799779021
ACH-000746,0.396907223307
ACH-000747,-0.10062738841499999
ACH-000748,-0.111202554514
ACH-000753,-0.0576158415656
ACH-000756,-0.10073367667500001
ACH-000757,-0.40804780949600006
ACH-000758,0.0690156364513
ACH-000760,-0.165974013487
ACH-000763,-0.150615013016
ACH-000764,0.0451080342239
ACH-000765,0.11357875669199999
ACH-000766,0.034478556916699994
ACH-000767,-0.109874624253
ACH-000768,-0.0828394845386
ACH-000769,-0.21029182390599999
ACH-000770,-0.09839260205269999
ACH-000771,0.23609066333099998
ACH-000773,0.21239011052499998
ACH-000776,-0.118201640346
ACH-000777,-0.139240447994
ACH-000778,-0.24139404456
ACH-000781,-0.10749292402
ACH-000782,-0.07486372749189998
ACH-000783,-0.06651631099790001
ACH-000784,-0.217996711887
ACH-000785,0.011659246904400001
ACH-000787,-0.184040826376
ACH-000788,-0.154800665341
ACH-000791,-0.319202812425
ACH-000792,-0.20659420272
ACH-000794,0.0406341022931
ACH-000796,-0.305182597421
ACH-000799,-0.115814398971
ACH-000800,-0.18070442603300002
ACH-000802,-0.0206792620424
ACH-000804,0.023416555447299998
ACH-000805,-0.161270074708
ACH-000809,-0.00639881727672
ACH-000810,-0.23495479897100002
ACH-000811,0.025458232706499998
ACH-000817,-0.16838098987999997
ACH-000819,-0.300082305209
ACH-000820,0.20631976998100002
ACH-000821,-0.7141549679770001
ACH-000822,-0.099520229453
ACH-000823,-0.19882435981199997
ACH-000824,-0.07286832450950001
ACH-000827,-0.048087182152199995
ACH-000829,-0.474279386528
ACH-000831,-0.0319506474922
ACH-000832,0.168703098268
ACH-000833,0.0535515240645
ACH-000834,0.062191276688
ACH-000835,-0.139326741338
ACH-000836,-0.0752867080991
ACH-000837,-0.0174610866324
ACH-000838,-0.268752498967
ACH-000839,-0.0392216574119
ACH-000840,0.13524172944
ACH-000841,-0.121770228386
ACH-000843,0.115935075692
ACH-000846,0.07834902597410001
ACH-000847,-0.0162207610426
ACH-000848,-0.111185757335
ACH-000849,-0.07472948317599999
ACH-000851,-0.401190737126
ACH-000855,-0.03447339118019999
ACH-000856,-0.234326009149
ACH-000858,-0.0660148752859
ACH-000859,-0.046655013206599996
ACH-000861,0.00023626779194799998
ACH-000862,-0.0431054426922
ACH-000865,-0.216976170669
ACH-000866,-0.0692199888769
ACH-000867,0.0376296278015
ACH-000869,0.0397550461265
ACH-000872,-0.103415329408
ACH-000873,-0.146183788644
ACH-000876,-0.187734630948
ACH-000878,-0.253319882356
ACH-000880,0.0867993866993
ACH-000881,0.034955496899599994
ACH-000882,-0.028671758382
ACH-000884,-0.0597943054184
ACH-000885,-0.0013066533512000001
ACH-000887,-0.0779122086171
ACH-000888,-0.08282820488869999
ACH-000889,-0.178840635162
ACH-000890,-0.21593911883900002
ACH-000896,0.04301329578319999
ACH-000898,0.166290396853
ACH-000900,-0.0834088086132
ACH-000901,-0.039060763936099994
ACH-000905,0.10707247730599999
ACH-000906,0.11537584945900001
ACH-000907,-0.23778956710700003
ACH-000910,-0.00742514933273
ACH-000911,0.0112242919472
ACH-000912,0.0590855125046
ACH-000913,-0.147819358908
ACH-000915,0.056531780960099996
ACH-000916,-0.12801778754100002
ACH-000917,0.044830154635500004
ACH-000921,-0.28825129832400004
ACH-000924,-0.102624904927
ACH-000926,-0.0750023888749
ACH-000928,-0.46145994878700003
ACH-000929,-0.397039470585
ACH-000932,-0.235818108469
ACH-000935,-0.144375249782
ACH-000936,0.0292173466961
ACH-000937,-0.107293500932
ACH-000938,-0.0858455767041
ACH-000939,-0.11232096239499999
ACH-000941,-0.180848407903
ACH-000943,0.0198958653988
ACH-000946,-0.0162135856617
ACH-000947,-0.09429547176030001
ACH-000948,-0.054191658298199996
ACH-000950,-0.0656155928853
ACH-000953,-0.143765653918
ACH-000957,-0.0027940673235500005
ACH-000958,-0.0653418323817
ACH-000960,-0.147962080635
ACH-000963,0.044192142506599995
ACH-000968,0.04081609742
ACH-000969,-0.151409628069
ACH-000973,-0.136030059802
ACH-000974,-0.07909055020910001
ACH-000975,-0.110435530468
ACH-000976,-0.384001923716
ACH-000978,0.153161269053
ACH-000980,-0.0664868365506
ACH-000984,-0.127686257383
ACH-000986,0.0551207986411
ACH-000988,-0.117350560941
ACH-000993,0.164812695398
ACH-000994,-0.230468787802
ACH-000996,0.0343727913606
ACH-001001,-0.0311335052672
ACH-001020,0.109566880168
ACH-001028,-0.117717635326
ACH-001031,-0.173440659716
ACH-001038,-0.031131412280999998
ACH-001048,-0.164147149172
ACH-001050,-0.00227881578679
ACH-001053,-0.143241883796
ACH-001054,0.06922932531
ACH-001061,-0.00477570797196
ACH-001067,-0.290756137786
ACH-001075,-0.033103761162400006
ACH-001096,-0.36289715288099994
ACH-001128,0.0983646404503
ACH-001134,0.022044075433799996
ACH-001151,-0.0994071676114
ACH-001163,-0.17720050397999998
ACH-001164,0.08920991271989999
ACH-001173,0.00751919869298
ACH-001183,-0.335116786268
ACH-001184,-0.142541389069
ACH-001190,-0.0325142240272
ACH-001192,-0.0181804920695
ACH-001193,-0.21787153477200003
ACH-001196,-0.0882977755618
ACH-001197,-0.533152131104
ACH-001205,-0.0823955516336
ACH-001211,-0.199791005975
ACH-001212,0.42436622352
ACH-001228,-0.223654728643
ACH-001232,-0.229311045953
ACH-001239,-0.115254797234
ACH-001274,-0.0853793353305
ACH-001275,-0.145830568136
ACH-001277,-0.236359960289
ACH-001278,-0.030574978284700002
ACH-001280,0.181257501605
ACH-001283,-0.293481157894
ACH-001289,-0.049829255058399996
ACH-001295,-0.0692801233947
ACH-001300,0.165565666996
ACH-001301,0.23961055287900002
ACH-001302,-0.0110455576094
ACH-001303,-0.7036341573989999
ACH-001306,-0.118898796202
ACH-001318,0.18421341059799998
ACH-001322,-0.0333515742376
ACH-001328,-0.055806407469100004
ACH-001332,-0.0892072901781
ACH-001333,-0.139113854071
ACH-001336,-0.110898729771
ACH-001340,-0.0466312519635
ACH-001346,-0.0992996629127
ACH-001353,0.0862265496933
ACH-001354,-0.226951108
ACH-001367,-0.23746721150699998
ACH-001368,-0.078691317509
ACH-001374,-0.0581310599739
ACH-001375,0.0624034381593
ACH-001377,0.204303960884
ACH-001380,-0.0730163500381
ACH-001391,-0.13957900039499999
ACH-001407,-0.246662032982
ACH-001408,-0.030493409587500003
ACH-001413,0.0422087609841
ACH-001430,-0.11055669012399999
ACH-001431,-0.24256584322900002
ACH-001450,-0.763901457272
ACH-001496,0.10615745512599999
ACH-001500,-0.158743116638
ACH-001521,-0.255391273695
ACH-001523,-0.08152856296569999
ACH-001532,-0.0525263320346
ACH-001536,-0.0017067333664600001
ACH-001550,-0.142371253315
ACH-001552,0.181390122087
ACH-001554,-0.12410653420399999
ACH-001645,0.028080619493900002
ACH-001654,-0.12715710037900002
ACH-001715,0.0159880573447
ACH-001735,-0.22287064085499997
ACH-001736,-0.0358459033462
ACH-001737,0.0127577636709
ACH-001740,-0.101804959839
ACH-001745,-0.04280744248769999
ACH-001750,0.265991947659
ACH-001765,-0.138924492499
ACH-001956,-0.216267759626
ACH-001957,-0.212081976231
