,BFSP1 (631)
ACH-000004,0.13236219837899998
ACH-000007,-0.0818081483064
ACH-000009,0.00839422054504
ACH-000011,0.277449697813
ACH-000012,0.0737343207213
ACH-000013,0.131625416768
ACH-000014,0.164186410835
ACH-000015,0.12893098618100002
ACH-000017,-0.181547256726
ACH-000018,0.11848450330999999
ACH-000019,0.0298834317697
ACH-000021,0.037921222199900004
ACH-000022,0.153845404773
ACH-000025,0.10551210936699999
ACH-000028,-0.0481605733019
ACH-000030,-0.0569896092007
ACH-000035,-0.138008129292
ACH-000036,-0.08823320261880001
ACH-000037,-0.0100090841681
ACH-000039,0.13282295388499998
ACH-000040,0.203576690209
ACH-000041,0.171615276267
ACH-000042,-0.14367793083799998
ACH-000045,-0.0158102875339
ACH-000047,0.0917335864626
ACH-000052,-0.208615702098
ACH-000053,-0.106114259411
ACH-000054,-0.047753780551699994
ACH-000055,-0.10875966029999999
ACH-000060,-0.10683394365
ACH-000067,0.163606197874
ACH-000070,-0.150487437481
ACH-000075,0.012933241980299999
ACH-000078,0.0547625840327
ACH-000082,0.00994457610148
ACH-000085,-0.279388598233
ACH-000086,0.0668751758739
ACH-000087,0.10711231358699999
ACH-000092,-0.10185457700400001
ACH-000095,-0.0671604122785
ACH-000097,0.058292030229500004
ACH-000098,0.0272738497862
ACH-000099,-0.122321846054
ACH-000108,-0.10122994681
ACH-000113,0.07895981939760001
ACH-000115,0.243737530191
ACH-000116,-0.0012006663139000001
ACH-000118,-0.222070387456
ACH-000120,-0.0219306791029
ACH-000123,-0.20023319008999999
ACH-000127,-0.0311987462219
ACH-000128,0.0375702670045
ACH-000132,0.037485091533599996
ACH-000133,-0.06085787684380001
ACH-000137,-0.0473460671555
ACH-000138,-0.005254238096
ACH-000142,0.247109308588
ACH-000143,-0.0617994723269
ACH-000146,-0.09715432600360001
ACH-000148,-0.0651838409853
ACH-000150,-0.047663894239600005
ACH-000152,0.158408855664
ACH-000153,0.058571063443099994
ACH-000159,0.167273236682
ACH-000160,0.0735058754341
ACH-000163,-0.11786874818399999
ACH-000167,0.0652332326608
ACH-000168,-0.049560218067
ACH-000169,0.10744396033199999
ACH-000178,0.142081311837
ACH-000182,0.0396189676315
ACH-000183,-0.0797004584354
ACH-000188,0.0847213592004
ACH-000189,0.162709720956
ACH-000190,-0.48142394320500004
ACH-000198,0.0648256915258
ACH-000204,0.0457763046096
ACH-000206,-0.182293792261
ACH-000207,-0.172405201274
ACH-000211,0.142830770325
ACH-000215,0.08476100684049999
ACH-000221,0.19619319312300001
ACH-000222,0.0325959843312
ACH-000223,0.10194457059699999
ACH-000226,0.101752117655
ACH-000227,0.254792491232
ACH-000228,0.0875879661874
ACH-000231,-0.144316623865
ACH-000232,-0.10796012584899999
ACH-000233,0.050875175720699994
ACH-000234,0.39149117190800004
ACH-000235,-0.0565522740811
ACH-000237,-0.119714657749
ACH-000238,0.0159730740165
ACH-000243,-0.112898083881
ACH-000244,0.150157643464
ACH-000246,0.0279075191376
ACH-000248,0.347857488986
ACH-000250,0.0007327561326300001
ACH-000251,-0.07683725106980001
ACH-000253,-0.0247575410453
ACH-000255,0.141081968479
ACH-000256,0.21752923741799998
ACH-000257,-0.267207304621
ACH-000258,0.127781122778
ACH-000259,0.00417741081192
ACH-000260,-0.0508557820626
ACH-000261,0.0985894430198
ACH-000262,0.105557975662
ACH-000263,0.128774489524
ACH-000264,0.14535568156300002
ACH-000265,-0.13192915192500002
ACH-000266,-0.011648865158
ACH-000272,0.132403199774
ACH-000273,0.006747367714579999
ACH-000274,-0.017403510448499998
ACH-000277,0.09482418770500001
ACH-000278,-0.237385212679
ACH-000279,0.20514548023200002
ACH-000280,-0.147788410131
ACH-000281,-0.283141084535
ACH-000288,-0.04718087448200001
ACH-000291,0.179779454675
ACH-000293,0.22110983100099998
ACH-000294,-0.229461922642
ACH-000295,0.33533075956999997
ACH-000296,-0.213404209296
ACH-000302,0.147204549746
ACH-000304,-0.0784095147414
ACH-000307,0.0377662257083
ACH-000308,-0.08738124489889999
ACH-000310,-0.152114515305
ACH-000311,-0.143976111782
ACH-000312,-0.043413279370599994
ACH-000315,0.12517204154
ACH-000316,-0.09544992052339998
ACH-000317,-0.12918745136499998
ACH-000318,0.0183146464117
ACH-000319,0.0760959581647
ACH-000320,-0.123007418169
ACH-000322,-0.153849608518
ACH-000323,0.043275058702
ACH-000324,-0.134584021339
ACH-000329,0.12408901597000001
ACH-000330,-0.109149940759
ACH-000331,0.149671990752
ACH-000332,-0.0555773766644
ACH-000334,-0.029911758725900003
ACH-000335,-0.09651173413650001
ACH-000336,-0.0914105551998
ACH-000337,0.17625265425
ACH-000339,-0.07211749393189999
ACH-000341,-0.0119822414347
ACH-000348,0.22263663936099998
ACH-000350,0.0655056382874
ACH-000352,-0.080613928353
ACH-000356,0.15244184882099998
ACH-000361,0.115126812002
ACH-000362,0.0188204096527
ACH-000363,-0.09185406335650001
ACH-000364,0.25095181019499996
ACH-000365,-0.0210585652668
ACH-000366,0.079092663245
ACH-000368,-0.13596871927100002
ACH-000374,-0.258377705997
ACH-000375,0.0805444545783
ACH-000376,-0.048888771517199996
ACH-000381,-0.00791113819374
ACH-000383,0.167402242257
ACH-000387,-0.0936096609119
ACH-000389,0.371904249201
ACH-000390,0.03173672713
ACH-000393,0.135170971507
ACH-000395,-0.0541343121648
ACH-000397,0.015949985277700002
ACH-000401,0.187815358547
ACH-000402,0.174911873495
ACH-000403,0.0560082628553
ACH-000404,0.28697720386799996
ACH-000406,-0.0086462305684
ACH-000407,-0.0389219218414
ACH-000408,-0.307006530773
ACH-000410,0.0307718095377
ACH-000411,0.160378879048
ACH-000414,0.0443076866811
ACH-000415,-0.163909470218
ACH-000416,0.10721174405200001
ACH-000420,0.012919194777799998
ACH-000421,0.0389201012183
ACH-000424,-0.008625067554709999
ACH-000425,0.07389401822000001
ACH-000426,-0.00047676563330800004
ACH-000427,0.0283485586364
ACH-000433,-0.0980157966536
ACH-000436,0.284517743
ACH-000444,0.0735947505816
ACH-000445,0.227430008343
ACH-000448,0.089862820911
ACH-000450,0.23202859367400003
ACH-000452,0.00570750521163
ACH-000454,0.218363719599
ACH-000458,0.228262056322
ACH-000459,-0.145117718675
ACH-000460,-0.0617272929849
ACH-000461,0.208111871261
ACH-000463,0.0188103878195
ACH-000464,-0.0030185023064
ACH-000466,-0.0590143092933
ACH-000467,-0.0241430171529
ACH-000468,0.161749147225
ACH-000469,-0.0281326408349
ACH-000470,-0.112785108792
ACH-000471,0.0309913823658
ACH-000472,-0.0036030035525900003
ACH-000473,0.031407341253900004
ACH-000475,-0.0419484600188
ACH-000476,0.121142827702
ACH-000477,-0.00737640651055
ACH-000480,0.073656388803
ACH-000481,-0.149632585107
ACH-000483,0.0396843766665
ACH-000484,-0.206865810952
ACH-000485,-0.0213704949151
ACH-000486,-0.0624192258425
ACH-000487,0.0237416399876
ACH-000488,-0.0191738670648
ACH-000490,0.0043667787481899995
ACH-000491,-0.196935611699
ACH-000495,0.130056941065
ACH-000496,-0.237000408165
ACH-000499,0.00903219903526
ACH-000500,-0.502412958456
ACH-000502,-0.21605840349199998
ACH-000503,-0.00982205927793
ACH-000505,0.10395257159900001
ACH-000507,-0.06962805115199999
ACH-000510,0.11989568082100001
ACH-000511,-0.181483607148
ACH-000512,0.15797710474999999
ACH-000516,0.169672521784
ACH-000517,-0.0315667443884
ACH-000518,-0.08629465483860001
ACH-000520,0.059589943727199994
ACH-000521,-0.171679391132
ACH-000522,-0.0327609603713
ACH-000524,-0.05401423762680001
ACH-000527,-0.0200200948766
ACH-000528,-0.0974695365054
ACH-000537,-0.011623480501
ACH-000541,0.0662811788999
ACH-000542,0.0287078573001
ACH-000544,0.061648844675199994
ACH-000545,0.0830995577837
ACH-000547,0.08395700014730001
ACH-000548,0.116914819722
ACH-000549,-0.039802824794
ACH-000550,-0.050556750942599996
ACH-000552,0.126532312032
ACH-000556,-0.0646319028728
ACH-000557,-0.45820534194799994
ACH-000570,0.0930851460418
ACH-000571,0.0233635882887
ACH-000573,-0.0921747280652
ACH-000576,0.036847674681300006
ACH-000580,0.042077764418699995
ACH-000584,0.0229041856408
ACH-000585,-0.00441249252093
ACH-000588,0.076574695077
ACH-000589,0.0822270287869
ACH-000591,-0.14323371242799998
ACH-000593,0.0706236203637
ACH-000600,0.128466159203
ACH-000601,-0.0284711910104
ACH-000604,-0.10247310746200002
ACH-000605,0.11981371915899999
ACH-000606,0.27657766493299996
ACH-000608,-0.0631635633701
ACH-000614,0.047691081808
ACH-000616,0.117365614768
ACH-000618,0.100455614821
ACH-000619,0.150729917449
ACH-000620,0.10201795220899999
ACH-000621,-0.0764300955271
ACH-000622,0.0983666908348
ACH-000623,-0.0679135359504
ACH-000624,-0.07228310964060002
ACH-000627,-0.06684468083180001
ACH-000630,0.08459463705800001
ACH-000632,0.147063972712
ACH-000633,0.06498880940230001
ACH-000637,0.18963283815
ACH-000638,-0.08539485219589998
ACH-000646,-0.038521498843400004
ACH-000647,0.0832189265625
ACH-000648,-0.09451025639489999
