,HOXD4 (3233)
ACH-000004,-0.214576095254
ACH-000007,-0.204343780311
ACH-000009,-0.29066583128400003
ACH-000011,-0.34579527807
ACH-000012,0.0177771498583
ACH-000013,-0.125872857018
ACH-000014,-0.168839379069
ACH-000015,-0.26817863651
ACH-000017,-0.00730432865291
ACH-000018,-0.513576176475
ACH-000019,-0.105185906373
ACH-000021,-0.092463571188
ACH-000022,-0.216134794956
ACH-000025,-0.156876769571
ACH-000028,-0.0347929989942
ACH-000030,-0.17131029815999999
ACH-000035,-0.19108903882599998
ACH-000036,0.0164852425564
ACH-000037,-0.326305392174
ACH-000039,-0.00498212706035
ACH-000040,-0.143565655564
ACH-000041,-0.203187043248
ACH-000042,-0.06929882512680001
ACH-000045,-0.18782944379799998
ACH-000047,0.0034126758406900003
ACH-000052,-0.219783193658
ACH-000053,-0.0863640419984
ACH-000054,-0.27603548145999995
ACH-000055,-0.042132975053599996
ACH-000060,-0.161129902595
ACH-000067,-0.188091711976
ACH-000070,-0.08435645124389998
ACH-000075,-0.0820256434528
ACH-000078,-0.0725225761274
ACH-000082,-0.265343678825
ACH-000085,-0.07880726898189999
ACH-000086,-0.17142301695300002
ACH-000087,-0.403847389784
ACH-000092,-0.343791919361
ACH-000095,-0.19185867331300002
ACH-000097,-0.0381472257334
ACH-000098,-0.289517998431
ACH-000099,-0.23915228605500002
ACH-000108,-0.19652960068300002
ACH-000113,-0.0842676312325
ACH-000115,-0.37834807697899997
ACH-000116,-0.156882094172
ACH-000118,-0.0630813307725
ACH-000120,-0.22964010474399998
ACH-000123,-0.18420874030499998
ACH-000127,-0.133702396368
ACH-000128,-0.306483407807
ACH-000132,-0.321888004444
ACH-000133,-0.29159782539
ACH-000137,-0.34496402241400004
ACH-000138,-0.201088130423
ACH-000142,-0.0568956579586
ACH-000143,-0.190989148509
ACH-000146,-0.029262679659700003
ACH-000148,-0.134892544087
ACH-000150,-0.0709316939985
ACH-000152,-0.34457798193800004
ACH-000153,0.158921048801
ACH-000159,-0.44881024812700004
ACH-000160,-0.239016848758
ACH-000163,-0.219275793051
ACH-000167,-0.20682395754500002
ACH-000168,-0.107631916844
ACH-000169,-0.299667555393
ACH-000178,-0.18430011995499998
ACH-000182,-0.22513206195500002
ACH-000183,-0.179590206368
ACH-000188,-0.168738949826
ACH-000189,-0.350418349855
ACH-000190,-0.177406438277
ACH-000198,-0.30589601767200003
ACH-000204,-0.377232905272
ACH-000206,-0.342287676314
ACH-000207,0.08979914402599999
ACH-000211,-0.41304877959799996
ACH-000215,-0.205004466563
ACH-000221,-0.32403554034800003
ACH-000222,0.08866750837899999
ACH-000223,-0.296080821424
ACH-000226,-0.261030505899
ACH-000227,-0.011266934702899998
ACH-000228,-0.18737323214
ACH-000231,-0.268575212498
ACH-000232,-0.275916443567
ACH-000233,0.0751443822575
ACH-000234,-0.060108075112199996
ACH-000235,-0.0651321537483
