,SPCS2 (9789)
ACH-000004,-0.757945755337
ACH-000007,-0.5543211591080001
ACH-000009,-0.88547720034
ACH-000011,-1.17215437066
ACH-000012,-0.920426792569
ACH-000013,-0.8694149516799999
ACH-000014,-1.06111864091
ACH-000015,-0.828921627582
ACH-000017,-0.879239285897
ACH-000018,-0.7751258772290001
ACH-000019,-0.851967040519
ACH-000021,-0.893185133043
ACH-000022,-0.884005191979
ACH-000025,-0.629808522383
ACH-000028,-0.78003598661
ACH-000030,-0.928624129588
ACH-000035,-1.06507494534
ACH-000036,-0.763822254931
ACH-000037,-1.4016368596899997
ACH-000039,-0.767871828086
ACH-000040,-1.0897810589399999
ACH-000041,-0.9299395640350001
ACH-000042,-1.09932663764
ACH-000045,-0.9228422424299999
ACH-000047,-0.997905205486
ACH-000052,-0.8893973725
ACH-000053,-0.971689725798
ACH-000054,-0.788526631382
ACH-000055,-1.1170312118
ACH-000060,-1.08618898455
ACH-000067,-1.0000476777399998
ACH-000070,-1.12778381534
ACH-000075,-0.8367319829250001
ACH-000078,-0.924523748838
ACH-000082,-1.01728304136
ACH-000085,-1.1181937994600002
ACH-000086,-0.873524527717
ACH-000087,-1.00990506593
ACH-000092,-1.2676182936700002
ACH-000095,-0.845819725937
ACH-000097,-1.00980939648
ACH-000098,-0.850654673275
ACH-000099,-0.993146590546
ACH-000108,-0.827801977825
ACH-000113,-0.8515086926600001
ACH-000115,-0.9659864467489999
ACH-000116,-0.9889567803579999
ACH-000118,-0.904929583255
ACH-000120,-0.755364041957
ACH-000123,-0.821149785121
ACH-000127,-0.9142082222799999
ACH-000128,-1.03149057037
ACH-000132,-0.9637690638779999
ACH-000133,-0.9064263071299999
ACH-000137,-0.776396398267
ACH-000138,-0.848478886244
ACH-000142,-1.06657364829
ACH-000143,-0.853014426058
ACH-000146,-1.1147421045700001
ACH-000148,-1.0077204680299998
ACH-000150,-0.8664114395479999
ACH-000152,-1.0017359506899999
ACH-000153,-0.7776940771709999
ACH-000159,-0.779211810245
ACH-000160,-0.863566518382
ACH-000163,-0.579347397772
ACH-000167,-1.10142110987
ACH-000168,-1.11378077301
ACH-000169,-1.1200223846500001
ACH-000178,-0.888728108643
ACH-000182,-0.970190641824
ACH-000183,-0.9369864519679999
ACH-000188,-1.13199651859
ACH-000189,-1.03854620453
ACH-000190,-1.12571933967
ACH-000198,-0.992602670818
ACH-000204,-0.506730707704
ACH-000206,-1.3346204914
ACH-000207,-0.746723113804
ACH-000211,-0.691013528282
ACH-000215,-1.0547580835400001
ACH-000221,-0.9481458129979999
ACH-000222,-0.646675468015
ACH-000223,-0.8236500935359999
ACH-000226,-0.7015014137279999
ACH-000227,-1.4760447613799998
ACH-000228,-0.894638718974
ACH-000231,-0.9654968707439999
ACH-000232,-1.18866443234
ACH-000233,-0.926765591329
ACH-000234,-1.0949646746500001
ACH-000235,-0.834554095421
ACH-000237,-0.973620992276
ACH-000238,-0.730059876832
ACH-000243,-0.7126515968350001
ACH-000244,-0.643621895686
ACH-000246,-0.799206472781
ACH-000248,-0.7206991333480001
ACH-000250,-1.09078975585
ACH-000251,-1.05303264441
ACH-000253,-0.7846380220720001
ACH-000255,-1.18265488267
ACH-000256,-1.08914916609
ACH-000257,-0.8683829002879999
ACH-000258,-0.8669798177249999
ACH-000259,-1.2008819918
ACH-000260,-1.18069741084
ACH-000261,-1.0468561701899999
ACH-000262,-1.13132914894
ACH-000263,-0.955446928601
ACH-000264,-1.1485198291399998
ACH-000265,-0.8814380341179999
ACH-000266,-0.916574755716
ACH-000272,-0.914172777764
ACH-000273,-0.843258373601
ACH-000274,-1.18862026706
ACH-000277,-1.31591883107
ACH-000278,-0.8465533281100001
ACH-000279,-0.809675350231
ACH-000280,-0.7317802756999999
ACH-000281,-0.777828416952
ACH-000288,-1.05023081872
ACH-000291,-0.848378342377
ACH-000293,-1.14517288474
ACH-000294,-0.626666017546
ACH-000295,-0.861652872024
ACH-000296,-0.9474471776610001
ACH-000302,-0.644769240608
ACH-000304,-1.25715355665
ACH-000307,-1.02407992136
ACH-000308,-0.963321258715
ACH-000310,-1.34485183662
ACH-000311,-1.1857550397
ACH-000312,-0.9109816826970001
ACH-000315,-0.985798593676
ACH-000316,-1.44353423929
ACH-000317,-0.700771742362
ACH-000318,-1.1109236784799998
ACH-000319,-1.2140546112700001
ACH-000320,-0.7865948375
ACH-000322,-0.687656168267
ACH-000323,-0.8633321645309999
ACH-000324,-0.813124933221
ACH-000329,-0.9908156586
ACH-000330,-0.7218904719850001
ACH-000331,-1.2751704883200001
ACH-000332,-0.819795113222
ACH-000334,-0.67885287839
ACH-000335,-0.6787973270409999
ACH-000336,-0.8673397645119999
ACH-000337,-0.849894638653
ACH-000339,-0.953880850135
ACH-000341,-1.26104825983
ACH-000348,-0.9131838950360001
ACH-000350,-1.111261981
ACH-000352,-0.640755204555
ACH-000356,-0.8141577036159999
ACH-000361,-0.8977683110889999
ACH-000362,-0.9480397734639999
ACH-000363,-0.828983763984
ACH-000364,-1.0652130697700002
ACH-000365,-0.876921439835
ACH-000366,-1.18647154694
ACH-000368,-0.6274355836959999
ACH-000374,-1.08147730993
ACH-000375,-0.853680832457
ACH-000376,-0.8784712031380001
ACH-000381,-1.1286776747299998
ACH-000383,-0.8174644784999999
ACH-000387,-0.863813898271
ACH-000389,-0.701804849134
ACH-000390,-0.606810099299
ACH-000393,-0.7590834846250001
ACH-000395,-0.952713880688
ACH-000397,-0.916207049664
ACH-000401,-0.913365895822
ACH-000402,-0.74196411534
ACH-000403,-1.0125862833900001
ACH-000404,-1.01571834084
ACH-000406,-0.8381600640629999
ACH-000407,-0.893936365296
ACH-000408,-0.99605495259
ACH-000410,-0.802775306297
ACH-000411,-1.1053810203899999
ACH-000414,-0.994062800176
ACH-000415,-1.0779704189200001
ACH-000416,-1.0766686723299999
ACH-000420,-1.0883041152200001
ACH-000421,-0.9777647562720001
ACH-000424,-1.00602034983
ACH-000425,-1.11761366062
ACH-000426,-1.56397507288
ACH-000427,-0.877627928764
ACH-000433,-0.9972467652439999
ACH-000436,-0.838537843748
ACH-000444,-0.788140798753
ACH-000445,-0.722712318791
ACH-000448,-0.812211143864
ACH-000450,-1.5467224491100002
ACH-000452,-0.885202773855
ACH-000454,-0.6694812206899999
ACH-000458,-1.1885882937799999
ACH-000459,-0.611432021189
ACH-000460,-0.973374002159
ACH-000461,-1.1502521599200002
ACH-000463,-0.876084494623
ACH-000464,-0.62687106577
ACH-000466,-1.2099400211
ACH-000467,-0.9321873961589999
ACH-000468,-0.9792227443770001
ACH-000469,-1.02849869359
ACH-000470,-0.949554924393
ACH-000471,-0.913804973249
ACH-000472,-0.750037961957
ACH-000473,-0.7475105411570001
ACH-000475,-1.0689100369700002
ACH-000476,-1.17849155339
ACH-000477,-1.23004707196
ACH-000480,-1.15101377239
ACH-000481,-0.963677216718
ACH-000483,-1.2164245456799998
ACH-000484,-1.1169708689
ACH-000485,-1.00143644321
ACH-000486,-0.960432329544
ACH-000487,-0.991506661876
ACH-000488,-0.980006208743
ACH-000490,-0.9877848699349999
ACH-000491,-1.0804016791
ACH-000495,-0.847756037913
ACH-000496,-1.1658672539700001
ACH-000499,-0.749780825898
ACH-000500,-1.18278968047
ACH-000502,-0.795923994856
ACH-000503,-0.938923101902
ACH-000505,-1.04938287826
ACH-000507,-0.752888485829
ACH-000510,-0.621839869758
ACH-000511,-0.958601388615
ACH-000512,-0.5502210475429999
ACH-000516,-1.0152271974
ACH-000517,-1.29459042869
ACH-000518,-0.819363765504
ACH-000520,-0.9454003671789999
ACH-000521,-1.07874134971
ACH-000522,-1.12057984911
ACH-000524,-1.0197480682100002
ACH-000527,-0.7651285159990001
ACH-000528,-1.0018719006499999
ACH-000537,-1.24847573993
ACH-000541,-0.887047959605
ACH-000542,-0.6280358813629999
ACH-000544,-0.8502004857790001
ACH-000545,-0.77973645243
ACH-000547,-0.538338117923
ACH-000548,-0.993248235343
ACH-000549,-0.970902477596
ACH-000550,-1.0722553163200002
ACH-000552,-0.8746680514730001
ACH-000556,-1.0420214827399998
ACH-000557,-0.966082608308
ACH-000570,-1.0058806814899999
ACH-000571,-1.04388184491
ACH-000573,-0.9768552458130001
ACH-000576,-0.9050771592219999
ACH-000580,-0.843287883171
ACH-000584,-0.667684150174
ACH-000585,-0.81640713303
ACH-000588,-0.8976593597879999
ACH-000589,-0.702154690414
ACH-000591,-0.555287909658
ACH-000593,-0.9470223486849999
ACH-000600,-1.54595226632
ACH-000601,-0.977157434196
ACH-000604,-0.335622519344
ACH-000605,-1.00393511564
ACH-000606,-0.965587229598
ACH-000608,-0.8926500592190001
ACH-000614,-0.568470059559
ACH-000616,-0.985462988212
ACH-000618,-1.0365163817
ACH-000619,-0.708839328372
ACH-000620,-0.855019400336
ACH-000621,-1.13208790125
ACH-000622,-1.04853244532
ACH-000623,-1.3049900165200001
ACH-000624,-1.0380647456799998
ACH-000627,-0.585164679761
ACH-000630,-0.80446754506
ACH-000632,-1.08103519789
ACH-000633,-0.9854865305480001
ACH-000637,-1.16037027346
ACH-000638,-0.8036643008040001
ACH-000646,-0.823979799717
ACH-000647,-1.02897667471
ACH-000648,-0.9139655397959999
ACH-000649,-0.702843382262
ACH-000651,-0.7160680444149999
ACH-000652,-0.7788466003419999
ACH-000653,-0.9227052876369999
ACH-000657,-0.855384024778
ACH-000658,-0.939640996627
ACH-000661,-0.7456234110600001
ACH-000662,-0.607759920746
ACH-000663,-0.828485213107
ACH-000665,-1.08740670046
ACH-000671,-0.9748477198119999
ACH-000673,-1.0081334185
ACH-000676,-0.840100280241
ACH-000677,-0.845414474489
ACH-000681,-0.739477847778
ACH-000682,-0.830054886486
ACH-000683,-0.871665479919
ACH-000684,-0.9822226859280001
ACH-000688,-1.07885454648
ACH-000693,-0.7085005190710001
ACH-000694,-0.708629075966
ACH-000695,-0.930814443811
ACH-000696,-1.02842031247
ACH-000697,-0.5099430334080001
ACH-000699,-1.20058374596
ACH-000701,-0.8814162920649999
ACH-000706,-0.794354892347
ACH-000711,-1.0264371318899999
ACH-000713,-0.720177452271
ACH-000714,-0.992136263637
ACH-000718,-0.765710634003
ACH-000720,-0.983061777155
ACH-000721,-0.951584467379
ACH-000724,-0.572688474268
ACH-000725,-0.831487674101
ACH-000732,-0.7514898560619999
ACH-000734,-1.00295496516
ACH-000735,-0.777028237131
ACH-000736,-1.0141303576
ACH-000738,-1.17716144341
ACH-000746,-0.758164781146
ACH-000747,-0.7855336149169999
ACH-000748,-1.2492366238
ACH-000753,-0.6786849883409999
ACH-000756,-0.919619898669
ACH-000757,-0.8265378351279999
ACH-000758,-0.764435875168
ACH-000760,-1.06965735528
ACH-000763,-1.2034414944399998
ACH-000764,-0.7609773860369999
ACH-000765,-1.40684531408
ACH-000766,-1.11011825936
ACH-000767,-1.01184034091
ACH-000768,-1.03942949307
ACH-000769,-0.7625050075640001
ACH-000770,-1.20612416235
ACH-000771,-0.869625054322
ACH-000773,-0.581327754438
ACH-000776,-0.776732884859
ACH-000777,-1.0357847992
ACH-000778,-0.988487859453
ACH-000781,-1.12268359796
ACH-000782,-0.694567886148
ACH-000783,-0.9967913669740001
ACH-000784,-0.728774328771
ACH-000785,-0.687950559138
ACH-000787,-0.7949155102840001
ACH-000788,-1.03449702463
ACH-000791,-0.955187387672
ACH-000792,-1.01505657888
ACH-000794,-1.02336415609
ACH-000796,-0.848993855871
ACH-000799,-1.08391783748
ACH-000800,-0.802651510081
ACH-000802,-0.846163204323
ACH-000804,-1.0315342918000001
ACH-000805,-0.8335094518870001
ACH-000809,-0.734940526345
ACH-000810,-0.540787506343
ACH-000811,-0.80292740517
ACH-000817,-0.7524199507510001
ACH-000819,-1.0993856392499999
ACH-000820,-0.414361303376
ACH-000821,-0.760473254446
ACH-000822,-0.899469029272
ACH-000823,-0.701450003864
ACH-000824,-0.887857239942
ACH-000827,-1.0094397544299998
ACH-000829,-1.04392470153
ACH-000831,-0.874403857956
ACH-000832,-1.0293424986700002
ACH-000833,-0.521947278999
ACH-000834,-0.996683713286
ACH-000835,-0.8471387569869999
ACH-000836,-0.9111150104260001
ACH-000837,-0.608463354429
ACH-000838,-1.1809841666
ACH-000839,-0.895519193052
ACH-000840,-0.744157351804
ACH-000841,-0.715596120078
ACH-000843,-0.810784593977
ACH-000846,-1.11539738509
ACH-000847,-0.7772625148000001
ACH-000848,-0.868927535035
ACH-000849,-0.9866446275920001
ACH-000851,-0.680334577345
ACH-000855,-1.16250444316
ACH-000856,-0.8586120242120001
ACH-000858,-1.04751096386
ACH-000859,-0.545042133288
ACH-000861,-0.9393881369820001
ACH-000862,-0.860970076575
ACH-000865,-0.8984828711499999
ACH-000866,-1.03005357564
ACH-000867,-1.0447617957100002
ACH-000869,-1.1146534035200002
ACH-000872,-0.9501155725309999
ACH-000873,-0.7057875349830001
ACH-000876,-1.1284121279000001
ACH-000878,-0.898165187103
ACH-000880,-0.560037105467
ACH-000881,-1.0237257958
ACH-000882,-1.19104574528
ACH-000884,-1.07360760157
ACH-000885,-0.768443816219
ACH-000887,-0.7942473880650001
ACH-000888,-0.8113580049019999
ACH-000889,-0.851288855352
ACH-000890,-1.03082566968
ACH-000896,-1.05674854948
ACH-000898,-0.906686415148
ACH-000900,-0.765007686154
ACH-000901,-1.17922331519
ACH-000905,-0.859498916172
ACH-000906,-0.778292775046
ACH-000907,-1.0359765661700002
ACH-000910,-0.769740898698
ACH-000911,-0.902233235662
ACH-000912,-0.9939874711650001
ACH-000913,-0.740869057167
ACH-000915,-0.8262794900730001
ACH-000916,-1.40199724821
ACH-000917,-0.6969743621690001
ACH-000921,-0.824364145265
ACH-000924,-0.690138300573
ACH-000926,-0.54067899858
