,PPL (5493)
ACH-000256,-0.331324917734
ACH-000257,-0.485765895812
ACH-000258,-0.253209479287
ACH-000259,-0.143538559793
ACH-000260,-0.27290389637400003
ACH-000261,-0.236447262432
ACH-000262,-0.313862084122
ACH-000263,0.049515210606000004
ACH-000264,-0.159564244954
ACH-000265,-0.375129960544
ACH-000266,-0.162643658443
ACH-000272,-0.30759041594500003
ACH-000273,-0.118640626404
ACH-000274,-0.16645519896400002
ACH-000277,0.040359508526199996
ACH-000278,-0.004210258117460001
ACH-000279,-0.14348477121099998
ACH-000280,-0.338429706091
ACH-000281,-0.019639699864700003
ACH-000288,-0.145394262467
ACH-000291,-0.15120951982300002
ACH-000293,-0.14990022838199998
ACH-000294,-0.115877931209
ACH-000295,-0.47168219361
ACH-000296,-0.0772753815336
ACH-000302,-0.194108010986
ACH-000304,-0.00576428249032
ACH-000307,-0.0753591858735
ACH-000308,-0.248510485141
ACH-000310,-0.234652913833
ACH-000311,-0.025425059676200002
ACH-000312,-0.0857882262022
ACH-000315,-0.199777145579
ACH-000316,-0.5658718333389999
ACH-000317,-0.28468907592500003
ACH-000318,-0.120720748741
ACH-000319,-0.23822492976799997
ACH-000320,-0.162951267853
ACH-000322,-0.20199824856899998
ACH-000323,-0.136935913532
ACH-000324,-0.139435805746
ACH-000329,-0.054312985603099995
ACH-000330,-0.329270405911
ACH-000331,-0.15347434941
ACH-000332,-0.263181295686
ACH-000334,-0.36225202469800005
ACH-000335,-0.09378512443970001
ACH-000336,0.0449106351179
ACH-000337,-0.298759101664
ACH-000339,-0.18122035999400002
ACH-000341,-0.0660771387088
ACH-000348,-0.414133712197
ACH-000350,-0.08384852592280001
ACH-000352,-0.308656854789
ACH-000356,-0.20606302199700002
ACH-000361,-0.13139081332
ACH-000362,-0.35066896947899995
ACH-000363,-0.212356329305
ACH-000364,-0.18916035457400002
ACH-000365,-0.160025162542
ACH-000366,-0.188585979901
ACH-000368,-0.236047398181
ACH-000374,0.0007455188061239999
ACH-000375,-0.0861486287658
ACH-000376,-0.189004546233
ACH-000381,-0.00390522532244
ACH-000383,-0.00951039794309
ACH-000387,-0.21114323690499998
ACH-000389,0.0141460872236
ACH-000390,-0.14418873195999998
ACH-000393,-0.44962939870499996
ACH-000395,0.055013054509100004
ACH-000397,-0.30528203542
ACH-000401,-0.1674771269
ACH-000402,-0.693019071514
ACH-000403,-0.178700712014
ACH-000404,0.12337521352700001
ACH-000406,-0.149146628118
ACH-000407,-0.235229028059
ACH-000408,-0.192545586871
ACH-000410,-0.177074844773
ACH-000411,-0.16527598079000003
ACH-000414,-0.12831248101
ACH-000415,-0.248512470793
ACH-000416,-0.169344357826
ACH-000420,-0.498820105457
ACH-000421,-0.190779461068
ACH-000424,-0.277662532108
ACH-000425,-0.205197237797
ACH-000426,-0.18490272775
ACH-000427,-0.07302349549430001
ACH-000433,-0.307497257709
ACH-000436,-0.18156042332699998
ACH-000444,-0.44719069950499996
ACH-000445,-0.115084795001
ACH-000448,-0.222575523504
ACH-000450,-0.125690587036
ACH-000452,-0.110244993544
ACH-000454,-0.16969434151
ACH-000458,-0.07890420782680001
ACH-000459,-0.128678309427
ACH-000460,-0.148881735168
ACH-000461,-0.017924559439400002
ACH-000463,-0.16411087466399998
ACH-000464,-0.32033343423599997
ACH-000466,-0.097058608644
ACH-000467,-0.199368845356
ACH-000468,-0.328275543423
ACH-000469,-0.18098105238099998
ACH-000470,0.0466543713177
ACH-000471,-0.23285140607700003
ACH-000472,-0.18399723923300002
ACH-000473,-0.0591230028395
ACH-000475,-0.293608002831
ACH-000476,-0.241903769331
ACH-000477,-0.0880215699965
ACH-000480,-0.277585339772
ACH-000481,-0.19379366977899998
ACH-000483,-0.317212423054
ACH-000484,-0.212541752223
ACH-000485,-0.06311160609899999
ACH-000486,-0.08492204195869998
ACH-000487,-0.23793969477
ACH-000488,-0.190238754313
ACH-000490,-0.152864073369
ACH-000491,-0.384826437638
ACH-000495,-0.28310631900600003
ACH-000496,-0.33571542795299997
ACH-000499,-0.28902808599
ACH-000500,-0.32620288954
ACH-000502,-0.280257067784
ACH-000503,-0.263748321144
ACH-000505,-0.180567375462
ACH-000507,-0.28019927623700003
ACH-000510,-0.210606972116
ACH-000511,-0.119669984253
ACH-000512,-0.106075933695
ACH-000516,-0.0944449860893
ACH-000517,-0.255410170029
ACH-000518,-0.392551029111
ACH-000520,-0.214454063803
ACH-000521,-0.203148282222
ACH-000522,-0.158326619094
ACH-000524,-0.28150796432799996
ACH-000527,-0.11796911540100001
ACH-000528,-0.0967914047426
ACH-000537,-0.195911238304
ACH-000541,-0.303782759879
ACH-000542,-0.171483913943
ACH-000544,-0.051128238844900004
ACH-000545,0.012886454990900001
ACH-000547,-0.321508510854
ACH-000548,-0.20534867478799998
ACH-000549,-0.306605038406
ACH-000550,-0.131796645661
ACH-000552,-0.0788688770614
ACH-000556,-0.165026809144
ACH-000557,-0.345547087453
ACH-000570,-0.060056443267400006
ACH-000571,-0.157118343853
ACH-000573,-0.256599140305
ACH-000576,-0.130843084985
ACH-000580,-0.29679665239799996
ACH-000584,-0.247425627588
ACH-000585,-0.318301721757
ACH-000588,-0.210943701158
ACH-000589,-0.359575023864
ACH-000591,-0.0386014591751
ACH-000593,-0.116880360297
ACH-000600,-0.0511736771806
ACH-000601,-0.130646864357
ACH-000604,-0.463575420756
ACH-000605,-0.12477844372300001
ACH-000606,-0.036232846095099996
ACH-000608,-0.27887469741
ACH-000614,0.0835894189781
ACH-000616,-0.263727250942
ACH-000618,-0.11192753352
ACH-000619,-0.136892810019
ACH-000620,-0.110512125546
ACH-000621,-0.193608915591
ACH-000622,-0.0911607084256
ACH-000623,-0.234251844401
ACH-000624,-0.20606918482500003
ACH-000627,0.052175487434300005
ACH-000630,-0.05306359284
ACH-000632,-0.337289428309
ACH-000633,-0.10257523356499999
ACH-000637,-0.147690838687
ACH-000638,-0.216502284393
ACH-000646,-0.239535931344
ACH-000647,-0.0882976485962
ACH-000648,-0.260679383901
ACH-000649,-0.295030631405
ACH-000651,-0.180649682876
ACH-000652,-0.17181907001200003
ACH-000653,-0.17995643683600002
ACH-000657,-0.23832741866999999
ACH-000658,-0.211374698668
ACH-000661,-0.205562941746
ACH-000662,0.023377003123800002
ACH-000663,-0.319076556626
ACH-000665,-0.0904028748126
ACH-000671,-0.511927848705
ACH-000673,-0.175569745071
ACH-000676,-0.21730472331599998
ACH-000677,-0.168856195952
ACH-000681,-0.42636503529799996
ACH-000682,-0.148086032718
ACH-000683,-0.166091472682
ACH-000684,-0.121267817037
ACH-000688,-0.476947248045
ACH-000693,-0.11048260393300001
ACH-000694,-0.0761749997225
ACH-000695,-0.011552056682200001
ACH-000696,-0.24548019031800003
ACH-000697,0.101549770793
ACH-000699,-0.252658834142
ACH-000701,-0.340525869327
ACH-000706,-0.259091723203
ACH-000711,-0.163253719719
ACH-000713,-0.0833120961481
ACH-000714,-0.130964015263
ACH-000718,-0.322034173372
ACH-000720,-0.141913342818
ACH-000721,-0.24682559589000003
ACH-000724,-0.0156533018609
ACH-000725,-0.33143464031500003
ACH-000732,-0.17823988468600002
ACH-000734,-0.26059016278499997
ACH-000735,-0.212219456719
ACH-000736,-0.185397772289
ACH-000738,-0.164163196763
ACH-000746,-0.287286514763
ACH-000747,-0.11119693701099999
ACH-000748,-0.296711215328
ACH-000753,-0.157253712724
ACH-000756,-0.38615335074100005
ACH-000757,-0.339059662056
ACH-000758,-0.232120603675
ACH-000760,-0.31258894390700004
ACH-000763,-0.136105799055
ACH-000764,-0.230029406092
ACH-000765,-0.236251461797
ACH-000766,-0.277587606126
ACH-000767,-0.217729838264
ACH-000768,-0.15587232372
ACH-000769,-0.252170075301
ACH-000770,0.00292110670605
ACH-000771,-0.0134152608103
ACH-000773,-0.0382886740141
ACH-000776,-0.20420770372699998
ACH-000777,0.09063071295439999
ACH-000778,-0.33399118629700003
ACH-000781,-0.08877947125539999
ACH-000782,-0.21419135202
ACH-000783,-0.178891499752
ACH-000784,-0.174248717447
ACH-000785,-0.154459865799
ACH-000787,-0.176388500662
ACH-000788,-0.323640539238
ACH-000791,-0.141430990516
ACH-000792,0.0292034613381
ACH-000794,-0.268498746219
ACH-000796,-0.268988720515
ACH-000799,0.047344506436300005
ACH-000800,-0.399870687174
ACH-000802,-0.309267278189
ACH-000804,-0.314731290997
ACH-000805,-0.23645486795200002
ACH-000809,-0.160892467129
ACH-000810,-0.0193031851389
ACH-000811,-0.12957672132
ACH-000817,-0.0343628750321
ACH-000819,-0.27495607179000003
ACH-000820,0.058874709771999996
ACH-000821,-0.0785439533482
ACH-000822,-0.10150943844900001
ACH-000823,-0.18502724050900002
ACH-000824,-0.27137951617199996
ACH-000827,-0.16063018007899998
ACH-000829,-0.177619454704
ACH-000831,-0.39071862894599996
ACH-000832,-0.17140861737500002
ACH-000833,-0.42068513058
ACH-000834,-0.379316925092
ACH-000835,-0.19178690151099997
ACH-000836,-0.14305185927
ACH-000837,-0.0554950921741
ACH-000838,-0.16100395213500002
ACH-000839,-0.064716328251
ACH-000840,-0.262921529662
ACH-000841,-0.364069595029
ACH-000843,-0.175111813186
ACH-000846,-0.0034844675370200003
ACH-000847,0.0364895198437
ACH-000848,-0.333476207058
ACH-000849,-0.23938058468000004
ACH-000851,-0.217859534745
ACH-000855,-0.40042475317000004
ACH-000856,-0.240518700878
ACH-000858,-0.07878920696660001
ACH-000859,0.168452035454
ACH-000861,-0.389213961329
ACH-000862,0.000929182260302
ACH-000865,-0.12976479039
ACH-000866,-0.116686683319
ACH-000867,-0.180954850521
ACH-000869,-0.244704504087
ACH-000872,-0.240161813686
ACH-000873,-0.32705351957600004
ACH-000876,-0.28649659035999997
ACH-000878,-0.313975687913
ACH-000880,-0.209324611299
ACH-000881,-0.129215613259
ACH-000882,0.0762917970793
ACH-000884,-0.110403771502
ACH-000885,-0.157885533804
ACH-000887,-0.197779280553
ACH-000888,-0.318249394174
ACH-000889,-0.185445207535
ACH-000890,-0.14234134088
ACH-000896,-0.17535056394499998
ACH-000898,-0.117151895343
ACH-000900,-0.233133221241
ACH-000901,-0.223824967093
ACH-000905,-0.19923171595800002
ACH-000906,-0.0848053659703
ACH-000907,-0.271622148713
ACH-000910,-0.188072771862
ACH-000911,-0.180756054674
ACH-000912,-0.11257649607
ACH-000913,0.00144538894593
ACH-000915,-0.0784820165778
ACH-000916,0.022055148637299998
ACH-000917,-0.386954956201
ACH-000921,-0.318426290456
ACH-000924,-0.20016193571199997
ACH-000926,-0.1073083714
ACH-000928,-0.14763940234200001
ACH-000929,-0.425156950965
ACH-000932,-0.145510922179
ACH-000935,-0.34015699985299996
ACH-000936,-0.313457375586
ACH-000937,-0.114887891312
ACH-000938,-0.09582519713889999
ACH-000939,-0.164443728659
ACH-000941,-0.24982114483000004
ACH-000943,-0.09983041560799999
ACH-000946,0.023050071217099996
ACH-000947,-0.12918915532400002
ACH-000948,-0.24993181658100003
ACH-000950,-0.48361336591799997
ACH-000953,-0.081509180442
ACH-000957,-0.0804903606052
ACH-000958,-0.07061482122530001
ACH-000960,-0.284130772546
ACH-000963,-0.19050907333
ACH-000968,-0.136599811689
ACH-000969,-0.18223123296799998
ACH-000973,-0.225276961761
ACH-000974,-0.046014555331399996
ACH-000975,-0.018675574801
ACH-000976,-0.245559318118
ACH-000978,0.031681883736200005
ACH-000980,-0.19539629590500002
ACH-000984,-0.21845956086399998
ACH-000986,-0.0723002331402
ACH-000988,-0.33759378769599996
ACH-000993,-0.191026767651
ACH-000994,-0.27957159166400003
ACH-000996,-0.024632514622299997
ACH-001001,-0.301096607653
ACH-001020,-0.456635808663
ACH-001028,-0.161461361662
ACH-001031,-0.21511179953200002
ACH-001038,-0.188678858
ACH-001048,-0.163165605173
ACH-001050,-0.296809459901
ACH-001053,-0.20094880346799998
ACH-001054,-0.188121630898
ACH-001061,-0.18233124628400002
ACH-001067,-0.19863329898600002
ACH-001075,-0.19805699860800002
ACH-001096,-0.056429847239699994
ACH-001128,-0.448388059905
ACH-001134,-0.287237896918
ACH-001151,-0.16833937241900002
ACH-001163,-0.156177953804
ACH-001164,-0.20331073535
ACH-001173,-0.142759208258
ACH-001183,-0.0152195971648
ACH-001184,-0.318074608312
ACH-001190,-0.289637687363
ACH-001192,-0.220644607191
ACH-001193,0.155366769973
ACH-001196,0.0630555259062
ACH-001197,0.0144262440928
ACH-001205,0.0559768601086
ACH-001211,-0.263640506216
ACH-001212,-0.412383927862
ACH-001228,-0.0170018218406
ACH-001232,-0.21675117007300002
ACH-001239,-0.11769592114600001
ACH-001274,-0.149064630443
ACH-001275,-0.040107697195099996
ACH-001277,-0.420786264231
ACH-001278,-0.12373011255699999
ACH-001280,0.06491247246330001
ACH-001283,-0.20967281211599997
ACH-001289,-0.19290729128400003
ACH-001295,-0.273551163305
ACH-001300,-0.264489969807
ACH-001301,-0.35163184524499996
ACH-001302,-0.271711425136
ACH-001303,-0.39458976463699996
ACH-001306,-0.374859350564
ACH-001318,-0.149539650733
ACH-001322,-0.105271240684
ACH-001328,-0.23384052344300002
ACH-001332,-0.16899267570300003
ACH-001333,-0.545390663032
ACH-001336,-0.07754360167439998
ACH-001340,-0.0184742191192
ACH-001346,-0.266912191048
ACH-001353,-0.23486764722800002
ACH-001354,-0.456347410959
ACH-001367,-0.12424918295999998
ACH-001368,-0.278385013365
ACH-001374,-0.12704325602299998
ACH-001375,-0.0950092362721
ACH-001377,-0.276912787614
ACH-001380,-0.153634183215
ACH-001391,-0.04722193882569999
ACH-001407,-0.100097189045
ACH-001408,-0.142309273567
ACH-001413,-0.251347381276
ACH-001430,-0.278095418479
ACH-001431,-0.0866307275178
ACH-001450,0.0140202790792
ACH-001496,-0.26892812621999995
ACH-001500,-0.19242399224399998
ACH-001521,-0.445570069535
ACH-001523,0.0404454804536
ACH-001532,-0.205420304736
ACH-001536,-0.0591515069907
ACH-001550,-0.076212474655
ACH-001552,-0.374802559385
ACH-001554,-0.0728010748886
ACH-001645,-0.161054069064
ACH-001654,-0.313481668033
ACH-001715,-0.36750925344200003
ACH-001735,-0.321274674027
ACH-001736,-0.199885069443
ACH-001737,-0.00336538907283
ACH-001740,-0.244148797435
ACH-001745,-0.37455284086999996
ACH-001750,-0.28202398891999997
ACH-001765,-0.311291751021
ACH-001956,-0.120178803735
ACH-001957,-0.0065321930115299996
