,PCYOX1 (51449)
ACH-000004,0.047012962438199996
ACH-000007,0.117324728049
ACH-000009,0.135023765569
ACH-000011,-0.214633707161
ACH-000012,0.242705582028
ACH-000013,0.0275923373911
ACH-000014,0.025950270485700002
ACH-000015,0.106249313621
ACH-000017,0.155301507947
ACH-000018,0.20427034079
ACH-000019,-0.183862842748
ACH-000021,0.0447520942204
ACH-000022,0.061043701208800004
ACH-000025,-0.0616765007924
ACH-000028,0.0371208788584
ACH-000030,0.150523732949
ACH-000035,0.0764279806316
ACH-000036,0.0116865691091
ACH-000037,0.10147020157299999
ACH-000039,-0.08203526304349999
ACH-000040,0.0811431561711
ACH-000041,0.10122380996099999
ACH-000042,0.191637616804
ACH-000045,0.288564945299
ACH-000047,-0.062032282522400006
ACH-000052,-0.0678019263458
ACH-000053,0.11220714924000001
ACH-000054,0.22831025650800002
ACH-000055,0.21561903081
ACH-000060,0.0858932021566
ACH-000067,-0.11370203967800001
ACH-000070,0.111809537895
ACH-000075,-0.0141498855168
ACH-000078,0.15108617017999998
ACH-000082,-0.0103499952249
ACH-000085,-0.123207674676
ACH-000086,0.0712370218011
ACH-000087,0.178025981002
ACH-000092,-0.126418775973
ACH-000095,0.0971600241982
ACH-000097,0.040117788395800005
ACH-000098,0.09153444299920001
ACH-000099,0.0485052031367
ACH-000108,0.152883735049
ACH-000113,0.130205231517
ACH-000115,0.157578643076
ACH-000116,0.065293322658
ACH-000118,0.17234997947099998
ACH-000120,0.304492438252
ACH-000123,0.060009817407300006
ACH-000127,0.13281996277799998
ACH-000128,0.158584505016
ACH-000132,0.107538041053
ACH-000133,-0.0356799178555
ACH-000137,-0.027814231166500003
ACH-000138,0.17023564938299998
ACH-000142,-0.132306255715
ACH-000143,0.0698437892084
ACH-000146,0.0761003181397
ACH-000148,0.0989410939604
ACH-000150,0.08955923840770001
ACH-000152,0.11140811590500001
ACH-000153,0.137410343602
ACH-000159,-0.0106302976148
ACH-000160,0.07915957894780001
ACH-000163,0.158372442259
ACH-000167,-0.393174702057
ACH-000168,0.09389581213739999
ACH-000169,-0.0560169630193
ACH-000178,0.0334754249977
ACH-000182,0.09622295584180002
ACH-000183,0.0030520197477800002
ACH-000188,0.0642011260597
ACH-000189,-0.38645903959899996
ACH-000190,-0.037291197010699995
ACH-000198,0.12005572798599999
ACH-000204,-0.114490056415
ACH-000206,0.211842990161
