,BTN1A1 (696)
ACH-000004,0.0310869639701
ACH-000007,-0.00604726183251
ACH-000009,0.09511582137980001
ACH-000011,-0.0596808352529
ACH-000012,0.0677260146347
ACH-000013,-0.053161653636099995
ACH-000014,-0.35307599817
ACH-000015,0.132157320074
ACH-000017,-0.28999749720400003
ACH-000018,0.014066496413
ACH-000019,-0.0401935457675
ACH-000021,-0.0239661604757
ACH-000022,-0.045008614560099997
ACH-000025,0.10786624954099999
ACH-000028,0.0785804817201
ACH-000030,-0.0006044380815309999
ACH-000035,0.13709601343299999
ACH-000036,-0.055569214563800005
ACH-000037,-0.0256974253906
ACH-000039,-0.06184608634930001
ACH-000040,-0.0785585456349
ACH-000041,0.041299512593099996
ACH-000042,0.0560781582092
ACH-000045,-0.059507377452
ACH-000047,0.105403827937
ACH-000052,-0.17978636601300002
ACH-000053,0.110033746411
ACH-000054,-0.154035268126
ACH-000055,-0.184757309289
ACH-000060,-0.202584466675
ACH-000067,-0.108547110723
ACH-000070,0.0492526383431
ACH-000075,-0.00010166425718999999
ACH-000078,0.0786239366619
ACH-000082,-0.146163313801
ACH-000085,-0.08003235165
ACH-000086,-0.0236241734172
ACH-000087,0.0366683296669
ACH-000092,-0.0896275846302
ACH-000095,0.10860073351199999
ACH-000097,0.049894664363
ACH-000098,-0.14566076740599998
ACH-000099,-0.0070950179936
ACH-000108,-0.089867979843
ACH-000113,0.0575293234308
ACH-000115,-0.00841228442515
ACH-000116,-0.061260313838400006
ACH-000118,-0.17230234239300002
ACH-000120,-0.09183105202639999
ACH-000123,0.0554896826052
ACH-000127,0.043963007009899996
ACH-000128,-0.164449822184
ACH-000132,0.0510792961881
ACH-000133,-0.053507097604400006
ACH-000137,-0.211851201219
ACH-000138,-0.14385139677300002
ACH-000142,-0.0811112837388
ACH-000143,-0.0508288327354
ACH-000146,0.166462797489
ACH-000148,0.0646194223448
ACH-000150,0.0239812509453
ACH-000152,-0.0322232191492
ACH-000153,-0.114220027565
ACH-000159,-0.198624383884
ACH-000160,0.23954630398600002
ACH-000163,0.074079464929
ACH-000167,0.21679894231600003
ACH-000168,-0.160250385697
ACH-000169,-0.132431141546
ACH-000178,-0.000950939841932
ACH-000182,-0.030992488731499998
ACH-000183,0.05828673635769999
ACH-000188,-0.04781162332169999
ACH-000189,-0.09983878502730001
ACH-000190,-0.117401720688
ACH-000198,-0.0007557831401439999
ACH-000204,-0.21730080664999998
ACH-000206,-0.0369337146765
ACH-000207,-0.0777984071474
ACH-000211,0.09211943763160002
ACH-000215,-0.041671955997099996
ACH-000221,-0.0199753671387
ACH-000222,0.117662530614
ACH-000223,-0.0634277830667
ACH-000226,0.056461501300900004
ACH-000227,0.0833540707186
ACH-000228,-0.0865343199186
ACH-000231,-0.000806562099133
ACH-000232,0.029510414155299997
ACH-000233,-0.08521467546089999
ACH-000234,-0.293791863443
ACH-000235,-0.0718218994227
ACH-000237,-0.106210340167
ACH-000238,0.09864507234639998
ACH-000243,-0.0760606286965
ACH-000244,-0.19234335273400002
ACH-000246,-0.253641490929
ACH-000248,-0.007513242780609999
ACH-000250,-0.118084241206
ACH-000251,-0.264307869335
ACH-000253,-0.0114555547612
ACH-000255,-0.00771274770583
ACH-000256,0.191279895817
ACH-000257,0.05568132769180001
ACH-000258,0.052906152104199994
ACH-000259,-0.0275260066305
ACH-000260,0.0502772476835
ACH-000261,-0.050377947285
ACH-000262,-0.35579418803900004
ACH-000263,0.0650670058725
ACH-000264,-0.057905750745699994
ACH-000265,0.0119027047076
ACH-000266,-0.135293483672
ACH-000272,-0.0673135698548
ACH-000273,0.10762588259000001
ACH-000274,0.0445394542234
ACH-000277,-0.020519536757200002
ACH-000278,-0.0892201439219
ACH-000279,0.015022150231899999
ACH-000280,-0.092354177138
ACH-000281,0.108785671369
ACH-000288,-0.0886283505666
ACH-000291,0.0489392624536
ACH-000293,-0.26721813389800003
ACH-000294,0.15154302141200002
ACH-000295,-0.155444315316
ACH-000296,0.0259605565876
ACH-000302,-0.188007594104
ACH-000304,-0.253712341582
ACH-000307,0.057329792165900006
ACH-000308,-0.00334292892783
ACH-000310,0.219705056079
ACH-000311,-0.219856607709
ACH-000312,-0.0927735714184
ACH-000315,-0.192081041151
ACH-000316,0.026781583182700002
ACH-000317,-0.290014573493
ACH-000318,-0.0460086418681
ACH-000319,-0.014688624657900001
ACH-000320,0.0793196400704
ACH-000322,0.233416828528
ACH-000323,0.00934948046957
ACH-000324,-0.0520024239975
ACH-000329,0.110599395038
ACH-000330,-0.093394510342
ACH-000331,-0.24767784459199998
ACH-000332,0.010110935361
ACH-000334,-0.0947492414775
ACH-000335,0.112265341195
ACH-000336,-0.0467099503486
ACH-000337,-0.336705222229
ACH-000339,0.0786991519591
ACH-000341,0.11848153809699999
ACH-000348,-0.0687743854426
ACH-000350,0.08082418067710001
ACH-000352,0.0101271399804
ACH-000356,0.047244501198000007
ACH-000361,-0.122063632157
ACH-000362,0.08518068491969999
ACH-000363,-0.025167408620199998
ACH-000364,-0.0198126176615
ACH-000365,-0.0395901277347
ACH-000366,0.09238130207939999
ACH-000368,-0.0475903577296
ACH-000374,-0.22265201846000002
ACH-000375,-0.139816204925
ACH-000376,0.069035337733
ACH-000381,0.07923342082410001
ACH-000383,-0.150665774816
ACH-000387,0.118900780404
ACH-000389,0.257079863468
ACH-000390,-0.178429775021
ACH-000393,-0.0060337077397799995
ACH-000395,-0.199465226273
ACH-000397,-0.158846708399
ACH-000401,0.040942075308500005
ACH-000402,0.0735092347217
ACH-000403,-0.13379171932199999
ACH-000404,-0.00680421984682
ACH-000406,0.030732622091099997
ACH-000407,-0.15432959773
ACH-000408,0.09860210006
ACH-000410,-0.148036043373
ACH-000411,-0.00972138915978
ACH-000414,0.013553347480600001
ACH-000415,-0.0482960196068
ACH-000416,-0.009481454129059999
ACH-000420,0.040775748112800006
ACH-000421,-0.07787139227369999
ACH-000424,-0.022048305443599998
ACH-000425,-0.0824067494285
ACH-000426,-0.07726050158739999
ACH-000427,-0.23695233875500002
ACH-000433,0.029632219074599998
ACH-000436,-0.0776814286856
ACH-000444,-0.0998227051747
ACH-000445,-0.0518722499944
ACH-000448,-0.122536963047
ACH-000450,-0.258412746363
ACH-000452,-0.023312280486099998
ACH-000454,-0.37003323399300003
ACH-000458,-0.137021777416
ACH-000459,0.131877425032
ACH-000460,-0.11358363382400001
ACH-000461,0.05473066686480001
ACH-000463,-0.18669335825199998
ACH-000464,0.336027153952
ACH-000466,-0.0058861937659
ACH-000467,0.106197871196
ACH-000468,-0.044452579355300004
ACH-000469,0.189891584111
ACH-000470,-0.294049060365
ACH-000471,-0.30875079119800003
ACH-000472,0.00617666886175
ACH-000473,0.0658430500802
ACH-000475,-0.11756476180400001
ACH-000476,-0.129251787566
ACH-000477,0.04907359281140001
ACH-000480,-0.10106270679300002
ACH-000481,-0.027837963916299998
ACH-000483,0.0674362990046
ACH-000484,0.093426069608
ACH-000485,-0.318222413747
ACH-000486,-0.031987767605
ACH-000487,0.10496650877000001
ACH-000488,-0.182949994134
ACH-000490,-0.071551895914
ACH-000491,-0.12215945590199999
ACH-000495,-0.0460747366148
