,EIF2B1 (1967)
ACH-000004,-0.923283948892
ACH-000007,-1.06301958344
ACH-000009,-0.979094671313
ACH-000011,-1.00154279253
ACH-000012,-0.953467803448
ACH-000013,-0.9183019603579999
ACH-000014,-0.960220055047
ACH-000015,-0.831233007038
ACH-000017,-1.23055023042
ACH-000018,-1.0432999574600001
ACH-000019,-1.2682500029500001
ACH-000021,-0.8065379769850001
ACH-000022,-1.00877818827
ACH-000025,-1.02570543049
ACH-000028,-0.9420391123209999
ACH-000030,-1.05078484756
ACH-000035,-0.841076360165
ACH-000036,-1.21531818215
ACH-000037,-1.01368363644
ACH-000039,-0.985089940584
ACH-000040,-0.932653365255
ACH-000041,-0.540780021152
ACH-000042,-1.0241472087299999
ACH-000045,-1.1947895911700002
ACH-000047,-0.7519291715090001
ACH-000052,-0.967317917409
ACH-000053,-1.04291440975
ACH-000054,-0.78484506716
ACH-000055,-0.9668535705529999
ACH-000060,-0.9583404392299999
ACH-000067,-0.8911862782719999
ACH-000070,-0.7375460672390001
ACH-000075,-0.862950284052
ACH-000078,-0.8017197561139999
ACH-000082,-0.86444899184
ACH-000085,-1.01992612453
ACH-000086,-1.15581464516
ACH-000087,-0.8926578602040001
ACH-000092,-1.33535443419
ACH-000095,-0.9402645455230001
ACH-000097,-1.20473511596
ACH-000098,-1.1530332790200002
ACH-000099,-0.662266183013
ACH-000108,-0.863014220983
ACH-000113,-0.865222920522
ACH-000115,-0.804493557038
ACH-000116,-0.7883397601000001
ACH-000118,-0.7978745747020001
ACH-000120,-0.834319072846
ACH-000123,-0.828147740698
ACH-000127,-0.926045027477
ACH-000128,-1.2824871396600002
ACH-000132,-1.13357346701
ACH-000133,-0.774580225822
ACH-000137,-0.962392635932
ACH-000138,-0.7766806101710001
ACH-000142,-0.835502958195
ACH-000143,-0.8319040827609999
ACH-000146,-0.785314784455
ACH-000148,-0.9518291283
ACH-000150,-0.943826469745
ACH-000152,-1.09827726172
ACH-000153,-0.670585511255
ACH-000159,-0.860161627108
ACH-000160,-1.0938708048399999
ACH-000163,-1.16780124005
ACH-000167,-1.3146596666099999
ACH-000168,-0.760635801506
ACH-000169,-0.9584703235459999
ACH-000178,-0.957284325263
ACH-000182,-0.856199554994
ACH-000183,-0.7533104114910001
ACH-000188,-0.849040983818
ACH-000189,-1.08333228949
ACH-000190,-1.06252895221
ACH-000198,-0.90484010246
ACH-000204,-1.06471122054
ACH-000206,-1.08242778665
ACH-000207,-1.06790919274
ACH-000211,-0.844277832178
ACH-000215,-1.13323355304
ACH-000221,-1.07016416869
ACH-000222,-1.0208733484799999
ACH-000223,-0.89850878153
ACH-000226,-0.909855271629
ACH-000227,-0.8392400209800001
ACH-000228,-0.872226131972
ACH-000231,-1.08654929429
ACH-000232,-0.9083506253929999
ACH-000233,-0.7926759529649999
ACH-000234,-1.10926765451
ACH-000235,-1.13611622328
ACH-000237,-0.856831338509
ACH-000238,-1.12150574029
ACH-000243,-0.921414822932
ACH-000244,-1.0167637319
ACH-000246,-0.828077175472
ACH-000248,-1.15114666173
ACH-000250,-1.0992288435200002
ACH-000251,-1.14152147973
ACH-000253,-0.7755178760070001
ACH-000255,-1.04421203205
ACH-000256,-1.00182195784
ACH-000257,-1.2791497342799998
ACH-000258,-1.11630924698
ACH-000259,-0.87331927067
ACH-000260,-0.95656708981
ACH-000261,-1.2034492559999999
ACH-000262,-0.9647419253210001
ACH-000263,-1.29960465971
ACH-000264,-1.22600824843
ACH-000265,-0.886766413935
ACH-000266,-0.966412832752
ACH-000272,-1.01653771696
ACH-000273,-1.06081255078
ACH-000274,-0.921324985799
ACH-000277,-1.31166538374
ACH-000278,-0.9677852189749999
ACH-000279,-0.6923194741200001
ACH-000280,-0.9398157467039999
ACH-000281,-1.10912983369
ACH-000288,-1.21339019349
ACH-000291,-0.8437472588060001
ACH-000293,-0.8751799794509999
ACH-000294,-0.781299543044
ACH-000295,-0.958820104206
ACH-000296,-1.38253447299
ACH-000302,-0.903872337323
ACH-000304,-0.771658152143
ACH-000307,-0.8003166164319999
ACH-000308,-0.897600532068
ACH-000310,-0.748898630643
ACH-000311,-0.974375236627
ACH-000312,-0.897020158507
ACH-000315,-0.783202856041
ACH-000316,-1.03102391673
ACH-000317,-0.975407438465
ACH-000318,-1.13450999382
ACH-000319,-0.9931160759799998
ACH-000320,-1.03382774705
ACH-000322,-1.1440634832799998
ACH-000323,-0.659427230929
ACH-000324,-1.04928940389
ACH-000329,-1.14994724054
ACH-000330,-1.00770940952
ACH-000331,-1.01262788628
ACH-000332,-1.0760352577399999
ACH-000334,-1.08713479256
ACH-000335,-1.4255405209399998
ACH-000336,-0.9066221833299999
ACH-000337,-1.02873676418
ACH-000339,-1.19016600232
ACH-000341,-1.00984814363
ACH-000348,-1.04447472795
ACH-000350,-0.772197411602
ACH-000352,-0.830137848203
ACH-000356,-0.9891662259399999
ACH-000361,-1.15402703721
ACH-000362,-0.8315347613740001
ACH-000363,-0.9642097062289999
ACH-000364,-0.723974035439
ACH-000365,-0.7593744357790001
ACH-000366,-0.8304083058059999
ACH-000368,-1.22367394777
ACH-000374,-1.08115893591
ACH-000375,-1.33948452796
ACH-000376,-1.0177621624
ACH-000381,-1.0505448882
ACH-000383,-1.07106599643
ACH-000387,-1.06079363893
ACH-000389,-1.00895939185
ACH-000390,-1.0939023366299998
ACH-000393,-1.00527160391
ACH-000395,-1.07256779409
ACH-000397,-0.9770669957529999
ACH-000401,-0.942771868893
ACH-000402,-1.06155088405
ACH-000403,-1.15040335426
ACH-000404,-1.03154943509
ACH-000406,-0.8863602699330001
ACH-000407,-0.892462033695
ACH-000408,-0.901766089095
ACH-000410,-0.9710244968639999
ACH-000411,-0.912892308917
ACH-000414,-0.9057489595379999
ACH-000415,-0.791732873753
ACH-000416,-0.900152414832
ACH-000420,-1.2580760722600002
ACH-000421,-0.801703946655
ACH-000424,-1.2865507063
ACH-000425,-1.06207515286
ACH-000426,-0.702683683011
ACH-000427,-1.1403215231100001
ACH-000433,-1.06801299514
ACH-000436,-0.793664599034
ACH-000444,-0.5985225162160001
ACH-000445,-0.726110840848
ACH-000448,-1.04886342414
ACH-000450,-0.9638627688079999
ACH-000452,-1.13725266465
ACH-000454,-1.0365628013700001
ACH-000458,-1.0033492430600002
ACH-000459,-0.684342501119
ACH-000460,-1.1644575739799998
ACH-000461,-0.831813154727
ACH-000463,-1.12514764051
ACH-000464,-1.0700473246200002
ACH-000466,-0.9589266452069999
ACH-000467,-1.1263946167299999
ACH-000468,-1.08992989839
ACH-000469,-0.802404141584
ACH-000470,-0.84859182544
ACH-000471,-0.864843745772
ACH-000472,-0.933346975437
ACH-000473,-0.679212884549
ACH-000475,-1.34546286335
ACH-000476,-1.0818873272
ACH-000477,-0.8739078432140001
ACH-000480,-1.10735403101
ACH-000481,-1.2131686743999999
ACH-000483,-0.9179233912729999
ACH-000484,-0.676880306639
ACH-000485,-0.809180648523
ACH-000486,-0.756008124815
ACH-000487,-0.9292322723090001
ACH-000488,-1.02791382503
ACH-000490,-0.84019186335
ACH-000491,-1.05805238153
ACH-000495,-0.8799881609119999
ACH-000496,-1.35286926651
ACH-000499,-0.7545528900149999
ACH-000500,-0.8065403605
ACH-000502,-0.7702112550660001
ACH-000503,-0.9106590372660001
ACH-000505,-0.988672021067
ACH-000507,-0.995622825486
ACH-000510,-1.07635549007
ACH-000511,-1.1003755907500001
ACH-000512,-1.00578864769
ACH-000516,-1.44372221771
ACH-000517,-1.24701434001
ACH-000518,-1.1408539210200002
ACH-000520,-1.21733830485
ACH-000521,-1.2000828682
ACH-000522,-0.808893083121
ACH-000524,-1.00296475757
ACH-000527,-0.987900430854
ACH-000528,-0.941619879426
ACH-000537,-0.9140401815260001
ACH-000541,-1.10074686595
ACH-000542,-1.0778916033900001
ACH-000544,-0.9194584207559999
ACH-000545,-0.9805356436689999
ACH-000547,-0.5848637166790001
ACH-000548,-0.941047616119
ACH-000549,-0.971932267278
ACH-000550,-0.936514455668
ACH-000552,-1.04551937363
ACH-000556,-1.1880478138
ACH-000557,-0.625371594458
ACH-000570,-1.21272180367
ACH-000571,-0.97853451825
ACH-000573,-0.9666098168009999
ACH-000576,-0.692645516585
ACH-000580,-0.9540263109620001
ACH-000584,-0.943267195607
ACH-000585,-0.910921209551
ACH-000588,-0.70181140454
ACH-000589,-0.9237063845319999
ACH-000591,-1.04412194065
ACH-000593,-1.00391731536
ACH-000600,-1.22857450874
ACH-000601,-1.16583821195
ACH-000604,-0.822849881418
ACH-000605,-0.8653836589149999
ACH-000606,-0.995744873247
ACH-000608,-1.08812958465
ACH-000614,-0.8925111267120001
ACH-000616,-0.8620249509710001
ACH-000618,-0.813428383083
ACH-000619,-1.06304835675
ACH-000620,-0.933865187092
ACH-000621,-1.13311127792
ACH-000622,-0.8826114385639999
ACH-000623,-1.02398534166
ACH-000624,-0.8990126451620001
ACH-000627,-0.9440912879260001
ACH-000630,-0.996932741616
ACH-000632,-1.1397134595899998
ACH-000633,-1.07663930746
ACH-000637,-0.8392605386159999
ACH-000638,-0.866804814562
ACH-000646,-1.3774422065600003
ACH-000647,-1.04257595203
ACH-000648,-1.01955801067
ACH-000649,-1.0079004967799998
ACH-000651,-0.761134769506
ACH-000652,-0.7454015310050001
ACH-000653,-0.965160146656
ACH-000657,-1.00565372045
ACH-000658,-0.660445184016
ACH-000661,-0.838668959297
ACH-000662,-0.848247624112
ACH-000663,-0.8365294202949999
ACH-000665,-0.890093985682
ACH-000671,-0.815780229712
ACH-000673,-1.1722800988200002
ACH-000676,-1.0662282779
ACH-000677,-0.642910878457
ACH-000681,-0.922518861194
ACH-000682,-1.10021305308
ACH-000683,-0.962730410614
ACH-000684,-1.12740366573
ACH-000688,-0.8615859749700001
ACH-000693,-0.9593865919519999
ACH-000694,-0.888348905913
ACH-000695,-1.1917526392
ACH-000696,-1.0116650871700001
ACH-000697,-0.804226021508
ACH-000699,-1.04673775123
ACH-000701,-1.1095464985799999
ACH-000706,-0.971386923744
ACH-000711,-0.916361648667
ACH-000713,-0.9363798887010001
ACH-000714,-0.8947390022
ACH-000718,-1.1878474255299998
ACH-000720,-1.00204282036
ACH-000721,-0.881157970762
ACH-000724,-0.999912842958
ACH-000725,-1.00251794689
ACH-000732,-1.12086911408
ACH-000734,-0.864971111427
ACH-000735,-1.1511135339299998
ACH-000736,-1.00718837598
ACH-000738,-0.868212293633
ACH-000746,-1.0509658793899999
ACH-000747,-1.09595446066
ACH-000748,-1.16904322543
ACH-000753,-0.9793954129610001
ACH-000756,-1.07978085168
ACH-000757,-1.06150292354
ACH-000758,-0.9763495861489999
ACH-000760,-1.31288292942
ACH-000763,-0.863386564523
ACH-000764,-1.27426713665
ACH-000765,-0.8634975858730001
ACH-000766,-1.0275398874200001
ACH-000767,-0.791435751934
ACH-000768,-0.829435203897
ACH-000769,-1.00934616619
ACH-000770,-0.9733164532459999
ACH-000771,-0.969432808307
ACH-000773,-0.899095158699
ACH-000776,-1.03574505413
ACH-000777,-0.714352430662
ACH-000778,-0.727524626584
ACH-000781,-0.906369251953
ACH-000782,-0.9427671786290001
ACH-000783,-1.25324944267
ACH-000784,-0.94388800271
ACH-000785,-1.07695818053
ACH-000787,-0.872464658327
ACH-000788,-1.03744171963
ACH-000791,-1.05732070991
ACH-000792,-0.999427206318
ACH-000794,-0.973072443501
ACH-000796,-0.8968662007189999
ACH-000799,-1.0995604438200002
ACH-000800,-1.3522086088999998
ACH-000802,-0.866813278093
ACH-000804,-1.2828890285799999
ACH-000805,-1.0
ACH-000809,-1.07537325543
ACH-000810,-1.2347289547
ACH-000811,-1.01370318983
ACH-000817,-1.1649846113700002
ACH-000819,-0.678679852575
ACH-000820,-1.14345915606
ACH-000821,-0.764103942996
ACH-000822,-1.3154906650799998
ACH-000823,-0.945457068219
ACH-000824,-1.17723418798
ACH-000827,-1.0009102039
ACH-000829,-0.872720561729
ACH-000831,-0.760879699775
ACH-000832,-1.02365993544
ACH-000833,-0.9289978862360001
ACH-000834,-0.806313363224
ACH-000835,-0.932978982666
ACH-000836,-1.2379402699700002
ACH-000837,-0.846585174442
ACH-000838,-0.895812897514
ACH-000839,-1.17667735472
ACH-000840,-1.16130988155
ACH-000841,-1.03260312686
ACH-000843,-0.7907827636120001
ACH-000846,-1.10763422427
ACH-000847,-1.1468915876799999
ACH-000848,-0.8118941943279999
ACH-000849,-1.41210697962
ACH-000851,-1.08389765819
ACH-000855,-1.0623161872700002
ACH-000856,-0.806854513771
ACH-000858,-0.887059952408
ACH-000859,-1.09249539307
ACH-000861,-0.76111128692
ACH-000862,-0.9660396506710001
ACH-000865,-0.828702435793
ACH-000866,-0.999549436381
ACH-000867,-0.946031991634
