,PRKRIP1 (79706)
ACH-000467,-0.414924361819
ACH-000468,-0.7540402700229999
ACH-000469,-1.0778744429
ACH-000470,-0.60947292455
ACH-000471,-0.483252911678
ACH-000472,-0.660451094099
ACH-000473,-1.18508967295
ACH-000475,-0.489742741451
ACH-000476,-0.784393675467
ACH-000477,-0.8946384671940001
ACH-000480,-0.487352466003
ACH-000481,-0.44406715729699997
ACH-000483,-0.625505638719
ACH-000484,-0.44430247096600006
ACH-000485,-0.609507818997
ACH-000486,-0.669716260754
ACH-000487,-0.742285137846
ACH-000488,-0.822955505688
ACH-000490,-0.772866384083
ACH-000491,-0.28251917759399997
ACH-000495,-0.44196455555299996
ACH-000496,-0.866019349939
ACH-000499,-0.7105452530390001
ACH-000500,-0.807442767306
ACH-000502,-0.7189920444429999
ACH-000503,-0.623905750655
ACH-000505,-0.49980660835199997
ACH-000507,-0.600377517049
ACH-000510,-0.672935407162
ACH-000511,-0.614752879339
ACH-000512,-0.580249667992
ACH-000516,-0.581881208253
ACH-000517,-0.387536717737
ACH-000518,-0.872514248751
ACH-000520,-0.534278792285
ACH-000521,-0.144642333762
ACH-000522,-0.7013901620559999
ACH-000524,-0.306817743444
ACH-000527,-0.664836778552
ACH-000528,-0.8173284724940001
ACH-000537,-0.524489246911
ACH-000541,-0.701965393641
ACH-000542,-0.8052420276440001
ACH-000544,-1.26899772985
ACH-000545,-0.864180416269
ACH-000547,-0.461583855613
ACH-000548,-0.7639686814659999
ACH-000549,-0.6786895071510001
ACH-000550,-0.20254852285900002
ACH-000552,-0.675888381895
ACH-000556,-0.420730828905
ACH-000557,-0.523028892057
ACH-000570,-0.600344329412
ACH-000571,-0.69256167622
ACH-000573,-1.04217587048
ACH-000576,-0.82279875244
ACH-000580,-0.7850303234460001
ACH-000584,-0.964388133814
ACH-000585,-0.878339071722
ACH-000588,-0.53504723671
ACH-000589,-0.7702328874850001
ACH-000591,-0.332600331486
ACH-000593,-0.236637419346
ACH-000600,-0.413493890142
ACH-000601,-0.8348701530339999
ACH-000604,-0.618440249701
ACH-000605,-0.764974595968
ACH-000606,-0.910382894108
ACH-000608,-0.6880583015970001
ACH-000614,-0.5077940453859999
ACH-000616,-0.7082215240180001
ACH-000618,-0.900818792455
ACH-000619,-0.739939579406
ACH-000620,-0.475351783473
ACH-000621,-0.8156546524860001
ACH-000622,-0.541845470826
ACH-000623,-0.650869004027
ACH-000624,-0.925028782541
ACH-000627,-0.604319835558
ACH-000630,-0.913726793856
ACH-000632,-0.7917410258650001
ACH-000633,-0.634694052615
ACH-000637,-0.684722687986
ACH-000638,-0.737601400819
ACH-000646,-0.212371020544
ACH-000647,-0.456086255137
ACH-000648,-0.504546511608
ACH-000649,-0.6994218861660001
ACH-000651,-0.6428990135379999
ACH-000652,-0.774266311848
ACH-000653,-0.35946142853600005
ACH-000657,-0.640506298659
ACH-000658,-0.9609054231730001
ACH-000661,-0.415373874454
ACH-000662,-0.630340352104
ACH-000663,-0.234445387749
ACH-000665,-0.7795052638940001
ACH-000671,-0.525573342689
ACH-000673,-0.707651886399
ACH-000676,-0.7375342560189999
ACH-000677,-0.46550434671999996
ACH-000681,-0.5292789707819999
ACH-000682,-1.0165874029100002
ACH-000683,-0.93746641427
ACH-000684,-0.846096074551
ACH-000688,-0.498964715559
ACH-000693,-0.9028657573109999
ACH-000694,-1.00086132293
ACH-000695,-0.355721944785
ACH-000696,-0.876636436975
ACH-000697,-0.57328441311
ACH-000699,-0.879006084111
ACH-000701,-0.557854857025
ACH-000706,-0.720101512571
ACH-000711,-0.7402826278679999
ACH-000713,-0.602511465422
ACH-000714,-0.749999768502
ACH-000718,-0.483603629642
ACH-000720,-0.633465023525
ACH-000721,-0.45000384472800004
ACH-000724,-0.670934192457
ACH-000725,-0.581329929845
ACH-000732,-0.7333593602590001
ACH-000734,-0.585284347382
ACH-000735,-0.650510174096
ACH-000736,-0.35900784827200005
ACH-000738,-0.589141820845
ACH-000746,-0.305672241225
ACH-000747,-0.805882330387
ACH-000748,-0.319907109715
ACH-000753,-1.17503102213
ACH-000756,-0.334967403409
ACH-000757,-0.49127568065
ACH-000758,-0.469125848709
ACH-000760,-0.592594613593
ACH-000763,-0.576754566086
ACH-000764,-0.459874521509
ACH-000765,-0.553794359751
ACH-000766,-0.585036265501
ACH-000767,-0.669989117623
ACH-000768,-1.1491177559399999
ACH-000769,-0.722803067117
ACH-000770,-0.512925098977
ACH-000771,-0.9999492313680001
ACH-000773,-0.478764775648
ACH-000776,-0.7446301858869999
ACH-000777,-0.624055747392
ACH-000778,-0.654825032108
ACH-000781,-0.508630323481
ACH-000782,-0.713017488329
ACH-000783,-0.731089759422
ACH-000784,-0.627800527712
ACH-000785,-0.659926554853
ACH-000787,-0.999782982439
ACH-000788,-0.712771754224
ACH-000791,-0.632329059668
ACH-000792,-0.765845416584
ACH-000794,-0.8489729839319999
ACH-000796,-0.23453047484900003
ACH-000799,-1.13740377863
ACH-000800,-0.769809566348
ACH-000802,-0.631931969222
ACH-000804,-0.42421711677599994
ACH-000805,-0.44874936194799997
ACH-000809,-0.468104624955
ACH-000810,-0.6091027310939999
ACH-000811,-0.611952887109
ACH-000817,-0.751363983229
ACH-000819,-0.576307628122
ACH-000820,-0.9657376641609999
ACH-000821,-0.6516290167750001
ACH-000822,-0.35693311910400005
ACH-000823,-0.9610835706919999
ACH-000824,-0.566644004583
ACH-000827,-0.62835097007
ACH-000829,-0.690750331483
ACH-000831,-0.6781004859630001
ACH-000832,-0.9132802010200002
ACH-000833,-0.49334493531999996
ACH-000834,-0.815776313822
ACH-000835,-0.8542454171989999
ACH-000836,-0.545729480299
ACH-000837,-0.767694891027
ACH-000838,-0.47825050413500003
ACH-000839,-0.636689395717
ACH-000840,-0.252356009384
ACH-000841,-0.673686738307
ACH-000843,-0.7747807599150001
ACH-000846,-0.586533225052
ACH-000847,-0.9691755990559999
ACH-000848,-0.994713070782
ACH-000849,-0.48719281987499996
ACH-000851,-0.5937434204600001
ACH-000855,-0.837776016199
ACH-000856,-0.706964798151
ACH-000858,-0.619746882419
ACH-000859,-0.8630940677429999
ACH-000861,-0.872604126789
ACH-000862,-0.790209397553
ACH-000865,-0.825711385236
ACH-000866,-0.815355757264
ACH-000867,-0.48379083999600003
ACH-000869,-0.518178796929
ACH-000872,-0.573970059742
ACH-000873,-0.6664799142600001
ACH-000876,-0.331504479022
ACH-000878,-0.69167783728
ACH-000880,-0.841452346824
ACH-000881,-0.43049384439599997
ACH-000882,-0.758236817289
ACH-000884,-0.509004779166
ACH-000885,-0.177616336684
ACH-000887,-0.737139844808
ACH-000888,-0.523596121738
ACH-000889,-0.851372532947
ACH-000890,-0.845263796198
ACH-000896,-0.775990575768
ACH-000898,-0.441136507609
ACH-000900,-0.692630145974
ACH-000901,-0.6758866428929999
ACH-000905,-0.903530632339
ACH-000906,-0.869855584916
ACH-000907,-0.765612191423
ACH-000910,-0.831366995968
ACH-000911,-0.471973585925
ACH-000912,-0.8237045444300001
ACH-000913,-0.544369316146
ACH-000915,-0.539432272371
ACH-000916,-0.296697223059
ACH-000917,-0.38490122017300005
ACH-000921,-0.7417430177069999
ACH-000924,-0.5874430356679999
ACH-000926,-0.810300762711
ACH-000928,-0.418304691473
ACH-000929,-0.6714140332809999
ACH-000932,-0.8447035105230001
ACH-000935,-0.400170893657
ACH-000936,-0.396204281151
ACH-000937,-0.637765640929
ACH-000938,-1.0515582486700001
ACH-000939,-0.976115284041
ACH-000941,-0.879610842785
ACH-000943,-0.609117235682
ACH-000946,-0.7104992462369999
ACH-000947,-0.8780894032200001
ACH-000948,-0.970161437393
ACH-000950,-0.560352566474
ACH-000953,-0.352492263626
ACH-000957,-0.7468774036470001
ACH-000958,-0.6306869066040001
ACH-000960,-1.0097208238700002
ACH-000963,-0.860379412208
ACH-000968,-0.608009436728
ACH-000969,-0.45369036836599996
ACH-000973,-0.34193327206600005
ACH-000974,-1.19849586479
ACH-000975,-0.588355534652
ACH-000976,-0.693858538016
ACH-000978,-0.20170709630999997
ACH-000980,-0.563816093624
ACH-000984,-0.660598876218
ACH-000986,-0.857691731987
ACH-000988,-0.620761617882
ACH-000993,-0.716299286051
ACH-000994,-0.39487195326200003
ACH-000996,-0.506013438881
ACH-001001,-0.679265233876
ACH-001020,-0.8529379882829999
ACH-001028,-0.59306096611
ACH-001031,-0.772990325143
ACH-001038,-0.568834854815
ACH-001048,-0.841317678726
ACH-001050,-0.8808834697419999
ACH-001053,-0.699057915278
ACH-001054,-0.6272906556600001
ACH-001061,-0.59532757703
ACH-001067,-0.503926184415
ACH-001075,-0.934313034999
ACH-001096,-0.582573020616
ACH-001128,-0.6283117938399999
ACH-001134,-0.792751865204
ACH-001151,-0.611423757517
ACH-001163,-0.430082358892
ACH-001164,-0.70450171759
ACH-001173,-0.703025052197
ACH-001183,-1.0090080051
ACH-001184,-0.8314200813320001
ACH-001190,-0.669287182574
ACH-001192,-0.647075831763
ACH-001193,-0.738153251086
ACH-001196,-0.9065267019519999
ACH-001197,-0.924873394728
ACH-001205,-0.7205127266820001
ACH-001211,-0.762014211232
ACH-001212,-0.670465070854
ACH-001228,-0.9440264527200002
ACH-001232,-0.540277623178
ACH-001239,-0.451253870043
ACH-001274,-0.5923936700110001
ACH-001275,-0.659740490556
ACH-001277,-0.616143393037
ACH-001278,-0.440271959913
ACH-001280,-0.9294352228489999
ACH-001283,-0.34955896960999994
ACH-001289,-0.355993701113
ACH-001295,-0.8856531287360001
ACH-001300,-0.590474426729
ACH-001301,-1.00037270806
ACH-001302,-0.214116288991
ACH-001303,-0.6261453347339999
ACH-001306,-0.633247469259
ACH-001318,-0.6114775687080001
ACH-001322,-0.710843900377
ACH-001328,-0.752120300942
ACH-001332,-0.8810311156399999
ACH-001333,-0.548881117552
ACH-001336,-0.7917151880779999
ACH-001340,-0.80260846016
ACH-001346,-0.876163887841
ACH-001353,-0.638933964519
ACH-001354,-0.35702148995300004
ACH-001367,-0.671511008759
ACH-001368,-0.599239943134
ACH-001374,-1.21682549214
ACH-001375,-0.6862120792640001
ACH-001377,-0.537946080025
ACH-001380,-0.5014739159539999
ACH-001391,-0.249807538354
ACH-001407,-0.7476028464390001
ACH-001408,-0.635622203629
ACH-001413,-0.772088807033
ACH-001430,-0.534331631893
ACH-001431,-0.877754538969
ACH-001450,-0.585737222304
ACH-001496,-0.605544596206
ACH-001500,-0.269046422695
ACH-001521,-0.845441862693
ACH-001523,-0.806603638119
ACH-001532,-0.603451795293
ACH-001536,-0.869698704482
ACH-001550,-1.08158699674
ACH-001552,-0.790029643973
ACH-001554,-0.7803100773389999
ACH-001645,-0.839991550113
ACH-001654,-0.815135199168
ACH-001715,-0.539732015122
ACH-001735,-0.524541863663
ACH-001736,-0.8022903325040001
ACH-001737,-0.327892495103
ACH-001740,-0.625684689684
ACH-001745,-0.612023015113
ACH-001750,-0.730682790659
ACH-001765,-0.657221121355
ACH-001956,-0.7052122515710001
ACH-001957,-0.621996044403
