,NCCRP1 (342897)
ACH-000004,0.060793333017999995
ACH-000007,-0.144016487065
ACH-000009,-0.0389778602543
ACH-000011,0.0463497646949
ACH-000012,-0.08066456525669999
ACH-000013,-0.606156452904
ACH-000014,-0.160435573412
ACH-000015,-0.19487027277600003
ACH-000017,0.0437347311434
ACH-000018,-0.124205256867
ACH-000019,-0.35240207885799996
ACH-000021,-0.14164471818
ACH-000022,-0.141693493675
ACH-000025,0.0506325924179
ACH-000028,-0.11144653869000001
ACH-000030,-0.149960431117
ACH-000035,-0.128202089624
ACH-000036,0.03929577308
ACH-000037,-0.094933392947
ACH-000039,0.0531843729208
ACH-000040,0.24483781917
ACH-000041,-0.0874991707512
ACH-000042,0.017543346658
ACH-000045,-0.277598559984
ACH-000047,-0.12479693575300001
ACH-000052,-0.27511404245099996
ACH-000053,-0.0868814873094
ACH-000054,-0.176819430594
ACH-000055,-0.26376929306999997
ACH-000060,0.210299049755
ACH-000067,-0.014645741532799999
ACH-000070,0.027832632725400003
ACH-000075,-0.0482338973801
ACH-000078,-0.09022864048260001
ACH-000082,-0.0780731540168
ACH-000085,-0.205946552275
ACH-000086,0.038433585606699995
ACH-000087,0.0997025961469
ACH-000092,-0.0314222974956
ACH-000095,0.047578394822899994
ACH-000097,-0.172347453558
ACH-000098,-0.133304361253
ACH-000099,-0.146552989798
ACH-000108,-0.339675979657
ACH-000113,0.020703799102
ACH-000115,0.29056666977
ACH-000116,-0.0315002431915
ACH-000118,-0.14698215422900002
ACH-000120,-0.221415658403
ACH-000123,0.0183790533764
ACH-000127,-0.055376764145
ACH-000128,-0.192115308562
ACH-000132,-0.121822114923
ACH-000133,-0.0036875140742499996
ACH-000137,-0.819489090581
ACH-000138,-0.0651523722818
ACH-000142,-0.0368881085945
ACH-000143,-0.110443836528
ACH-000146,-0.0655613205057
ACH-000148,-0.027512607669000003
ACH-000150,0.0108305571033
ACH-000152,0.0007789768984980001
ACH-000153,-0.097195257485
ACH-000159,0.014521616237600002
ACH-000160,-0.139630350351
ACH-000163,-0.11115117197
ACH-000167,-0.0205419922237
ACH-000168,0.0329948358814
ACH-000169,0.0662982605045
ACH-000178,-0.150534842099
ACH-000182,-0.0785404842576
ACH-000183,-0.017269076688000002
ACH-000188,-0.020445398753200002
ACH-000189,0.243040518263
ACH-000190,-0.44145456307
ACH-000198,0.0683467177617
ACH-000204,-0.193372455253
ACH-000206,-0.195741459063
ACH-000207,-0.0514147084723
ACH-000211,0.00922119795178
ACH-000215,-0.016308364602299997
ACH-000221,-0.0861717609289
ACH-000222,-0.05609567306919999
ACH-000223,-0.0546305575985
ACH-000226,0.0377203782301
ACH-000227,-0.08041606776980001
ACH-000228,-0.25366108886300004
ACH-000231,-0.0036492927791
ACH-000232,-0.12928077
ACH-000233,-0.0492872536063
ACH-000234,0.0236018118645
ACH-000235,-0.110439549751
ACH-000237,-0.0016672801174099998
ACH-000238,0.020813362308
ACH-000243,-0.154759162613
ACH-000244,-0.32679176751899996
ACH-000246,0.03577914365380001
ACH-000248,0.0329415181684
ACH-000250,-0.09379794480010001
ACH-000251,-0.690374932478
ACH-000253,-0.207787073514
ACH-000255,-0.313875098141
ACH-000256,-0.007923010333010001
ACH-000257,0.108910360465
ACH-000258,-0.162770594836
ACH-000259,-0.115215822583
ACH-000260,-0.040700954980199995
ACH-000261,-0.032385346428
ACH-000262,-0.14554128343599998
ACH-000263,-0.023525744434000004
ACH-000264,-0.038498258707300004
ACH-000265,-0.214035403301
ACH-000266,-0.147594408886
ACH-000272,-0.00411396935415
ACH-000273,0.018329412819700002
ACH-000274,-0.031083893363999998
ACH-000277,0.0396698679293
ACH-000278,-0.09949666839980001
ACH-000279,-0.041669354345699995
ACH-000280,-0.0966712730677
ACH-000281,0.0581641715208
ACH-000288,-0.0890473719529
ACH-000291,-0.272368229887
ACH-000293,-0.4613619546600001
ACH-000294,0.07452059675929999
ACH-000295,-0.135306216044
ACH-000296,-0.13491248170999998
ACH-000302,-0.376356206704
ACH-000304,0.18213577736499997
ACH-000307,0.175117581809
ACH-000308,-0.182465016871
ACH-000310,0.043739968887800004
ACH-000311,-0.123670741543
ACH-000312,-0.06419712074
ACH-000315,-0.15680594453500002
ACH-000316,0.0046232462648100004
ACH-000317,0.16397265907400002
ACH-000318,-0.18560443889000003
ACH-000319,-0.22499239443500002
ACH-000320,0.237071157306
ACH-000322,0.184158286107
ACH-000323,0.119761394755
ACH-000324,-0.150647390622
