,PMVK (10654)
ACH-000256,-0.31006337527
ACH-000257,-0.7221797834199999
ACH-000258,-0.47745470092200004
ACH-000259,-0.40493111139399995
ACH-000260,-0.257946593483
ACH-000261,-0.6761401164749999
ACH-000262,-0.874199347348
ACH-000263,-0.588214905968
ACH-000264,-0.400623758987
ACH-000265,-0.8588115519580001
ACH-000266,-0.311419834996
ACH-000272,-0.654636040705
ACH-000273,-1.08744370682
ACH-000274,-0.103981029149
ACH-000277,-0.399822312848
ACH-000278,-0.290458073464
ACH-000279,-0.7182710313259999
ACH-000280,-0.156013187704
ACH-000281,-0.557971635795
ACH-000288,-0.477173484092
ACH-000291,-0.279446504915
ACH-000293,-0.195970495257
ACH-000294,-1.13209415824
ACH-000295,-1.15201701315
ACH-000296,-0.944242038161
ACH-000302,-0.009709590980969999
ACH-000304,-0.35001311515
ACH-000307,-1.11448327188
ACH-000308,-0.36719134559100003
ACH-000310,-0.52901438126
ACH-000311,-0.9061060498989999
ACH-000312,-0.438014742803
ACH-000315,-0.725714539298
ACH-000316,-0.487227696036
ACH-000317,-1.2085793998
ACH-000318,-1.08360328452
ACH-000319,-0.517328358612
ACH-000320,-0.859347719614
ACH-000322,-0.590249074648
ACH-000323,-0.228793515938
ACH-000324,-0.7551187342199999
ACH-000329,-0.260921010759
ACH-000330,-0.49474907007299995
ACH-000331,-0.438057338138
ACH-000332,-1.05574599838
ACH-000334,-0.323871355638
ACH-000335,-0.9448590216509999
ACH-000336,-0.7890446020199999
ACH-000337,-1.0391348910200002
ACH-000339,-0.7169257625290001
ACH-000341,-1.0018805915
ACH-000348,-1.1325674093
ACH-000350,-0.391045648071
ACH-000352,-0.314454391629
ACH-000356,-1.14221914639
ACH-000361,-0.5299839289370001
ACH-000362,-0.547493030966
ACH-000363,-0.227085508363
ACH-000364,-0.17458556882399998
ACH-000365,-0.642976162526
ACH-000366,-0.889567129629
ACH-000368,-0.09196254219460001
ACH-000374,-1.01147198312
ACH-000375,-0.703128966806
ACH-000376,-0.667839398251
ACH-000381,-0.708257695977
ACH-000383,-0.603031588845
ACH-000387,-0.8394810379819999
ACH-000389,-0.0515720951035
ACH-000390,-0.583857005675
ACH-000393,-0.031192003986400003
ACH-000395,-0.85166008883
ACH-000397,-0.544793008518
ACH-000401,-0.861940180589
ACH-000402,-0.13433889624700002
ACH-000403,-0.23054709431899997
ACH-000404,-0.606426066113
ACH-000406,-0.517284641781
ACH-000407,-0.274459639852
ACH-000408,-0.920292951816
ACH-000410,-0.654877071618
ACH-000411,-0.44009106069
ACH-000414,-0.545725893536
ACH-000415,-1.22455699884
ACH-000416,-0.73240924789
ACH-000420,-0.412441818151
ACH-000421,-0.42906273152400004
ACH-000424,-0.8471556282610001
ACH-000425,-0.987420400114
ACH-000426,-0.445815119502
ACH-000427,-0.5355861924409999
ACH-000433,-0.0711594423982
ACH-000436,-0.278414829712
ACH-000444,-1.09171343269
ACH-000445,-0.529463869331
ACH-000448,-0.232560942119
ACH-000450,-0.6700167998569999
ACH-000452,-0.9042904710940001
ACH-000454,-1.10562041094
ACH-000458,-0.8711573192059999
ACH-000459,-1.42503594868
ACH-000460,-0.508556364319
ACH-000461,-0.395201895947
ACH-000463,-0.392085146172
ACH-000464,-0.48005939115099994
ACH-000466,-0.472160138768
ACH-000467,-0.429554738562
ACH-000468,-0.587973782317
ACH-000469,-0.0183289372272
ACH-000470,-0.770656074488
ACH-000471,-0.882214509984
ACH-000472,-0.493506920362
ACH-000473,-0.230764148387
ACH-000475,-0.23786168722800002
ACH-000476,-0.242774002397
ACH-000477,-0.860506371127
ACH-000480,-0.0249343126401
ACH-000481,-0.327088429097
ACH-000483,-0.188908302737
ACH-000484,-0.362677013466
ACH-000485,-0.644844218464
ACH-000486,-0.9359793090430001
ACH-000487,-0.625000100987
ACH-000488,-0.355385706621
ACH-000490,-0.32100075373799997
ACH-000491,-0.273075106904
ACH-000495,-0.543581063026
ACH-000496,-0.946451221219
ACH-000499,-0.0969724092374
ACH-000500,-0.8344782054880001
ACH-000502,-0.659437564619
ACH-000503,-0.49413666537199996
ACH-000505,-0.8780906626
ACH-000507,-0.699179187861
ACH-000510,-1.3036738432500001
ACH-000511,-0.5113508699679999
ACH-000512,-0.7522608524959999
ACH-000516,-0.267726654846
ACH-000517,-0.373045472755
ACH-000518,-0.7998566859649999
ACH-000520,-0.253026158066
ACH-000521,-0.6937277690870001
ACH-000522,-1.06775389103
ACH-000524,-0.0810403453454
ACH-000527,-0.660286825703
ACH-000528,-0.210897433953
ACH-000537,-0.155888163138
ACH-000541,-0.43877312342299996
ACH-000542,-0.792097690802
ACH-000544,-0.536366937765
ACH-000545,-0.316486563955
ACH-000547,-0.625462405354
ACH-000548,-1.0366818746
ACH-000549,-1.11518700407
ACH-000550,-0.47758916707800003
ACH-000552,-0.482804892711
ACH-000556,-0.385184755738
ACH-000557,-0.314486853533
ACH-000570,-0.901856490447
ACH-000571,-0.411173123641
ACH-000573,-0.822321456988
ACH-000576,-0.664000701163
ACH-000580,-0.631589441176
ACH-000584,-0.844585442595
ACH-000585,-0.7050964747409999
ACH-000588,-1.07232841038
ACH-000589,-0.050489979787599996
ACH-000591,0.290302140843
ACH-000593,-1.07228242516
ACH-000600,-0.6524972681310001
ACH-000601,-0.6100693445100001
ACH-000604,0.0256947329445
ACH-000605,-0.424189429733
ACH-000606,-0.496873494511
ACH-000608,-0.5182637497129999
ACH-000614,-0.737702418811
ACH-000616,-1.19772426854
ACH-000618,-0.9000600392489999
ACH-000619,-0.988600754815
ACH-000620,-0.501895783448
ACH-000621,-0.244229221256
ACH-000622,-0.507493625357
ACH-000623,-0.146960289885
ACH-000624,-0.441847318231
ACH-000627,-1.0928542532899999
ACH-000630,-1.1279340318100002
ACH-000632,-1.50392441652
ACH-000633,-0.50981074145
ACH-000637,-0.26543241783300003
ACH-000638,-0.8452994528309999
ACH-000646,-0.34074378291599994
ACH-000647,-0.48391452356200004
ACH-000648,-0.8729247114899998
ACH-000649,-0.9155616491159999
ACH-000651,-0.6698240472429999
ACH-000652,-1.19941185382
ACH-000653,-0.48861812068899996
ACH-000657,-0.264297545507
ACH-000658,-0.387678808762
ACH-000661,-0.9106442757500001
ACH-000662,-0.8132690563070001
ACH-000663,-0.686077004377
ACH-000665,-0.39372805434
ACH-000671,-0.770844559629
ACH-000673,-1.2663546136
ACH-000676,-1.1385730139
ACH-000677,-0.439795772323
ACH-000681,-0.559985088715
ACH-000682,-1.00267378942
ACH-000683,-0.484977425993
ACH-000684,-0.881350490008
ACH-000688,-0.617730403859
ACH-000693,-0.25560439433800003
ACH-000694,-1.0163749405
ACH-000695,-0.37647626664899997
ACH-000696,-0.7767487547030001
ACH-000697,-0.588609422381
ACH-000699,-0.481532152448
ACH-000701,-0.33899296927100003
ACH-000706,-0.684042071585
ACH-000711,-0.979514354325
ACH-000713,-0.7218778560169999
ACH-000714,-0.281728230543
ACH-000718,-0.368138478314
ACH-000720,-0.37250939974799996
ACH-000721,-1.02483250933
ACH-000724,-0.563024044091
ACH-000725,-0.565961872067
ACH-000732,-0.47877927166
ACH-000734,-0.53205213829
ACH-000735,-1.03179604109
ACH-000736,-0.689721325127
ACH-000738,-0.23734948476999998
ACH-000746,-0.311683784582
ACH-000747,-0.7941352541329999
ACH-000748,-0.44445105068999996
ACH-000753,-1.14049787736
ACH-000756,-0.050147976500000004
ACH-000757,-0.5441020645269999
ACH-000758,-0.657482620353
ACH-000760,-0.26881657999200004
ACH-000763,-0.448586966176
ACH-000764,-0.9332816118639999
ACH-000765,-1.54617772648
ACH-000766,-0.912219826276
ACH-000767,-0.369669226704
ACH-000768,-1.0483781865700001
ACH-000769,-0.04446601732009999
ACH-000770,-0.720946261578
ACH-000771,-0.773722615725
ACH-000773,-0.11828180937999999
ACH-000776,-0.5910612616350001
ACH-000777,-1.2087522749200001
ACH-000778,-0.456692039844
ACH-000781,-1.14665927787
ACH-000782,-0.71269174919
ACH-000783,-0.227629410733
ACH-000784,-0.170795276956
ACH-000785,-0.599491563398
ACH-000787,-0.752947139698
ACH-000788,-0.9471627735410001
ACH-000791,-0.408938967435
ACH-000792,-1.01914351073
ACH-000794,-1.02215391053
ACH-000796,-0.43963923235
ACH-000799,0.145751694668
ACH-000800,-0.271245857932
ACH-000802,-0.814705016948
ACH-000804,-0.6982783801010001
ACH-000805,-0.7211916629690001
ACH-000809,-0.8883450419700001
ACH-000810,-0.940447795363
ACH-000811,-0.23775392312399998
ACH-000817,-0.6125063346140001
ACH-000819,-0.741791597865
ACH-000820,-0.48466865136299997
ACH-000821,-0.264783320211
ACH-000822,-0.485512007112
ACH-000823,-0.633668851332
ACH-000824,-0.115190532083
ACH-000827,-0.62026477064
ACH-000829,-0.511209813756
ACH-000831,-0.7062063406479999
ACH-000832,-0.613483872431
ACH-000833,-1.38338597599
ACH-000834,-0.09048182448180002
ACH-000835,-1.00133194096
ACH-000836,-1.08146984494
ACH-000837,-0.817738954442
ACH-000838,-0.448139700401
ACH-000839,-0.319026388729
ACH-000840,-0.828307120491
ACH-000841,-0.629796926078
ACH-000843,-1.04187871263
ACH-000846,-0.356969383736
ACH-000847,-0.335935055228
ACH-000848,-0.9553912631899999
ACH-000849,-1.02312547482
ACH-000851,-0.669097649482
ACH-000855,-1.6889864482299999
ACH-000856,-0.6370176354980001
ACH-000858,0.052313366038
ACH-000859,-0.9223404616240001
ACH-000861,-0.409939794473
ACH-000862,-0.309762847377
ACH-000865,-0.437948895126
ACH-000866,-0.622004613973
ACH-000867,-0.132708443491
ACH-000869,-0.38897597520000005
ACH-000872,-0.377863453236
ACH-000873,-0.932776886276
ACH-000876,-0.354538445079
ACH-000878,-1.24725827881
ACH-000880,-0.778258440388
ACH-000881,-1.12674845694
ACH-000882,-0.9230095432150001
ACH-000884,-0.8987579129469999
ACH-000885,-0.291387091447
ACH-000887,-0.7842253229880001
ACH-000888,-0.533809762512
ACH-000889,-0.768446018816
ACH-000890,-1.3958802048299999
ACH-000896,-0.842872080257
ACH-000898,-0.430387206333
ACH-000900,-0.61684352157
ACH-000901,-0.587382512608
ACH-000905,-0.735292107605
ACH-000906,-0.8306073980419999
ACH-000907,-0.404640981079
ACH-000910,-0.312931208876
ACH-000911,-0.287827604347
ACH-000912,-0.8331271941769999
ACH-000913,-1.42145249093
ACH-000915,-1.1361017638700002
ACH-000916,-0.24198278306200002
ACH-000917,-0.9144001367319999
ACH-000921,-0.743712631361
ACH-000924,-0.723846758214
ACH-000926,-0.5132122617379999
ACH-000928,-0.779953580519
ACH-000929,-0.8186547957860001
ACH-000932,-0.7961667461759999
ACH-000935,-0.6840803301639999
ACH-000936,-0.740233285375
ACH-000937,-0.933198263457
ACH-000938,-0.862382060741
ACH-000939,-0.390033900299
ACH-000941,-0.601969617892
ACH-000943,-0.9690988599299999
ACH-000946,-0.675640419201
ACH-000947,-0.490150088058
ACH-000948,-0.6020263092729999
ACH-000950,-1.26042198607
ACH-000953,-0.377482045597
ACH-000957,-0.583711244925
ACH-000958,-0.73887192563
ACH-000960,-0.9523932780299998
ACH-000963,-1.31080446259
ACH-000968,-1.0819130998100002
ACH-000969,-0.392339968742
ACH-000973,-1.0357177887200002
ACH-000974,-0.6634939675829999
ACH-000975,-0.294092787639
ACH-000976,-1.00968362177
ACH-000978,-0.758247583302
ACH-000980,-0.32647963765500004
ACH-000984,-0.205831081446
ACH-000986,-0.798638499998
ACH-000988,-0.460132435055
ACH-000993,-0.521895320378
ACH-000994,-0.304329920229
ACH-000996,-0.38393517157799995
ACH-001001,-0.769017974397
ACH-001020,-0.524449134615
ACH-001028,-1.0051322128
ACH-001031,-0.909116357068
ACH-001038,-0.290906717751
ACH-001048,-0.878956297709
ACH-001050,-0.962822106672
ACH-001053,-0.815493573242
ACH-001054,-0.559922720215
ACH-001061,-0.745851738337
ACH-001067,-0.48046549392800003
ACH-001075,-0.7811090591500001
ACH-001096,-0.265104302949
ACH-001128,-0.735122603768
ACH-001134,-0.38604340544699994
ACH-001151,-0.8022651989830001
ACH-001163,-0.885020620347
ACH-001164,-0.264190256098
ACH-001173,-0.36381697884900005
ACH-001183,0.0228835333439
ACH-001184,-0.905326260253
ACH-001190,-1.00151290695
ACH-001192,-0.562706116712
ACH-001193,-0.335744888116
ACH-001196,-0.783697766276
ACH-001197,-0.23438466512699999
ACH-001205,-0.386717250245
ACH-001211,-0.6879938485860001
ACH-001212,-0.196715299762
ACH-001228,-0.303897659168
ACH-001232,-0.24898249522500002
ACH-001239,-1.17274853327
ACH-001274,-0.7071894890189999
ACH-001275,-0.6298911190259999
ACH-001277,-0.20913194941100002
ACH-001278,-0.7133917036480001
ACH-001280,0.117940028765
ACH-001283,-0.583474958715
ACH-001289,-0.25176777293
ACH-001295,-0.30339391388799997
ACH-001300,-0.598581470053
ACH-001301,-0.459155686677
ACH-001302,-0.189083534045
ACH-001303,-0.053673087082000005
ACH-001306,-0.717717751648
ACH-001318,-0.603407344183
ACH-001322,-0.7773511815199999
ACH-001328,-0.6458524018890001
ACH-001332,-1.03232708992
ACH-001333,-0.340771585134
ACH-001336,-0.0603276185494
ACH-001340,-0.032140574369700005
ACH-001346,-1.01399674348
ACH-001353,-0.6946877934550001
ACH-001354,-0.554406941887
ACH-001367,-0.7777961633949999
ACH-001368,-0.622835892206
ACH-001374,-0.422120943663
ACH-001375,-0.26680499264699997
ACH-001377,-0.0897012126018
ACH-001380,-0.682399191551
ACH-001391,-0.810744885245
ACH-001407,-1.28153878754
ACH-001408,-0.761141778303
ACH-001413,-0.31111978875999996
ACH-001430,-0.779844713943
ACH-001431,-0.482187457835
ACH-001450,-0.685593638066
ACH-001496,-1.01078462623
ACH-001500,-0.832461045054
ACH-001521,-0.506232764192
ACH-001523,-0.591088171382
ACH-001532,-0.665817825956
ACH-001536,-0.915181273943
ACH-001550,-0.299187925744
ACH-001552,-0.295365819566
ACH-001554,-0.885199700105
ACH-001645,-0.11797042317800001
ACH-001654,-0.566727684888
ACH-001715,-0.427096670729
ACH-001735,-0.776535514468
ACH-001736,-0.804516184069
ACH-001737,-0.8206293158769999
ACH-001740,-0.6653747774350001
ACH-001745,-0.802537564359
ACH-001750,-0.295577894266
ACH-001765,-0.9986034169310001
ACH-001956,-0.374932302576
ACH-001957,-0.339337097342
