,MKKS (8195)
ACH-000004,0.059015995541599996
ACH-000007,0.0284918537267
ACH-000009,0.198328013937
ACH-000011,0.07694794214760001
ACH-000012,0.166188283691
ACH-000013,0.096432187983
ACH-000014,0.056452486389300005
ACH-000015,0.174037228284
ACH-000017,0.142598860588
ACH-000018,0.252078852877
ACH-000019,-0.12082905985200001
ACH-000021,0.192638286936
ACH-000022,0.0377098235725
ACH-000025,0.117658707569
ACH-000028,-0.145339008619
ACH-000030,0.0958718358283
ACH-000035,-0.09210033578160001
ACH-000036,-0.13299167567
ACH-000037,0.273577804897
ACH-000039,0.346775312402
ACH-000040,0.08122187577250001
ACH-000041,0.175886420234
ACH-000042,0.129194760712
ACH-000045,0.0701454999624
ACH-000047,0.0244821299991
ACH-000052,-0.109238539498
ACH-000053,0.10657117301899999
ACH-000054,0.18062474789000002
ACH-000055,0.0384826400238
ACH-000060,0.037903442885
ACH-000067,0.0647044520254
ACH-000070,0.17466747233399998
ACH-000075,-0.0855544383247
ACH-000078,0.08994935678210002
ACH-000082,0.113534412037
ACH-000085,-0.0402817446411
ACH-000086,0.10733632236400001
ACH-000087,-0.049545205424
ACH-000092,0.140069769487
ACH-000095,-0.033245095193699996
ACH-000097,-0.031140811740599995
ACH-000098,0.21163748194499998
ACH-000099,0.07869658546139999
ACH-000108,0.115084615691
ACH-000113,0.0967761076852
ACH-000115,0.25263783036
ACH-000116,0.0348369948074
ACH-000118,0.0414121652799
ACH-000120,0.08959494142539999
ACH-000123,0.106654511503
ACH-000127,0.10644352077500001
ACH-000128,0.050968002463800004
ACH-000132,0.132190864206
ACH-000133,0.041679383027
ACH-000137,0.250761522597
ACH-000138,0.050356376998199996
ACH-000142,0.291244394535
ACH-000143,-0.028827144514200004
ACH-000146,0.114932570538
ACH-000148,-0.00292472646272
ACH-000150,0.111212061714
ACH-000152,-0.024007890825400002
ACH-000153,0.171268076828
ACH-000159,0.07535052644180001
ACH-000160,0.00974993071491
ACH-000163,-0.0944604871177
ACH-000167,0.34950183179399996
ACH-000168,0.13176221420999998
ACH-000169,0.158749583335
ACH-000178,0.110885560423
ACH-000182,-0.0800063047331
ACH-000183,0.159693315442
ACH-000188,0.20575623024599998
ACH-000189,-0.0497291185392
ACH-000190,0.34796134756700003
ACH-000198,0.0324927630034
ACH-000204,0.157784352811
ACH-000206,-0.0554704394824
ACH-000207,0.203862104021
ACH-000211,0.150161063179
ACH-000215,0.111647703894
ACH-000221,0.154385413672
ACH-000222,0.41647463325
ACH-000223,0.00701962485808
ACH-000226,0.172968232608
ACH-000227,0.0665706172948
ACH-000228,0.181153935332
ACH-000231,0.143758852897
ACH-000232,-0.041135528430800004
ACH-000233,0.10130968702700001
ACH-000234,0.009210810186600001
ACH-000235,0.039477676177199994
ACH-000237,-0.0911420784185
ACH-000238,0.323926539356
ACH-000243,0.048796899973
