,CNPPD1 (27013)
ACH-000004,0.0433232018942
ACH-000007,0.0352855021955
ACH-000009,0.105087861439
ACH-000011,0.301336879176
ACH-000012,0.016181345225
ACH-000013,0.0642979736579
ACH-000014,-0.202501275857
ACH-000015,0.263915099164
ACH-000017,0.49983445971100005
ACH-000018,0.256573496301
ACH-000019,0.392719193759
ACH-000021,0.14549232265
ACH-000022,0.162701604494
ACH-000025,0.0903041972872
ACH-000028,0.0699886080297
ACH-000030,0.15634985520300002
ACH-000035,0.171440413267
ACH-000036,-0.342927420862
ACH-000037,0.215072027462
ACH-000039,0.289111278239
ACH-000040,0.0154247844095
ACH-000041,0.079093088268
ACH-000042,0.133244577502
ACH-000045,0.159864105492
ACH-000047,0.149003914268
ACH-000052,0.206952639694
ACH-000053,0.17873178932
ACH-000054,0.0865620890571
ACH-000055,0.162622420414
ACH-000060,0.25436791723700003
ACH-000067,0.0709865682789
ACH-000070,0.14716348148
ACH-000075,0.19991053668900002
ACH-000078,0.09122974987669999
ACH-000082,0.012482922231299999
ACH-000085,-0.00377615687874
ACH-000086,0.17560829244399997
ACH-000087,0.15081922633
ACH-000092,0.0363336916946
ACH-000095,0.0360424969087
ACH-000097,0.180489540042
ACH-000098,0.147969812547
ACH-000099,0.140698965546
ACH-000108,0.0546797271128
ACH-000113,0.167473915773
ACH-000115,0.21718840328699998
ACH-000116,0.139446621969
ACH-000118,0.0500816382564
ACH-000120,0.21184654332400002
ACH-000123,0.272461687306
ACH-000127,0.130341902171
ACH-000128,0.0461798549421
ACH-000132,0.307981674947
ACH-000133,0.023392796997599996
ACH-000137,0.140536499718
ACH-000138,0.038606693193599995
ACH-000142,0.40371410421899995
ACH-000143,0.0170635051094
ACH-000146,0.07879826018189999
ACH-000148,0.0851898252099
ACH-000150,0.237329407545
ACH-000152,0.222064947416
ACH-000153,0.163720898698
ACH-000159,0.158275974662
ACH-000160,0.125192199344
ACH-000163,0.117624477039
ACH-000167,0.0239233280325
ACH-000168,0.072459534969
ACH-000169,0.21824223269600002
ACH-000178,0.136737550348
ACH-000182,-0.146195791101
ACH-000183,-0.0083296880097
ACH-000188,0.18915959712000002
ACH-000189,0.459051496903
ACH-000190,0.1439918084
ACH-000198,0.0852672834959
ACH-000204,0.216465979777
ACH-000206,0.23965210077399998
ACH-000207,0.165296254891
ACH-000211,0.0398308729045
ACH-000215,0.16831706784000003
ACH-000221,0.0866786674341
ACH-000222,-0.057746520803300005
ACH-000223,0.046046793706999996
ACH-000226,-0.020182656675599996
ACH-000227,-0.0216475138806
ACH-000228,0.010243612853100001
ACH-000231,0.161288981271
ACH-000232,0.24404675884500002
ACH-000233,0.196131717687
ACH-000234,-0.0239228624181
ACH-000235,0.00542988361912
ACH-000237,0.12129392410999998
ACH-000238,0.165679419236
ACH-000243,0.201819832062
ACH-000244,-0.43868812543200003
ACH-000246,0.197274652222
ACH-000248,0.48022535863300003
ACH-000250,0.172233710348
ACH-000251,0.0647003256546
ACH-000253,0.09280359256539998
ACH-000255,0.0176633111434
ACH-000256,-0.19343702734999998
ACH-000257,0.0536785205784
ACH-000258,0.005009803402199999
ACH-000259,-0.0596512068915
ACH-000260,0.053736109618100006
ACH-000261,0.19204679658799997
ACH-000262,0.00030487520273900004
ACH-000263,0.187310899407
ACH-000264,0.0914906931649
ACH-000265,-0.04209469155119999
ACH-000266,0.0248742200531
ACH-000272,0.0716237380203
