,EXOSC6 (118460)
ACH-000004,-1.2248018278200001
ACH-000007,-1.49017883495
ACH-000009,-1.07154640113
ACH-000011,-1.35547511957
ACH-000012,-1.13583019781
ACH-000013,-1.7437328883599998
ACH-000014,-1.3127454605600002
ACH-000015,-1.29105836491
ACH-000017,-1.3741179626499997
ACH-000018,-0.845456465493
ACH-000019,-0.727579003262
ACH-000021,-1.18649267975
ACH-000022,-1.4796923822699999
ACH-000025,-1.14637023979
ACH-000028,-1.04751047402
ACH-000030,-1.14318099168
ACH-000035,-1.36725420699
ACH-000036,-1.30805112763
ACH-000037,-1.27560448521
ACH-000039,-1.15117350452
ACH-000040,-1.46954103365
ACH-000041,-1.4542757209900001
ACH-000042,-1.26844720964
ACH-000045,-1.31324034049
ACH-000047,-1.3698490063
ACH-000052,-1.09081752339
ACH-000053,-1.37652132676
ACH-000054,-1.34745136604
ACH-000055,-1.1338062549099999
ACH-000060,-1.1319003821100002
ACH-000067,-1.13640262747
ACH-000070,-1.0046032392
ACH-000075,-1.35249933518
ACH-000078,-1.1417452389899998
ACH-000082,-1.3714214593399998
ACH-000085,-1.29132284876
ACH-000086,-1.25144477439
ACH-000087,-1.39467608604
ACH-000092,-1.0412742302200002
ACH-000095,-1.26536861227
ACH-000097,-1.2928346631799998
ACH-000098,-1.29122996332
ACH-000099,-1.23554680271
ACH-000108,-1.28312933076
ACH-000113,-1.11950456565
ACH-000115,-1.41518689422
ACH-000116,-1.39534352384
ACH-000118,-1.05694127342
ACH-000120,-1.18566194953
ACH-000123,-0.934838922327
ACH-000127,-1.18748357067
ACH-000128,-1.5068148551700002
ACH-000132,-1.3725535442299999
ACH-000133,-1.3683811476700003
ACH-000137,-1.60290579196
ACH-000138,-1.39821744975
ACH-000142,-1.27608071663
ACH-000143,-1.55768089241
ACH-000146,-1.13045912516
ACH-000148,-1.4867370107700002
ACH-000150,-1.03558343685
ACH-000152,-1.3598971872499999
ACH-000153,-1.50461958927
ACH-000159,-1.51090657692
ACH-000160,-1.5358694827300001
ACH-000163,-1.4759249603600002
ACH-000167,-1.61530743393
ACH-000168,-1.35313733253
ACH-000169,-1.4489935581
ACH-000178,-1.2519386648
ACH-000182,-1.1177782622299999
ACH-000183,-1.1191166573
ACH-000188,-1.24414378476
ACH-000189,-1.1588028293700001
ACH-000190,-1.13637925805
ACH-000198,-1.0768497857100001
ACH-000204,-1.47709691125
ACH-000206,-1.38915378794
ACH-000207,-0.8720522228700001
ACH-000211,-1.4113893045700001
ACH-000215,-1.24162304845
ACH-000221,-1.1206397734
ACH-000222,-1.2210266712
ACH-000223,-1.14746649657
ACH-000226,-1.18883715033
ACH-000227,-0.898892882797
ACH-000228,-1.1977949726600001
ACH-000231,-1.29691595487
ACH-000232,-0.815552675591
ACH-000233,-1.42222308583
ACH-000234,-1.14216373974
ACH-000235,-1.13001373657
ACH-000237,-1.46831279333
ACH-000238,-1.07597039622
ACH-000243,-1.3125330054000002
ACH-000244,-1.2976366125799998
ACH-000246,-1.10137076479
ACH-000248,-1.69414605716
ACH-000250,-1.2859470773200001
ACH-000251,-1.4738014337799998
ACH-000253,-1.2478734984
ACH-000255,-1.22573507784
ACH-000256,-1.0448859931
ACH-000257,-1.4997151227
ACH-000258,-1.1147711709700001
ACH-000259,-1.2185129893200002
ACH-000260,-1.2737832222399998
ACH-000261,-1.16247906354
ACH-000262,-1.65702460499
ACH-000263,-1.53026423595
ACH-000264,-1.26316411326
ACH-000265,-1.15180153373
ACH-000266,-1.2802259045
ACH-000272,-1.08840854412
ACH-000273,-1.17077779442
ACH-000274,-1.42598859417
ACH-000277,-0.943336863377
ACH-000278,-1.45880241685
ACH-000279,-1.1690945554
ACH-000280,-1.63554238991
ACH-000281,-1.31837457219
ACH-000288,-1.35489816225
ACH-000291,-1.20020084833
ACH-000293,-1.7326171780000001
ACH-000294,-1.5010568151800001
ACH-000295,-1.2883225248799999
ACH-000296,-1.11907070354
ACH-000302,-1.39164743653
ACH-000304,-1.64343736132
ACH-000307,-1.2966300331
ACH-000308,-1.14943376523
ACH-000310,-1.09287538008
ACH-000311,-1.22680747512
ACH-000312,-1.2488212570100001
ACH-000315,-1.29377762018
ACH-000316,-1.5915581199899997
ACH-000317,-1.29476679341
ACH-000318,-1.34441871766
ACH-000319,-1.1897574969
ACH-000320,-1.15077381979
ACH-000322,-1.2805150952
ACH-000323,-1.0903143878100001
ACH-000324,-1.29100846577
ACH-000329,-1.1587915489899998
ACH-000330,-1.1253782952
ACH-000331,-1.3627292106
ACH-000332,-1.4062496339300001
ACH-000334,-1.3359555456899999
ACH-000335,-0.8197761354459999
ACH-000336,-1.69479136193
ACH-000337,-1.5437689546200002
ACH-000339,-1.2968126534200002
ACH-000341,-1.21557743391
ACH-000348,-1.05818941788
ACH-000350,-1.55375143015
ACH-000352,-1.15184066039
ACH-000356,-1.42646150261
ACH-000361,-1.50136538868
ACH-000362,-1.26205297394
ACH-000363,-1.30953815265
ACH-000364,-1.40708577495
ACH-000365,-1.33896295027
ACH-000366,-1.25811124609
ACH-000368,-1.2485278035
ACH-000374,-1.36045163472
ACH-000375,-1.0220689592799999
ACH-000376,-1.33392335808
ACH-000381,-1.32517325651
ACH-000383,-1.20819298709
ACH-000387,-1.45272163644
ACH-000389,-1.29148230519
ACH-000390,-1.21661824822
ACH-000393,-1.21933053859
ACH-000395,-0.892778453989
ACH-000397,-1.20862442336
ACH-000401,-1.42116599768
ACH-000402,-1.04653228037
ACH-000403,-1.4821150821200002
ACH-000404,-1.6066828608500001
ACH-000406,-1.33468790455
ACH-000407,-1.1317596222600002
ACH-000408,-1.1921193041299998
ACH-000410,-1.30337230521
ACH-000411,-1.29559508897
ACH-000414,-1.14103600732
ACH-000415,-1.42012878564
ACH-000416,-1.16659267527
ACH-000420,-1.53617827012
ACH-000421,-1.4714504745200003
ACH-000424,-1.3192660587
ACH-000425,-1.22107578557
ACH-000426,-2.21326883882
ACH-000427,-0.986669792921
ACH-000433,-1.28060985679
ACH-000436,-1.40990693787
ACH-000444,-1.34468066778
ACH-000445,-1.16779589111
ACH-000448,-1.35619504489
ACH-000450,-1.57504344188
ACH-000452,-1.47011840401
ACH-000454,-1.4581364159399999
ACH-000458,-1.3580131832
ACH-000459,-1.37331254669
ACH-000460,-1.23707857433
ACH-000461,-1.38942943495
ACH-000463,-1.6445974475100003
ACH-000464,-1.07027334712
ACH-000466,-1.4789410280700002
ACH-000467,-1.0484975484299999
ACH-000468,-0.988234132295
ACH-000469,-1.11905256236
ACH-000470,-1.3595474675499999
ACH-000471,-1.3239384269499999
ACH-000472,-1.43644815187
ACH-000473,-1.79854982222
ACH-000475,-1.36113851055
ACH-000476,-1.23430096699
ACH-000477,-1.7302274066299999
ACH-000480,-1.46023328312
ACH-000481,-1.47403048675
ACH-000483,-1.45796436516
ACH-000484,-1.16699723469
ACH-000485,-1.3604359929700003
ACH-000486,-1.21786214692
ACH-000487,-1.34830783019
ACH-000488,-1.1994507282100002
ACH-000490,-1.50254317973
ACH-000491,-1.16742490742
ACH-000495,-1.00299080929
ACH-000496,-1.11937988791
ACH-000499,-1.3235308935299999
ACH-000500,-1.6633570183500002
ACH-000502,-1.2071837534799998
ACH-000503,-1.30438561041
ACH-000505,-1.45522713528
ACH-000507,-1.24894717437
ACH-000510,-1.14436518994
ACH-000511,-1.50998300328
ACH-000512,-0.986159408433
ACH-000516,-1.2172552331200002
ACH-000517,-1.21526254247
ACH-000518,-1.23810693172
ACH-000520,-1.28410385196
ACH-000521,-0.8800836741220001
ACH-000522,-1.26370620553
ACH-000524,-1.15874409653
ACH-000527,-1.22895052328
ACH-000528,-1.2773735310799998
ACH-000537,-1.5366577971899997
ACH-000541,-1.5094492989100001
ACH-000542,-1.3216900839799999
ACH-000544,-1.1063354565899999
ACH-000545,-1.3015468873799998
ACH-000547,-1.14595552542
ACH-000548,-1.28375801226
ACH-000549,-1.2158486506
ACH-000550,-1.35579200759
ACH-000552,-1.3982177606200001
ACH-000556,-1.0638389349700001
ACH-000557,-1.2064862695799998
ACH-000570,-1.21023084722
ACH-000571,-0.807455671695
ACH-000573,-1.33865018185
ACH-000576,-1.4463103650600002
ACH-000580,-1.3430661127099999
ACH-000584,-1.43379807779
ACH-000585,-1.4279784745700002
ACH-000588,-1.35100830482
ACH-000589,-1.30468569843
ACH-000591,-1.4658744246200002
ACH-000593,-1.17695665016
ACH-000600,-1.3132206829200002
ACH-000601,-1.17648114966
ACH-000604,-1.4840839358899998
ACH-000605,-1.52652703518
ACH-000606,-1.2459212601
ACH-000608,-1.5966929989399998
ACH-000614,-0.987000014857
ACH-000616,-1.16312096859
ACH-000618,-1.55992853502
ACH-000619,-1.2005507135200002
ACH-000620,-1.35313863416
ACH-000621,-1.34438689312
ACH-000622,-1.12304205146
ACH-000623,-1.28294949088
ACH-000624,-1.29612314102
ACH-000627,-1.05669841432
ACH-000630,-1.04702349021
ACH-000632,-1.1986986434
ACH-000633,-0.9414230489899998
ACH-000637,-1.39688192867
ACH-000638,-1.28336611921
ACH-000646,-1.44118943712
ACH-000647,-1.55979069218
ACH-000648,-1.63209034218
ACH-000649,-1.36862190539
ACH-000651,-1.05850948567
ACH-000652,-1.21804380294
ACH-000653,-1.11163903196
ACH-000657,-1.39929419824
ACH-000658,-1.3887585312000001
ACH-000661,-1.40719761083
ACH-000662,-1.26646689656
ACH-000663,-1.6981543617
ACH-000665,-1.31238818005
ACH-000671,-1.5247046715900001
ACH-000673,-1.1503726624400001
ACH-000676,-1.19455236463
ACH-000677,-0.965697564542
ACH-000681,-1.2232620695899998
ACH-000682,-1.25776879968
ACH-000683,-1.40889662598
ACH-000684,-1.22270376331
ACH-000688,-0.933777059675
ACH-000693,-1.06991646123
ACH-000694,-1.243291297
ACH-000695,-1.24622971112
ACH-000696,-1.1800475943200002
ACH-000697,-0.9581245077230001
ACH-000699,-1.0343976263099999
ACH-000701,-1.3780870760600001
ACH-000706,-1.08716742259
ACH-000711,-1.235300575
ACH-000713,-1.4379495421200001
ACH-000714,-1.48215523833
ACH-000718,-0.866872887219
ACH-000720,-1.0603475686
ACH-000721,-1.03516022793
ACH-000724,-0.991545482972
ACH-000725,-1.10018926359
ACH-000732,-1.5490369077700001
ACH-000734,-1.3979274978
ACH-000735,-1.1175819571799999
ACH-000736,-1.2631620863200002
ACH-000738,-1.44848666014
ACH-000746,-1.49456329145
ACH-000747,-1.39165447757
