,RUNDC3A (10900)
ACH-000004,0.0264940428345
ACH-000007,0.0952456504799
ACH-000009,-0.057092368372800004
ACH-000011,0.188135820052
ACH-000012,-0.174900682819
ACH-000013,-0.0339492252313
ACH-000014,0.0239757178969
ACH-000015,-0.00881227819148
ACH-000017,-0.360341628587
ACH-000018,0.160948439174
ACH-000019,0.143078184328
ACH-000021,0.0956966301303
ACH-000022,0.0637602084679
ACH-000025,-0.034785642905000004
ACH-000028,-0.0327963087618
ACH-000030,-0.03523139464280001
ACH-000035,-0.189621517063
ACH-000036,0.224443249664
ACH-000037,0.202858213145
ACH-000039,-0.34946370143399996
ACH-000040,0.0707036625389
ACH-000041,-0.0789868918609
ACH-000042,-0.0266164107056
ACH-000045,-0.06990487018569999
ACH-000047,0.182798305679
ACH-000052,0.132505416394
ACH-000053,0.0238188005104
ACH-000054,0.10745493427000001
ACH-000055,-0.15205329303600001
ACH-000060,0.123709157372
ACH-000067,0.13064097557600002
ACH-000070,-0.114977356681
ACH-000075,0.07177963513880001
ACH-000078,-0.022117443203400002
ACH-000082,-0.13250932411900002
ACH-000085,0.168360512231
ACH-000086,0.000633383455645
ACH-000087,0.23678633051800002
ACH-000092,0.0722257974947
ACH-000095,-0.0602005850685
ACH-000097,0.05622237850740001
ACH-000098,-0.141288455667
ACH-000099,-0.0473730793552
ACH-000108,0.12134036163699999
ACH-000113,0.009680608229290002
ACH-000115,-0.16107206201
ACH-000116,-0.08714841166069999
ACH-000118,0.134895580949
ACH-000120,-0.0798094359946
ACH-000123,0.10323744159199999
ACH-000127,-0.0040755112906399995
ACH-000128,0.00125078102689
ACH-000132,-0.0875513872687
ACH-000133,-0.0475849843334
ACH-000137,0.167325269124
ACH-000138,-0.16571002853800001
ACH-000142,0.028473383790700003
ACH-000143,0.10901096528
ACH-000146,-0.0196236547745
ACH-000148,-0.046365662963300004
ACH-000150,0.038932242085
ACH-000152,-0.060826715855099994
ACH-000153,0.25921755232099997
ACH-000159,0.23056056653299997
ACH-000160,-0.0105810382904
ACH-000163,-0.128012136471
ACH-000167,-0.13651505785499998
ACH-000168,0.0028362713355
ACH-000169,0.0122878018723
ACH-000178,0.16649423514699999
ACH-000182,-0.07887273841739999
ACH-000183,-0.120941987906
ACH-000188,-0.10617662890900001
ACH-000189,0.280669891206
ACH-000190,0.0703822097592
ACH-000198,-0.020522196317300002
ACH-000204,0.00124922083007
ACH-000206,-0.0126317083651
ACH-000207,-0.19420125801399998
ACH-000211,0.023529377784099997
ACH-000215,0.09954492589299999
ACH-000221,0.0230319296893
ACH-000222,-0.09939030966910001
ACH-000223,0.0697051341692
ACH-000226,0.0386949979134
ACH-000227,0.133360757532
ACH-000228,-0.0551201795828
ACH-000231,0.0141647479134
ACH-000232,0.11117656361
ACH-000233,0.0908047943162
ACH-000234,0.000357256160057
ACH-000235,-0.015451002688500002
ACH-000237,0.0123575155675
ACH-000238,-0.29086805316
ACH-000243,0.0169966222382
ACH-000244,-0.221924938248
ACH-000246,-0.032850469619999996
ACH-000248,-0.196571246441
ACH-000250,-0.0415925611411
ACH-000251,0.00340930851097
ACH-000253,0.0565637609444
ACH-000255,-0.133746374255
ACH-000256,0.10335016749199999
ACH-000257,0.0414580521826
ACH-000258,0.09768497990039998
ACH-000259,-0.030693875712999998
ACH-000260,-0.0931989821678
ACH-000261,0.023905936808700002
ACH-000262,-0.20371278098700002
ACH-000263,-0.287668829805
ACH-000264,0.021491760904000002
ACH-000265,-0.00656367725643
ACH-000266,0.093280848145
ACH-000272,0.06397415963940001
ACH-000273,-0.05134500674869999
ACH-000274,-0.154712822189
ACH-000277,0.24872814931899997
ACH-000278,0.0157471706277
ACH-000279,-0.0649908886765
ACH-000280,-0.0232891586044
ACH-000281,-0.045300674828500004
ACH-000288,-0.011927631989
ACH-000291,-0.00385930646175
ACH-000293,-0.102776454693
ACH-000294,-0.13653400732100002
ACH-000295,-0.06619979362219999
ACH-000296,-0.251466209966
ACH-000302,-0.013069883252299998
ACH-000304,0.0389639348101
ACH-000307,0.0313888421393
ACH-000308,-0.010353112153700002
ACH-000310,-0.233518314043
ACH-000311,-0.206786916883
ACH-000312,0.082850933881
ACH-000315,0.0746303615701
ACH-000316,-0.201723255472
ACH-000317,0.13778794201300001
ACH-000318,-0.147871744393
ACH-000319,-0.184073876538
ACH-000320,0.138979789604
ACH-000322,0.07011225985689999
ACH-000323,-0.0637405425363
ACH-000324,0.07673365860439998
ACH-000329,-0.13122994912799998
ACH-000330,-0.0678965257905
ACH-000331,-0.006368874443899999
ACH-000332,0.091601100424
ACH-000334,0.193453213001
ACH-000335,-0.14522390518
ACH-000336,0.029271099691699998
ACH-000337,0.0536010207206
ACH-000339,-0.10820375820900001
ACH-000341,-0.0156426289872
ACH-000348,-0.0011965938836700002
ACH-000350,0.18767963035399998
ACH-000352,0.120318960056
ACH-000356,-0.270890536362
ACH-000361,-0.0229638536152
ACH-000362,-0.0940299667646
ACH-000363,-0.0416393781255
ACH-000364,-0.05785485722130001
ACH-000365,-0.095162138528
ACH-000366,0.04274816121280001
ACH-000368,0.18450322969900002
ACH-000374,-0.031723449687
ACH-000375,0.173168524823
ACH-000376,-0.0226461202443
ACH-000381,-0.12116503277999999
ACH-000383,-0.0811668489164
ACH-000387,0.0642795272225
ACH-000389,0.21313380234700002
ACH-000390,-0.045492082400900004
ACH-000393,-0.0438140797929
ACH-000395,-0.206703548284
ACH-000397,-0.123775359571
ACH-000401,0.175253932001
ACH-000402,-0.13860167230999998
ACH-000403,0.0661506848924
ACH-000404,-0.041781672964199996
ACH-000406,-0.11574803968
ACH-000407,0.116759338019
ACH-000408,0.186934182833
ACH-000410,-0.0705103943038
ACH-000411,-0.0656975609116
ACH-000414,-0.0013996040480699998
ACH-000415,-0.266483808043
ACH-000416,0.118890117395
ACH-000420,-0.0012454729365899999
ACH-000421,0.017711093200900002
ACH-000424,0.107741401906
ACH-000425,0.0675088851023
ACH-000426,0.240351561833
ACH-000427,-0.153137393447
ACH-000433,0.319146702621
ACH-000436,-0.066070616375
ACH-000444,-0.182551437333
ACH-000445,-0.021775499890299997
ACH-000448,0.0855958993122
ACH-000450,0.2750039536
ACH-000452,-0.0438456102265
ACH-000454,-0.0828595458516
ACH-000458,0.105241550877
ACH-000459,0.120657494698
ACH-000460,0.0169217312832
ACH-000461,-0.12054533194499999
ACH-000463,-0.018930738016
ACH-000464,-0.0281361071802
ACH-000466,0.137263640433
ACH-000467,0.043531710743399996
ACH-000468,-0.181189771356
ACH-000469,0.0568100400911
ACH-000470,-0.128327011401
