,MYO18A (399687)
ACH-000805,-0.317705056488
ACH-000809,-0.80227279177
ACH-000810,-0.838102038187
ACH-000811,-0.47172599406000004
ACH-000817,-0.17345517572299998
ACH-000819,-0.328685830675
ACH-000820,-0.182089329825
ACH-000821,-0.919283078362
ACH-000822,-0.46324500136299995
ACH-000823,-0.56432512825
ACH-000824,-0.25620982010000004
ACH-000827,-0.27979449704500003
ACH-000829,-0.303662832137
ACH-000831,-0.362173825412
ACH-000832,-0.5929732765969999
ACH-000833,-0.475818154357
ACH-000834,-0.404525473871
ACH-000835,-0.301639899423
ACH-000836,-0.105176009343
ACH-000837,-0.367998569891
ACH-000838,-0.332412609965
ACH-000839,-0.5753825542809999
ACH-000840,-0.536382045228
ACH-000841,-0.49125627437299996
ACH-000843,-0.690799766884
ACH-000846,-0.395697868434
ACH-000847,-0.445340093539
ACH-000848,-0.331004910268
ACH-000849,-0.322950550954
ACH-000851,-0.25721902948
ACH-000855,-0.09858890775939999
ACH-000856,-0.38509207762500003
ACH-000858,-0.39757817501599996
ACH-000859,-0.611100645257
ACH-000861,-0.08211292588560001
ACH-000862,-0.45191921237099997
ACH-000865,-0.45405740027099994
ACH-000866,-0.263331688756
ACH-000867,-0.490021717452
ACH-000869,-0.429887581809
ACH-000872,-0.457468881946
ACH-000873,-0.5239781716340001
ACH-000876,-0.21873733003
ACH-000878,0.18540258241399998
ACH-000880,-0.397199353754
ACH-000881,-0.415300942124
ACH-000882,-0.08060585789
ACH-000884,-0.270048149022
ACH-000885,-0.1321209342
ACH-000887,-0.46906423602499997
ACH-000888,-0.311389390685
ACH-000889,-0.46486515503799997
ACH-000890,-0.254919788109
ACH-000896,-0.313588033924
ACH-000898,-0.42752594759400003
ACH-000900,-0.44453641077600003
ACH-000901,-0.239869618112
ACH-000905,-0.332735410071
ACH-000906,-0.424240556571
ACH-000907,-0.45821215873000004
ACH-000910,-0.16342805593
ACH-000911,-0.340239598634
ACH-000912,-0.6944044546060001
ACH-000913,-0.291565072648
ACH-000915,-0.565923808397
ACH-000916,-0.103808104865
ACH-000917,-0.536132977741
ACH-000921,-0.462286633883
ACH-000924,-0.422292139389
ACH-000926,-0.36068687651000003
ACH-000928,-0.41747577130900004
ACH-000929,-0.0646539839571
ACH-000932,-0.266019486217
ACH-000935,-0.373104173461
ACH-000936,-0.333317458248
ACH-000937,-0.418261659044
ACH-000938,-0.359250090252
ACH-000939,-0.584189029847
ACH-000941,-0.38903363387699996
ACH-000943,-0.319328915341
ACH-000946,-0.491417621557
ACH-000947,-0.36459050670500004
ACH-000948,-0.260431247724
ACH-000950,-0.226459881408
ACH-000953,-0.705921404347
ACH-000957,-0.18039745610599997
ACH-000958,-0.0187413283876
ACH-000960,-0.46473364658999994
ACH-000963,-0.35864468229999996
ACH-000968,-0.194615023481
ACH-000969,-0.157950997707
ACH-000973,-0.504950454498
ACH-000974,-0.43655377405100004
ACH-000975,-0.550972088127
ACH-000976,-0.380682049678
ACH-000978,-0.18255435919799998
ACH-000980,-0.2788309772
ACH-000984,-0.31098034598
ACH-000986,-0.44402210835
ACH-000988,-0.42349435419500003
ACH-000993,-0.22609862957199997
ACH-000994,-0.192682245143
ACH-000996,-0.292989390736
ACH-001001,-0.47891344439499994
ACH-001020,-0.302762333413
ACH-001028,-0.38949661056199997
ACH-001031,-0.561783064507
ACH-001038,-0.51355201554
ACH-001048,-0.24436180270100002
ACH-001050,-0.453196777845
ACH-001053,-0.450161333719
ACH-001054,-0.537518364786
ACH-001061,-0.30830120719500004
ACH-001067,-0.297694089567
ACH-001075,-0.250131676907
ACH-001096,-0.653196824056
ACH-001128,-0.6380580108030001
ACH-001134,-0.424343613854
ACH-001151,-0.19913503283
ACH-001163,-0.6743138491480001
ACH-001164,-0.30449877292399996
ACH-001173,-0.41188016769100005
ACH-001183,-0.525405537973
ACH-001184,-0.125276412871
ACH-001190,-0.32142867091999994
ACH-001192,-0.272934986808
ACH-001193,-0.41865609755000005
ACH-001196,-0.700408670704
ACH-001197,-0.56745007849
ACH-001205,-0.393240315127
ACH-001211,-0.42494715229999996
ACH-001212,-0.180047161404
ACH-001228,-0.680534865466
ACH-001232,-0.43264379616899995
ACH-001239,-0.423674893451
ACH-001274,-0.379882046988
ACH-001275,-0.378053000701
ACH-001277,-0.455102174185
ACH-001278,-0.22390636329100003
ACH-001280,-0.878110600929
ACH-001283,-0.308868163717
ACH-001289,-0.46123295812700005
ACH-001295,-0.45584266935
ACH-001300,-0.558158064297
ACH-001301,-0.38691713051
ACH-001302,-0.7608880379090001
ACH-001303,-0.41044003744199997
ACH-001306,-0.340108838794
ACH-001318,-0.27773299038800003
ACH-001322,-0.600118211448
ACH-001328,-0.508716766634
ACH-001332,-0.552469191508
ACH-001333,-0.439065971463
ACH-001336,-0.363530629492
ACH-001340,-0.348699796298
ACH-001346,-0.385113585295
ACH-001353,-0.40502404010799997
ACH-001354,-0.6791930207019999
ACH-001367,-0.279895600776
ACH-001368,-0.462360178833
ACH-001374,0.21246630299000002
ACH-001375,-0.36983812242200004
ACH-001377,-0.19733500062399997
ACH-001380,-0.303919685048
ACH-001391,-0.31434021159000003
ACH-001407,-0.379387103011
ACH-001408,-0.517579199412
ACH-001413,-0.225771249246
ACH-001430,-0.429575181554
ACH-001431,-0.333406526569
ACH-001450,-0.44584142667099996
ACH-001496,-0.465581127761
ACH-001500,-0.49867836838
ACH-001521,-0.259321404536
ACH-001523,-0.44808608389700005
ACH-001532,-0.351480100758
ACH-001536,-0.17134223967300002
ACH-001550,-0.38685694095
ACH-001552,-0.5832881030979999
ACH-001554,-0.305337744472
ACH-001645,-0.225513181008
ACH-001654,-0.388253669431
ACH-001715,0.0644805018741
ACH-001735,-0.33566150046800003
ACH-001736,-0.40001528960500005
ACH-001737,-0.152471239431
ACH-001740,-0.371021660491
ACH-001745,-0.331622642018
ACH-001750,-0.513162398979
ACH-001765,-0.536363433973
ACH-001956,-0.438753671496
ACH-001957,-0.369422207677
