,CDKL4 (344387)
ACH-000004,-0.016377644399700002
ACH-000007,0.208182482728
ACH-000009,0.167536838614
ACH-000011,0.177668403104
ACH-000012,0.0485508624171
ACH-000013,0.0970139111568
ACH-000014,-0.21408414548799998
ACH-000015,0.20211091194699998
ACH-000017,-0.00880923133922
ACH-000018,-0.0573102903845
ACH-000019,0.316918371477
ACH-000021,0.057546764519199996
ACH-000022,0.211051879991
ACH-000025,0.0359092713469
ACH-000028,0.042403150889499995
ACH-000030,0.0819615932045
ACH-000035,-0.110327505581
ACH-000036,-0.0651566252218
ACH-000037,0.11945121611300001
ACH-000039,-0.00954289345271
ACH-000040,0.0930061146737
ACH-000041,0.010584785072099999
ACH-000042,0.12474810907400001
ACH-000045,0.149100281767
ACH-000047,0.0136775780908
ACH-000052,0.128292429543
ACH-000053,0.031903063059
ACH-000054,0.0224566815175
ACH-000055,0.304709347269
ACH-000060,0.257939244871
ACH-000067,0.0608321629469
ACH-000070,0.0128869237492
ACH-000075,-0.183547506416
ACH-000078,0.05697680998380001
ACH-000082,0.266871892084
ACH-000085,0.312984293905
ACH-000086,-0.0100833305459
ACH-000087,0.171993697965
ACH-000092,-0.289324288921
ACH-000095,0.12906315832100002
ACH-000097,0.0480995901638
ACH-000098,0.0389216586542
ACH-000099,0.21795020938499998
ACH-000108,0.33286929038699997
ACH-000113,0.18922244923300002
ACH-000115,0.048514943994699994
ACH-000116,-0.0237226846316
ACH-000118,0.21099846623799998
ACH-000120,0.0137606077532
ACH-000123,0.0985707117948
ACH-000127,-0.00398497337029
ACH-000128,-0.27134074074700004
ACH-000132,-0.00189362286701
ACH-000133,-0.06422736618359999
ACH-000137,0.36437126449600005
ACH-000138,0.0635853648314
ACH-000142,-0.0368432374956
ACH-000143,0.0319618560163
ACH-000146,0.29008752206099997
ACH-000148,-0.0141717957974
ACH-000150,0.185708604786
ACH-000152,0.00039277238742199997
ACH-000153,0.23358845603700001
ACH-000159,0.08484403543019998
ACH-000160,0.0263963786337
ACH-000163,0.205354167574
ACH-000167,-0.038417662595099995
ACH-000168,0.227311953706
ACH-000169,0.0786832374577
ACH-000178,0.183822758591
ACH-000182,0.110717116468
ACH-000183,0.08561914760119999
ACH-000188,0.115063027963
ACH-000189,-0.215628009352
ACH-000190,0.09797119519760002
ACH-000198,-0.0736867199598
ACH-000204,-0.241457957517
ACH-000206,-0.0104029054928
ACH-000207,0.217267553883
ACH-000211,0.127886942233
ACH-000215,0.078006596799
ACH-000221,0.170018497581
ACH-000222,0.243328437461
ACH-000223,-0.0033596473225
ACH-000226,0.199832326232
ACH-000227,-0.243359168398
ACH-000228,-0.0872807199193
ACH-000231,-0.148597393695
ACH-000232,0.0894153609063
ACH-000233,0.07071379315330001
ACH-000234,0.0349813892632
ACH-000235,0.149635037912
ACH-000237,0.0934755021579
ACH-000238,-0.0672393405585
ACH-000243,0.0915468271437
ACH-000244,0.11198069952400001
ACH-000246,0.23019029180199999
ACH-000248,0.0525143521199
ACH-000250,0.156148820184
ACH-000251,-0.0821931766684
ACH-000253,0.03913339275680001
ACH-000255,0.161788803793
ACH-000256,0.0746078487549
ACH-000257,0.09581732568430001
ACH-000258,0.151112140011
ACH-000259,0.0115344889522
ACH-000260,0.21583310595600003
ACH-000261,0.0345516030696
ACH-000262,0.07087363438310001
ACH-000263,0.130096734086
ACH-000264,0.0317829902269
ACH-000265,0.122935501613
ACH-000266,0.053738213592800003
ACH-000272,0.0459219651523
ACH-000273,-0.0679930024428
ACH-000274,0.007096855875680001
ACH-000277,0.010247135195
ACH-000278,0.09255712432610001
ACH-000279,0.0532980160568
ACH-000280,0.219713789457
ACH-000281,0.221248236685
ACH-000288,-0.021572041711499998
ACH-000291,0.041758310762
ACH-000293,-0.153672046443
ACH-000294,0.141779059913
ACH-000295,-0.160904027979
ACH-000296,0.209350661189
ACH-000302,0.192739794811
ACH-000304,-0.109640245535
ACH-000307,0.17956951843199997
ACH-000308,0.011444475340299999
ACH-000310,0.137620918048
ACH-000311,-0.055124794648
ACH-000312,0.107222224893
ACH-000315,0.04733377047349999
ACH-000316,0.21476277679900002
ACH-000317,0.15652754761399998
ACH-000318,-0.0465712400227
ACH-000319,0.101728635394
ACH-000320,-0.06499886073200001
ACH-000322,0.12112133953700001
ACH-000323,0.0151935852623
ACH-000324,0.138120438571
ACH-000329,-0.0351874552111
ACH-000330,0.301475329621
ACH-000331,0.169933732419
ACH-000332,0.13796068571599998
ACH-000334,0.273517712298
ACH-000335,0.09486310529200001
ACH-000336,0.0548346544135
ACH-000337,0.100395218241
ACH-000339,0.0398437929203
ACH-000341,0.10578452341399999
ACH-000348,0.0107883591255
ACH-000350,0.19278938859
ACH-000352,0.129297233041
ACH-000356,0.114522414127
ACH-000361,0.0742247510855
ACH-000362,0.22945960159200002
ACH-000363,0.126414568304
ACH-000364,0.203132553539
ACH-000365,0.0943597955628
ACH-000366,0.0200768066972
ACH-000368,0.049693690289199996
ACH-000374,0.116411453355
ACH-000375,-0.0909508727214
ACH-000376,0.11721478170199999
ACH-000381,0.0895814217537
ACH-000383,0.0404414984593
ACH-000387,0.028199251337500002
ACH-000389,0.26374916819600003
ACH-000390,0.13203394416
ACH-000393,0.145482498755
ACH-000395,-0.0389127271036
ACH-000397,-0.0107517137014
ACH-000401,0.105357773318
ACH-000402,-0.0743156108253
ACH-000403,0.0823013866565
ACH-000404,0.278738814158
ACH-000406,0.0916920116461
ACH-000407,-0.1553909509
ACH-000408,0.0782883701212
ACH-000410,0.0078845454372
ACH-000411,0.134227804241
ACH-000414,0.12408740951099999
ACH-000415,0.050867204561
ACH-000416,0.044671145688899995
ACH-000420,-0.021056972707000004
ACH-000421,0.0968226462848
ACH-000424,-0.157280549374
ACH-000425,0.036132189545699994
ACH-000426,0.164413961832
ACH-000427,-0.06862501994260001
ACH-000433,0.217346045646
ACH-000436,0.012386383037199999
ACH-000444,0.0173102029153
ACH-000445,0.101665215064
ACH-000448,-0.175859308409
ACH-000450,0.160292344092
ACH-000452,0.014592083757799999
ACH-000454,0.10244620606100001
ACH-000458,0.115832819121
ACH-000459,-0.034440214683699996
ACH-000460,0.229207570092
ACH-000461,0.169254393876
ACH-000463,0.0856458297635
ACH-000464,0.360861396522
ACH-000466,0.12396799810900001
ACH-000467,0.18357322548399999
ACH-000468,-0.023881987532900002
ACH-000469,0.011406055746200001
ACH-000470,0.07594878566489999
ACH-000471,-0.083571865328
ACH-000472,0.014934268649799999
ACH-000473,0.156863760079
ACH-000475,0.147730842976
ACH-000476,0.023207521603500002
ACH-000477,0.145656097167
ACH-000480,0.119564717084
ACH-000481,0.08818634852730001
ACH-000483,-0.022554600615400003
ACH-000484,-0.0408661002906
ACH-000485,0.222967425003
ACH-000486,0.012657602345499999
ACH-000487,0.12348191660999998
ACH-000488,0.0400830960995
ACH-000490,-0.0241017220978
ACH-000491,0.0700114900672
ACH-000495,0.131469304933
ACH-000496,-0.0116291214454
ACH-000499,0.006418161236789999
ACH-000500,0.65630088904
ACH-000502,0.08354886919360001
ACH-000503,-0.115578478673
ACH-000505,-0.0188793556032
ACH-000507,0.055468256316400004
ACH-000510,-0.0327323828144
ACH-000511,0.036795536298300006
ACH-000512,-0.126084107852
ACH-000516,0.0737972002146
ACH-000517,0.12075466357100001
ACH-000518,0.179615746271
ACH-000520,0.251054058108
ACH-000521,0.0194253437316
ACH-000522,0.00589412172926
ACH-000524,0.0604807690828
ACH-000527,0.142504499566
ACH-000528,0.10160571196599999
ACH-000537,0.152874839835
ACH-000541,-0.47232791050800005
ACH-000542,0.133869905293
ACH-000544,0.0714031012603
ACH-000545,0.0910850180141
ACH-000547,-0.5049196752130001
ACH-000548,-0.154755718027
ACH-000549,-0.16491219261700002
ACH-000550,0.05527286696219999
ACH-000552,0.170102150104
ACH-000556,-0.11265851270400001
ACH-000557,0.0891246931872
ACH-000570,-0.0545190612797
ACH-000571,0.014142716450399998
ACH-000573,0.283972086593
ACH-000576,0.09743426477129999
ACH-000580,0.160356525343
ACH-000584,0.088395492227
ACH-000585,0.09372178789669999
ACH-000588,0.121270110113
ACH-000589,0.0719025501609
ACH-000591,-0.17274468639600002
ACH-000593,0.0384510562031
ACH-000600,0.220568148646
ACH-000601,0.06282946922259999
ACH-000604,0.13289907612500002
ACH-000605,-0.0156797959247
ACH-000606,0.07136266248760001
ACH-000608,0.108370879274
ACH-000614,0.0892643815016
ACH-000616,0.244731819712
ACH-000618,0.0469366278304
ACH-000619,0.0750828954375
ACH-000620,-0.0245827341106
ACH-000621,0.0219559083048
ACH-000622,0.168280498139
ACH-000623,-0.0336067900572
ACH-000624,-0.0519101063403
ACH-000627,-0.0496487585699
ACH-000630,0.0102090923774
ACH-000632,0.281374991446
ACH-000633,-0.0210836253547
ACH-000637,0.25415255809799997
ACH-000638,0.216544288055
ACH-000646,-0.0810317290195
ACH-000647,0.030741954435900002
ACH-000648,0.107067712257
ACH-000649,0.10222976678500001
ACH-000651,0.104517952868
ACH-000652,0.10379820573899999
ACH-000653,-0.083481115616
ACH-000657,0.083514923426
ACH-000658,-0.0117396043395
ACH-000661,0.0908331138392
ACH-000662,-0.446101489089
ACH-000663,0.181200107806
ACH-000665,0.017860055623000002
ACH-000671,-0.05202824031719999
ACH-000673,-0.0128676825844
ACH-000676,0.107767372069
ACH-000677,0.046788001338099995
ACH-000681,0.098323606121
ACH-000682,-0.0239987758
ACH-000683,0.041933533811800004
ACH-000684,0.115650705082
ACH-000688,0.023225437313099995
ACH-000693,0.109825926603
ACH-000694,0.140144658584
ACH-000695,-0.17494432625
ACH-000696,0.0854239723205
ACH-000697,-0.00294589375484
ACH-000699,0.012115190888100001
ACH-000701,-0.092945046224
ACH-000706,0.1350186128
ACH-000711,-0.0184672401433
ACH-000713,-0.101213147917
ACH-000714,0.0243316909639
ACH-000718,0.0529390920076
ACH-000720,0.08673550267310001
ACH-000721,-0.042663985380499994
ACH-000724,0.230442646321
ACH-000725,-0.085873835723
ACH-000732,0.0915391412885
ACH-000734,0.18574011138500002
ACH-000735,-0.018967432723999998
