,CKB (1152)
ACH-000004,0.209506153603
ACH-000007,0.303466953846
ACH-000009,0.140717287497
ACH-000011,0.199654762362
ACH-000012,0.15809326189099998
ACH-000013,-0.00639330221916
ACH-000014,0.230494861104
ACH-000015,0.244891508767
ACH-000017,0.170531053611
ACH-000018,0.276919494635
ACH-000019,0.268943049953
ACH-000021,0.157472944466
ACH-000022,0.148252351408
ACH-000025,0.296595792192
ACH-000028,0.209558731011
ACH-000030,0.27541171577199997
ACH-000035,0.326161484791
ACH-000036,0.10370702623400001
ACH-000037,-0.009732822699190001
ACH-000039,0.0739224538804
ACH-000040,-0.06655952910730001
ACH-000041,0.09172803574439999
ACH-000042,0.0823423625558
ACH-000045,0.311738066656
ACH-000047,0.0550963743509
ACH-000052,0.11068671621
ACH-000053,0.11753075127399999
ACH-000054,0.152308786513
ACH-000055,-0.0465299332275
ACH-000060,0.106379648275
ACH-000067,0.12238773328199999
ACH-000070,0.249756367957
ACH-000075,0.115494337996
ACH-000078,0.265552045741
ACH-000082,0.094766144818
ACH-000085,-0.130052612567
ACH-000086,0.0478349958637
ACH-000087,0.09905048016210001
ACH-000092,0.17230969184
ACH-000095,0.025623153715
ACH-000097,0.07151867329099999
ACH-000098,0.0478087194566
ACH-000099,0.162809282965
ACH-000108,0.19945455684500002
ACH-000113,0.235096813024
ACH-000115,0.0985854194816
ACH-000116,0.15415880845799998
ACH-000118,0.26366218479000003
ACH-000120,0.09597984063689999
ACH-000123,0.0838104907019
ACH-000127,0.126890116883
ACH-000128,0.199529085623
ACH-000132,0.0365978293597
ACH-000133,0.0700015701465
ACH-000137,0.110886990114
ACH-000138,0.25818462828
ACH-000142,0.183584464649
ACH-000143,0.303162250766
ACH-000146,0.312126486813
ACH-000148,0.0715448256395
ACH-000150,0.12230484907
ACH-000152,0.0509391249166
ACH-000153,-0.26993679259500003
ACH-000159,0.0133445136886
ACH-000160,0.242434115714
ACH-000163,0.177557654934
ACH-000167,-0.0820920816598
ACH-000168,0.22206406040399998
ACH-000169,0.10940688253799999
ACH-000178,0.0254058815107
ACH-000182,0.139465537428
ACH-000183,0.12679847439
ACH-000188,0.09928827876039999
ACH-000189,0.345647753731
ACH-000190,0.395666774494
ACH-000198,0.146566813181
ACH-000204,0.0240652703467
ACH-000206,0.383324837202
ACH-000207,0.0742423971364
ACH-000211,0.015545402135299998
ACH-000215,0.203947094971
ACH-000221,0.19942707509500002
ACH-000222,-0.08021182151680001
ACH-000223,0.293440300708
ACH-000226,0.205415824879
ACH-000227,0.588601604424
ACH-000228,0.09829133456630001
ACH-000231,0.16289170763699998
ACH-000232,0.163691642216
ACH-000233,0.25276460977299997
ACH-000234,-0.027044239789999997
ACH-000235,0.24750644822700002
ACH-000237,0.0882959129699
ACH-000238,0.0438181470207
ACH-000243,0.231573158159
ACH-000244,0.177539344564
ACH-000246,0.11773412627499999
ACH-000248,0.172884002186
ACH-000250,0.12554608051
ACH-000251,-0.0363032720882
ACH-000253,0.0574700489681
ACH-000255,0.0859233534062
ACH-000256,0.265910324513
ACH-000257,0.0953103532998
ACH-000258,0.19935744834600003
ACH-000259,0.0706612220423
ACH-000260,-0.00743780991787
ACH-000261,0.153735273363
ACH-000262,-0.00988557295197
ACH-000263,0.27822677746999996
ACH-000264,0.21200698059099998
ACH-000265,0.266786153149
ACH-000266,0.0972443785025
ACH-000272,-0.0026316833023000002
ACH-000273,0.16802316807
ACH-000274,0.137782737053
ACH-000277,0.0279584315242
ACH-000278,0.290711289149
ACH-000279,0.230982886449
ACH-000280,-0.0510652521634
ACH-000281,-0.0112161969223
ACH-000288,0.0373268383674
ACH-000291,0.124070894509
ACH-000293,0.0207878374283
ACH-000294,0.147128819971
ACH-000295,0.502737758732
ACH-000296,0.21365594555
ACH-000302,0.12669162069599998
ACH-000304,0.0184059391231
ACH-000307,0.25087870258699996
ACH-000308,0.118950723389
ACH-000310,0.12451161833699999
ACH-000311,0.070418884345
ACH-000312,0.0167170809217
ACH-000315,-0.21391715358199997
ACH-000316,0.168556451881
ACH-000317,0.19330533835799998
ACH-000318,0.104584628764
ACH-000319,0.174754417303
ACH-000320,0.316179147605
ACH-000322,0.171832893066
ACH-000323,0.139513609421
ACH-000324,0.08315332301730001
ACH-000329,0.131856807414
ACH-000330,0.34617295533
ACH-000331,0.233321042956
ACH-000332,0.160890922824
ACH-000334,0.337236501365
ACH-000335,0.16911347548500003
ACH-000336,-0.242985484166
ACH-000337,0.256900274807
ACH-000339,0.272443816105
ACH-000341,0.21196794786400003
ACH-000348,0.12810523632200002
ACH-000350,0.025875391187900002
ACH-000352,0.217628554675
ACH-000356,0.248729465691
ACH-000361,0.29811452642499997
ACH-000362,0.264238739606
ACH-000363,0.138319299019
ACH-000364,0.164038936097
ACH-000365,0.178759626931
ACH-000366,0.21842693136100003
ACH-000368,0.0336930010966
ACH-000374,0.172747933147
ACH-000375,0.020347307101
ACH-000376,0.171168399699
ACH-000381,0.0357816125888
ACH-000383,0.135566854778
ACH-000387,0.17622611143300002
ACH-000389,0.181107652767
ACH-000390,0.0822235627573
ACH-000393,0.252632039455
ACH-000395,0.0466764397375
ACH-000397,0.308111848607
ACH-000401,0.094338899334
ACH-000402,-0.060572722929600004
ACH-000403,0.137376693968
ACH-000404,-0.322993853587
ACH-000406,0.23060252617600002
ACH-000407,0.0569170605728
ACH-000408,0.613169866007
ACH-000410,0.226714091041
ACH-000411,0.241604295193
ACH-000414,0.21581935231999996
ACH-000415,0.0475349816835
ACH-000416,0.168228548649
ACH-000420,0.106566645264
ACH-000421,0.11459336224000001
ACH-000424,0.168252368537
ACH-000425,0.201407503077
ACH-000426,-0.0387423142741
ACH-000427,0.168232650371
ACH-000433,0.0424612111477
ACH-000436,0.205339034304
ACH-000444,0.0732478520952
ACH-000445,0.248285075898
ACH-000448,0.206942991536
ACH-000450,0.037991481219099996
ACH-000452,0.158786787005
ACH-000454,0.12403091337099999
ACH-000458,0.237907842067
ACH-000459,0.187737950829
ACH-000460,0.103746124637
ACH-000461,-0.009855999919350001
ACH-000463,0.0312594931457
ACH-000464,0.219978243919
ACH-000466,-0.04207567049409999
ACH-000467,0.3472201447
ACH-000468,0.168815056793
ACH-000469,0.119545624909
ACH-000470,0.0226279104751
ACH-000471,0.176121950293
ACH-000472,0.19806532126200002
ACH-000473,-0.11214625657400001
ACH-000475,0.0886591580089
ACH-000476,0.144773340454
ACH-000477,0.17943028169
ACH-000480,0.25521928903700003
ACH-000481,-0.010842010507399998
ACH-000483,0.26457429411999994
ACH-000484,-0.025443303899
ACH-000485,0.07263691482739999
ACH-000486,0.0459382248176
ACH-000487,0.278185117361
ACH-000488,0.145291521688
ACH-000490,0.09014699978360001
ACH-000491,-0.0913184284898
ACH-000495,0.166822771773
ACH-000496,0.214774140253
ACH-000499,0.157515431029
ACH-000500,-0.6825341502760001
ACH-000502,0.039366635439699996
ACH-000503,0.20237798628800002
ACH-000505,0.202157999762
ACH-000507,0.127931461652
ACH-000510,0.193682918246
ACH-000511,0.103924039168
ACH-000512,0.07928075597569999
ACH-000516,0.18494323586800002
ACH-000517,0.126800079669
ACH-000518,0.153322688043
ACH-000520,0.133150393965
ACH-000521,-0.28177068186500004
ACH-000522,0.21514056183699998
ACH-000524,0.0541409931663
ACH-000527,0.151930895094
ACH-000528,0.199243794421
ACH-000537,0.23048294573800002
ACH-000541,0.17707937047800001
ACH-000542,0.0691980124122
ACH-000544,0.270776059794
ACH-000545,0.247707874466
ACH-000547,-0.06434677343709999
ACH-000548,0.213005292883
ACH-000549,0.00779508912203
ACH-000550,0.0749837766877
ACH-000552,0.231991753651
ACH-000556,0.17660221630399997
ACH-000557,0.0454267752547
ACH-000570,-0.017770171338099997
ACH-000571,0.12331071150299999
ACH-000573,0.09683969612510002
ACH-000576,0.281039310827
ACH-000580,0.184422167681
ACH-000584,0.231606575343
ACH-000585,0.109230421337
ACH-000588,0.219214244122
ACH-000589,0.024762687445
ACH-000591,0.120670099422
ACH-000593,0.0717029302718
ACH-000600,0.10910792681399999
ACH-000601,0.177488332454
ACH-000604,-0.0510961374921
ACH-000605,0.347973940895
ACH-000606,0.13590726832900002
ACH-000608,-0.053695273244599995
ACH-000614,0.146432085187
ACH-000616,0.18157139109099998
ACH-000618,0.298111822468
ACH-000619,0.059935581572000005
ACH-000620,0.12681195281899998
ACH-000621,0.13247627158199998
ACH-000622,0.0778266004235
ACH-000623,0.186516114798
ACH-000624,0.112789114964
ACH-000627,0.0777132805576
ACH-000630,0.287782805754
ACH-000632,-0.053609422012900004
ACH-000633,-0.0292546507032
ACH-000637,-0.0367257576885
ACH-000638,0.194024389966
ACH-000646,0.121218096417
ACH-000647,0.18389725693
ACH-000648,0.194056380746
ACH-000649,-0.0483785770304
ACH-000651,0.130647200581
ACH-000652,0.0143156898095
ACH-000653,0.19207380604200003
ACH-000657,0.10146965878599999
ACH-000658,0.103030258137
ACH-000661,0.277416636095
ACH-000662,-0.10938098046700001
ACH-000663,0.0349378591165
ACH-000665,0.226429101439
ACH-000671,0.065100875648
ACH-000673,0.129268322686
ACH-000676,-0.0675602995086
ACH-000677,0.102355158387
ACH-000681,0.28241265436
ACH-000682,0.209316394644
ACH-000683,0.222156443204
ACH-000684,0.159629694107
ACH-000688,-0.035054908259099994
ACH-000693,0.146488447597
ACH-000694,0.169263522092
ACH-000695,0.177805193358
ACH-000696,0.20438674520999997
ACH-000697,0.0971477790852
ACH-000699,0.249680848801
ACH-000701,0.41767032177100005
ACH-000706,0.15714433207599998
ACH-000711,0.180836009387
ACH-000713,0.100620008989
ACH-000714,0.171897350005
ACH-000718,0.347087725465
ACH-000720,-0.00660684698249
ACH-000721,0.12302302451500001
ACH-000724,0.260922651029
ACH-000725,0.102170978108
ACH-000732,-0.0897642407249
ACH-000734,0.212543848391
ACH-000735,0.0801106168023
ACH-000736,-0.0131568812369
ACH-000738,0.05727280125630001
ACH-000746,0.365490621651
ACH-000747,0.0662517203925
ACH-000748,0.20293698550900002
ACH-000753,0.21199051327
ACH-000756,-0.048986316445599996
ACH-000757,0.230537922022
ACH-000758,0.280701525405
ACH-000760,0.17507894655900003
ACH-000763,0.23097098586399997
ACH-000764,-0.0385534024903
ACH-000765,0.0817420666649
ACH-000766,0.16448714309100002
ACH-000767,0.00341501675398
ACH-000768,0.12193690862600001
ACH-000769,0.299049862341
ACH-000770,0.214793810634
ACH-000771,0.0537278245763
ACH-000773,0.22267928989799998
ACH-000776,0.177242061683
ACH-000777,0.139917163574
ACH-000778,0.281689431474
ACH-000781,0.11658501011
ACH-000782,-0.0651348028322
ACH-000783,0.0950835790232
ACH-000784,0.161359010756
ACH-000785,0.0586306475739
ACH-000787,0.29487404049000004
ACH-000788,0.10270167591499998
ACH-000791,0.170386926566
ACH-000792,0.0618149472599
ACH-000794,0.0853177973099
ACH-000796,0.116292625511
ACH-000799,0.449920633971
ACH-000800,0.190152220571
ACH-000802,0.202210915679
ACH-000804,0.183203259732
ACH-000805,0.20313113614599998
ACH-000809,0.0822187091945
ACH-000810,-0.21265240359
ACH-000811,0.146649395075
ACH-000817,0.146270417823
ACH-000819,0.110972513967
ACH-000820,-0.0482606704782
ACH-000821,0.318866152336
ACH-000822,0.0712661157658
ACH-000823,0.187620225112
ACH-000824,0.19599150535
ACH-000827,0.09644811656189999
ACH-000829,0.277931831611
ACH-000831,0.19956389295899998
ACH-000832,0.294513895585
ACH-000833,0.08075214463210001
ACH-000834,0.20049923340999998
ACH-000835,0.196801981096
ACH-000836,0.27722611544
ACH-000837,0.029445252007
ACH-000838,0.205040581105
ACH-000839,-0.055483521655800006
ACH-000840,0.130543436268
ACH-000841,0.233644571571
ACH-000843,0.224167958523
ACH-000846,0.30644352211599996
ACH-000847,0.18037362144000002
ACH-000848,0.05104398507730001
ACH-000849,0.0407499965149
ACH-000851,0.326103861433
ACH-000855,0.18218159204
ACH-000856,0.076750965723
ACH-000858,0.143533166782
ACH-000859,0.37481099303800003
ACH-000861,0.218970953126
ACH-000862,0.15606974811
ACH-000865,0.130052583257
ACH-000866,0.0972710753452
ACH-000867,0.058412693537599994
ACH-000869,0.22118050725900001
ACH-000872,0.196135476642
ACH-000873,-0.038045977490699996
ACH-000876,0.10648065455700001
ACH-000878,0.372772888489
ACH-000880,-0.0781869094504
ACH-000881,0.26793107397599997
ACH-000882,0.22910946111400002
ACH-000884,0.136483558786
ACH-000885,0.208054053713
ACH-000887,0.160618295849
ACH-000888,0.11328245997400001
ACH-000889,0.00436570895171
ACH-000890,0.161516412167
ACH-000896,0.32663910512899996
ACH-000898,0.22848767125100003
ACH-000900,0.188593318868
ACH-000901,0.123334171121
ACH-000905,0.159599900714
ACH-000906,0.252126149881
ACH-000907,0.06282019500080001
ACH-000910,0.0337856762253
ACH-000911,0.0291931562406
ACH-000912,0.0645671132516
ACH-000913,0.119905971892
ACH-000915,0.0847571376447
ACH-000916,0.08774637765460001
ACH-000917,0.2331842902
ACH-000921,0.09089144920910001
ACH-000924,0.0818396189681
ACH-000926,0.0799786124935
ACH-000928,-0.137754662762
ACH-000929,0.263083524939
ACH-000932,0.20975721678599998
ACH-000935,0.261019629417
ACH-000936,0.14282528586100002
ACH-000937,0.0299628764322
ACH-000938,0.0398509046452
ACH-000939,-0.027276912469200002
ACH-000941,0.284991601092
ACH-000943,0.228718804164
ACH-000946,0.279554513629
ACH-000947,0.0987746034379
ACH-000948,0.15569070327600001
ACH-000950,-0.0899598385001
ACH-000953,-0.19130761180999997
ACH-000957,0.11436319142899999
ACH-000958,0.184386453983
ACH-000960,0.0255200968418
ACH-000963,0.21852815886799998
ACH-000968,0.198498122239
ACH-000969,0.155087910689
ACH-000973,0.251523186766
ACH-000974,-0.0181247649458
ACH-000975,0.323832070363
ACH-000976,-0.030884220771499996
ACH-000978,-0.0064734516926
ACH-000980,0.392756649915
ACH-000984,0.052884440729599996
ACH-000986,0.10504289808700001
ACH-000988,0.155195104995
ACH-000993,-0.16784882487799999
ACH-000994,-0.054698905965300006
ACH-000996,-0.019092665555
ACH-001001,0.127367127673
ACH-001020,0.45750188239600004
ACH-001028,0.141270712349
ACH-001031,0.235141195198
ACH-001038,0.0697424335537
ACH-001048,0.08584186297219999
ACH-001050,0.044147767000000004
ACH-001053,-0.157889478402
ACH-001054,0.07411879322539999
ACH-001061,0.19177613348900002
ACH-001067,0.255453353399
ACH-001075,0.12283965371200001
ACH-001096,0.025232149409500002
ACH-001128,0.0389029044662
ACH-001134,0.280444004367
ACH-001151,0.022345200008200002
ACH-001163,0.0243313806163
ACH-001164,-0.101031641681
ACH-001173,0.08215210322119999
ACH-001183,0.27871740968000003
ACH-001184,0.252372144885
ACH-001190,0.046029625788599995
ACH-001192,0.190764096904
ACH-001193,0.11969315885500001
ACH-001196,0.347874210344
ACH-001197,0.08728285279069999
ACH-001205,0.25274585558400003
ACH-001211,0.219740375759
ACH-001212,0.0991077820043
ACH-001228,0.15330174612400002
ACH-001232,0.0552068117213
ACH-001239,0.135662667483
ACH-001274,0.275006053602
ACH-001275,0.00382946822553
ACH-001277,-0.0531096860366
ACH-001278,0.0741556839139
ACH-001280,0.190100967654
ACH-001283,0.0713126115023
ACH-001289,0.0139878212622
ACH-001295,0.109901921777
ACH-001300,0.0783021813693
ACH-001301,0.143629783855
ACH-001302,0.126547082827
ACH-001303,0.04702506127330001
ACH-001306,0.0325322370163
ACH-001318,-0.005776332431880001
ACH-001322,0.24324567578899997
ACH-001328,0.0732092575363
ACH-001332,0.258035297248
ACH-001333,0.30806360434700003
ACH-001336,0.137289395296
ACH-001340,0.0691953302867
ACH-001346,0.277383864347
ACH-001353,0.190215048862
ACH-001354,0.179726802088
ACH-001367,0.06441069189780001
ACH-001368,0.23407945035900002
ACH-001374,0.27505035464099997
ACH-001375,0.05839543565619999
ACH-001377,0.0969035921552
ACH-001380,0.12351721407199999
ACH-001391,0.328076555121
ACH-001407,0.129357244289
ACH-001408,0.0463359992308
ACH-001413,0.27951800575999997
ACH-001430,0.40324103891199997
ACH-001431,0.14003355298800002
ACH-001450,-0.0641853234191
ACH-001496,0.0966235739963
ACH-001500,0.21008023657699998
ACH-001521,0.22736262495700002
ACH-001523,0.184655938909
ACH-001532,0.12648807534700002
ACH-001536,0.139830151343
ACH-001550,0.05812813747019999
ACH-001552,0.185972445819
ACH-001554,0.0887015921717
ACH-001645,0.0352678579142
ACH-001654,0.114093687269
ACH-001715,0.076542245965
ACH-001735,0.15168555011
ACH-001736,0.132620166721
ACH-001737,0.125840004396
ACH-001740,0.369995016214
ACH-001745,0.24842030127300002
ACH-001750,0.0397477049227
