,TXN2 (25828)
ACH-000658,-0.196699717419
ACH-000661,-0.136615135663
ACH-000662,-0.271014784132
ACH-000663,-0.38000844820699997
ACH-000665,-0.428232046995
ACH-000671,-0.524387908376
ACH-000673,-0.363927328649
ACH-000676,-0.40266975559699997
ACH-000677,-0.453728166103
ACH-000681,-0.380698996635
ACH-000682,-0.359440884202
ACH-000683,-0.244225262739
ACH-000684,-0.433521970944
ACH-000688,-0.361804943421
ACH-000693,-0.57191135354
ACH-000694,-0.579752326994
ACH-000695,-0.175966504143
ACH-000696,-0.328308880904
ACH-000697,-0.505107125542
ACH-000699,-0.489410170619
ACH-000701,-0.022205495092500003
ACH-000706,-0.538672223442
ACH-000711,-0.26259958058899996
ACH-000713,-0.356554407155
ACH-000714,-0.226707988418
ACH-000718,-0.0966134723927
ACH-000720,-0.251793352689
ACH-000721,-0.241922450129
ACH-000724,-0.195286366096
ACH-000725,-0.519742846312
ACH-000732,-0.292324534905
ACH-000734,-0.35584476033
ACH-000735,-0.259923087363
ACH-000736,-0.303392481374
ACH-000738,-0.36890608230800004
ACH-000746,-0.557647638599
ACH-000747,-0.641248475828
ACH-000748,-0.265256018549
ACH-000753,-0.513703483624
ACH-000756,-0.416848835092
ACH-000757,-0.354281743381
ACH-000758,-0.174429485349
ACH-000760,-0.294387275271
ACH-000763,-0.234928181203
ACH-000764,-0.5167601138319999
ACH-000765,-0.405375014974
ACH-000766,-0.160332669936
ACH-000767,-0.388409538311
ACH-000768,-0.188882650608
ACH-000769,-0.444722693621
ACH-000770,-0.306004418101
ACH-000771,-0.517784656835
ACH-000773,-0.251572902532
ACH-000776,-0.424779136576
ACH-000777,-0.557859936766
ACH-000778,-0.32829389101399997
ACH-000781,-0.328694867928
ACH-000782,-0.357558381669
ACH-000783,-0.07935174550530001
ACH-000784,-0.380557413437
ACH-000785,-0.14042234188
ACH-000787,-0.36472625302
ACH-000788,-0.351420963061
ACH-000791,-0.384732006841
ACH-000792,-0.203460602989
ACH-000794,-0.106759053575
ACH-000796,-0.106738346457
ACH-000799,-0.432700656321
ACH-000800,-0.432635371086
ACH-000802,-0.378792797904
ACH-000804,-0.450147606937
ACH-000805,-0.58975401656
ACH-000809,-0.20735002574
ACH-000810,-0.304423604913
ACH-000811,-0.308513768049
ACH-000817,-0.328108195943
ACH-000819,-0.140660027872
ACH-000820,-0.713502362116
ACH-000821,-0.318042005009
ACH-000822,-0.168613731128
ACH-000823,-0.497492035371
ACH-000824,-0.15530331092
ACH-000827,-0.16394623874800002
ACH-000829,-0.20574067318199998
ACH-000831,-0.630070148414
ACH-000832,-0.39796015249300004
ACH-000833,-0.427498762861
ACH-000834,-0.259146725188
ACH-000835,-0.49316283948999995
ACH-000836,-0.263435487315
ACH-000837,-0.31274617935800003
ACH-000838,-0.06492253782549999
ACH-000839,-0.507439318689
ACH-000840,-0.173389454901
ACH-000841,-0.233929391904
ACH-000843,-0.463034055323
ACH-000846,-0.251113748531
ACH-000847,-0.38399968786
ACH-000848,-0.483634411028
ACH-000849,-0.571033587253
ACH-000851,-0.333859831734
ACH-000855,-0.626180185504
ACH-000856,-0.724404835395
ACH-000858,-0.607613005352
ACH-000859,-0.697005928339
ACH-000861,-0.102625773129
ACH-000862,-0.280813761071
ACH-000865,-0.329117537613
ACH-000866,-0.28453685512
ACH-000867,-0.18321136293600002
ACH-000869,-0.473648519071
ACH-000872,-0.24598682299000002
ACH-000873,-0.35310580329400004
ACH-000876,-0.346776844404
ACH-000878,-0.392647817436
ACH-000880,-0.196784367744
ACH-000881,-0.280363978971
ACH-000882,-0.251268948211
ACH-000884,-0.288590358732
ACH-000885,-0.426459834746
ACH-000887,-0.354444330637
ACH-000888,-0.30308760995
ACH-000889,-0.269448924707
ACH-000890,-0.576229177732
ACH-000896,-0.288826248256
ACH-000898,-0.415674437879
ACH-000900,-0.530313423952
ACH-000901,-0.297108205016
ACH-000905,-0.128578242325
ACH-000906,-0.37677595775399997
ACH-000907,-0.16960888960200002
ACH-000910,-0.25773814169500003
ACH-000911,-0.44612468145000006
ACH-000912,-0.495949145025
ACH-000913,-0.34448695770000004
ACH-000915,-0.307915177222
ACH-000916,-0.515592512224
ACH-000917,-0.351917849449
ACH-000921,-0.212708488633
ACH-000924,-0.512356138357
ACH-000926,-0.43902881579999997
ACH-000928,-0.18716257793
ACH-000929,-0.0672231788041
ACH-000932,-0.198140536996
ACH-000935,-0.234148877554
ACH-000936,-0.41719110414899996
ACH-000937,-0.247463707614
ACH-000938,-0.36447773877899997
ACH-000939,-0.674842918699
ACH-000941,-0.177650863775
ACH-000943,-0.628246508072
ACH-000946,-0.231365792457
ACH-000947,-0.395199999754
ACH-000948,-0.31630645974800004
ACH-000950,-0.605543080458
ACH-000953,-0.373747016329
ACH-000957,-0.383202130367
ACH-000958,-0.346942940829
ACH-000960,-0.223956769272
ACH-000963,-0.43677822841700004
ACH-000968,-0.452868859768
ACH-000969,-0.247975483497
ACH-000973,-0.241347231077
ACH-000974,-0.356677753566
ACH-000975,-0.412724804961
ACH-000976,-0.258196369686
ACH-000978,-0.0645598981319
ACH-000980,-0.153881846468
ACH-000984,-0.200267002246
ACH-000986,-0.448105347886
ACH-000988,-0.41163743870999997
ACH-000993,-0.187177749276
ACH-000994,-0.628509444601
ACH-000996,-0.5098799040559999
ACH-001001,-0.369920901392
ACH-001020,-0.640510791803
ACH-001028,-0.31281844644
ACH-001031,-0.452331688063
ACH-001038,-0.354904912794
ACH-001048,-0.425168054132
ACH-001050,-0.0787845963187
ACH-001053,-0.309551869366
ACH-001054,-0.321825517459
ACH-001061,-0.546056614686
ACH-001067,-0.28969548073
ACH-001075,-0.566248698421
ACH-001096,-0.382762473311
ACH-001128,0.15091155409
ACH-001134,-0.225881856399
ACH-001151,-0.13146533064000002
ACH-001163,-0.604232630947
ACH-001164,0.0417383223905
ACH-001173,-0.22715227367899998
ACH-001183,-0.17966248967
ACH-001184,-0.32526878753800004
ACH-001190,-0.30323287837699997
ACH-001192,-0.49776498252499995
ACH-001193,-0.285568197414
ACH-001196,-0.399634421489
ACH-001197,-0.61162002375
ACH-001205,-0.35329632326
ACH-001211,-0.36013544693099997
ACH-001212,-0.20093597733100002
ACH-001228,-0.230161383853
ACH-001232,-0.4893462653399999
ACH-001239,-0.274872257748
ACH-001274,-0.301301384212
ACH-001275,-0.510151563984
ACH-001277,-0.559420466024
ACH-001278,-0.39972421285099996
ACH-001280,-0.639890939502
ACH-001283,-0.382042258315
ACH-001289,0.12893628009400002
ACH-001295,-0.14357740660999999
ACH-001300,-0.33012971845100003
ACH-001301,-0.155414878971
ACH-001302,-0.391938827967
ACH-001303,-0.22892736079700002
ACH-001306,-0.362738533715
ACH-001318,-0.60845405632
ACH-001322,-0.639122838517
ACH-001328,-0.259872094868
ACH-001332,-0.64463004872
ACH-001333,-0.289523929368
ACH-001336,-0.532541215025
ACH-001340,-0.09714747997649999
ACH-001346,-0.600472114551
ACH-001353,-0.22790544650400002
ACH-001354,-0.18356119430799997
ACH-001367,-0.731957903418
ACH-001368,-0.380629507508
ACH-001374,0.0045492994108900005
ACH-001375,-0.32368959731400004
ACH-001377,-0.212737758897
ACH-001380,-0.264332225481
ACH-001391,-0.28905996855099997
ACH-001407,-0.401372868221
ACH-001408,-0.227557373196
ACH-001413,-0.38762235510700005
ACH-001430,-0.34588371879
ACH-001431,-0.331918272583
ACH-001450,-0.5869326582959999
ACH-001496,-0.38221025140299997
ACH-001500,-0.491183695629
ACH-001521,0.0836256766233
ACH-001523,-0.684600347325
ACH-001532,-0.192825476041
ACH-001536,-0.221995827622
ACH-001550,-0.5170631227170001
ACH-001552,-0.36509741925300004
ACH-001554,-0.423961029235
ACH-001645,-0.374823188863
ACH-001654,-0.378718310221
ACH-001715,-0.702292652325
ACH-001735,-0.17063970703899997
ACH-001736,-0.453542755048
ACH-001737,0.221796903873
ACH-001740,-0.283671711696
ACH-001745,-0.21824653743
ACH-001750,-0.37172478107100004
ACH-001765,-0.429729523039
ACH-001956,-0.154704301091
ACH-001957,-0.248404702744
