,SLC35G2 (80723)
ACH-000004,0.026973626102400002
ACH-000007,0.293132209932
ACH-000009,0.17726065222399998
ACH-000011,0.173977770856
ACH-000012,0.190670313664
ACH-000013,0.280408030069
ACH-000014,-0.0326845841194
ACH-000015,0.153503886875
ACH-000017,0.16025970852399998
ACH-000018,0.034121441279099995
ACH-000019,0.22971909257800002
ACH-000021,0.232026189888
ACH-000022,0.34147301996
ACH-000025,0.191775735015
ACH-000028,0.205776058594
ACH-000030,0.20800666349599997
ACH-000035,0.187265704563
ACH-000036,0.16790415384799998
ACH-000037,0.35099242759599997
ACH-000039,0.21179747173900002
ACH-000040,-0.103903810983
ACH-000041,0.156749246516
ACH-000042,0.14961395243
ACH-000045,0.271321963955
ACH-000047,0.26639235286999996
ACH-000052,0.159513554534
ACH-000053,0.247276640718
ACH-000054,0.18157172877099997
ACH-000055,0.219505799967
ACH-000060,0.149831316941
ACH-000067,0.258913461683
ACH-000070,0.239331629414
ACH-000075,0.12214240611600001
ACH-000078,0.329562382478
ACH-000082,0.270812642223
ACH-000085,-0.128543696294
ACH-000086,0.219111455372
ACH-000087,0.197510210368
ACH-000092,0.121979312974
ACH-000095,0.0976331028077
ACH-000097,0.140828322892
ACH-000098,0.1474729429
ACH-000099,0.218209428076
ACH-000108,0.177291428261
ACH-000113,0.0139747267628
ACH-000115,0.283117941679
ACH-000116,0.264061835357
ACH-000118,0.215609234375
ACH-000120,0.27442728254500004
ACH-000123,0.209841949263
ACH-000127,0.06593533202259999
ACH-000128,0.0409090624007
ACH-000132,0.41570374865500004
ACH-000133,0.109003599152
ACH-000137,0.20366454307100001
ACH-000138,-0.029925565077299997
ACH-000142,0.330321609248
ACH-000143,0.170770924848
ACH-000146,0.257550219119
ACH-000148,0.28824137489
ACH-000150,0.404129771927
ACH-000152,0.262346413077
ACH-000153,0.138901968728
ACH-000159,0.15102803681500002
ACH-000160,0.08169128009160001
ACH-000163,0.142299993431
ACH-000167,0.181642347447
ACH-000168,0.0927522365816
ACH-000169,0.33078491659000003
ACH-000178,0.32618968158399997
ACH-000182,0.193334543516
ACH-000183,0.0750362054908
ACH-000188,0.25263349942200003
ACH-000189,0.371168582154
ACH-000190,0.12857593386
ACH-000198,0.20948849752999998
ACH-000204,0.299991294028
ACH-000206,0.203836748236
ACH-000207,0.278269782317
ACH-000211,0.0781047374577
ACH-000215,0.267224908942
ACH-000221,0.182555665048
ACH-000222,0.511794637971
ACH-000223,0.168252545425
