,INPP1 (3628)
ACH-000004,0.102671777371
ACH-000007,-0.137681258562
ACH-000009,-0.100316624276
ACH-000011,0.18985575936500002
ACH-000012,0.0726254466122
ACH-000013,0.158935358883
ACH-000014,0.0350651509881
ACH-000015,0.07441452724
ACH-000017,0.0485850945845
ACH-000018,-0.0261585007744
ACH-000019,0.13480849269
ACH-000021,0.029348277031900002
ACH-000022,-0.09040420578269999
ACH-000025,0.0818040506752
ACH-000028,0.0695519931314
ACH-000030,0.06495722351149999
ACH-000035,0.18992954065
ACH-000036,0.0764884888465
ACH-000037,-0.0322499899565
ACH-000039,-0.236285037167
ACH-000040,-0.164253238612
ACH-000041,0.158472210354
ACH-000042,-0.049338589802199996
ACH-000045,0.300324362274
ACH-000047,0.133593405925
ACH-000052,-0.0128452790469
ACH-000053,0.08781580386
ACH-000054,0.0144036825498
ACH-000055,0.20078529283399998
ACH-000060,0.0894853779025
ACH-000067,0.0158058965958
ACH-000070,0.09867055620339998
ACH-000075,-0.0333017842315
ACH-000078,0.179185047775
ACH-000082,0.170302549024
ACH-000085,0.121059973629
ACH-000086,0.0674334066313
ACH-000087,-0.193357635616
ACH-000092,0.0999866351914
ACH-000095,0.10324651179
ACH-000097,0.034185276391
ACH-000098,0.145622502435
ACH-000099,0.09505312368930001
ACH-000108,0.040244510125899996
ACH-000113,0.100796855056
ACH-000115,0.19115870498100002
ACH-000116,0.10430593248600001
ACH-000118,-0.095595919297
ACH-000120,-0.26660231951200003
ACH-000123,0.16154852031
ACH-000127,0.152606945143
ACH-000128,0.12153148375999999
ACH-000132,0.0456087534333
ACH-000133,-0.029186698229099996
ACH-000137,0.061754424278
ACH-000138,-0.08981309797010001
ACH-000142,0.17512825313900002
ACH-000143,0.09297229899869999
ACH-000146,0.09962815020160001
ACH-000148,0.147638947671
ACH-000150,0.21008347316
ACH-000152,0.0161597007418
ACH-000153,-0.236199464009
ACH-000159,0.0649534554479
ACH-000160,-0.046979883936
ACH-000163,0.07535028531349999
ACH-000167,0.201333892781
ACH-000168,0.0854397830962
ACH-000169,0.00249159480486
ACH-000178,0.011467191791499999
ACH-000182,0.0574261932424
ACH-000183,0.0543961770215
ACH-000188,0.232996043803
ACH-000189,0.00987559189182
ACH-000190,-0.225679599437
ACH-000198,0.0334538429745
ACH-000204,0.026794368816400002
ACH-000206,0.009908741966139998
ACH-000207,0.38751109539300005
ACH-000211,-0.0101797589918
ACH-000215,0.151146009422
ACH-000221,0.0326280094235
ACH-000222,-0.166869388619
ACH-000223,-0.219844562225
ACH-000226,-0.05171694939569999
ACH-000227,0.032848986651300004
ACH-000228,0.0794291943058
ACH-000231,0.035570217811
ACH-000232,0.04444710024950001
ACH-000233,0.0977245184527
ACH-000234,0.0345744656518
ACH-000235,0.05748626331019999
ACH-000237,-0.058891526373800004
ACH-000238,-0.178760413224
ACH-000243,-0.020781095535599998
ACH-000244,-0.000375136603334
ACH-000246,-0.0352883181186
ACH-000248,-0.128443980055
ACH-000250,0.0396359416983
ACH-000251,0.19027536589699998
ACH-000253,0.187264133998
ACH-000255,0.040871673200099996
ACH-000256,0.0120042113381
ACH-000257,0.10214093138599999
ACH-000258,-0.16887844852699999
ACH-000259,0.172404111761
ACH-000260,-0.0920764812487
ACH-000261,0.160163236127
ACH-000262,0.123070640022
ACH-000263,0.37144505742399997
ACH-000264,0.114213333354
ACH-000265,-0.038161103510199995
ACH-000266,0.014477990253099999
ACH-000272,-0.0152688264875
ACH-000273,0.0814629909711
ACH-000274,0.0387099727239
ACH-000277,0.109953270088
ACH-000278,-0.00285998642992
ACH-000279,0.0261946179152
ACH-000280,0.13511008155200002
ACH-000281,-0.0856603150802
ACH-000288,-0.036456907602199995
ACH-000291,0.059636399674300004
ACH-000293,0.0675504122645
ACH-000294,0.0511134998623
ACH-000295,-0.194173126473
ACH-000296,-0.009654831335709999
ACH-000302,0.226225693803
ACH-000304,0.283159036584
ACH-000307,-0.0318116416008
ACH-000308,0.023785861218599998
ACH-000310,0.07186301311599999
ACH-000311,-0.0488557262811
ACH-000312,0.023344881689400004
ACH-000315,-0.206453909835
ACH-000316,-0.00578251670089
ACH-000317,-0.023348144925
ACH-000318,0.241067925572
ACH-000319,0.0876323026244
ACH-000320,0.0109650219841
ACH-000322,-0.0678380041078
ACH-000323,0.10317270773600001
ACH-000324,-0.0319222609819
ACH-000329,-0.0169421330843
ACH-000330,0.0829440249725
ACH-000331,-0.011614825311700001
ACH-000332,0.00622890185022
ACH-000334,-0.0108124004854
ACH-000335,0.255405740353
ACH-000336,0.059518636753900005
ACH-000337,0.09843900173289999
ACH-000339,0.0645637141816
ACH-000341,0.036908848280599996
ACH-000348,0.06649058810610001
ACH-000350,0.00999073658507
ACH-000352,0.0307127783256
ACH-000356,0.07900656686219999
ACH-000361,0.0340148694861
ACH-000362,0.007965107551319999
ACH-000363,-0.0479394496009
ACH-000364,-0.100235548129
ACH-000365,-0.0269091417671
ACH-000366,0.0773591733035
ACH-000368,0.187302784406
ACH-000374,0.0304606835353
ACH-000375,-0.12563686951
ACH-000376,0.0356041958115
ACH-000381,-0.0468207451717
ACH-000383,0.04721075786040001
ACH-000387,-0.12980792373199998
ACH-000389,0.012656861781799998
ACH-000390,-0.0331150931169
ACH-000393,-0.238993355563
ACH-000395,-0.00591160683249
ACH-000397,0.150314141178
ACH-000401,-0.0767728052362
ACH-000402,0.38159286393200004
ACH-000403,0.0039254498538000004
ACH-000404,-0.162196495002
ACH-000406,-0.104198883589
ACH-000407,0.000224951074257
ACH-000408,0.282682478789
ACH-000410,0.053024955218000006
ACH-000411,0.0995490751416
ACH-000414,0.019257126968799998
ACH-000415,-0.0591792733706
ACH-000416,0.017452010793
ACH-000420,0.017070237272299997
ACH-000421,0.04899227308569999
ACH-000424,-0.121482340477
ACH-000425,0.0331027349702
ACH-000426,-0.29570530776099996
ACH-000427,0.133466755207
ACH-000433,0.138612219387
ACH-000436,0.022926815153799997
ACH-000444,0.0689501973246
ACH-000445,-0.0167660332117
ACH-000448,0.129142497823
ACH-000450,0.11314937572999999
ACH-000452,0.0696916032072
ACH-000454,0.068222651413
ACH-000458,0.0521425753833
ACH-000459,0.203507412553
ACH-000460,0.121744445036
ACH-000461,0.176326613472
ACH-000463,-0.113121824454
ACH-000464,0.14323508739
ACH-000466,0.0668149189553
ACH-000467,0.218320706981
ACH-000468,0.000390631831561
ACH-000469,0.081708592152
ACH-000470,-0.044201179964
ACH-000471,0.0829226428661
ACH-000472,0.126706798132
ACH-000473,0.162639145682
ACH-000475,0.011951374417399999
ACH-000476,0.156851179042
ACH-000477,0.312688412119
ACH-000480,0.0197670342823
ACH-000481,-0.048284525809
ACH-000483,0.177929436224
ACH-000484,0.123082032475
ACH-000485,0.0378654552278
ACH-000486,0.12999453345200002
ACH-000487,-0.0403854149149
ACH-000488,0.0777266696803
ACH-000490,0.13598926701199998
ACH-000491,0.09444906615839999
ACH-000495,-0.00191414872799
ACH-000496,-0.104189366192
ACH-000499,-0.043317691672900005
ACH-000500,-0.159990188895
ACH-000502,0.112549922619
ACH-000503,-0.102034819735
ACH-000505,0.135791305508
ACH-000507,0.168683137481
ACH-000510,0.160870973333
ACH-000511,-0.0175859578637
ACH-000512,-0.282533357129
ACH-000516,-0.0827712574475
ACH-000517,0.1459360926
ACH-000518,0.181857762411
ACH-000520,0.051116705828
ACH-000521,0.00991646425902
ACH-000522,0.0687564953379
ACH-000524,0.12817612798800002
ACH-000527,0.139558526644
ACH-000528,0.059846233413199994
ACH-000537,0.14414171206499998
ACH-000541,-0.11574264144200001
ACH-000542,0.0572125427695
ACH-000544,0.06055278670440001
ACH-000545,0.114395993385
ACH-000547,0.07764113004930001
ACH-000548,-0.066870523426
ACH-000549,-0.0150707403419
ACH-000550,-0.10080006658500001
ACH-000552,0.031341121397
