,TTC24 (164118)
ACH-000004,-0.183141353341
ACH-000007,-0.286806471602
ACH-000009,-0.439252848057
ACH-000011,-0.13619703207999997
ACH-000012,-0.221805542377
ACH-000013,-0.188114146139
ACH-000014,-0.06262938759459999
ACH-000015,-0.159747474893
ACH-000017,-0.103472117997
ACH-000018,-0.200928478191
ACH-000019,-0.190791698292
ACH-000021,-0.300845693319
ACH-000022,-0.156653434365
ACH-000025,-0.41270231896799997
ACH-000028,-0.21060922757199999
ACH-000030,-0.157158586923
ACH-000035,-0.317357986121
ACH-000036,-0.237819401983
ACH-000037,0.07363764346639999
ACH-000039,-0.008807051537280002
ACH-000040,-0.0760545401324
ACH-000041,0.058771438843800004
ACH-000042,-0.0802035706683
ACH-000045,-0.155280521041
ACH-000047,-0.23399236045699998
ACH-000052,0.00652163867006
ACH-000053,-0.0554444802271
ACH-000054,-0.161863389926
ACH-000055,-0.131102383969
ACH-000060,-0.209346214393
ACH-000067,0.010481185042799998
ACH-000070,0.08064366372889999
ACH-000075,-0.275607898335
ACH-000078,-0.13989977341499998
ACH-000082,-0.116652534506
ACH-000085,-0.20868008700399998
ACH-000086,-0.46844167812299997
ACH-000087,-0.154368820327
ACH-000092,-0.24805066256900002
ACH-000095,-0.13000702715
ACH-000097,-0.227959425869
ACH-000098,-0.242412148185
ACH-000099,0.039774675365800004
ACH-000108,-0.257538248656
ACH-000113,-0.209756742671
ACH-000115,-0.10597963308700001
ACH-000116,-0.188140503794
ACH-000118,-0.196772296675
ACH-000120,-0.0875862893201
ACH-000123,-0.221636570539
ACH-000127,-0.13516350613
ACH-000128,-0.191009197564
ACH-000132,-0.0660810783702
ACH-000133,-0.16018444653
ACH-000137,-0.23190292078400002
ACH-000138,-0.24877988699499998
ACH-000142,-0.179871598279
ACH-000143,-0.238087930454
ACH-000146,-0.144800109043
ACH-000148,-0.250838575135
ACH-000150,-0.187655176814
ACH-000152,0.0028225493167100004
ACH-000153,-0.0213674185465
ACH-000159,-0.0448198695051
ACH-000160,-0.11120404448799999
ACH-000163,-0.253203167623
ACH-000167,-0.160288805961
ACH-000168,0.030317599679700002
ACH-000169,-0.123999042927
ACH-000178,-0.026216697311400004
ACH-000182,-0.0995333454187
ACH-000183,-0.0736406341323
ACH-000188,-0.10280868126599998
ACH-000189,-0.21763143485
ACH-000190,-0.06511973992390001
ACH-000198,-0.12489005514799999
ACH-000204,-0.21863149172
ACH-000206,0.20647112589299998
ACH-000207,-0.133763932304
ACH-000211,-0.07254246061410001
ACH-000215,-0.16001110511
ACH-000221,-0.22134657985999998
ACH-000222,-0.421542260013
ACH-000223,-0.13122765693299998
ACH-000226,-0.10205716149
ACH-000227,-0.0011780969111400003
ACH-000228,-0.244113736722
ACH-000231,-0.107418988265
ACH-000232,-0.169512246024
ACH-000233,0.00184168686369
ACH-000234,-0.115291485946
ACH-000235,-0.33143112129700003
ACH-000237,0.014672461765700001
ACH-000238,0.0523822327315
ACH-000243,-0.27940189893100004
ACH-000244,-0.195021401012
ACH-000246,-0.254288867933
ACH-000248,-0.0473378739274
ACH-000250,-0.185032265757
ACH-000251,-0.18472872701600002
ACH-000253,-0.07549653478400001
ACH-000255,-0.167379043927
ACH-000256,-0.338263568446
ACH-000257,0.11354259637900001
ACH-000258,-0.196598662479
ACH-000259,-0.23910664504299997
ACH-000260,-0.18655860378
ACH-000261,-0.169339915581
ACH-000262,0.108328453831
ACH-000263,-0.0300660223405
ACH-000264,-0.22132182933699998
ACH-000265,-0.315098749377
ACH-000266,-0.244599355838
ACH-000272,-0.22477754292100002
ACH-000273,-0.140902898785
ACH-000274,0.09012587270960001
ACH-000277,0.028138431678299998
ACH-000278,-0.162063848804
ACH-000279,-0.00254209459031
ACH-000280,-0.36909815751
ACH-000281,-0.30475563931099997
ACH-000288,-0.365666907135
ACH-000291,-0.116445515736
ACH-000293,-0.195649213675
ACH-000294,-0.21614430818000005
ACH-000295,-0.28756761360399996
ACH-000296,0.00600130750879
ACH-000302,-0.127822305559
ACH-000304,-0.135437077731
ACH-000307,-0.23039813388799998
ACH-000308,-0.165438741777
ACH-000310,-0.0951694447051
ACH-000311,-0.44082963462499997
ACH-000312,-0.17211171905900002
ACH-000315,0.05784558139669999
ACH-000316,-0.18400781211
