,PODNL1 (79883)
ACH-000004,-0.0234747802306
ACH-000007,0.0161319595116
ACH-000009,0.131260833448
ACH-000011,0.0701586878047
ACH-000012,-0.152767660029
ACH-000013,-0.258946491589
ACH-000014,-0.0743390889271
ACH-000015,-0.115071580719
ACH-000017,-0.0610992455635
ACH-000018,-0.314855660532
ACH-000019,-0.397121416523
ACH-000021,-0.159980911309
ACH-000022,-0.271968086028
ACH-000025,-0.115181372643
ACH-000028,-0.350742649256
ACH-000030,0.00205294274503
ACH-000035,-0.18410004635000002
ACH-000036,-0.10008677573699999
ACH-000037,0.006186547076720001
ACH-000039,0.0111126890494
ACH-000040,-0.204926229714
ACH-000041,-0.123994424333
ACH-000042,-0.0676877021857
ACH-000045,-0.09365108554910001
ACH-000047,-0.256112055211
ACH-000052,-0.047766184872599995
ACH-000053,0.000589277271154
ACH-000054,-0.10160929639499999
ACH-000055,0.0275556654468
ACH-000060,-0.0696245547268
ACH-000067,-0.116196692854
ACH-000070,-0.12529552533500002
ACH-000075,-0.0547187348019
ACH-000078,0.18898126945500002
ACH-000082,-0.013593279704200002
ACH-000085,0.013270361796899999
ACH-000086,-0.147902563443
ACH-000087,-0.357140290096
ACH-000092,-0.0337087361986
ACH-000095,-0.008896683178590001
ACH-000097,-0.00437380296836
ACH-000098,-0.246617176422
ACH-000099,0.070662446299
ACH-000108,0.006026013656319999
ACH-000113,-0.057911195257900006
ACH-000115,-0.455104664695
ACH-000116,-0.37380875299099997
ACH-000118,-0.18026466012200001
ACH-000120,0.00398990151039
ACH-000123,-0.0508426420545
ACH-000127,-0.218533600269
ACH-000128,0.027622520323200003
ACH-000132,-0.19924000597
ACH-000133,0.0498336737215
ACH-000137,0.000258533737559
ACH-000138,-0.10983479392899999
ACH-000142,-0.08565350448660002
ACH-000143,-0.264059697243
ACH-000146,-0.158240503834
ACH-000148,-0.026087297233700003
ACH-000150,-0.101772531621
ACH-000152,-0.047425180136
ACH-000153,0.38738934554899995
ACH-000159,-0.0652416954911
ACH-000160,-0.105775911887
ACH-000163,-0.439583080194
ACH-000167,-0.304109362141
ACH-000168,0.09069626298979999
ACH-000169,-0.18387555165999997
ACH-000178,0.0365626621805
ACH-000182,-0.055849424607800006
ACH-000183,-0.117170564571
ACH-000188,-0.23957504940699997
ACH-000189,-0.172391608251
ACH-000190,-0.10851942994899999
ACH-000198,0.0220316752506
ACH-000204,-0.05747343984130001
ACH-000206,-0.20364341390299998
ACH-000207,-0.167277346102
ACH-000211,0.0162212721645
ACH-000215,-0.18701156241099998
ACH-000221,0.06641254502050001
ACH-000222,-0.08007504677569999
ACH-000223,-0.242163841439
ACH-000226,-0.162932943522
ACH-000227,-0.129750864568
ACH-000228,-0.228655970466
ACH-000231,-0.06777908761990001
ACH-000232,0.0139957727893
ACH-000233,-0.211147488189
ACH-000234,-0.265928708336
ACH-000235,-0.0353729155502
ACH-000237,-0.0866017954112
ACH-000238,0.169491648415
ACH-000243,-0.0876009625803
ACH-000244,-0.212735331182
ACH-000246,-0.100924032086
ACH-000248,-0.162795049261
ACH-000250,-0.0992954821825
ACH-000251,-0.184443533722
ACH-000253,-0.18727557668699998
ACH-000255,-0.140478466072
ACH-000256,0.370338500628
ACH-000257,-0.190205310648
ACH-000258,0.217744582421
ACH-000259,-0.0491833141498
ACH-000260,-0.0934517914096
ACH-000261,-0.0642737352568
ACH-000262,0.014402054457300001
ACH-000263,-0.23967908226999998
ACH-000264,0.088164130753
ACH-000265,0.0201517528948
ACH-000266,-0.0117008395725
ACH-000272,-0.135492257984
ACH-000273,0.0384547788397
ACH-000274,-0.0596193014301
ACH-000277,0.0999911627281
ACH-000278,-0.261661094849
ACH-000279,-0.00142151809931
ACH-000280,-0.12209788397
ACH-000281,-0.0770975530816
ACH-000288,-0.0765665198878
ACH-000291,-0.22908358209600002
ACH-000293,-0.207114036639
ACH-000294,-0.107282991765
ACH-000295,-0.106721736104
ACH-000296,-0.0651699096232
ACH-000302,-0.244167578659
ACH-000304,0.316179038589
ACH-000307,-0.06549597327460001
ACH-000308,-0.112345737218
ACH-000310,0.151682042997
ACH-000311,0.19062989690200002
ACH-000312,-0.04107437961469999
ACH-000315,-0.059858078459400006
ACH-000316,0.15816631723400001
ACH-000317,-0.156206335013
ACH-000318,-0.319103611455
ACH-000319,-0.153158504188
ACH-000320,0.08940361371239999
ACH-000322,-0.214907081977
ACH-000323,0.0214114642123
ACH-000324,-0.0209944978855
ACH-000329,0.008320484780189999
ACH-000330,0.0531288260752
ACH-000331,-0.18622924347800002
ACH-000332,-0.0880298345218
ACH-000334,0.0329809700614
ACH-000335,-0.193671162057
ACH-000336,-0.20198843917
ACH-000337,-0.195304683167
ACH-000339,-0.0970917093554
ACH-000341,-0.38384589326800006
ACH-000348,-0.144405716451
ACH-000350,-0.00046744227129900007
ACH-000352,-0.0430946036328
ACH-000356,-0.23951467378600003
ACH-000361,-0.0364201001204
ACH-000362,0.144659423333
ACH-000363,-0.229733023869
ACH-000364,-0.21357603823399998
ACH-000365,0.0280238672858
ACH-000366,-0.15184823153899998
ACH-000368,-0.405758779733
ACH-000374,-0.159330897434
ACH-000375,0.028088082353599997
ACH-000376,0.0281979651028
ACH-000381,-0.21625881175500003
ACH-000383,-0.0184766184438
ACH-000387,-0.11663680525100001
ACH-000389,-0.32301058842700003
ACH-000390,-0.183722015884
ACH-000393,-0.0898645014978
ACH-000395,-0.008893683270299999
ACH-000397,0.0929571297174
ACH-000401,0.10386607539899999
ACH-000402,-0.41926407948100003
ACH-000403,-0.017351252687400003
ACH-000404,-0.108902804539
ACH-000406,0.034624838861
ACH-000407,-0.157051957669
ACH-000408,0.106417888093
ACH-000410,0.0171413571494
ACH-000411,-0.0160496466705
ACH-000414,0.07540866647580001
ACH-000415,-0.14692185048800002
ACH-000416,-0.23844833099399998
ACH-000420,-0.047045202937
ACH-000421,-0.15418856566199998
ACH-000424,-0.0984865890597
ACH-000425,-0.160766250056
ACH-000426,-0.061490167965900004
ACH-000427,-0.0124989448604
ACH-000433,-0.21139544690099998
ACH-000436,-0.0386278325161
ACH-000444,-0.206944962125
ACH-000445,-0.35189933231700005
ACH-000448,0.0017290331616800002
ACH-000450,-0.227520504711
ACH-000452,-0.166365089457
ACH-000454,-0.460797878393
ACH-000458,-0.108067116324
ACH-000459,-0.343430544349
ACH-000460,-0.0868879850172
ACH-000461,-0.107850450032
ACH-000463,0.184167898288
ACH-000464,-0.125123286886
ACH-000466,-0.147335635118
ACH-000467,-0.0010896231530599999
ACH-000468,0.0904672279803
ACH-000469,-0.102688167645
ACH-000470,-0.141550622674
ACH-000471,-0.13656106766599999
ACH-000472,-0.193947534549
ACH-000473,0.115285552818
ACH-000475,-0.15817876480499998
ACH-000476,-0.0665084998488
ACH-000477,0.016159607179000002
ACH-000480,-0.327833712562
ACH-000481,-0.144603932145
ACH-000483,-0.283737784936
ACH-000484,-0.0435117943387
ACH-000485,-0.143419943242
ACH-000486,0.0258503274889
ACH-000487,-0.18489003447799998
ACH-000488,-0.271107018424
ACH-000490,-0.10603801600099999
ACH-000491,0.139866293751
ACH-000495,-0.0511301834829
ACH-000496,0.143517464274
ACH-000499,-0.119240435128
ACH-000500,0.271753539844
ACH-000502,-0.0574267918228
ACH-000503,-0.0162463304413
ACH-000505,-0.271158658183
ACH-000507,-0.119121431129
ACH-000510,-0.039119468210199994
ACH-000511,0.0798834112182
ACH-000512,-0.125996339095
ACH-000516,-0.136267899108
ACH-000517,-0.0634332269086
ACH-000518,-0.0387772200016
ACH-000520,-0.271531990893
ACH-000521,0.236431597748
ACH-000522,-0.367194918732
ACH-000524,-0.035914102405199995
ACH-000527,-0.142178840872
ACH-000528,-0.11847763387299999
ACH-000537,0.08794435255280002
ACH-000541,-0.406725455825
ACH-000542,-0.08944858419539999
ACH-000544,-0.127487211174
ACH-000545,-0.483028121467
ACH-000547,-0.0875003536692
ACH-000548,0.105627385406
ACH-000549,-0.181771683332
ACH-000550,0.0997221821687
ACH-000552,-0.19097348367800002
ACH-000556,-0.33724337912
ACH-000557,0.00393310648601
ACH-000570,-0.0891288592524
ACH-000571,-0.0569209438812
ACH-000573,-0.0633315691112
ACH-000576,0.07835115114760001
ACH-000580,-0.058876050951100004
ACH-000584,-0.130836367364
ACH-000585,-0.26025077941
ACH-000588,0.0093578166783
ACH-000589,-0.0879194116821
ACH-000591,-0.170784095434
ACH-000593,-0.113002360682
ACH-000600,-0.024592993757199998
ACH-000601,-0.090946557931
ACH-000604,-0.107359479901
ACH-000605,-0.252523371934
ACH-000606,-0.148260669431
ACH-000608,0.064269450701
ACH-000614,-0.39571332313100005
ACH-000616,0.085253813618
ACH-000618,-0.198569202799
ACH-000619,-0.018248272612599998
ACH-000620,-0.09588392984650002
ACH-000621,-0.204492805894
ACH-000622,0.10145314363399999
ACH-000623,-0.0546435549486
ACH-000624,-0.0373105893352
ACH-000627,0.0647849957417
ACH-000630,-0.116467456971
ACH-000632,-0.142616552069
ACH-000633,-0.0044000701621199996
ACH-000637,-0.30512494862100004
ACH-000638,-0.035462978611800006
ACH-000646,-0.336956331906
ACH-000647,0.00791942066096
ACH-000648,0.191238047498
ACH-000649,-0.08785555083110001
ACH-000651,-0.0567626278931
ACH-000652,-0.19368872434599999
ACH-000653,-0.11434918303099999
ACH-000657,-0.061381430746400005
ACH-000658,-0.16481106062
ACH-000661,-0.160427792073
ACH-000662,-0.08512037100310002
ACH-000663,0.0237519964573
ACH-000665,-0.180730512428
ACH-000671,0.017946113340200003
ACH-000673,-0.07912461335519999
ACH-000676,-0.187526351795
ACH-000677,0.0678554420149
ACH-000681,-0.122270121899
ACH-000682,-0.319268172955
ACH-000683,-0.168198503986
ACH-000684,-0.11632410967800001
ACH-000688,0.012813320069899999
ACH-000693,-0.25159687927900004
ACH-000694,-0.0821722072321
ACH-000695,-0.543673729174
ACH-000696,-0.113141593038
ACH-000697,-0.0423190832864
ACH-000699,-0.172256966003
ACH-000701,-0.0699815090356
ACH-000706,-0.11480553214500001
ACH-000711,-0.177714808434
ACH-000713,-0.116822320252
ACH-000714,0.0474307473549
ACH-000718,0.043187554383199996
ACH-000720,-0.140868107896
ACH-000721,-0.19483862625700002
ACH-000724,-0.40225449135200003
ACH-000725,-0.24654560429900002
ACH-000732,-0.238652996356
ACH-000734,-0.05878431684759999
ACH-000735,-0.010803786927700001
ACH-000736,-0.105064615791
ACH-000738,-0.07601884788539999
ACH-000746,-0.0877895360537
ACH-000747,-0.12620113619999998
ACH-000748,0.0159716843254
ACH-000753,-0.0432341549489
ACH-000756,-0.19126760657699998
ACH-000757,0.23963498110599998
ACH-000758,-0.19398845851500002
ACH-000760,-0.0308440978874
ACH-000763,-0.0379084359039
ACH-000764,0.31898972386999996
ACH-000765,-0.133849427055
ACH-000766,-0.05582182039419999
ACH-000767,-0.10646481379799999
ACH-000768,-0.332432142167
ACH-000769,-0.0413861209893
ACH-000770,-0.0564536756884
ACH-000771,-0.00736391686158
ACH-000773,-0.123293787105
ACH-000776,-0.21286933319499998
ACH-000777,-0.0578131765603
ACH-000778,-0.25735718271499997
ACH-000781,-0.049029611551
ACH-000782,-0.052805601463800006
ACH-000783,0.0660159670471
ACH-000784,-0.0762296355062
ACH-000785,0.145570358337
ACH-000787,-0.04322892281600001
ACH-000788,-0.184667975262
ACH-000791,0.0481451350254
ACH-000792,-0.15374583225299998
ACH-000794,-0.13384670454199998
ACH-000796,-0.153253560684
ACH-000799,-0.160531293751
ACH-000800,-0.118471886211
ACH-000802,-0.08990394228779999
ACH-000804,0.0502508335097
ACH-000805,-0.276214294298
ACH-000809,-0.160690479223
ACH-000810,0.06339637892059999
ACH-000811,-0.0737418980625
ACH-000817,-0.10394667236199999
ACH-000819,-0.326612670088
ACH-000820,-0.347872417413
ACH-000821,-0.07374183459769999
ACH-000822,-0.0272571470296
ACH-000823,-0.0912855602366
ACH-000824,-0.0531590675375
ACH-000827,-0.151300249996
ACH-000829,-0.017687513316400002
ACH-000831,-0.262507028368
ACH-000832,0.0560744929574
ACH-000833,-0.00596470107956
ACH-000834,-0.12735695663799998
