,SPDYA (245711)
ACH-000004,0.113984406423
ACH-000007,0.235544324557
ACH-000009,0.112274815968
ACH-000011,0.14372179957800002
ACH-000012,0.323324174023
ACH-000013,0.105420827658
ACH-000014,0.17018912698199998
ACH-000015,0.191156300346
ACH-000017,0.0507107088354
ACH-000018,0.111310468411
ACH-000019,0.277635897454
ACH-000021,0.0531224776181
ACH-000022,0.007441178175529999
ACH-000025,0.10369122261199999
ACH-000028,0.0912659043671
ACH-000030,0.061621629353900004
ACH-000035,0.15422218074000002
ACH-000036,0.17186931537900002
ACH-000037,0.0315486417088
ACH-000039,0.328091929276
ACH-000040,-0.024205578388099995
ACH-000041,0.201498168572
ACH-000042,0.0209626421121
ACH-000045,0.0623885540684
ACH-000047,0.0918382717052
ACH-000052,0.07532182145539999
ACH-000053,0.0642954006271
ACH-000054,0.0990882888933
ACH-000055,-0.050926677100200005
ACH-000060,0.207482235579
ACH-000067,0.16760684504
ACH-000070,0.09852630055530001
ACH-000075,0.169672111135
ACH-000078,0.0766779870484
ACH-000082,0.0602589097196
ACH-000085,0.044792645538800004
ACH-000086,0.0304256594475
ACH-000087,0.133181880731
ACH-000092,-0.21983568232200001
ACH-000095,0.0583718735652
ACH-000097,0.10913879422100001
ACH-000098,0.143163244171
ACH-000099,-0.015697197609999998
ACH-000108,0.012819571948
ACH-000113,0.0690334482452
ACH-000115,0.0493596747798
ACH-000116,0.130239789392
ACH-000118,0.11995888117900001
ACH-000120,0.07633364415369999
ACH-000123,0.153728825407
ACH-000127,0.0736547431383
ACH-000128,-0.0106284031729
ACH-000132,0.08424888778049999
ACH-000133,-0.0939442904973
ACH-000137,0.23040222474
ACH-000138,0.105072213378
ACH-000142,-0.0629742191403
ACH-000143,0.08774327252429999
ACH-000146,0.185139365763
ACH-000148,0.0827106362172
ACH-000150,0.196174732489
ACH-000152,0.118458751542
ACH-000153,0.16901341716499999
ACH-000159,0.0658869050688
ACH-000160,0.152909764961
ACH-000163,0.14667056823
ACH-000167,-0.07144707078269999
ACH-000168,-0.07991281578639998
ACH-000169,0.0638686226052
ACH-000178,0.120069448728
ACH-000182,0.09661220819060001
ACH-000183,0.0676035707946
ACH-000188,0.06580532859430001
ACH-000189,0.11255827004100001
ACH-000190,0.110608045359
ACH-000198,0.07863589080849999
ACH-000204,-0.06630846986990001
ACH-000206,0.0995666025567
ACH-000207,0.241819403268
ACH-000211,0.198771539672
