,EML4 (27436)
ACH-000004,-0.156879122538
ACH-000007,-0.258621521344
ACH-000009,-0.251342795564
ACH-000011,-0.156805149338
ACH-000012,-0.262290310002
ACH-000013,-0.205981589565
ACH-000014,-0.20584694863400002
ACH-000015,-0.18859437410100002
ACH-000017,-0.139419707497
ACH-000018,-0.0789099088279
ACH-000019,-0.0433249419075
ACH-000021,-0.18341563588799997
ACH-000022,-0.27446251845499997
ACH-000025,-0.149085952392
ACH-000028,-0.193851795309
ACH-000030,-0.18549750122900002
ACH-000035,-0.23789963611099998
ACH-000036,-0.277949656012
ACH-000037,-0.23780849742600002
ACH-000039,-0.185706891358
ACH-000040,-0.261198807776
ACH-000041,-0.014482739794
ACH-000042,-0.235348378667
ACH-000045,-0.176318247051
ACH-000047,-0.0780691871286
ACH-000052,0.09626298616589998
ACH-000053,-0.113131427712
ACH-000054,-0.11969656965099999
ACH-000055,0.0455562340931
ACH-000060,-0.21920831211199998
ACH-000067,0.0233109977663
ACH-000070,-0.19543507121599998
ACH-000075,-0.24946453009
ACH-000078,-0.023025520726799996
ACH-000082,-0.207393489048
ACH-000085,-0.21725319039299998
ACH-000086,-0.178823007252
ACH-000087,-0.161894973808
ACH-000092,-0.197438808794
ACH-000095,-0.233592837287
ACH-000097,-0.0633402688565
ACH-000098,-0.14675324632300002
ACH-000099,-0.163914144266
ACH-000108,-0.15586418648
ACH-000113,-0.180211560597
ACH-000115,-0.0179523416865
ACH-000116,-0.331577920343
ACH-000118,-0.12706633579399998
ACH-000120,-0.0847295945239
ACH-000123,-0.169366559844
ACH-000127,-0.194916409947
ACH-000128,-0.164392236396
ACH-000132,-0.370285050826
ACH-000133,-0.252432767999
ACH-000137,-0.06254721288409999
ACH-000138,-0.385143361044
ACH-000142,-0.263359040117
ACH-000143,-0.179623981808
ACH-000146,-0.145419468164
ACH-000148,-0.18736471472199998
ACH-000150,-0.165543643795
ACH-000152,-0.166609494443
ACH-000153,-0.447140882686
ACH-000159,-0.21152179686099998
ACH-000160,-0.21629132975499998
ACH-000163,0.0457839931334
ACH-000167,-0.46872709816799996
ACH-000168,-0.13039510736999999
ACH-000169,0.100588907258
ACH-000178,-0.09060465122160001
ACH-000182,-0.322914862947
ACH-000183,-0.264292996606
ACH-000188,-0.234774934028
ACH-000189,-0.09939016109660001
ACH-000190,-0.0288869079907
ACH-000198,-0.114675290565
ACH-000204,-0.149604739687
ACH-000206,0.034696522100199995
ACH-000207,-0.379424821515
ACH-000211,-0.0628237641474
ACH-000215,-0.21420088721299999
ACH-000221,-0.0439056130425
ACH-000222,-0.265100733127
ACH-000223,-0.230110161329
ACH-000226,-0.19966708541900002
ACH-000227,-0.435731857572
ACH-000228,-0.11550382915799999
ACH-000231,-0.26907843090100003
ACH-000232,-0.0588169275887
ACH-000233,0.056032658472300004
ACH-000234,-0.259484055851
ACH-000235,-0.23760177064100002
ACH-000237,-0.0630686431875
ACH-000238,-0.166702434412
ACH-000243,-0.208016171755
ACH-000244,-0.256321010764
ACH-000246,-0.203319637225
ACH-000248,-0.22559939598499998
ACH-000250,-0.578420211266
ACH-000251,-0.22579925835
ACH-000253,-0.18646043872600002
ACH-000255,-0.18619850012800002
ACH-000256,-0.219665182042
ACH-000257,-0.0756626325418
ACH-000258,-0.0291934029562
ACH-000259,-0.22076769697299997
ACH-000260,-0.20469048430700001
ACH-000261,-0.22131781440499998
ACH-000262,-0.12001398808599999
ACH-000263,-0.143295521748
ACH-000264,-0.26928925680300003
ACH-000265,-0.149083425499
ACH-000266,-0.263654149495
ACH-000272,-0.246087664882
ACH-000273,-0.267735177136
ACH-000274,-0.193510622788
ACH-000277,-0.326315827648
ACH-000278,-0.024216174854000003
ACH-000279,-0.14551727164699998
ACH-000280,-0.193518473384
ACH-000281,-0.19523290002399998
ACH-000288,-0.26013727698000005
ACH-000291,-0.20575986499600002
ACH-000293,-0.281271072577
ACH-000294,-0.250448620535
ACH-000295,-0.20624280070300002
ACH-000296,-0.146703895719
ACH-000302,-0.1219882297
ACH-000304,-0.154013122114
ACH-000307,-0.212613129624
ACH-000308,-0.17934503098700003
ACH-000310,-0.192227489705
ACH-000311,-0.267883179958
ACH-000312,-0.31353657382100003
ACH-000315,-0.399418105096
ACH-000316,0.00237299306962
ACH-000317,-0.23031758047200002
ACH-000318,-0.0446022298293
ACH-000319,-0.277942440942
ACH-000320,-0.46134805086499997
ACH-000322,-0.28322758594700004
ACH-000323,-0.196535665319
ACH-000324,-0.261246873302
ACH-000329,-0.0820736509375
ACH-000330,-0.322127289921
ACH-000331,-0.07959834810769999
ACH-000332,-0.18559186429000002
ACH-000334,-0.267275272847
ACH-000335,0.0463248336082
ACH-000336,0.188402467747
ACH-000337,-0.735095630476
ACH-000339,-0.150079884714
ACH-000341,-0.316719987962
ACH-000348,-0.250423602771
ACH-000350,-0.274482458712
ACH-000352,-0.110125325496
ACH-000356,-0.5809107272730001
ACH-000361,-0.09105599256989999
ACH-000362,-0.20984132112599999
ACH-000363,-0.0720957062357
ACH-000364,-0.36059246957900004
ACH-000365,-0.226678875354
ACH-000366,-0.208627294465
ACH-000368,-0.150733398436
ACH-000374,-0.139125552356
ACH-000375,-0.0104015782629
ACH-000376,-0.0337452902942
ACH-000381,-0.236064798129
ACH-000383,-0.189745655647
ACH-000387,-0.328790942783
ACH-000389,-0.0492126628371
ACH-000390,-0.216546354374
ACH-000393,-0.18765119001699998
ACH-000395,-0.11903849261600001
ACH-000397,-0.189503920924
ACH-000401,-0.10177224703700001
ACH-000402,-0.124710052249
ACH-000403,-0.204944564736
ACH-000404,0.19849318118099998
ACH-000406,-0.13426843566299998
ACH-000407,-0.22408366736
ACH-000408,-0.398841398867
ACH-000410,-0.172171800911
ACH-000411,-0.12558433215999998
ACH-000414,-0.31376945541400003
ACH-000415,-0.140381328969
ACH-000416,-0.21035106777899998
ACH-000420,-0.274711419974
ACH-000421,-0.180144953252
ACH-000424,-0.08543705121639998
ACH-000425,-0.168154335051
ACH-000426,-0.34996655575
ACH-000427,-0.295994429351
ACH-000433,-0.404813257773
ACH-000436,-0.195060193021
ACH-000444,-0.139583576903
ACH-000445,0.0906901330978
ACH-000448,-0.133614588482
ACH-000450,-0.0255445551487
ACH-000452,-0.275796120945
ACH-000454,-0.23596285099800002
ACH-000458,-0.292590308043
ACH-000459,-0.115582484002
ACH-000460,-0.188649391492
ACH-000461,-0.206001575352
ACH-000463,-0.125311121321
ACH-000464,-0.11853687498
ACH-000466,-0.282884625262
ACH-000467,-0.167564528772
ACH-000468,-0.08769108116489999
ACH-000469,-0.203069665929
ACH-000470,-0.21025695883099998
ACH-000471,-0.15274780386700001
ACH-000472,-0.23213307631299998
ACH-000473,-0.028876222697700002
ACH-000475,-0.160648669451
ACH-000476,-0.026927392166400003
ACH-000477,-0.23552097439199998
ACH-000480,-0.160909227998
ACH-000481,-0.191973972031
ACH-000483,-0.0848928190459
