,KDM4D (55693)
ACH-000004,0.121800109067
ACH-000007,0.053169632722199996
ACH-000009,0.026700672009099997
ACH-000011,0.0397457389285
ACH-000012,0.06837472719769999
ACH-000013,0.0709639064118
ACH-000014,0.145802610714
ACH-000015,0.25105508494600004
ACH-000017,0.124373376811
ACH-000018,0.196047114238
ACH-000019,0.21621820187899998
ACH-000021,0.09438259857930001
ACH-000022,0.138824046076
ACH-000025,0.0928840706181
ACH-000028,0.011357740186
ACH-000030,0.10882391382
ACH-000035,0.272540784175
ACH-000036,-0.130167323586
ACH-000037,0.19610442695500002
ACH-000039,0.124020452838
ACH-000040,0.0934106176815
ACH-000041,0.032608127792700003
ACH-000042,0.049236681293900006
ACH-000045,-0.029408508369900003
ACH-000047,0.13796685542099998
ACH-000052,0.069860914946
ACH-000053,0.0477669059905
ACH-000054,0.10679498839299999
ACH-000055,0.09237562077400001
ACH-000060,0.3064497678
ACH-000067,0.32305988303100003
ACH-000070,0.09277389369860001
ACH-000075,0.128572201286
ACH-000078,-0.0457559554618
ACH-000082,0.11055773398299999
ACH-000085,-0.07289244199850001
ACH-000086,0.059413847349300004
ACH-000087,-0.146076768702
ACH-000092,0.205026029025
ACH-000095,0.0201947141032
ACH-000097,0.10544573942800001
ACH-000098,0.18427333916299998
ACH-000099,-0.00333385020981
ACH-000108,0.148196736635
ACH-000113,-0.0243157468848
ACH-000115,0.0975695228664
ACH-000116,-0.142229550948
ACH-000118,-0.066640830928
ACH-000120,0.164795535398
ACH-000123,0.07796573833960001
ACH-000127,0.102507898264
ACH-000128,0.219139682322
ACH-000132,-0.145344698903
ACH-000133,-0.023863511599400002
ACH-000137,0.0161844255568
ACH-000138,0.023524626201299997
ACH-000142,-0.104312699289
ACH-000143,0.114630112107
ACH-000146,0.18150844675799999
ACH-000148,0.0876018872862
ACH-000150,0.0537057064598
ACH-000152,0.19272052587400001
ACH-000153,0.13670653405400002
ACH-000159,0.165345679682
ACH-000160,0.37927840270700003
ACH-000163,0.09338840392439998
ACH-000167,0.527595910234
ACH-000168,0.20336575841600002
ACH-000169,0.094547886619
ACH-000178,0.051388372058199995
ACH-000182,0.22343026039900002
ACH-000183,0.012933901507600001
ACH-000188,-0.039733542581300005
ACH-000189,0.15768690932499999
ACH-000190,0.421561262351
ACH-000198,0.05305833739950001
ACH-000204,0.249848235593
ACH-000206,-0.00420506502087
ACH-000207,-0.7123376629960001
ACH-000211,0.244757520992
ACH-000215,0.12364888590800001
ACH-000221,0.11902159701300001
ACH-000222,0.0097862617982
ACH-000223,0.159096017514
ACH-000226,0.0153523901498
