,SEC63 (11231)
ACH-000004,-0.6041520591130001
ACH-000007,-0.663512430707
ACH-000009,-0.9445763447579999
ACH-000011,-1.18627329855
ACH-000012,-0.677413628747
ACH-000013,-0.735172470079
ACH-000014,-1.02028619009
ACH-000015,-0.8063303439210001
ACH-000017,-0.768689560252
ACH-000018,-0.9879157812880001
ACH-000019,-0.623915891069
ACH-000021,-0.924741884188
ACH-000022,-0.796317980791
ACH-000025,-0.848061069861
ACH-000028,-0.678508126889
ACH-000030,-0.771801276513
ACH-000035,-0.9683675316220001
ACH-000036,-1.14320135821
ACH-000037,-0.483306552645
ACH-000039,-0.927276468886
ACH-000040,-0.496675705169
ACH-000041,-0.46749052096199994
ACH-000042,-0.836394840766
ACH-000045,-0.789326010107
ACH-000047,-0.605099801659
ACH-000052,-0.845401073691
ACH-000053,-0.637144210842
ACH-000054,-0.7693204732860001
ACH-000055,-0.569495595255
ACH-000060,-0.891202033096
ACH-000067,-0.231945007276
ACH-000070,-0.7503794900499999
ACH-000075,-0.808419169904
ACH-000078,-0.50928599716
ACH-000082,-0.665905817799
ACH-000085,-0.618934949342
ACH-000086,-0.622710797369
ACH-000087,-0.47465398947099996
ACH-000092,-0.951312253169
ACH-000095,-0.6896080812090001
ACH-000097,-0.778218713978
ACH-000098,-0.7243065494230001
ACH-000099,-0.560052882662
ACH-000108,-1.0814457986900001
ACH-000113,-0.45424164785099996
ACH-000115,-0.8482315835690001
ACH-000116,-0.792525826066
ACH-000118,-0.994589767931
ACH-000120,-0.551669954605
ACH-000123,-0.838843752883
ACH-000127,-0.934353999023
ACH-000128,-0.693862275459
ACH-000132,-0.9155143660580001
ACH-000133,-0.8632705119349999
ACH-000137,-0.672605983105
ACH-000138,-0.78307083009
ACH-000142,-0.779880732607
ACH-000143,-0.669199544745
ACH-000146,-0.622474865329
ACH-000148,-0.501259813877
ACH-000150,-0.760991624955
ACH-000152,-0.200754333799
ACH-000153,-0.867125644367
ACH-000159,-0.6675410423
ACH-000160,-0.745829335229
ACH-000163,-0.7791020390889999
ACH-000167,-0.683033442604
ACH-000168,-0.68987609102
ACH-000169,-0.601937611837
ACH-000178,-0.867400377707
ACH-000182,-0.514327341859
ACH-000183,-1.12302867495
ACH-000188,-0.540266996717
ACH-000189,-0.819106486401
ACH-000190,-0.725608754126
ACH-000198,-0.397251197752
ACH-000204,-0.9931889490170001
ACH-000206,-0.564543814788
ACH-000207,-0.519906254428
ACH-000211,-0.699532514444
ACH-000215,-0.603636459183
ACH-000221,-0.646677926591
ACH-000222,-0.843567037754
ACH-000223,-0.537626796883
ACH-000226,-0.536242745044
ACH-000227,-0.652783768803
ACH-000228,-0.8168025700399999
ACH-000231,-0.6804629191
ACH-000232,-0.9078440197419999
ACH-000233,-0.730257048622
ACH-000234,-0.8730778545810001
ACH-000235,-0.68276665859
ACH-000237,-0.622578837451
ACH-000238,-0.963811346664
ACH-000243,-0.571664780125
ACH-000244,-0.9111318783769999
ACH-000246,-0.551710484203
ACH-000248,-0.714054232155
ACH-000250,-0.556390271117
ACH-000251,-0.8292222228280001
ACH-000253,-0.7940875578990001
ACH-000255,-0.8944963833130001
ACH-000256,-0.650749337594
ACH-000257,-0.588131343764
ACH-000258,-0.380428746852
ACH-000259,-0.7172797137899999
ACH-000260,-0.494544926399
ACH-000261,-0.36616008737499994
ACH-000262,-0.933424789675
ACH-000263,-0.756311024141
ACH-000264,-0.717477596215
ACH-000265,-0.637478540035
ACH-000266,-0.623903390579
ACH-000272,-0.969000904693
ACH-000273,-0.6833294255210001
ACH-000274,-0.9844401559899999
ACH-000277,-0.569778497516
ACH-000278,-0.581733253823
ACH-000279,-0.680926176833
ACH-000280,-0.41602295248899995
ACH-000281,-0.908236124308
ACH-000288,-0.592680087417
ACH-000291,-0.875108085129
ACH-000293,-0.665089460785
ACH-000294,-0.692137646255
ACH-000295,-0.9835650535539999
ACH-000296,-0.9575537304
ACH-000302,-0.533922947035
ACH-000304,-0.8715961743189999
ACH-000307,-0.867322063509
ACH-000308,-0.9374770319910001
ACH-000310,-0.612067672303
ACH-000311,-0.7849588250239999
ACH-000312,-0.431001132601
ACH-000315,-0.7547390968979999
ACH-000316,-0.6342293669619999
ACH-000317,-0.7151674329659999
ACH-000318,-0.577242032788
ACH-000319,-0.593130826831
ACH-000320,-0.596917604906
ACH-000322,-0.584608011463
ACH-000323,-0.565788443576
ACH-000324,-1.01009168389
ACH-000329,-0.443615069827
ACH-000330,-0.750058696207
ACH-000331,-1.2369927680500001
ACH-000332,-0.5671611430899999
ACH-000334,-0.46572101091799994
ACH-000335,-0.749708453776
ACH-000336,-0.88641187746
ACH-000337,-0.8560817127500001
ACH-000339,-0.896035752307
ACH-000341,-0.46761094542099996
ACH-000348,-0.426748193443
ACH-000350,-1.0589705146500001
ACH-000352,-0.564470822611
ACH-000356,-1.0959469266700002
ACH-000361,-0.781650727772
ACH-000362,-0.5938625614899999
ACH-000363,-0.969498246399
ACH-000364,-0.780012253188
ACH-000365,-0.850451142467
ACH-000366,-0.617881827117
ACH-000368,-0.486255035767
ACH-000374,-0.739917776745
ACH-000375,-0.932135494059
ACH-000376,-0.644433776927
ACH-000381,-0.639572858992
ACH-000383,-0.330985362707
ACH-000387,-0.5797488899509999
ACH-000389,-0.922833101921
ACH-000390,-0.963226532891
ACH-000393,-0.5441819112030001
ACH-000395,-0.645513085198
ACH-000397,-0.907044587965
ACH-000401,-1.0617936339
ACH-000402,-0.864187181961
ACH-000403,-0.658156473301
ACH-000404,-0.5358068364090001
ACH-000406,-0.8407362098819999
ACH-000407,-0.734211911028
ACH-000408,-0.8287142520730001
ACH-000410,-0.692615152984
ACH-000411,-0.592445168302
ACH-000414,-0.7323864574510001
ACH-000415,-0.906645419877
ACH-000416,-0.807949686867
ACH-000420,-0.9849112350229999
ACH-000421,-0.7545770530399999
ACH-000424,-0.591986634203
ACH-000425,-0.605413264822
ACH-000426,-0.8807405284819999
ACH-000427,-0.398611805973
ACH-000433,-0.851972940228
ACH-000436,-1.02388379446
ACH-000444,-0.566882743474
ACH-000445,-0.823087593286
ACH-000448,-0.595614701174
ACH-000450,-0.602268016288
ACH-000452,-0.5402041153630001
ACH-000454,-0.636459178265
ACH-000458,-0.791647586336
ACH-000459,-0.639600233613
ACH-000460,-0.688228904076
ACH-000461,-0.5319147880139999
ACH-000463,-0.766896927148
ACH-000464,-0.46275096356000006
ACH-000466,-0.7189217178849999
ACH-000467,-0.826446649156
ACH-000468,-0.8504650931899999
ACH-000469,-0.553198133274
ACH-000470,-0.814981100783
ACH-000471,-0.8579683643170001
ACH-000472,-0.658137865159
ACH-000473,-0.647006228123
ACH-000475,-0.643644111905
ACH-000476,-0.383675284796
ACH-000477,-0.654606302918
ACH-000480,-0.714987223402
ACH-000481,-0.7020300423379999
ACH-000483,-0.9730493200120001
ACH-000484,-0.7145426919619999
ACH-000485,-0.5157814267899999
ACH-000486,-0.814624262518
ACH-000487,-0.676352222331
ACH-000488,-0.8284517954889999
ACH-000490,-0.6276786032639999
ACH-000491,-0.71316985029
