,ESPN (83715)
ACH-000427,-0.8050985926469999
ACH-000433,-0.665915028893
ACH-000436,-0.243436242227
ACH-000444,-0.526025589439
ACH-000445,-0.7074377504100001
ACH-000448,-0.2977821121
ACH-000450,-0.347008544196
ACH-000452,-0.391260968169
ACH-000454,-0.47006611515600005
ACH-000458,-0.5937402119740001
ACH-000459,-0.37948288910800004
ACH-000460,-0.48970587681500005
ACH-000461,-0.502847676073
ACH-000463,-0.188380898178
ACH-000464,-0.5384444138669999
ACH-000466,-0.838923718399
ACH-000467,-0.595673259849
ACH-000468,-0.819947561576
ACH-000469,-0.39975318272699994
ACH-000470,-0.4801167318
ACH-000471,-0.551348081698
ACH-000472,-0.43307939693999997
ACH-000473,-0.432353077691
ACH-000475,-0.507936715378
ACH-000476,-0.5228192197129999
ACH-000477,-0.332226525971
ACH-000480,-0.511430255635
ACH-000481,-0.221243266893
ACH-000483,-0.5127503628
ACH-000484,-0.423100390622
ACH-000485,-0.46439617042099995
ACH-000486,-0.349308208969
ACH-000487,-0.40766300563100005
ACH-000488,-0.569522709837
ACH-000490,-0.439648915592
ACH-000491,-0.471431088103
ACH-000495,-0.21890782409
ACH-000496,-0.564635359788
ACH-000499,-0.271629408051
ACH-000500,-0.601064459712
ACH-000502,-0.488302912325
ACH-000503,-0.646286175612
ACH-000505,-0.48874162212300004
ACH-000507,-0.743140337665
ACH-000510,-0.34209582638499997
ACH-000511,-0.51429862056
ACH-000512,-0.267503192842
ACH-000516,-0.42632534772799996
ACH-000517,-0.622421776412
ACH-000518,-0.307686863357
ACH-000520,-0.37561845993500004
ACH-000521,-0.535123155045
ACH-000522,-0.657629972368
ACH-000524,-0.437347277405
ACH-000527,-0.432531890462
ACH-000528,-0.262305845278
ACH-000537,-0.328244066832
ACH-000541,-0.755847573451
ACH-000542,-0.437223891274
ACH-000544,-0.461228810537
ACH-000545,-0.326274188931
ACH-000547,-0.523324129663
ACH-000548,-0.43657977706
ACH-000549,-0.49300264816600003
ACH-000550,-0.558597077233
ACH-000552,-0.382286715963
ACH-000556,-0.439094494647
ACH-000557,-0.38577409641500005
ACH-000570,-0.5521740407119999
ACH-000571,-0.48419087576000003
ACH-000573,-0.47461769416199995
ACH-000576,-0.651104529646
ACH-000580,-0.6698702288139999
ACH-000584,-0.335280000702
ACH-000585,-0.488057382702
ACH-000588,-0.362873068187
ACH-000589,-0.7074027723370001
ACH-000591,-0.626580650828
ACH-000593,-0.584406002675
ACH-000600,-0.592102798229
ACH-000601,-0.5133929700800001
ACH-000604,-0.481970928773
ACH-000605,-0.46576450304
ACH-000606,-0.48646829944200004
ACH-000608,-0.38795144516900004
ACH-000614,-0.422378502413
ACH-000616,-0.498002749115
ACH-000618,-0.44872343238300005
ACH-000619,-0.38927938963200004
ACH-000620,-0.40855769167499995
ACH-000621,-0.456928090071
ACH-000622,-0.495092083698
ACH-000623,-0.348882997566
ACH-000624,-0.33860364845299995
ACH-000627,-0.564576873427
ACH-000630,-0.604131026117
ACH-000632,-0.6503592544860001
ACH-000633,-0.573209157198
ACH-000637,-0.532202386594
ACH-000638,-0.664809180193
ACH-000646,-0.652737733067
ACH-000647,-0.36462789690700004
ACH-000648,-0.787885919795
ACH-000649,-0.691234098654
ACH-000651,-0.29525131557100004
ACH-000652,-0.464993831205
ACH-000653,-0.391771167304
ACH-000657,-0.389953371593
ACH-000658,-0.508954674453
ACH-000661,-0.47945444272
ACH-000662,-0.463100737523
ACH-000663,-0.515996210205
ACH-000665,-0.318931252591
ACH-000671,-0.492405784202
ACH-000673,-0.5368220218190001
ACH-000676,-0.45344633277400004
ACH-000677,-0.283765463289
ACH-000681,-0.29137034207699997
ACH-000682,-0.288413853852
ACH-000683,-0.540126271864
ACH-000684,-0.355300497997
ACH-000688,-0.33540666700800004
ACH-000693,-0.292898161582
ACH-000694,-0.492446022943
ACH-000695,-0.41800234824500004
ACH-000696,-0.3417253548
ACH-000697,-0.621163657571
ACH-000699,-1.07916429247
ACH-000701,-0.404523548725
ACH-000706,-0.260633503441
ACH-000711,-0.266706809395
ACH-000713,-0.269402094479
ACH-000714,-0.615319506309
ACH-000718,-0.778500374163
ACH-000720,-0.570384248603
ACH-000721,-0.570190458632
ACH-000724,-0.822587990877
ACH-000725,-0.18617390999800001
ACH-000732,-0.59113034431
ACH-000734,-0.34680549858000004
ACH-000735,-0.43239891305399997
ACH-000736,-0.70911498469
ACH-000738,-0.38261078298199996
ACH-000746,-0.574358317637
ACH-000747,-0.465008117781
ACH-000748,-0.388937529093
ACH-000753,-0.416665515099
ACH-000756,-0.550975944694
ACH-000757,-0.396642146987
ACH-000758,-0.608930497963
ACH-000760,-0.317510298224
ACH-000763,-0.408689960756
ACH-000764,-0.38993929177000003
ACH-000765,-0.567743230432
ACH-000766,-0.5476163286519999
ACH-000767,-0.27575203351300004
ACH-000768,-0.190344077952
ACH-000769,-0.37066391513700003
ACH-000770,-0.41261415384000005
ACH-000771,-0.39212983042800004
ACH-000773,-0.465380526887
ACH-000776,-0.465540531354
ACH-000777,-0.419290586684
ACH-000778,-0.308888054114
ACH-000781,-0.29907027846
ACH-000782,-0.387387157317
ACH-000783,-0.54317710979
ACH-000784,-0.42625205516000003
ACH-000785,-0.41436771872699996
ACH-000787,-0.5518357244259999
ACH-000788,-0.46432024203100003
ACH-000791,-0.35522658848099997
ACH-000792,-0.539667182584
ACH-000794,-0.430935162923
ACH-000796,-0.48738654542300003
ACH-000799,-0.328596780106
ACH-000800,-0.8221960270399999
ACH-000802,-0.609143555014
ACH-000804,-0.303125247754
ACH-000805,-0.163434290223
ACH-000809,-0.44203015681
ACH-000810,-0.8945290747169999
ACH-000811,-0.49703300031000003
ACH-000817,-0.415666440957
ACH-000819,-0.23152603833299998
ACH-000820,-0.428900823564
ACH-000821,0.0414923591349
ACH-000822,-0.32128624864300004
ACH-000823,-0.357328175876
ACH-000824,-0.518319407839
ACH-000827,-0.382014868468
ACH-000829,-0.44667234611699996
ACH-000831,-0.272488543158
ACH-000832,-0.261150781236
ACH-000833,-0.493133197713
ACH-000834,-0.586967122349
ACH-000835,-0.42516496758
ACH-000836,-0.5585992855259999
ACH-000837,-0.31997934389000005
ACH-000838,-0.6888208144879999
ACH-000839,-0.706757666778
ACH-000840,-0.30763422829500003
ACH-000841,-0.6608913596329999
ACH-000843,-0.633578062914
ACH-000846,-0.44853024228200006
ACH-000847,-0.307295097431
ACH-000848,-0.40583203027099995
ACH-000849,-0.28187281150800003
ACH-000851,-0.607553211008
ACH-000855,-0.557661373719
ACH-000856,-0.403517203868
ACH-000858,-0.416631253803
ACH-000859,-0.225499028336
ACH-000861,-0.336271627909
ACH-000862,-0.479841232254
ACH-000865,-0.336152437622
ACH-000866,-0.43437279618
ACH-000867,-0.516106491774
ACH-000869,-0.419003777857
ACH-000872,-0.470940642364
ACH-000873,-0.5007338847680001
ACH-000876,-0.462616391809
ACH-000878,-0.46474941969300004
ACH-000880,-0.40785223467299997
ACH-000881,-0.514383791294
ACH-000882,-0.424980354037
ACH-000884,-0.81673961059
ACH-000885,-0.39048311418799997
ACH-000887,-0.5327850959529999
ACH-000888,-0.366179185695
ACH-000889,-0.473634271592
ACH-000890,-0.406067843937
ACH-000896,-0.274619745484
ACH-000898,-0.577484327807
ACH-000900,-0.536428183973
ACH-000901,-0.7005226021969999
ACH-000905,-0.424243414086
ACH-000906,-0.437552669955
ACH-000907,-0.722037995767
ACH-000910,-0.468423493621
ACH-000911,-0.506648202811
ACH-000912,-0.311304599904
ACH-000913,-0.368535882812
ACH-000915,-0.234468516586
ACH-000916,-0.316111098389
ACH-000917,-0.12176844081900001
ACH-000921,-0.49212220961
ACH-000924,-0.364285206065
ACH-000926,-0.64342947111
ACH-000928,-0.28332835343699997
ACH-000929,-0.451315769372
ACH-000932,-0.577508173397
ACH-000935,-0.37009999366400004
ACH-000936,-0.30465792768100003
ACH-000937,-0.42486865214599995
ACH-000938,-0.420803041978
ACH-000939,-0.5228330565339999
ACH-000941,-0.10427340664200001
ACH-000943,-0.534708525652
ACH-000946,-0.34431965207099996
ACH-000947,-0.471594685264
ACH-000948,-0.3715609055
ACH-000950,-0.426951064703
ACH-000953,-0.484599696288
ACH-000957,-0.5307319199939999
ACH-000958,-0.7428366907080001
ACH-000960,-0.428178389368
ACH-000963,-0.482408946215
ACH-000968,-0.40193978885700005
ACH-000969,-0.282339208274
ACH-000973,-0.428332341914
ACH-000974,-0.292799147218
ACH-000975,-0.610539311075
ACH-000976,-0.271924230773
ACH-000978,0.000984779155361
ACH-000980,-0.35215838504
ACH-000984,-0.335327127631
ACH-000986,-0.378314635633
ACH-000988,-0.20141577109499997
ACH-000993,-0.337947947587
ACH-000994,-0.523373042493
ACH-000996,-0.184118559836
ACH-001001,-0.24771823059599998
ACH-001020,-0.683223955004
ACH-001028,-0.442293831199
ACH-001031,-0.647538664586
ACH-001038,-0.275808535179
ACH-001048,-0.378104560529
ACH-001050,-0.571523315993
ACH-001053,-0.442454483795
ACH-001054,-0.43979817591799997
ACH-001061,-0.451676961727
ACH-001067,-0.424543709333
ACH-001075,-0.153334192354
ACH-001096,-0.563323075252
ACH-001128,-0.689915139329
ACH-001134,-0.7042506721969999
ACH-001151,-0.203867459379
ACH-001163,-0.5328553832399999
ACH-001164,-0.365209094005
ACH-001173,-0.415542433192
ACH-001183,-0.29333992665999997
ACH-001184,-0.38302538577600004
ACH-001190,-0.47317433395900005
ACH-001192,-0.29956169581799996
ACH-001193,-0.6877682893800001
ACH-001196,-0.42414646512500004
ACH-001197,-0.496561058596
ACH-001205,-0.195587199485
ACH-001211,-0.614488469357
ACH-001212,-0.638273384351
ACH-001228,-0.552883391096
ACH-001232,-0.49918675702799997
ACH-001239,-0.48953426512599996
ACH-001274,-0.5238429000079999
ACH-001275,-0.650930605703
ACH-001277,-0.348718567953
ACH-001278,-0.45492954369499994
ACH-001280,-0.0431213780856
ACH-001283,-0.309734291096
ACH-001289,-0.31571470419500003
ACH-001295,-0.437335648975
ACH-001300,-0.47016613108000005
ACH-001301,-0.336800127738
ACH-001302,-0.447215951581
ACH-001303,-0.33479705548
ACH-001306,-0.363640845875
ACH-001318,-0.286968702754
ACH-001322,-0.567475477137
ACH-001328,-0.680303026507
ACH-001332,-0.41456234821000004
ACH-001333,-0.48119421501500004
ACH-001336,-0.496627192389
ACH-001340,-0.488759198398
ACH-001346,-0.259479004385
ACH-001353,-0.280815905505
ACH-001354,-0.646416784824
ACH-001367,-0.355464642247
ACH-001368,-0.520481427924
ACH-001374,-0.21164164816199998
ACH-001375,-0.48871693655500004
ACH-001377,-0.258872014486
ACH-001380,-0.5616756896399999
ACH-001391,-0.211399188455
ACH-001407,-0.32718556721700004
ACH-001408,-0.613763764143
ACH-001413,-0.501973988529
ACH-001430,-0.322123682273
ACH-001431,-0.289125192521
ACH-001450,-0.630548134456
ACH-001496,-0.49940132950599997
ACH-001500,-0.431609505039
ACH-001521,-0.833404880299
ACH-001523,-0.42194246423299997
ACH-001532,-0.38830898697300004
ACH-001536,-0.639279050825
ACH-001550,-0.534230371996
ACH-001552,-0.22051268408500002
ACH-001554,-0.447119602056
ACH-001645,-0.7711217824590001
ACH-001654,-0.45772770168300003
ACH-001715,-0.132705238278
ACH-001735,-0.5988444289670001
ACH-001736,-0.624497196746
ACH-001737,-0.123483075897
ACH-001740,-0.5498592184350001
ACH-001745,-0.6919714312630001
ACH-001750,-0.513169959735
ACH-001765,-0.368144967086
ACH-001956,-0.402615034315
ACH-001957,-0.27250738459199997
