,POLDIP3 (84271)
ACH-000004,0.241350237379
ACH-000007,0.0319451965184
ACH-000009,-0.12215386724300001
ACH-000011,-0.146545922361
ACH-000012,-0.138734455074
ACH-000013,0.0260916216951
ACH-000014,-0.132951393442
ACH-000015,0.14745574055500002
ACH-000017,-0.1813134928
ACH-000018,0.10318961536
ACH-000019,-0.0232080344398
ACH-000021,-0.0007452736569489998
ACH-000022,-0.0390328119442
ACH-000025,0.09060699993860001
ACH-000028,-0.24010259005800003
ACH-000030,0.0650259609082
ACH-000035,0.276182434661
ACH-000036,0.151886583341
ACH-000037,-0.157827949938
ACH-000039,0.00374849748118
ACH-000040,0.239762855913
ACH-000041,-0.12649020093399999
ACH-000042,0.102585381828
ACH-000045,0.267302948561
ACH-000047,-0.07197072762000001
ACH-000052,-0.08100211107189999
ACH-000053,-0.0712835877532
ACH-000054,0.0020279133786300003
ACH-000055,0.00667678067339
ACH-000060,-0.119346228685
ACH-000067,-0.0576567833354
ACH-000070,-0.11348154743200001
ACH-000075,0.106095249749
ACH-000078,-0.279804219985
ACH-000082,0.30092905034899997
ACH-000085,-0.0267725556007
ACH-000086,0.21748126966899997
ACH-000087,-0.0973701937306
ACH-000092,0.129656659996
ACH-000095,-0.0563171886369
ACH-000097,-0.12905180728399998
ACH-000098,0.06530808710819999
ACH-000099,-0.151327213297
ACH-000108,-0.0022420558121799996
ACH-000113,-0.0015014224764300001
ACH-000115,-0.047712002257
ACH-000116,0.025523370101
ACH-000118,-0.116558167713
ACH-000120,-0.0852861685709
ACH-000123,0.050149706865999996
ACH-000127,-0.099572569347
ACH-000128,0.139272334501
ACH-000132,0.15384133080700002
ACH-000133,0.0168292819815
ACH-000137,0.053610480966400004
ACH-000138,-0.0333172854857
ACH-000142,-0.136735458483
ACH-000143,-0.0921046818682
ACH-000146,0.006777960536689999
ACH-000148,0.0507711858419
ACH-000150,0.15163413277499999
ACH-000152,-0.0919966155637
ACH-000153,-0.079539830385
ACH-000159,0.175757826164
ACH-000160,-0.031029339657
ACH-000163,0.306296094333
ACH-000167,0.0475614329438
ACH-000168,0.0518978102377
ACH-000169,-0.062618509885
ACH-000178,0.177356592472
ACH-000182,0.126305746389
ACH-000183,-0.0572534331711
ACH-000188,-0.005793586090149999
ACH-000189,0.312719704686
