,GSG1 (83445)
ACH-000004,-0.274875150377
ACH-000007,-0.237916347055
ACH-000009,0.06652143878530001
ACH-000011,0.109078744483
ACH-000012,0.0852311539608
ACH-000013,-0.07755607995130001
ACH-000014,0.09439743337050001
ACH-000015,-0.0741079741737
ACH-000017,0.09215757501160002
ACH-000018,-0.153794723676
ACH-000019,-0.303351462866
ACH-000021,0.032249635317599994
ACH-000022,0.00115032999947
ACH-000025,0.021872457069799997
ACH-000028,0.132451972806
ACH-000030,-0.0513638869714
ACH-000035,0.126683533792
ACH-000036,-0.0258562794099
ACH-000037,-0.0931255139173
ACH-000039,-0.23810680934700001
ACH-000040,0.0154114159723
ACH-000041,-0.005457822305260001
ACH-000042,-0.0415519914343
ACH-000045,0.011646892616299998
ACH-000047,-0.12810412078400002
ACH-000052,-0.185837050123
ACH-000053,-0.009716693352260001
ACH-000054,-0.141644790105
ACH-000055,-0.0499230744618
ACH-000060,0.200903794899
ACH-000067,-0.325072183472
ACH-000070,-0.263126195229
ACH-000075,0.0936967538665
ACH-000078,-0.0379643407594
ACH-000082,0.126907591045
ACH-000085,-0.194955679411
ACH-000086,-0.227698690065
ACH-000087,-0.323971271276
ACH-000092,0.0629853793332
ACH-000095,0.013969723795100001
ACH-000097,-0.0668714175631
ACH-000098,0.06100481098590001
ACH-000099,-0.026939383484900003
ACH-000108,0.151867352288
ACH-000113,-0.054209914749800005
ACH-000115,0.22094183341600002
ACH-000116,0.214624570324
ACH-000118,0.0817163769167
ACH-000120,-0.0522366254308
ACH-000123,0.007102254595359999
ACH-000127,-0.0718109907599
ACH-000128,-0.156227213703
ACH-000132,-0.008441609129260001
ACH-000133,-0.146155698557
ACH-000137,0.0817943003482
ACH-000138,0.0369288664782
ACH-000142,-0.08474423418469999
ACH-000143,-0.28454003773000003
ACH-000146,-0.020859871675
ACH-000148,-0.09903806456219999
ACH-000150,0.013993230447700001
ACH-000152,0.007494011221810001
ACH-000153,0.100549751417
ACH-000159,0.0699110321132
