,C3orf38 (285237)
ACH-000004,-0.205395271442
ACH-000007,-0.734128574813
ACH-000009,-0.369999528226
ACH-000011,-0.824299122297
ACH-000012,-0.441279885142
ACH-000013,-0.33242417801
ACH-000014,-0.674724570577
ACH-000015,-0.365121494903
ACH-000017,-0.331581156451
ACH-000018,-0.597741802895
ACH-000019,-0.238283414964
ACH-000021,-0.590311297235
ACH-000022,-0.41810736675899995
ACH-000025,-0.6676069183460001
ACH-000028,-0.80364080794
ACH-000030,-0.29419515763500004
ACH-000035,-0.5073189285809999
ACH-000036,-1.18242632892
ACH-000037,-0.421436435568
ACH-000039,-0.574702066022
ACH-000040,-0.5157696006620001
ACH-000041,-0.294292516989
ACH-000042,-0.224499533795
ACH-000045,-0.495047105841
ACH-000047,-0.261900055666
ACH-000052,-0.410598928054
ACH-000053,-0.34579968578500003
ACH-000054,-0.810190538892
ACH-000055,-0.159337473902
ACH-000060,-0.379815385184
ACH-000067,-0.9628453608299999
ACH-000070,-0.32251694691300004
ACH-000075,-0.895083258556
ACH-000078,-0.404539332604
ACH-000082,-1.00136001577
ACH-000085,-0.24530455609700003
ACH-000086,-0.7138805649779999
ACH-000087,-0.480997274612
ACH-000092,-0.395466972079
ACH-000095,-0.38750308681
ACH-000097,-0.33063130081799996
ACH-000098,-0.273648590433
ACH-000099,-0.780929452423
ACH-000108,-0.390203890142
ACH-000113,-0.7924070662999999
ACH-000115,-0.0019681139642999997
ACH-000116,-0.494197646863
ACH-000118,-0.5377832029940001
ACH-000120,-0.6720894594
ACH-000123,-0.371934765262
ACH-000127,-0.5175918491100001
ACH-000128,-0.558007810074
ACH-000132,-0.30288238023200004
ACH-000133,-0.5281058981669999
ACH-000137,-0.637705060855
ACH-000138,-0.5930423590039999
ACH-000142,-0.322722332369
ACH-000143,-0.317474869937
ACH-000146,-0.19756447245499997
ACH-000148,-0.455871773583
ACH-000150,-0.574444498933
ACH-000152,-0.470417254101
ACH-000153,-0.530250080078
ACH-000159,-0.616377355677
ACH-000160,-0.504811169361
ACH-000163,-1.0456080458299999
ACH-000167,-0.870228828935
ACH-000168,-0.7596988843179999
ACH-000169,-0.33557514067599997
ACH-000178,-0.985481452086
ACH-000182,-0.578316851377
ACH-000183,-0.412481709362
ACH-000188,-0.515118432371
ACH-000189,-0.362984492763
ACH-000190,-0.9027161609890001
ACH-000198,-0.307114178338
ACH-000204,-0.238417586492
ACH-000206,-0.610277959901
ACH-000207,-0.42780924975
ACH-000211,-1.0665974735600001
ACH-000215,-0.5485140766100001
ACH-000221,-0.22820560228599998
ACH-000222,-0.536567047232
ACH-000223,-0.734544130305
ACH-000226,-0.525536121166
ACH-000227,-0.391933439002
ACH-000228,-0.899258156715
ACH-000231,-0.74789960184
ACH-000232,-0.581416514798
ACH-000233,-0.381570036144
ACH-000234,-0.22216990229699998
ACH-000235,-0.7096492245880001
ACH-000237,-0.436567767452
ACH-000238,-0.263343987934
ACH-000243,-0.423804338065
ACH-000244,-1.13497881444
ACH-000246,-0.583692932588
ACH-000248,-0.44724768817599997
ACH-000250,-0.556237915599
ACH-000251,-0.5140123317890001
ACH-000253,-0.56185532726
ACH-000255,-0.614812637985
ACH-000256,-0.519765389695
ACH-000257,-0.45341900922
ACH-000258,-0.24945002844900002
ACH-000259,-0.278898039469
ACH-000260,-0.42484425908699996
ACH-000261,-0.35712793844000007
ACH-000262,-0.50364333562
ACH-000263,-0.475173655769
ACH-000264,-0.37374924275
ACH-000265,-0.72920687913
ACH-000266,-0.361285385614
ACH-000272,-0.24907816297600002
ACH-000273,-0.572751323172
ACH-000274,-0.408959278524
ACH-000277,-0.38777781149499996
ACH-000278,-0.28444701078400003
ACH-000279,-0.23561132309900001
ACH-000280,-0.8184960024660001
ACH-000281,-0.30604836319400003
ACH-000288,-1.0530317357899999
ACH-000291,-0.240646716891
ACH-000293,-0.336913451144
ACH-000294,-0.40509892736599995
ACH-000295,-0.337630465347
ACH-000296,-0.554535017582
ACH-000302,-0.33575283552100005
ACH-000304,-0.537912589392
ACH-000307,-0.373608911368
ACH-000308,-0.7447968747579999
ACH-000310,-0.760443008457
ACH-000311,-0.7231491245460001
ACH-000312,-0.351483805568
ACH-000315,-0.267098850317
ACH-000316,-0.598280536847
ACH-000317,-0.63607778312
ACH-000318,-0.22387771125999997
ACH-000319,-0.378964576101
ACH-000320,-0.988819082351
ACH-000322,-0.601142724153
ACH-000323,-0.496261548391
ACH-000324,-0.414017916857
ACH-000329,-0.691848806065
ACH-000330,-0.604045932465
ACH-000331,-0.441933672728
ACH-000332,-0.36616322756499997
ACH-000334,-0.49669702679
ACH-000335,-0.8094880586300001
ACH-000336,-0.6241092001340001
ACH-000337,-0.538589491086
ACH-000339,-0.486188618142
ACH-000341,-0.281947413942
ACH-000348,-0.719668809103
ACH-000350,-0.236878615858
ACH-000352,-0.0796049936111
ACH-000356,-0.315799168709
ACH-000361,-0.7933755574269999
ACH-000362,-0.606755836617
ACH-000363,-0.31935411326900004
ACH-000364,-0.24686264931999996
ACH-000365,-0.40698382267300004
ACH-000366,-0.307951414051
ACH-000368,-0.771014415511
ACH-000374,-0.5844902959539999
ACH-000375,-0.684709601682
ACH-000376,-0.811748898361
ACH-000381,-0.349147409261
ACH-000383,-0.252729789139
ACH-000387,-0.307740186554
ACH-000389,-0.9870476030299998
ACH-000390,-0.954727402409
ACH-000393,-0.5714340635040001
ACH-000395,-0.427265967532
ACH-000397,-0.303627343435
ACH-000401,-0.682270487547
ACH-000402,-0.266672547967
ACH-000403,-0.391562254443
ACH-000404,-0.5197758267600001
ACH-000406,-0.245851006234
ACH-000407,-0.252452655774
ACH-000408,-0.5516077265820001
ACH-000410,-0.587612480447
ACH-000411,-0.385230100572
ACH-000414,-0.45499851056900004
ACH-000415,-0.502009257973
ACH-000416,-0.591114288185
ACH-000420,-0.319718771305
ACH-000421,-0.342879507902
ACH-000424,-0.49179366606200003
ACH-000425,-0.661962278142
ACH-000426,-0.07170391970260001
ACH-000427,-0.5577797971389999
ACH-000433,-0.421969451078
ACH-000436,-0.569978950374
ACH-000444,-0.357867613749
ACH-000445,-0.345371055078
ACH-000448,-0.322478137764
ACH-000450,-0.19986434524399999
