,EXTL2 (2135)
ACH-000004,-0.27374144123599997
ACH-000007,-0.0888109333903
ACH-000009,-0.08555970936730001
ACH-000011,-0.150791728299
ACH-000012,-0.46508455141099997
ACH-000013,-0.274685087148
ACH-000014,-0.0158178323002
ACH-000015,-0.29117563845600003
ACH-000017,-0.46333700995800003
ACH-000018,-0.383626879482
ACH-000019,-0.307423240977
ACH-000021,-0.26744301321499997
ACH-000022,-0.0790638807039
ACH-000025,-0.533797104956
ACH-000028,-0.378837022949
ACH-000030,-0.34224143199600005
ACH-000035,-0.51159941996
ACH-000036,-0.260327175152
ACH-000037,-0.0472193860222
ACH-000039,-0.453514040044
ACH-000040,-0.480807641602
ACH-000041,-0.5777338944479999
ACH-000042,-0.25613544453000003
ACH-000045,-0.169158159953
ACH-000047,-0.33000191728100003
ACH-000052,-0.270834257432
ACH-000053,-0.278931929087
ACH-000054,-0.28121236065
ACH-000055,-0.34409844545999996
ACH-000060,-0.5533458102409999
ACH-000067,-0.562676202955
ACH-000070,-0.129058937176
ACH-000075,-0.234114329223
ACH-000078,-0.33482078138599997
ACH-000082,-0.0320982191299
ACH-000085,-0.385223937725
ACH-000086,-0.564865152035
ACH-000087,-0.195299493214
ACH-000092,-0.604916716311
ACH-000095,-0.320030200321
ACH-000097,-0.227089236978
ACH-000098,-0.214067305185
ACH-000099,-0.31008382177
ACH-000108,-0.0060401776109099995
ACH-000113,-0.281633418498
ACH-000115,-0.00281490202787
ACH-000116,-0.15105431039699999
ACH-000118,-0.298511618162
ACH-000120,-0.0363027325505
ACH-000123,-0.460160548159
ACH-000127,-0.250078505086
ACH-000128,-0.20474928839
ACH-000132,-0.313188884637
ACH-000133,-0.311832908753
ACH-000137,-0.5591677238189999
ACH-000138,-0.101954740901
ACH-000142,-0.303772015984
ACH-000143,-0.37584704990400003
ACH-000146,-0.264097056056
ACH-000148,-0.160294740729
ACH-000150,-0.18059438965
ACH-000152,-0.35759689136699996
ACH-000153,-0.5350713732810001
ACH-000159,-0.379806849616
ACH-000160,-0.230572191675
ACH-000163,-0.282343023719
ACH-000167,-0.426719283902
ACH-000168,-0.408421159876
ACH-000169,-0.285047829094
ACH-000178,-0.316482967176
ACH-000182,-0.19708172365200002
ACH-000183,-0.059293023088999995
ACH-000188,-0.395163359145
ACH-000189,-0.506728320156
ACH-000190,-0.23210163734099998
ACH-000198,-0.310248560783
ACH-000204,-0.188995684744
ACH-000206,-0.13159251945699998
ACH-000207,-0.322530943922
ACH-000211,-0.32025312714299997
ACH-000215,-0.22614071665999996
ACH-000221,-0.306536241885
ACH-000222,-0.0852039367627
ACH-000223,-0.292578542224
ACH-000226,-0.420704691168
ACH-000227,-0.442358738772
