,EN1 (2019)
ACH-000004,0.08127475793380001
ACH-000007,0.331806629438
ACH-000009,-0.000910608074137
ACH-000011,-0.19107465199700002
ACH-000012,0.049540188866800006
ACH-000013,0.00847525506312
ACH-000014,-0.0958747237105
ACH-000015,-0.049176353854300005
ACH-000017,-0.275965854619
ACH-000018,-0.102281553504
ACH-000019,-0.00506630021166
ACH-000021,0.332626891774
ACH-000022,-0.16925475541499999
ACH-000025,-0.015278376621700002
ACH-000028,0.215662814158
ACH-000030,0.00224652149088
ACH-000035,0.0924657886892
ACH-000036,0.21589525847399998
ACH-000037,0.12711874627699998
ACH-000039,0.171353714294
ACH-000040,0.13012640570999998
ACH-000041,0.113871923357
ACH-000042,0.06521727310740001
ACH-000045,0.0543697210327
ACH-000047,-0.0547742148816
ACH-000052,0.0521609546036
ACH-000053,0.0924154389743
ACH-000054,-0.009480048636340001
ACH-000055,0.116381776251
ACH-000060,0.00274859553167
ACH-000067,0.06171600669959999
ACH-000070,-0.226382227848
ACH-000075,-0.009153541244009999
ACH-000078,0.17459475597
ACH-000082,0.0323280616938
ACH-000085,-0.047411528743599995
ACH-000086,-0.14207298298
ACH-000087,-0.000958532628612
ACH-000092,-0.0729483610397
ACH-000095,0.10484665949899999
ACH-000097,0.043220155461800004
ACH-000098,-0.0638790951871
ACH-000099,0.126978435451
ACH-000108,0.127527538162
ACH-000113,-0.0413997200932
ACH-000115,0.131313402133
ACH-000116,-0.0178888689971
ACH-000118,0.0899258165532
ACH-000120,-0.0395345475971
ACH-000123,-0.0994068628599
ACH-000127,-0.158905645937
ACH-000128,-0.032738040932
ACH-000132,-0.0212878520028
ACH-000133,0.125706486556
ACH-000137,-0.052069335114000005
ACH-000138,0.0318317631995
ACH-000142,0.0069450313292999995
ACH-000143,-0.12127196761499999
ACH-000146,0.22216720642700002
ACH-000148,-0.030845866891799998
ACH-000150,0.0795648185362
ACH-000152,0.0418390310294
ACH-000153,0.173308834928
ACH-000159,0.00644107846752
ACH-000160,-0.253465445226
ACH-000163,0.25889317674400003
ACH-000167,0.10860576383199999
ACH-000168,-0.0676874107437
ACH-000169,0.06384217828430001
ACH-000178,0.141623703884
ACH-000182,-0.07299678744910001
ACH-000183,-0.005320517288039999
ACH-000188,0.141121230809
ACH-000189,0.0404914823801
ACH-000190,0.22618124471200002
ACH-000198,0.051502389923400005
ACH-000204,-0.0705702599306
ACH-000206,0.175044587473
ACH-000207,-0.0966907023798
ACH-000211,0.0458132939001
ACH-000215,0.08424570815639999
ACH-000221,0.0401657702185
ACH-000222,0.21686024282900002
ACH-000223,-0.120390836271
ACH-000226,-0.14447393559900001
ACH-000227,0.195901712798
ACH-000228,-0.136281059927
ACH-000231,0.044093349154900006
ACH-000232,0.114605867076
ACH-000233,0.153341807446
ACH-000234,-0.08293265397189999
ACH-000235,-0.062390443977699994
ACH-000237,0.272739479177
ACH-000238,0.20530697312600002
ACH-000243,-0.0024028518693499997
ACH-000244,0.08594851473880001
ACH-000246,-0.119565335187
ACH-000248,-0.15811915534600002
ACH-000250,-0.0490612196683
ACH-000251,-0.12153766593
ACH-000253,-0.008404980465630001
ACH-000255,-0.300339033441
ACH-000256,-0.0241712333835
ACH-000257,0.140964829424
ACH-000258,-0.043299659666999994
ACH-000259,0.057432332761500005
ACH-000260,-0.0591742792401
ACH-000261,0.044760892775099995
ACH-000262,-0.246692734969
ACH-000263,-0.08598010002810001
ACH-000264,0.17305565248799998
ACH-000265,-0.033751546364799996
ACH-000266,0.100226932246
ACH-000272,0.024946981548200003
ACH-000273,-0.10410169234899999
ACH-000274,-0.108843480422
ACH-000277,-0.10185943671499999
ACH-000278,0.0816447698581
ACH-000279,0.0037662228070500002
ACH-000280,0.0806750596913
ACH-000281,0.177136245039
ACH-000288,0.195168003785
ACH-000291,-0.0613460432375
ACH-000293,0.251956522811
ACH-000294,0.285030189965
ACH-000295,0.0196874825477
ACH-000296,-0.00232982535454
ACH-000302,-0.032710872412400005
ACH-000304,0.047097551850300005
ACH-000307,0.034849891536500005
ACH-000308,-0.203967487326
ACH-000310,0.19547125515799998
ACH-000311,0.212572118835
ACH-000312,0.09168896775299999
ACH-000315,0.038602641304
ACH-000316,0.15109631146400002
ACH-000317,-0.0531318676825
ACH-000318,-0.227445714108
ACH-000319,0.06885283121289999
ACH-000320,0.205999255751
ACH-000322,0.0197828908647
ACH-000323,-0.15536049340500002
ACH-000324,0.107396153317
ACH-000329,-0.0473602010928
ACH-000330,-0.12079967667199999
ACH-000331,-0.00790431657038
ACH-000332,0.15351019922599998
ACH-000334,0.227871763327
ACH-000335,-0.0898179716379
ACH-000336,-0.08255151953039999
ACH-000337,-0.225636328215
ACH-000339,0.00675638053464
ACH-000341,-0.260578238118
ACH-000348,-0.061095849904300004
ACH-000350,-0.12249906745400001
ACH-000352,0.0880285593307
ACH-000356,-0.0821839487575
ACH-000361,-0.271091874897
ACH-000362,0.0570499493518
ACH-000363,-0.0129762568903
ACH-000364,0.022125501228700002
ACH-000365,0.0949559518438
ACH-000366,0.08156018645110001
ACH-000368,-0.038593724595
ACH-000374,-0.038841704553800004
ACH-000375,-0.0707008025443
ACH-000376,0.033349066504000005
ACH-000381,0.0203043706108
ACH-000383,0.013977017155899999
ACH-000387,0.125225448418
ACH-000389,0.013876827701099999
ACH-000390,-0.0812768053548
ACH-000393,-0.129994383538
ACH-000395,0.0822146899278
ACH-000397,-0.069214108851
ACH-000401,-0.118401070504
ACH-000402,-0.0641879718239
ACH-000403,0.0436563401412
ACH-000404,-0.15764600702
ACH-000406,0.0179890582175
ACH-000407,-0.18448427771099998
ACH-000408,0.120791238936
ACH-000410,-0.18514534567899998
ACH-000411,0.147885602366
ACH-000414,0.173799637225
ACH-000415,-0.0910883224567
ACH-000416,-0.0709252752477
ACH-000420,-0.0196454831218
ACH-000421,-0.0388774979612
ACH-000424,-0.15278441499700002
ACH-000425,0.11980190385600001
ACH-000426,-0.265255806195
ACH-000427,-0.06784773864
ACH-000433,0.33804225396399995
ACH-000436,-0.199228794764
ACH-000444,0.160922350164
ACH-000445,-0.150932159362
ACH-000448,0.223293656417
ACH-000450,-0.255303168815
ACH-000452,0.0575791102101
ACH-000454,0.0356587913226
ACH-000458,-0.0659385140028
ACH-000459,-0.00316997385815
ACH-000460,0.0936883565883
ACH-000461,0.043019812291099996
ACH-000463,-0.061965199156999995
ACH-000464,-0.16543016768
ACH-000466,0.13382469532500002
ACH-000467,-0.0356635794924
ACH-000468,0.026686093543500003
ACH-000469,0.07938614170819999
ACH-000470,-0.028310225650299996
ACH-000471,0.0623048609404
ACH-000472,0.018741046057799998
ACH-000473,0.005040475902909999
ACH-000475,-0.004058932142489999
ACH-000476,-0.0087751560804
ACH-000477,0.111891795395
ACH-000480,0.383986523697
ACH-000481,-0.032283174709
ACH-000483,-0.287796128368
ACH-000484,0.081663073343
ACH-000485,-0.258074572821
ACH-000486,0.080860340816
ACH-000487,0.0800737699406
ACH-000488,0.0071310154114700005
ACH-000490,-0.07295538863239999
ACH-000491,-0.15105013932800002
ACH-000495,-0.0864554557936
ACH-000496,0.0321661223609
ACH-000499,-0.119862153125
ACH-000500,-0.0036068652955600004
ACH-000502,0.07921719649799999
ACH-000503,-0.303529252814
ACH-000505,-0.130110554644
ACH-000507,0.0969034004278
ACH-000510,-0.206747389261
ACH-000511,0.198350011583
ACH-000512,0.0941891743617
ACH-000516,0.0764959910466
ACH-000517,-0.0767942435752
ACH-000518,-0.0598953553689
ACH-000520,-0.00229976076302
ACH-000521,-0.09141721644810001
ACH-000522,-0.0598117594307
ACH-000524,0.0023006013375799998
ACH-000527,0.130153066957
ACH-000528,0.0238996397041
ACH-000537,-0.076325326891
ACH-000541,0.0662926035834
ACH-000542,0.15593740197
ACH-000544,-0.197713238515
ACH-000545,-0.05778834019180001
ACH-000547,-0.207353242552
ACH-000548,0.108009193097
ACH-000549,-0.364169182605
ACH-000550,0.140101416086
ACH-000552,-0.13797537352199998
ACH-000556,0.16035849666500002
ACH-000557,0.0835845746555
ACH-000570,-0.09091930286589998
ACH-000571,0.2105064517
ACH-000573,-0.0662947734891
ACH-000576,0.094802288013
ACH-000580,0.115259224959
ACH-000584,-0.060102246957099995
ACH-000585,0.0885721762453
ACH-000588,0.0049696932559600004
ACH-000589,-0.0406100272175
ACH-000591,-0.102393813473
ACH-000593,0.135533427578
ACH-000600,-0.08138359434430001
ACH-000601,0.09059605464260001
ACH-000604,-0.153099506641
ACH-000605,0.09882060961930002
ACH-000606,0.0535515386689
