,TSNAX (7257)
ACH-000004,0.0676316350434
ACH-000007,-0.111370196404
ACH-000009,-0.0699236797855
ACH-000011,-0.0671845858891
ACH-000012,0.13257257965299998
ACH-000013,-0.147978092743
ACH-000014,-0.138429647724
ACH-000015,0.075257952874
ACH-000017,0.036301588819199995
ACH-000018,-0.257597843961
ACH-000019,-0.228878286294
ACH-000021,-0.108711011789
ACH-000022,-0.0770964646964
ACH-000025,-0.280891519089
ACH-000028,-0.004907830667460001
ACH-000030,-0.087404972479
ACH-000035,0.103060455033
ACH-000036,-0.199887619238
ACH-000037,-0.123131830485
ACH-000039,-0.181368689132
ACH-000040,-0.0806528761662
ACH-000041,-0.11940510005300001
ACH-000042,-0.020651315036299998
ACH-000045,-0.0876438575228
ACH-000047,-0.0571204959529
ACH-000052,-0.139202193216
ACH-000053,-0.023186445610799997
ACH-000054,-0.0630074594546
ACH-000055,0.030134917328300002
ACH-000060,-0.09970613684389999
ACH-000067,0.038094851850099996
ACH-000070,-0.0186672398846
ACH-000075,0.018896189509999998
ACH-000078,-0.192868908199
ACH-000082,-0.13573888258199998
ACH-000085,-0.18457732554200001
ACH-000086,-0.153417549992
ACH-000087,0.09144417118699999
ACH-000092,-0.0842560242916
ACH-000095,-0.056189414745899995
ACH-000097,-0.07888232948610001
ACH-000098,-0.184647611771
ACH-000099,-0.0486540685757
ACH-000108,-0.0359485956842
ACH-000113,-0.113289045188
ACH-000115,0.08980533838410001
ACH-000116,0.0794426110356
ACH-000118,0.07973380671630001
ACH-000120,-0.31505090688000004
ACH-000123,0.08563845423139999
ACH-000127,-0.006702462900219999
ACH-000128,-0.0504615384081
ACH-000132,0.0527659401003
ACH-000133,0.08682100398380001
ACH-000137,-0.056661678151000004
ACH-000138,0.00549153278949
ACH-000142,-0.15042462428099998
ACH-000143,0.21492593784400002
ACH-000146,-0.0846322336665
ACH-000148,-0.07015119648410001
ACH-000150,0.09735687374289999
ACH-000152,-0.0530151365537
ACH-000153,0.394274431061
ACH-000159,-0.05794128600719999
ACH-000160,-0.0162079934722
ACH-000163,-0.07487818583019999
ACH-000167,-0.053583102736200004
ACH-000168,-0.04311488943609999
ACH-000169,0.184182939067
ACH-000178,0.09836699665519999
ACH-000182,-0.015447608367899998
ACH-000183,-0.141289630685
ACH-000188,0.0772019906799
ACH-000189,-0.0906038972776
ACH-000190,-0.17661817180300002
ACH-000198,-0.225296619623
ACH-000204,-0.279580364696
ACH-000206,-0.191259080004
ACH-000207,-0.0311738266052
ACH-000211,-0.11805182158199999
ACH-000215,-0.09202825471280002
ACH-000221,0.0212904104384
ACH-000222,0.0303824083344
ACH-000223,-0.10777160560999999
ACH-000226,-0.14591245724500002
ACH-000227,-0.000993880692764
ACH-000228,-0.150958574127
ACH-000231,-0.12549596974000002
ACH-000232,-0.0620095696463
ACH-000233,-0.08541608554610002
ACH-000234,-0.117074113243
ACH-000235,-0.11676993245799999
ACH-000237,-0.0121319855707
ACH-000238,-1.61492215707e-05
ACH-000243,-0.0381434890189
ACH-000244,-0.211311620534
ACH-000246,-0.06897428751889999
ACH-000248,0.0144522930171
ACH-000250,-0.0204238727822
ACH-000251,0.146172639874
