,MLANA (2315)
ACH-000004,-0.502786653688
ACH-000007,0.309199451107
ACH-000009,0.007426849020060001
ACH-000011,0.11883407804400001
ACH-000012,0.148441294733
ACH-000013,0.15263957028
ACH-000014,0.283154072066
ACH-000015,0.180507812201
ACH-000017,0.180749004809
ACH-000018,0.137219378271
ACH-000019,0.32618566934099996
ACH-000021,0.0323839273557
ACH-000022,0.043337157715400004
ACH-000025,0.047309248569800004
ACH-000028,0.0308679524792
ACH-000030,0.0199138736763
ACH-000035,0.2045273593
ACH-000036,0.0754050055034
ACH-000037,-0.260605648395
ACH-000039,0.39095091233
ACH-000040,-0.00827184080934
ACH-000041,0.274731259123
ACH-000042,0.167693830172
ACH-000045,0.113200385988
ACH-000047,0.159018684297
ACH-000052,-0.07495282741880001
ACH-000053,0.0181724324351
ACH-000054,0.0460838541033
ACH-000055,0.0012964138697000001
ACH-000060,0.17655174596700002
ACH-000067,0.06073429606240001
ACH-000070,-0.0233507268841
ACH-000075,0.324834075218
ACH-000078,0.14467240175999999
ACH-000082,0.149096934213
ACH-000085,0.156608119016
ACH-000086,0.0447454985549
ACH-000087,-0.0101691481286
ACH-000092,0.202056832966
ACH-000095,0.140631156842
ACH-000097,0.116509426307
ACH-000098,0.253559391349
ACH-000099,0.0893824850217
ACH-000108,0.17241069190000002
ACH-000113,0.0128995966153
ACH-000115,0.0472572459194
ACH-000116,0.284115003649
ACH-000118,0.015515517779700002
ACH-000120,-0.056205579093500005
ACH-000123,0.19190169810199997
ACH-000127,0.148243937663
ACH-000128,0.106024044876
ACH-000132,0.11002956897399999
ACH-000133,0.0667500500703
ACH-000137,0.34699545765199996
ACH-000138,-0.0548384579279
ACH-000142,0.0480979355576
ACH-000143,0.07536457234289999
ACH-000146,0.177171456266
ACH-000148,0.08943648690310001
ACH-000150,-0.0764414771098
ACH-000152,0.15912775388699998
ACH-000153,-0.07165107478060001
ACH-000159,0.132153661778
ACH-000160,-0.042857103398
ACH-000163,0.09915890366930001
ACH-000167,0.39532368562
ACH-000168,-0.14743500618
ACH-000169,0.036488407395
ACH-000178,0.206701724397
ACH-000182,0.183568346124
ACH-000183,0.219079231509
ACH-000188,0.218165493248
ACH-000189,-0.20538904945
ACH-000190,0.12966159194000001
ACH-000198,0.160241330098
ACH-000204,0.00977458894868
ACH-000206,0.136030607877
ACH-000207,-0.0474868450166
ACH-000211,0.110139477114
ACH-000215,0.123242912798
ACH-000221,-0.0036422768732800002
ACH-000222,0.217349804926
ACH-000223,0.150887284114
ACH-000226,0.289562433558
ACH-000227,0.230381208257
ACH-000228,0.18497705028499997
ACH-000231,0.23427872375199998
ACH-000232,0.12204014712200001
ACH-000233,0.0721007250923
ACH-000234,0.376701419126
ACH-000235,0.13193251113600002
ACH-000237,0.120914217586
ACH-000238,0.037986732782300005
ACH-000243,0.164909008831
ACH-000244,0.0636353767796
ACH-000246,0.03555940928740001
ACH-000248,-0.00728370385565
ACH-000250,0.0389961330365
ACH-000251,0.055963557904000004
ACH-000253,-0.041631992636599995
ACH-000255,0.0442120174603
ACH-000256,0.313828994957
ACH-000257,0.14108026050300002
ACH-000258,0.109644371149
ACH-000259,0.133452134406
ACH-000260,0.0610456231973
ACH-000261,0.0531190789386
ACH-000262,0.328469342657
ACH-000263,0.309230068042
ACH-000264,0.0760158794633
ACH-000265,-0.19842744763300002
ACH-000266,0.08943227456599999
ACH-000272,0.115171224229
ACH-000273,0.23771982882800002
ACH-000274,0.059216801269500005
ACH-000277,0.290208927623
ACH-000278,0.02140520379
ACH-000279,0.19631135324299998
ACH-000280,-0.0218213731743
ACH-000281,0.290865148522
ACH-000288,0.315181079287
ACH-000291,-0.0403479567108
ACH-000293,0.150982561001
ACH-000294,0.165164709304
ACH-000295,0.102713522351
ACH-000296,0.370616725963
ACH-000302,0.13684577103
ACH-000304,-0.212618159886
ACH-000307,0.135714744628
ACH-000308,0.10190791626599999
ACH-000310,0.38302568888300004
ACH-000311,0.187420983788
ACH-000312,0.23661715252300003
ACH-000315,-0.128930738495
ACH-000316,0.295455118717
ACH-000317,0.0448044935642
ACH-000318,0.17368107121800003
ACH-000319,0.0277607912682
ACH-000320,-0.032062015153
ACH-000322,0.0233638812112
ACH-000323,0.14918619663899998
ACH-000324,0.101127105139
ACH-000329,0.18595288570500002
ACH-000330,0.0960267327731
ACH-000331,0.0769504483252
ACH-000332,0.171104190317
ACH-000334,-0.160930276439
ACH-000335,0.278847982757
ACH-000336,-0.228524773497
ACH-000337,0.381904859881
ACH-000339,0.113251374159
ACH-000341,0.231387855314
ACH-000348,0.142971073963
ACH-000350,0.0765107377605
ACH-000352,0.0207510046595
ACH-000356,-0.011219263913399998
ACH-000361,0.30665293829999996
ACH-000362,0.057046158271699995
ACH-000363,0.004619920489399999
ACH-000364,0.34715500431400004
ACH-000365,0.0401988244737
ACH-000366,0.179128549598
ACH-000368,0.168674080141
ACH-000374,-0.00843390047953
ACH-000375,0.163401707178
ACH-000376,0.189715748136
ACH-000381,0.225118118561
ACH-000383,0.09070187379910001
ACH-000387,0.09949089112500001
ACH-000389,0.00757426943903
ACH-000390,0.0015099483727300002
ACH-000393,0.155770684818
ACH-000395,0.0883976169665
ACH-000397,0.257470294129
ACH-000401,0.290997950834
ACH-000402,0.10102244942
ACH-000403,0.18131861064
ACH-000404,-0.333254080503
ACH-000406,0.122846915987
ACH-000407,0.396117343301
ACH-000408,0.0252184557817
ACH-000410,0.114356746393
ACH-000411,0.0294836968183
ACH-000414,0.0250474108088
ACH-000415,0.242467834986
ACH-000416,0.13798778489299998
ACH-000420,0.11320278848899999
ACH-000421,0.09270387588500001
ACH-000424,0.0861501456006
ACH-000425,0.146272908798
ACH-000426,0.160504467307
ACH-000427,-0.14780166375
ACH-000433,0.119377628663
ACH-000436,0.06250589455109999
ACH-000444,0.259252348135
ACH-000445,0.0244875869342
ACH-000448,0.231125312819
ACH-000450,-0.396430968263
ACH-000452,0.165558961117
ACH-000454,0.0466853901231
ACH-000458,-0.0762497335816
ACH-000459,-0.0529512392835
ACH-000460,0.227353859709
ACH-000461,0.32312061918400004
ACH-000463,0.0646321146468
ACH-000464,0.161500727407
ACH-000466,0.320430072601
ACH-000467,0.17233652507
ACH-000468,-0.0120568371879
ACH-000469,0.114672394192
ACH-000470,0.0513725329782
ACH-000471,0.0714148778124
ACH-000472,0.163249022351
