,EPX (8288)
ACH-000188,-0.323908887147
ACH-000189,-0.310724188048
ACH-000190,-0.189316314058
ACH-000198,-0.0486959181232
ACH-000204,-0.042834126250400006
ACH-000206,0.0182440822043
ACH-000207,-0.010969248455700001
ACH-000211,-0.209616383268
ACH-000215,-0.17123914268399998
ACH-000221,-0.10363060046499999
ACH-000222,-0.025758867077599997
ACH-000223,-0.0827347346295
ACH-000226,-0.20152085409899997
ACH-000227,-0.23647834129200002
ACH-000228,-0.137095239158
ACH-000231,-0.236104155009
ACH-000232,-0.10003858639900001
ACH-000233,-0.24748917138700002
ACH-000234,-0.057540307457099996
ACH-000235,-0.107610263106
ACH-000237,-0.060137870415
ACH-000238,-0.479274792882
ACH-000243,-0.239250679429
ACH-000244,-0.161023044532
ACH-000246,-0.23518042063
ACH-000248,-0.20470543741900002
ACH-000250,-0.17890816579399998
ACH-000251,-0.0067746657204700005
ACH-000253,-0.44748170338
ACH-000255,-0.196893500022
ACH-000256,-0.379989254411
ACH-000257,-0.13980491535
ACH-000258,-0.294111342623
ACH-000259,-0.128768406892
ACH-000260,-0.221330612912
ACH-000261,-0.009378822151549998
ACH-000262,-0.09555629150910001
ACH-000263,-0.0677472203791
ACH-000264,-0.247368968938
ACH-000265,-0.11671836770300001
ACH-000266,-0.07537145598730001
ACH-000272,-0.15709640175
ACH-000273,-0.145084705668
ACH-000274,-0.472104232183
ACH-000277,-0.156592015669
ACH-000278,-0.0438248982556
ACH-000279,-0.131012428363
ACH-000280,-0.04766349428730001
ACH-000281,-0.015573544208799998
ACH-000288,-0.23416937802499999
ACH-000291,-0.013385060185200002
ACH-000293,-0.11890792949000001
ACH-000294,-0.285118041237
ACH-000295,-0.253312927704
ACH-000296,-0.332717316675
ACH-000302,-0.0655088143095
ACH-000304,-0.0938872072979
ACH-000307,-0.052261316348800005
ACH-000308,-0.09250122100510001
ACH-000310,-0.415927884164
ACH-000311,-0.101391381041
ACH-000312,-0.136371464426
ACH-000315,-0.18355020419799997
ACH-000316,-0.12242904764799999
ACH-000317,0.11938332989299999
ACH-000318,-0.166522300053
ACH-000319,-0.14936480602399999
ACH-000320,0.130377355512
ACH-000322,-0.23400818839899998
ACH-000323,-0.131457850777
ACH-000324,-0.193322216999
ACH-000329,-0.190959898132
ACH-000330,-0.194133042535
ACH-000331,-0.10725260539300001
ACH-000332,-0.0057194322030000005
ACH-000334,-0.14598586177
ACH-000335,-0.0650029571764
ACH-000336,-0.108111488734
ACH-000337,-0.489678856752
ACH-000339,-0.0679701559759
ACH-000341,-0.16771500856799998
ACH-000348,-0.0019228816277
ACH-000350,-0.00713481215273
ACH-000352,-0.09421429655829999
ACH-000356,-0.403836036099
ACH-000361,-0.16088809586
ACH-000362,-0.116344843893
ACH-000363,-0.15987237346799998
ACH-000364,-0.07418587509960001
ACH-000365,-0.107625016976
ACH-000366,-0.080217610237
ACH-000368,-0.0699981691589
ACH-000374,-0.206875889193
ACH-000375,-0.252860180401
ACH-000376,-0.0204163804767
ACH-000381,-0.27659148903499997
ACH-000383,-0.165040481875
ACH-000387,-0.176328252966
ACH-000389,-0.291041973344
ACH-000390,-0.18087725955400002
ACH-000393,0.0786612442435
ACH-000395,-0.0541285196801
ACH-000397,-0.0970597758573
ACH-000401,-0.124641643378
ACH-000402,-0.000391341936057
ACH-000403,-0.181581842119
ACH-000404,-0.0259634862776
ACH-000406,-0.158778193273
ACH-000407,-0.14504603182700002
ACH-000408,-0.162741898768
ACH-000410,-0.121752725375
ACH-000411,-0.12386356090999998
ACH-000414,-0.15009882761
ACH-000415,-0.340580370042
ACH-000416,-0.150623567883
ACH-000420,-0.115789194002
ACH-000421,-0.18697828057500002
ACH-000424,-0.402709600423
ACH-000425,-0.19729313449299998
ACH-000426,0.0819850532873
ACH-000427,-0.190211730088
ACH-000433,-0.41104159189499995
ACH-000436,-0.069311369149
ACH-000444,-0.07809300798110001
ACH-000445,-0.088647001168
ACH-000448,-0.14379880659299998
ACH-000450,0.035243687843
ACH-000452,-0.142364279974
ACH-000454,0.00981922005531
ACH-000458,-0.23306933570900001
ACH-000459,-0.0635735168654
ACH-000460,-0.181323602542
ACH-000461,-0.0320825705367
ACH-000463,-0.101956518234
ACH-000464,-0.165138450769
ACH-000466,-0.14804070138599998
ACH-000467,-0.193260999388
ACH-000468,-0.24501139745900002
ACH-000469,-0.0771023376814
ACH-000470,-0.06446775097580001
ACH-000471,-0.141803950068
ACH-000472,-0.157815631241
ACH-000473,-0.23628950179699998
ACH-000475,-0.06783028863509999
ACH-000476,-0.19709634889000002
ACH-000477,-0.039613952928999996
ACH-000480,-0.207530649087
ACH-000481,-0.0965735172703
ACH-000483,-0.056223957736599994
ACH-000484,-0.045442526935
ACH-000485,-0.398072908856
ACH-000486,-0.0710573913579
ACH-000487,-0.139949230914
ACH-000488,-0.184101919701
ACH-000490,-0.17452861290199997
ACH-000491,-0.12137219750900001
ACH-000495,-0.113187663542
ACH-000496,-0.0593396063557
ACH-000499,-0.032629153173799996
ACH-000500,0.365984222469
ACH-000502,-0.417232375973
ACH-000503,0.046539054047
ACH-000505,-0.122655020318
ACH-000507,-0.13319402442
ACH-000510,-0.221383088716
ACH-000511,-0.11316863694399999
ACH-000512,-0.105335628502
ACH-000516,-0.128812026285
ACH-000517,-0.108018119768
ACH-000518,-0.11178005051100001
ACH-000520,-0.0465941285718
ACH-000521,-0.24236265488000003
ACH-000522,-0.00205137867701
ACH-000524,-0.165616678022
ACH-000527,-0.155686644623
ACH-000528,-0.181359385048
ACH-000537,-0.09592137967730001
ACH-000541,0.018690199505599997
ACH-000542,-0.131209632206
ACH-000544,-0.298199392514
ACH-000545,-0.12980580528799998
ACH-000547,-0.43962455703599995
ACH-000548,-0.30484761536800004
ACH-000549,-0.121607466082
ACH-000550,-0.315959834482
ACH-000552,-0.328230567443
ACH-000556,-0.269288234087
ACH-000557,-0.108268531634
ACH-000570,-0.116032296854
ACH-000571,-0.08164674573960001
ACH-000573,-0.030904849457000002
ACH-000576,-0.0275672974206
ACH-000580,-0.367341261395
ACH-000584,-0.155555981112
ACH-000585,-0.17470190698600002
ACH-000588,-0.139661261539
ACH-000589,-0.00697409312762
ACH-000591,-0.26920585114100004
ACH-000593,-0.191560772668
ACH-000600,-0.279916695188
ACH-000601,-0.134660603791
ACH-000604,-0.0352857941437
ACH-000605,-0.121506090354
ACH-000606,-0.11944517169000002
ACH-000608,-0.24657836533000005
ACH-000614,0.196649609944
ACH-000616,-0.029326512014299998
ACH-000618,-0.163119168767
ACH-000619,-0.283801026623
ACH-000620,-0.103633895672
ACH-000621,-0.23429774655900001
ACH-000622,-0.254921707771
ACH-000623,-0.210232533132
ACH-000624,-0.114507910376
ACH-000627,-0.159232169226
ACH-000630,-0.144166126513
ACH-000632,-0.229697479771
ACH-000633,-0.319134571408
ACH-000637,-0.356279251842
ACH-000638,-0.0690437253013
ACH-000646,-0.135654767031
ACH-000647,-0.253797933296
ACH-000648,0.00196230963037
ACH-000649,-0.062170491780900006
ACH-000651,0.005806062135629999
ACH-000652,-0.16800621811500002
ACH-000653,-0.13305805869
ACH-000657,-0.109390789356
ACH-000658,-0.0736298199985
ACH-000661,-0.19588762419300002
ACH-000662,-0.038523397549400006
ACH-000663,-0.101881823015
ACH-000665,-0.028372681765900003
ACH-000671,-0.0205425595446
ACH-000673,-0.20559557029
ACH-000676,-0.33496633310199997
ACH-000677,-0.157233311193
ACH-000681,-0.0593932722885
ACH-000682,-0.20957184191199998
ACH-000683,-0.138469360025
ACH-000684,-0.13121651274499999
ACH-000688,-0.017442643119599997
ACH-000693,-0.135014833729
ACH-000694,-0.120327057357
ACH-000695,-0.324134485024
ACH-000696,-0.223307527328
ACH-000697,-0.141658307416
ACH-000699,-0.0160391767891
ACH-000701,-0.052187853564
ACH-000706,-0.0799706524983
ACH-000711,-0.199174755434
ACH-000713,-0.17344603517
ACH-000714,-0.09435875870089998
ACH-000718,-0.09597627486030001
ACH-000720,-0.17059998996300002
ACH-000721,-0.227508436587
ACH-000724,0.0752803143624
ACH-000725,-0.004917665700199999
ACH-000732,-0.40903828801299996
ACH-000734,-0.011130976309
ACH-000735,-0.100884109988
ACH-000736,-0.15507249752
ACH-000738,-0.0812536404424
ACH-000746,-0.20932659577999999
ACH-000747,0.00181836089641
ACH-000748,-0.12356513932499999
ACH-000753,-0.255653350878
ACH-000756,-0.306571686102
ACH-000757,-0.0581842316443
ACH-000758,-0.154748756983
ACH-000760,-0.123698980796
ACH-000763,-0.0874873650492
ACH-000764,-0.0750525960394
ACH-000765,-0.275580068651
ACH-000766,-0.150392082948
ACH-000767,-0.0894879267935
ACH-000768,-0.113286824991
ACH-000769,-0.18372113612100002
ACH-000770,-0.11061473450300001
ACH-000771,-0.13513697165400002
ACH-000773,-0.270221058553
ACH-000776,-0.118779273344
ACH-000777,-0.134858660508
ACH-000778,0.075076869631
ACH-000781,-0.19105624946400002
ACH-000782,-0.108626785456
ACH-000783,-0.254165774914
ACH-000784,-0.22176326601799998
ACH-000785,-0.191477110038
ACH-000787,-0.226799007482
ACH-000788,-0.14703031950200002
ACH-000791,-0.258733031587
ACH-000792,-0.14510983176
ACH-000794,-0.160794844554
ACH-000796,-0.06138140367319999
ACH-000799,-0.373297012645
ACH-000800,-0.220226913539
ACH-000802,-0.246650096644
ACH-000804,0.054968907839400005
ACH-000805,-0.20472858762200002
ACH-000809,-0.0886586643122
ACH-000810,-0.104744517797
ACH-000811,-0.328487032573
ACH-000817,-0.164890413195
ACH-000819,-0.132812349947
ACH-000820,-0.21728407569299998
ACH-000821,0.162809077478
ACH-000822,-0.131795642753
ACH-000823,-0.115748166118
ACH-000824,-0.149283847793
ACH-000827,-0.0868793239395
ACH-000829,-0.0605635615427
ACH-000831,-0.0777044824062
ACH-000832,-0.09014703057710001
ACH-000833,0.158010347396
ACH-000834,-0.16544634207999998
ACH-000835,-0.057601499806399996
ACH-000836,-0.052713534633099995
ACH-000837,-0.18320391099599997
ACH-000838,-0.23823656766999998
ACH-000839,-0.371733541337
ACH-000840,-0.269226477111
ACH-000841,0.016328801519
ACH-000843,-0.212820486292
ACH-000846,-0.137981697247
ACH-000847,-0.245511316063
ACH-000848,-0.0027293688297
ACH-000849,-0.0652943213469
ACH-000851,-0.163414595646
ACH-000855,0.05116701319
ACH-000856,-0.19823728103100002
ACH-000858,-0.142292863455
ACH-000859,-0.277054875774
ACH-000861,-0.0664831115632
ACH-000862,-0.0530540590938
ACH-000865,-0.200005044796
ACH-000866,-0.107132165011
ACH-000867,-0.103128445645
ACH-000869,-0.0408640941262
ACH-000872,-0.17589097860599998
ACH-000873,0.12578549617999998
ACH-000876,-0.0271322579018
ACH-000878,-0.032023080723799995
ACH-000880,-0.0622805968834
ACH-000881,-0.245114590778
ACH-000882,-0.0333473743212
ACH-000884,-0.170594227496
ACH-000885,-0.175014710717
ACH-000887,-0.297499453194
ACH-000888,-0.0946143742671
ACH-000889,-0.22416999563499998
ACH-000890,-0.0706259015862
ACH-000896,-0.09838618068389998
ACH-000898,-0.142667890956
ACH-000900,-0.071298455055
ACH-000901,-0.074680125684
ACH-000905,-0.0617441927745
ACH-000906,-0.0893170472727
ACH-000907,-0.343703549484
ACH-000910,-0.0036628722476799995
ACH-000911,-0.180646188665
ACH-000912,-0.171830908451
ACH-000913,-0.191874565993
ACH-000915,-0.256923569543
ACH-000916,-0.478134015102
ACH-000917,-0.0959594209186
ACH-000921,-0.042803812074
ACH-000924,-0.09505816996860002
ACH-000926,-0.242734846981
ACH-000928,-0.20901234065299998
ACH-000929,-0.09811488428189999
ACH-000932,-0.0553457803885
ACH-000935,-0.156046071904
ACH-000936,-0.135325170838
ACH-000937,-0.280264686152
ACH-000938,-0.0552344007145
ACH-000939,-0.173896685548
ACH-000941,0.076176013975
ACH-000943,0.0156221485702
ACH-000946,-0.00595019114479
ACH-000947,-0.167351593291
ACH-000948,-0.152209073752
ACH-000950,-0.0193338144372
ACH-000953,-0.348927321022
ACH-000957,-0.12967780281
ACH-000958,-0.00626376428587
ACH-000960,-0.038929014361699994
ACH-000963,-0.163449078716
ACH-000968,-0.195631188627
ACH-000969,-0.15236948977499998
ACH-000973,-0.022749912610599998
ACH-000974,-0.126179352609
ACH-000975,-0.0508036514848
ACH-000976,-0.0208108782543
ACH-000978,-0.00782318425024
ACH-000980,-0.052559460990199994
ACH-000984,-0.0748726964725
ACH-000986,-0.363716269705
ACH-000988,-0.237685780897
ACH-000993,-0.326102485908
ACH-000994,-0.108553876063
ACH-000996,-0.28212984411200004
ACH-001001,-0.13481725278599999
ACH-001020,-0.33516457928000004
ACH-001028,-0.13590384712099998
ACH-001031,-0.214348961232
ACH-001038,-0.264833597516
ACH-001048,-0.14290699227499998
ACH-001050,-0.057634293606
ACH-001053,-0.236208234148
ACH-001054,-0.155146724618
ACH-001061,-0.0998546868776
ACH-001067,-0.125742972268
ACH-001075,0.00116521544025
ACH-001096,-0.143791845898
ACH-001128,-0.108608697819
ACH-001134,-0.136879137698
ACH-001151,-0.045356162409
ACH-001163,-0.228396264749
ACH-001164,-0.0555331561864
ACH-001173,-0.108812734922
ACH-001183,-0.130912335831
ACH-001184,-0.16219758701099998
ACH-001190,-0.0542066722143
ACH-001192,-0.184759005103
ACH-001193,-0.104794744729
ACH-001196,-0.157944849591
ACH-001197,0.106612875545
ACH-001205,-0.0034197299724899994
ACH-001211,-0.0535230243427
ACH-001212,-0.0299911010445
ACH-001228,-0.162472441936
ACH-001232,-0.20411134703899997
ACH-001239,-0.126625171325
ACH-001274,-0.158503656597
ACH-001275,-0.0021404809642300003
ACH-001277,-0.104010697275
ACH-001278,-0.052044007048
ACH-001280,-0.31331545536600003
ACH-001283,-0.184050045261
ACH-001289,-0.183108395157
ACH-001295,-0.24367024488000003
ACH-001300,-0.0764409400511
ACH-001301,-0.178084122328
ACH-001302,-0.37333980883699996
ACH-001303,-0.18255439486699998
ACH-001306,0.0168922877776
ACH-001318,-0.08642917127250001
ACH-001322,-0.183587409498
ACH-001328,-0.24368690757199998
ACH-001332,-0.0927199802641
ACH-001333,-0.20873434106
ACH-001336,-0.15336423217800002
ACH-001340,-0.226950307111
ACH-001346,-0.151399101613
ACH-001353,-0.24192794512600002
ACH-001354,-0.39325019392300004
ACH-001367,-0.056997331762199996
ACH-001368,-0.0791147613697
ACH-001374,-0.348363738516
ACH-001375,-0.105108308178
ACH-001377,-0.204432328392
ACH-001380,0.02791621959
ACH-001391,0.00789691525601
ACH-001407,-0.223443965288
ACH-001408,-0.138382068724
ACH-001413,-0.13307602646400002
ACH-001430,-0.20660610381499997
ACH-001431,-0.234205046018
ACH-001450,-0.237078399203
ACH-001496,-0.129828759162
ACH-001500,-0.167656978908
ACH-001521,-0.186524630199
ACH-001523,-0.18925576208500003
ACH-001532,-0.10078188102600001
ACH-001536,0.0340879250493
ACH-001550,-0.126069478766
ACH-001552,-0.0979729321334
ACH-001554,-0.158879944361
ACH-001645,-0.0698998115983
ACH-001654,-0.12282248432800001
ACH-001715,-0.0365160421009
ACH-001735,-0.0541184181964
ACH-001736,-0.127661043231
ACH-001737,-0.23700536981999998
ACH-001740,-0.0368086279293
ACH-001745,-0.145630891258
ACH-001750,-0.0338037007432
ACH-001765,-0.0838351679122
ACH-001956,-0.137457174181
ACH-001957,-0.165299575822
