,GLTSCR1 (29998)
ACH-000004,0.0730471089662
ACH-000007,0.136233642111
ACH-000009,-0.141521120755
ACH-000011,0.114370072249
ACH-000012,0.126496389231
ACH-000013,-0.0700082702861
ACH-000014,0.270978253314
ACH-000015,-0.083758718721
ACH-000017,0.030651010238099997
ACH-000018,0.0520771248791
ACH-000019,0.106549190555
ACH-000021,-0.0165616659759
ACH-000022,0.0588850581764
ACH-000025,0.572682146228
ACH-000028,0.184685089271
ACH-000030,-0.263012559224
ACH-000035,0.04975554398080001
ACH-000036,0.251556427769
ACH-000037,0.468529287865
ACH-000039,-0.187249097645
ACH-000040,-0.0555466933447
ACH-000041,-0.0482532280545
ACH-000042,-0.114369442422
ACH-000045,0.18084863929900002
ACH-000047,-0.0399429549777
ACH-000052,0.192465436475
ACH-000053,-0.591882638692
ACH-000054,0.06795588338240001
ACH-000055,-0.0303701339115
ACH-000060,0.38730860035899994
ACH-000067,0.499031292728
ACH-000070,0.241206274983
ACH-000075,0.0527565731773
ACH-000078,0.023627572638
ACH-000082,0.026510780935499998
ACH-000085,0.20934980123100003
ACH-000086,0.197905141076
ACH-000087,0.09557696505439998
ACH-000092,0.0920286805207
ACH-000095,-0.075710708637
ACH-000097,-0.07215570363280001
ACH-000098,-0.0693437919437
ACH-000099,-0.17842684442600001
ACH-000108,-0.0297147635857
ACH-000113,-0.157097659717
ACH-000115,-0.230807310302
ACH-000116,-0.0547657256058
ACH-000118,-0.136114772322
ACH-000120,-0.164264533362
ACH-000123,0.07366512360739999
ACH-000127,-0.0007180097035260001
ACH-000128,0.139588174984
ACH-000132,0.14231351915100002
ACH-000133,0.118875103329
ACH-000137,-0.0995378269151
ACH-000138,-0.0399650956815
ACH-000142,-0.122031954405
ACH-000143,-0.368560477342
ACH-000146,-0.110443598442
ACH-000148,0.0662402105713
ACH-000150,0.125196363366
ACH-000152,-0.00456528912746
ACH-000153,-0.11769872621500001
ACH-000159,0.149008445301
ACH-000160,-0.0377866780391
ACH-000163,-0.214917702589
ACH-000167,0.365670302178
ACH-000168,-0.0536475255798
ACH-000169,0.20921920704100003
ACH-000178,0.0251094753554
ACH-000182,-0.012296946673299999
ACH-000183,-0.0368565010156
ACH-000188,0.222402926994
ACH-000189,0.605692091949
ACH-000190,-0.10703371116299999
ACH-000198,-0.00438082550588
ACH-000204,-0.10237738327700001
ACH-000206,0.305746295924
ACH-000207,-0.24305735226
ACH-000211,0.309409919173
ACH-000215,0.117130974509
ACH-000221,-0.05781528696330001
ACH-000222,-0.124436046143
ACH-000223,-0.0831298453879
ACH-000226,-0.11164703427799999
ACH-000227,0.163023952631
ACH-000228,-0.0278177707172
ACH-000231,0.175468476581
ACH-000232,0.069013423865
ACH-000233,0.014158279315599999
ACH-000234,0.114711419524
ACH-000235,-0.00556052103564
ACH-000237,-0.00536489964543
ACH-000238,0.05337568602969999
ACH-000243,-0.0636849513472
ACH-000244,0.156792159748
ACH-000246,0.297884292452
ACH-000248,-0.152752138558
ACH-000250,0.156097693542
ACH-000251,0.313618710343
ACH-000253,0.0718444397452
ACH-000255,-0.159302765102
ACH-000256,0.055876697494900006
ACH-000257,-0.0919053324814
ACH-000258,-0.567540289365
ACH-000259,-0.033998171269799995
ACH-000260,0.00188682501789
ACH-000261,0.213741286406
ACH-000262,0.307376357516
ACH-000263,0.14778543276699999
ACH-000264,0.033855724716
ACH-000265,0.0043675471931
ACH-000266,0.21497630837099999
ACH-000272,0.0839565846279
ACH-000273,-0.0414446742864
ACH-000274,0.412398767664
ACH-000277,-0.23075553299499998
ACH-000278,0.07347211389160001
ACH-000279,0.186193246616
ACH-000280,-0.0728404577628
ACH-000281,0.5635093661399999
ACH-000288,0.673468218818
ACH-000291,-0.288835828844
ACH-000293,0.23794772553500002
ACH-000294,-0.339177476891
ACH-000295,0.13912927675
ACH-000296,0.0625212072086
ACH-000302,-0.20778704267499998
ACH-000304,0.34844454658600005
ACH-000307,0.132815568735
ACH-000308,-0.13384674649199998
ACH-000310,0.229582435966
ACH-000311,0.160834190693
ACH-000312,0.060316172356
ACH-000315,-0.41731747635899996
ACH-000316,0.326242280032
ACH-000317,0.248144335823
ACH-000318,-0.0391120232921
ACH-000319,0.307431470353
ACH-000320,0.214971574571
ACH-000322,0.440077101311
ACH-000323,-0.32831936967500003
ACH-000324,0.00751040667195
ACH-000329,-0.028095699472500003
ACH-000330,0.276482791913
ACH-000331,0.551801897925
ACH-000332,0.08774178501
ACH-000334,0.39778883442199997
ACH-000335,0.014797864196600001
ACH-000336,0.49838934250600003
ACH-000337,0.26069005275199997
ACH-000339,0.254417253811
ACH-000341,0.0679001072345
