,ANKRD13A (88455)
ACH-000004,0.0384295978706
ACH-000007,-0.137195732091
ACH-000009,-0.16922691533
ACH-000011,-0.21639297553599998
ACH-000012,0.11593691659600001
ACH-000013,-0.080254544294
ACH-000014,-0.0644023747
ACH-000015,-0.104271854331
ACH-000017,-0.015113963069200001
ACH-000018,0.124684194857
ACH-000019,0.19738669526500002
ACH-000021,-0.19398049842
ACH-000022,-0.151490358026
ACH-000025,-0.276065595552
ACH-000028,0.0166543279706
ACH-000030,0.0841302558853
ACH-000035,-0.0314842420492
ACH-000036,0.09992317087089998
ACH-000037,-0.356724477587
ACH-000039,-0.202103386154
ACH-000040,-0.20395517446699998
ACH-000041,-0.202025366063
ACH-000042,-0.131752746148
ACH-000045,-0.0434195443242
ACH-000047,-0.170950374175
ACH-000052,-0.252414932749
ACH-000053,0.0312579625655
ACH-000054,-0.12915454867999998
ACH-000055,0.007544482232100001
ACH-000060,-0.285875592491
ACH-000067,-0.23593558312600002
ACH-000070,-0.0689229733693
ACH-000075,-0.0280871341194
ACH-000078,-0.057029083784400005
ACH-000082,-0.0635466373511
ACH-000085,-0.143847182434
ACH-000086,-0.144676711372
ACH-000087,-0.334535766113
ACH-000092,-0.059410695207
ACH-000095,-0.0167538672954
ACH-000097,0.007744381145500001
ACH-000098,-0.0767770992053
ACH-000099,-0.138550646141
ACH-000108,-0.025415621042800002
ACH-000113,-0.288207201701
ACH-000115,-0.0911681534625
ACH-000116,-0.0462428084494
ACH-000118,-0.0834385153476
ACH-000120,-0.17029372547200003
ACH-000123,0.0187969490054
ACH-000127,-0.0829212462656
ACH-000128,-0.11803845153300001
ACH-000132,-0.12739657906500002
ACH-000133,-0.09365934344110001
ACH-000137,-0.287443805577
ACH-000138,-0.006315626307289999
ACH-000142,-0.0870009765859
ACH-000143,-0.0799482380773
ACH-000146,0.0032041841311900004
ACH-000148,-0.107843758345
ACH-000150,-0.198795093911
ACH-000152,-0.261360866643
ACH-000153,-0.268762095523
ACH-000159,-0.0557438787314
ACH-000160,-0.0371827998231
ACH-000163,-0.147235159799
ACH-000167,0.115232678742
ACH-000168,0.047167359171000005
ACH-000169,-0.203039667952
ACH-000178,-0.0640439186755
ACH-000182,-0.112095414394
ACH-000183,-0.0890321151715
ACH-000188,-0.055763343320000006
ACH-000189,-0.303739364455
ACH-000190,-0.177910715643
ACH-000198,-0.137384546803
ACH-000204,-0.130966777868
ACH-000206,-0.004794354116649999
ACH-000207,0.21425034657900002
ACH-000211,-0.11301736343699999
ACH-000215,-0.14449251763
ACH-000221,-0.122199815813
ACH-000222,-0.10028976203400002
ACH-000223,-0.125561380051
ACH-000226,-0.128459997548
ACH-000227,-0.09884183467119999
ACH-000228,-0.042809968674400005
ACH-000231,0.104627292062
ACH-000232,-0.10874261590800001
ACH-000233,-0.126454901776
ACH-000234,-0.23939653186999998
ACH-000235,-0.09419771946830001
ACH-000237,-0.17857955033300002
ACH-000238,-0.0702254406376
ACH-000243,-0.052007229123700004
ACH-000244,0.152078766571
ACH-000246,-0.126142528061
ACH-000248,-0.399008879973
ACH-000250,0.0192698729589
ACH-000251,-0.268037131634
ACH-000253,-0.10530962230799999
ACH-000255,0.0212372174755
ACH-000256,-0.165237821708
ACH-000257,-0.0638279516821
ACH-000258,-0.225373939033
ACH-000259,-0.137484025417
ACH-000260,0.0031925147271
ACH-000261,-0.178885869237
ACH-000262,-0.261213001116
ACH-000263,-0.0169528499088
ACH-000264,-0.05771988482319999
ACH-000265,-0.11768076611400001
ACH-000266,-0.06871619316319999
ACH-000272,0.01601390884
ACH-000273,-0.06326743044290001
ACH-000274,-0.013193882179100001
