,ACADSB (36)
ACH-000266,-0.06985995242319999
ACH-000272,-0.135604574448
ACH-000273,-0.233657247564
ACH-000274,-0.219504209151
ACH-000277,-0.30261644098
ACH-000278,-0.125407713701
ACH-000279,-0.345793198389
ACH-000280,-0.243346155606
ACH-000281,-0.16716094317299998
ACH-000288,-0.285692673161
ACH-000291,-0.11032958101299999
ACH-000293,-0.234943695297
ACH-000294,-0.302598396479
ACH-000295,-0.49617440554
ACH-000296,-0.0951015255577
ACH-000302,-0.172163872553
ACH-000304,-0.329822239869
ACH-000307,-0.16935201233
ACH-000308,-0.188230447337
ACH-000310,-0.302658432822
ACH-000311,-0.120265907656
ACH-000312,-0.0701443292876
ACH-000315,-0.030221570667
ACH-000316,-0.118547007842
ACH-000317,-0.192293985046
ACH-000318,-0.264473254848
ACH-000319,-0.22594731275600002
ACH-000320,-0.10624478170900001
ACH-000322,-0.149830365133
ACH-000323,-0.374348480754
ACH-000324,-0.235007764637
ACH-000329,-0.237655902036
ACH-000330,-0.165578418598
ACH-000331,-0.230589530793
ACH-000332,-0.19009776418
ACH-000334,-0.380362731233
ACH-000335,-0.39164858051
ACH-000336,-0.440042401534
ACH-000337,-0.200578622775
ACH-000339,-0.17236687683899998
ACH-000341,-0.320046264207
ACH-000348,-0.0564002392568
ACH-000350,-0.025567237848400003
ACH-000352,-0.0959965014203
ACH-000356,-0.211090296739
ACH-000361,-0.144447712486
ACH-000362,-0.10776099917500001
ACH-000363,-0.0528493606472
ACH-000364,-0.101214826109
ACH-000365,-0.122946372508
ACH-000366,-0.262460562378
ACH-000368,-0.114501458131
ACH-000374,-0.260905680165
ACH-000375,0.00217475918843
ACH-000376,-0.273541490988
ACH-000381,-0.201720655649
ACH-000383,-0.17116373491
ACH-000387,-0.267076823841
ACH-000389,-0.308992327284
ACH-000390,-0.148188803124
ACH-000393,-0.194192959233
ACH-000395,-0.203228649333
ACH-000397,-0.11360284547
ACH-000401,-0.17860408739599998
ACH-000402,0.00616216748011
ACH-000403,-0.199905215218
ACH-000404,-0.41103801414200003
ACH-000406,-0.24770594194200002
ACH-000407,-0.169818882214
ACH-000408,-0.109826246665
ACH-000410,-0.152605231682
ACH-000411,-0.391150442493
ACH-000414,-0.093729469291
ACH-000415,-0.0878604781207
ACH-000416,-0.21950123549199999
ACH-000420,-0.28745572849
ACH-000421,-0.0974628598333
ACH-000424,-0.345442182298
ACH-000425,-0.175039790898
ACH-000426,-0.267599561365
ACH-000427,-0.562306796263
ACH-000433,-0.256182189605
ACH-000436,-0.0758832254185
ACH-000444,-0.136960188324
ACH-000445,-0.0815220289839
ACH-000448,-0.36844805845600004
ACH-000450,-0.12788760839000002
ACH-000452,-0.33657978350900003
ACH-000454,0.00436712966578
ACH-000458,-0.292778511309
ACH-000459,-0.197024500417
ACH-000460,-0.142463034625
ACH-000461,-0.286946040344
ACH-000463,-0.24484923556699997
ACH-000464,-0.127272559483
ACH-000466,-0.17917304896400002
ACH-000467,-0.341512420709
ACH-000468,-0.0947165434606
ACH-000469,-0.16580770199699998
ACH-000470,0.029578724981
ACH-000471,-0.142274280109
ACH-000472,-0.280343643733
ACH-000473,-0.0867620794348
ACH-000475,-0.225170365018
ACH-000476,-0.0998085978267
ACH-000477,0.0342739495063
ACH-000480,-0.192753870553
ACH-000481,-0.20675052259799998
ACH-000483,-0.07809273253549999
ACH-000484,-0.25222319292
ACH-000485,-0.188662513859
ACH-000486,-0.18948977404800002
ACH-000487,-0.216919455865
ACH-000488,-0.176006208203
ACH-000490,-0.202838785611
ACH-000491,-0.07029834068060001
ACH-000495,-0.45456180826700004
ACH-000496,-0.07286806613989999
ACH-000499,-0.124943699571
ACH-000500,-0.15104589351199998
ACH-000502,-0.162562827256
ACH-000503,-0.344945625802
ACH-000505,-0.111063850207
ACH-000507,-0.17082949515999998
ACH-000510,-0.255892923146
ACH-000511,-0.177929315121
ACH-000512,-0.21580375222800002
ACH-000516,-0.198519203354
ACH-000517,-0.17308489834600002
ACH-000518,-0.38614661570200004
ACH-000520,-0.315569829512
ACH-000521,-0.07961028528469999
ACH-000522,-0.159125663149
ACH-000524,-0.208718543607
ACH-000527,-0.185821965636
ACH-000528,-0.23393217538199998
ACH-000537,-0.136495106087
ACH-000541,-0.15315859077400001
ACH-000542,-0.222520383814
ACH-000544,-0.17585821142299998
ACH-000545,-0.07231119062710001
ACH-000547,-0.260423952934
ACH-000548,-0.186907304251
ACH-000549,-0.300522659097
ACH-000550,-0.23131932667
ACH-000552,-0.21552161827799998
ACH-000556,-0.29040400835999997
ACH-000557,-0.120176820428
ACH-000570,-0.17216159681899998
ACH-000571,-0.42632844108499995
ACH-000573,-0.102126389719
ACH-000576,-0.200846509457
ACH-000580,-0.226657636193
ACH-000584,-0.225304182353
ACH-000585,-0.282510144337
ACH-000588,-0.1149597443
ACH-000589,-0.19769774181299998
ACH-000591,-0.309528562849
ACH-000593,-0.0800407548762
ACH-000600,-0.152040519351
ACH-000601,-0.212899705171
ACH-000604,-0.136845864115
ACH-000605,-0.257770072114
ACH-000606,-0.288151068357
ACH-000608,-0.174620881575
ACH-000614,0.080564770257
ACH-000616,-0.125960579592
ACH-000618,-0.23527344143800002
ACH-000619,-0.223211853606
ACH-000620,-0.18162677373199998
ACH-000621,-0.152122603935
ACH-000622,-0.229652320328
ACH-000623,-0.108823461342
ACH-000624,-0.121923612888
ACH-000627,-0.302326640552
ACH-000630,-0.19376731712499998
ACH-000632,-0.15227578001800002
ACH-000633,-0.109501076876
ACH-000637,-0.149747515392
ACH-000638,-0.017995805273
ACH-000646,-0.136948282778
ACH-000647,-0.189820194018
ACH-000648,-0.12353740865700001
ACH-000649,-0.186723349472
ACH-000651,-0.16190251742999998
ACH-000652,0.0130576604737
ACH-000653,-0.216684755048
ACH-000657,-0.263724976685
ACH-000658,-0.135134446242
ACH-000661,-0.283722901892
ACH-000662,-0.144460504088
ACH-000663,-0.126411162755
ACH-000665,-0.193521408542
ACH-000671,-0.12626003772299998
ACH-000673,-0.325117075476
ACH-000676,-0.200140333726
ACH-000677,-0.08033097027260001
ACH-000681,-0.013094320056000001
ACH-000682,-0.254922028307
ACH-000683,-0.22929311218100001
ACH-000684,-0.294090595519
ACH-000688,-0.270132583649
ACH-000693,-0.182896549111
ACH-000694,-0.158680913649
ACH-000695,-0.132688300966
ACH-000696,-0.15273748935
ACH-000697,-0.206126160488
ACH-000699,-0.27992947225299997
ACH-000701,-0.213346924241
ACH-000706,-0.182342524001
ACH-000711,-0.189209663955
ACH-000713,-0.0988354263352
ACH-000714,-0.186770820332
ACH-000718,-0.180000143655
ACH-000720,-0.290938830603
ACH-000721,-0.163145187958
ACH-000724,-0.000994574655194
ACH-000725,-0.173527889911
ACH-000732,-0.158784738916
ACH-000734,-0.190444955757
ACH-000735,-0.250772311985
ACH-000736,-0.250864624604
ACH-000738,-0.272078765991
ACH-000746,-0.127629584202
ACH-000747,-0.05500246804330001
ACH-000748,-0.09459689134549999
ACH-000753,-0.165476114913
ACH-000756,-0.0425863262017
ACH-000757,-0.10882924972100001
ACH-000758,-0.223681181961
ACH-000760,-0.023059341956199998
ACH-000763,-0.143501263204
ACH-000764,-0.0480112962904
ACH-000765,-0.302900416259
ACH-000766,0.0239892699007
ACH-000767,-0.517160478612
ACH-000768,-0.14134950032
ACH-000769,-0.206495282764
ACH-000770,-0.177330003765
ACH-000771,-0.09694467635330001
ACH-000773,-0.150942546028
ACH-000776,-0.11933856774599999
ACH-000777,-0.208194732485
ACH-000778,-0.227775944515
ACH-000781,-0.22500411633
ACH-000782,-0.111548422117
ACH-000783,-0.276559310205
ACH-000784,-0.254376905121
ACH-000785,-0.20608422618099997
ACH-000787,-0.180027377758
ACH-000788,-0.21014429872999998
ACH-000791,-0.11226061806
ACH-000792,-0.0370667675205
ACH-000794,-0.227562709461
ACH-000796,-0.177096228698
ACH-000799,-0.256749035914
ACH-000800,0.015825184721899997
ACH-000802,-0.153153022945
ACH-000804,-0.110326342957
ACH-000805,-0.0288777803596
ACH-000809,-0.370224570947
ACH-000810,-0.35230586183799995
ACH-000811,-0.24556513432500002
ACH-000817,-0.27003287217300004
ACH-000819,-0.08317607757560001
ACH-000820,0.249521275814
ACH-000821,-0.08246252417710001
ACH-000822,-0.131210226762
ACH-000823,-0.189350141456
ACH-000824,-0.26033936450999995
ACH-000827,-0.171573835469
ACH-000829,0.0468837480801
ACH-000831,-0.260360704062
ACH-000832,-0.259034774954
ACH-000833,-0.08589288679099999
ACH-000834,-0.283086085959
ACH-000835,-0.110943935272
ACH-000836,-0.22032354691300002
ACH-000837,-0.294503180403
ACH-000838,-0.325703565087
ACH-000839,-0.269196549691
ACH-000840,-0.12127648018
ACH-000841,-0.139084688289
ACH-000843,-0.166887294475
ACH-000846,-0.226218734106
ACH-000847,-0.130618199109
ACH-000848,-0.0751411220567
ACH-000849,-0.195862903688
ACH-000851,-0.169458352387
ACH-000855,-0.219628955946
ACH-000856,-0.155566835957
ACH-000858,-0.10104770756300001
ACH-000859,-0.26856251677799997
ACH-000861,-0.24565117241
ACH-000862,-0.190359008367
ACH-000865,-0.153777288027
ACH-000866,-0.11902534616100001
ACH-000867,-0.25484757754500004
ACH-000869,-0.065593535311
ACH-000872,-0.151385155841
ACH-000873,-0.42469530725599997
ACH-000876,-0.257552952195
ACH-000878,-0.11436259069
ACH-000880,-0.16779299816799997
ACH-000881,-0.203121616103
ACH-000882,-0.13932863169600002
ACH-000884,-0.22546480333900001
ACH-000885,-0.229621663172
ACH-000887,-0.229968858966
ACH-000888,-0.178575872374
ACH-000889,-0.17897035227699998
ACH-000890,-0.154594479882
ACH-000896,-0.23552723944600001
ACH-000898,-0.275552907044
ACH-000900,-0.08723567084969999
ACH-000901,-0.13899269473099998
ACH-000905,-0.2478365059
ACH-000906,-0.117056167793
ACH-000907,-0.403554581141
ACH-000910,-0.23271789113400002
ACH-000911,-0.08861729278069999
ACH-000912,-0.239405393769
ACH-000913,-0.109593225776
ACH-000915,-0.157711045501
ACH-000916,0.257510284634
ACH-000917,-0.162550883683
ACH-000921,-0.190420563884
ACH-000924,-0.29537807263599997
ACH-000926,-0.154586817204
ACH-000928,-0.0852054407522
ACH-000929,-0.0448056259705
ACH-000932,-0.150396008996
ACH-000935,-0.160754465348
ACH-000936,-0.244175822457
ACH-000937,-0.183368137753
ACH-000938,-0.146889217819
ACH-000939,-0.163899054346
ACH-000941,-0.114561294944
ACH-000943,-0.25034749459100003
ACH-000946,-0.284178223011
ACH-000947,-0.294820759692
ACH-000948,-0.20036014385200002
ACH-000950,-0.182200044254
ACH-000953,-0.14440919854599998
ACH-000957,-0.310582447619
ACH-000958,-0.111658889853
ACH-000960,-0.277949795914
ACH-000963,-0.368398203946
ACH-000968,-0.07458984241200001
ACH-000969,-0.0643194951415
ACH-000973,-0.217369375605
ACH-000974,-0.178734374798
ACH-000975,-0.255168132025
ACH-000976,-0.14296622754000002
ACH-000978,0.009044776141110001
ACH-000980,-0.231148029793
ACH-000984,-0.201940387438
ACH-000986,-0.261771108026
ACH-000988,-0.141369585713
ACH-000993,-0.129709058926
ACH-000994,-0.144363866764
ACH-000996,-0.365898959051
ACH-001001,-0.202898986727
ACH-001020,-0.22469437549600002
ACH-001028,-0.252117692195
ACH-001031,-0.113289728272
ACH-001038,-0.0919686574025
ACH-001048,-0.0837791440267
ACH-001050,-0.17454755009
ACH-001053,-0.119662067983
ACH-001054,-0.09958773799699999
ACH-001061,-0.115037635286
ACH-001067,-0.20498656579
ACH-001075,-0.19051639539
ACH-001096,-0.14937028665
ACH-001128,0.20272708895999997
ACH-001134,-0.174722195953
ACH-001151,-0.122971477036
ACH-001163,-0.16126162519200002
ACH-001164,-0.33573130897500003
ACH-001173,-0.338655694259
ACH-001183,-0.188096046326
ACH-001184,-0.27429235652199996
ACH-001190,-0.21655439318599998
ACH-001192,-0.183827254324
ACH-001193,-0.261459795191
ACH-001196,-0.0476174277667
ACH-001197,-0.204043142194
ACH-001205,-0.234338772406
ACH-001211,-0.14381596513
ACH-001212,-0.0995809839717
ACH-001228,0.025440648794900003
ACH-001232,-0.257004916271
ACH-001239,-0.154687756895
ACH-001274,-0.242731011457
ACH-001275,-0.07498350033119999
ACH-001277,-0.0953526261784
ACH-001278,-0.16693727330299998
ACH-001280,-0.36555904381800003
ACH-001283,-0.195370166313
ACH-001289,-0.192166522434
ACH-001295,-0.228740563546
ACH-001300,-0.22228674244899999
ACH-001301,-0.0517004845256
ACH-001302,-0.191972052509
ACH-001303,-0.215733174695
ACH-001306,-0.343265529068
ACH-001318,-0.20578788993
ACH-001322,-0.050201314983999996
ACH-001328,-0.18227474206099997
ACH-001332,-0.2857880098
ACH-001333,-0.320867527842
ACH-001336,-0.272116083414
ACH-001340,-0.18745355967099997
ACH-001346,-0.18545724414
ACH-001353,-0.275176539545
ACH-001354,0.061012250264
ACH-001367,-0.239019559582
ACH-001368,-0.253275130006
ACH-001374,-0.161814533642
ACH-001375,-0.192603424972
ACH-001377,-0.159035408735
ACH-001380,-0.308803701986
ACH-001391,-0.128398186095
ACH-001407,-0.0519031374132
ACH-001408,-0.0994529376119
ACH-001413,-0.243936571876
ACH-001430,-0.527108437211
ACH-001431,-0.213105869257
ACH-001450,-0.0847078608111
ACH-001496,-0.156073981848
ACH-001500,-0.23922425652600002
ACH-001521,-0.21696123406
ACH-001523,-0.30929365615800003
ACH-001532,-0.314585741423
ACH-001536,-0.325261842685
ACH-001550,-0.191753318907
ACH-001552,-0.011993795009
ACH-001554,-0.12745516796599998
ACH-001645,-0.0838366276278
ACH-001654,-0.115592741495
ACH-001715,-0.190577743662
ACH-001735,-0.241847997349
ACH-001736,-0.284529715279
ACH-001737,-0.14823740199000002
ACH-001740,-0.26394286024999997
ACH-001745,-0.152709879608
ACH-001750,-0.11178816093499999
ACH-001765,-0.0823328121355
ACH-001956,-0.129720505392
ACH-001957,-0.0980313299448
