,ATP2A3 (489)
ACH-000004,0.23076131960000001
ACH-000007,0.0837709530037
ACH-000009,-0.121864847007
ACH-000011,-0.175115711735
ACH-000012,0.013147186876299998
ACH-000013,-0.229456643579
ACH-000014,-0.301586428831
ACH-000015,-0.24911550160300003
ACH-000017,-0.0451973468815
ACH-000018,-0.38217387511900003
ACH-000019,-0.1657660728
ACH-000021,-0.00157305606485
ACH-000022,-0.0840966418412
ACH-000025,-0.023042056597599996
ACH-000028,0.0833449191197
ACH-000030,-0.0526991358155
ACH-000035,-0.085858304063
ACH-000036,-0.071255821667
ACH-000037,-0.19248618776999998
ACH-000039,0.314502084423
ACH-000040,-0.0675145020809
ACH-000041,-0.0482680250901
ACH-000042,-0.213091920286
ACH-000045,-0.018603592939799997
ACH-000047,-0.0762397625967
ACH-000052,0.143642247875
ACH-000053,0.00112817145816
ACH-000054,-0.0492647320861
ACH-000055,0.0367640553242
ACH-000060,-0.0754711741594
ACH-000067,-0.164716121272
ACH-000070,-0.111888856029
ACH-000075,-0.0571896812132
ACH-000078,0.0983680365643
ACH-000082,-0.0436137946297
ACH-000085,0.106408699835
ACH-000086,-0.126865999525
ACH-000087,-0.101162590364
ACH-000092,0.104299740847
ACH-000095,-0.06321044417999999
ACH-000097,-0.121227035445
ACH-000098,-0.161637213113
ACH-000099,-0.07797615330339999
ACH-000108,-0.232964471952
ACH-000113,-0.195513391266
ACH-000115,-0.104664617896
ACH-000116,-0.11555724668400001
ACH-000118,-0.178958458825
ACH-000120,0.03002290017
ACH-000123,0.06530369407850001
ACH-000127,-0.133053502041
ACH-000128,-0.123677460458
ACH-000132,0.16229009913200002
ACH-000133,-0.13876292724300002
ACH-000137,-0.10311722836500001
ACH-000138,-0.093951261108
ACH-000142,-0.0871126540595
ACH-000143,0.10640853952299999
ACH-000146,0.09589544874780001
ACH-000148,-0.133985135079
ACH-000150,-0.18982356834000003
ACH-000152,-0.250594293132
ACH-000153,0.16119284819399998
ACH-000159,-0.046988640506999996
ACH-000160,-0.10573699293700001
ACH-000163,0.10519345263499999
ACH-000167,-0.24415861986200002
ACH-000168,-0.199758901327
ACH-000169,-0.224966201467
ACH-000178,0.0295737664575
ACH-000182,-0.0737815380507
ACH-000183,-0.18517926442699997
ACH-000188,-0.0896022479139
ACH-000189,0.17783153649300001
ACH-000190,0.10288937900699999
ACH-000198,-0.0118286652769
ACH-000204,-0.0696079218001
ACH-000206,-0.139670667187
ACH-000207,-0.309171683739
ACH-000211,-0.027252220528799997
ACH-000215,-0.0630793385224
ACH-000221,-0.0710471000139
ACH-000222,-0.051434047225199994
ACH-000223,0.0581077757522
ACH-000226,-0.104831250481
ACH-000227,0.00842450903417
ACH-000228,-0.0390845039167
ACH-000231,-0.08021086889389999
ACH-000232,-0.157566113723
ACH-000233,-0.135725722159
ACH-000234,0.0646037260209
ACH-000235,0.0041621456329000005
ACH-000237,-0.015031299136399999
ACH-000238,-0.04948406719719999
ACH-000243,0.0122670542595
ACH-000244,-0.038785085336300006
ACH-000246,-0.19103883482700001
ACH-000248,0.100484408522
ACH-000250,-0.278881333921
ACH-000251,0.0436298889269
ACH-000253,0.0679379378569
ACH-000255,0.0961769289614
ACH-000256,-0.17828669906300001
ACH-000257,-0.0769961554589
ACH-000258,0.424942351082
ACH-000259,-0.0401827647722
ACH-000260,-0.037554373207900005
ACH-000261,0.00692498623849
ACH-000262,0.08785946255310001
ACH-000263,-0.5055899765030001
ACH-000264,-0.00780233432761
ACH-000265,0.0232473009493
ACH-000266,-0.12869595853399998
ACH-000272,0.00210315775098
ACH-000273,-0.04195085790030001
ACH-000274,-0.10341213328299999
ACH-000277,-0.0712300778961
ACH-000278,-0.035079362752699995
ACH-000279,-0.28890043925700004
ACH-000280,-0.04855017444680001
ACH-000281,0.11765335259099999
ACH-000288,-0.333574152564
ACH-000291,-0.051183306116000006
ACH-000293,-0.211542659418
ACH-000294,0.10776312999299999
ACH-000295,0.072957228108
ACH-000296,-0.262294445367
ACH-000302,-0.035073473114999996
ACH-000304,-0.341086758931
ACH-000307,0.0741147624935
ACH-000308,-0.104706965771
ACH-000310,0.130059097288
ACH-000311,0.00363414470215
ACH-000312,-0.158423751932
ACH-000315,0.09924376687989998
ACH-000316,-0.287065863806
ACH-000317,0.108527901091
ACH-000318,0.08633206601160001
ACH-000319,-0.17675694016
ACH-000320,0.102591111483
ACH-000322,0.088993968551
ACH-000323,0.017021618673399998
ACH-000324,0.00794788508069
ACH-000329,-0.0931220445132
ACH-000330,-0.203185426019
ACH-000331,-0.281705907026
ACH-000332,0.0525232363127
ACH-000334,0.306477354878
ACH-000335,0.146769105438
ACH-000336,0.199680562459
ACH-000337,0.0174661093061
ACH-000339,-0.133792909104
ACH-000341,-0.155308974813
ACH-000348,-0.191636540894
ACH-000350,-0.122319249298
ACH-000352,-0.007343611121930001
