,LRP1 (4035)
ACH-000004,-0.0421806567445
ACH-000007,-0.240562123861
ACH-000009,-0.234322818924
ACH-000011,-0.327525038211
ACH-000012,-0.191224855597
ACH-000013,-0.019132212945599997
ACH-000014,-0.196925363447
ACH-000015,-0.21122388717
ACH-000017,0.0596218362792
ACH-000018,-0.263726027122
ACH-000019,-0.404333175351
ACH-000021,-0.19132470609700003
ACH-000022,-0.06999630428230001
ACH-000025,-0.18110692454500002
ACH-000028,-0.286022647729
ACH-000030,-0.149273158378
ACH-000035,-0.00486772524888
ACH-000036,-0.22062908609499998
ACH-000037,-0.40514412967200003
ACH-000039,-0.450598931266
ACH-000040,-0.42485092047899997
ACH-000041,-0.20943904554200002
ACH-000042,-0.16999408543699998
ACH-000045,-0.12591087595699998
ACH-000047,-0.161344385561
ACH-000052,-0.32787556094000003
ACH-000053,-0.177637097009
ACH-000054,-0.181914940139
ACH-000055,-0.2415372427
ACH-000060,-0.154536513015
ACH-000067,-0.39906569812200005
ACH-000070,-0.269812013159
ACH-000075,-0.556577561814
ACH-000078,-0.209163568348
ACH-000082,-0.264653507121
ACH-000085,-0.160208400695
ACH-000086,-0.29716127700399997
ACH-000087,-0.0194428306081
ACH-000092,-0.254897486765
ACH-000095,-0.10075361971
ACH-000097,-0.287483146229
ACH-000098,0.0230347845329
ACH-000099,-0.16915312536600002
ACH-000108,0.0446961422231
ACH-000113,0.0702173428021
ACH-000115,-0.32051081299199996
ACH-000116,-0.129484342053
ACH-000118,-0.19007801398899998
ACH-000120,0.060951370272199996
ACH-000123,-0.18966590600299998
ACH-000127,-0.22271462970400002
ACH-000128,-0.247392175058
ACH-000132,-0.0841395771972
ACH-000133,-0.434159035444
ACH-000137,-0.294576203226
ACH-000138,-0.235660998117
ACH-000142,-0.343901071795
ACH-000143,-0.236139802291
ACH-000146,-0.277057192143
ACH-000148,-0.343562251029
ACH-000150,-0.319530286741
ACH-000152,-0.269540764663
ACH-000153,0.133444775667
ACH-000159,-0.208083842147
ACH-000160,-0.305714757407
ACH-000163,-0.105840408523
ACH-000167,-0.27974429560499997
ACH-000168,0.013238259575
ACH-000169,-0.27138986472300003
ACH-000178,-0.11242998611600001
ACH-000182,0.040747423164699995
ACH-000183,-0.24570863762400003
ACH-000188,-0.0972443021665
ACH-000189,-0.491922397645
ACH-000190,-0.31790982121
ACH-000198,-0.161813615339
