,CSF1 (1435)
ACH-000004,-0.18264706485800003
ACH-000007,-0.160760510552
ACH-000009,0.113227415224
ACH-000011,0.11450068613500002
ACH-000012,-0.0291148193377
ACH-000013,-0.0538288775901
ACH-000014,-0.10513636795800001
ACH-000015,-0.0660916786557
ACH-000017,0.0305999074138
ACH-000018,-0.163339156115
ACH-000019,-0.47643581399400003
ACH-000021,-0.24086033437100002
ACH-000022,-0.0485528886668
ACH-000025,-0.0804383797198
ACH-000028,-0.22088571497200002
ACH-000030,-0.00863613965751
ACH-000035,-0.338517570529
ACH-000036,0.0332504320445
ACH-000037,0.07303302594410001
ACH-000039,-0.022021179930000002
ACH-000040,-0.0792281599082
ACH-000041,-0.136393452034
ACH-000042,-0.19135293385000002
ACH-000045,0.0631732635812
ACH-000047,-0.0222566591365
ACH-000052,0.0619051909526
ACH-000053,-0.04235115082219999
ACH-000054,-0.00196359415863
ACH-000055,0.054478873255000004
ACH-000060,-0.107315124993
ACH-000067,0.0015332002354699998
ACH-000070,-0.0224164302385
ACH-000075,0.122101594546
ACH-000078,-0.148818937445
ACH-000082,0.011369117835399999
ACH-000085,-0.08350132870230001
ACH-000086,-0.21659508246999998
ACH-000087,-0.021069312843299996
ACH-000092,-0.133005517697
ACH-000095,0.0748494920632
ACH-000097,0.055550208015
ACH-000098,-0.147973077792
ACH-000099,0.046388742962400004
ACH-000108,-0.00796483001863
ACH-000113,-0.0147333930259
ACH-000115,-0.0659903630389
ACH-000116,0.0668517974882
ACH-000118,0.0489430090349
ACH-000120,0.22284152751699998
ACH-000123,0.044028303305199995
ACH-000127,-0.109121248867
ACH-000128,0.0332841028465
ACH-000132,0.061380938219599994
ACH-000133,0.0062670744845
ACH-000137,-0.110317308421
ACH-000138,0.005341800204039999
ACH-000142,-0.124275146144
ACH-000143,-0.0390934693048
ACH-000146,-0.0301076612384
ACH-000148,0.08897582557089999
ACH-000150,0.038968115253
ACH-000152,0.119510864603
ACH-000153,-0.0206364949662
ACH-000159,0.0188283062715
ACH-000160,0.14859188686799998
ACH-000163,0.0140864544694
ACH-000167,0.10317057785900001
ACH-000168,0.09396244564089999
ACH-000169,-0.141980537153
ACH-000178,0.148318335133
ACH-000182,0.029226100290599997
ACH-000183,-0.20746083330099999
ACH-000188,0.0938580978318
ACH-000189,-0.0506119412211
ACH-000190,0.227026246425
ACH-000198,-0.119006312521
ACH-000204,0.08790580009150001
ACH-000206,-0.0849613217067
ACH-000207,-0.15647330832800002
ACH-000211,-0.0981223986254
ACH-000215,-0.0200670031673
ACH-000221,-0.21089522372900002
ACH-000222,0.038170381739199996
ACH-000223,0.020046344256500002
ACH-000226,-0.15135425761
ACH-000227,-0.244705009094
ACH-000228,-0.07814643373460001
ACH-000231,0.028864113920900002
ACH-000232,0.07554199769610001
ACH-000233,0.038358161223
ACH-000234,0.21695959116
ACH-000235,-0.0725920242361
ACH-000237,0.011343624654700001
ACH-000238,-0.0439956884772
ACH-000243,-0.0386951806544
ACH-000244,0.0784059810006
ACH-000246,0.05967720552619999
ACH-000248,-0.130044283033
ACH-000250,-0.0467063327606
ACH-000251,-0.0301342466173
ACH-000253,-0.07982714215049999
ACH-000255,-0.0494898096906
ACH-000256,0.111924208534
ACH-000257,-0.127244720222
ACH-000258,0.0217000895539
ACH-000259,-0.0410167716486
ACH-000260,-0.0462027004964
ACH-000261,-0.050532783427
ACH-000262,0.150454161005
ACH-000263,-0.0176243185652
ACH-000264,-0.0526088014992
ACH-000265,-0.163048133087
ACH-000266,0.023951859582500002
ACH-000272,-0.0180967358236
ACH-000273,-0.164612286927
ACH-000274,0.016821452448799998
ACH-000277,-0.00250140540507
ACH-000278,0.0729486944714
ACH-000279,-0.0581145413373
ACH-000280,-0.127118960033
ACH-000281,0.09888621011870001
ACH-000288,-0.0963254803634
ACH-000291,-0.0896796733315
ACH-000293,-0.07737958771089999
ACH-000294,0.0381773515031
ACH-000295,-0.0139379549026
ACH-000296,-0.09650907918950001
ACH-000302,-0.135770566895
ACH-000304,-0.0390860539471
ACH-000307,0.00572805425157
ACH-000308,0.017018368697799997
