,SRM (6723)
ACH-000004,-0.16545931292899999
ACH-000007,-0.212844092067
ACH-000009,-0.24403311290399998
ACH-000011,0.096647462117
ACH-000012,-0.0744184831956
ACH-000013,-0.056734981585599996
ACH-000014,-0.05366507508999999
ACH-000015,-0.14906522685100002
ACH-000017,-0.6594154110670001
ACH-000018,-0.135615943702
ACH-000019,-0.252764856587
ACH-000021,-0.0585904974422
ACH-000022,0.06485674271000001
ACH-000025,-0.08665273528860001
ACH-000028,0.0423999644525
ACH-000030,-0.20973203697099999
ACH-000035,-0.280493860994
ACH-000036,-0.229228973339
ACH-000037,0.039908744489
ACH-000039,0.0308647498416
ACH-000040,-0.427944869881
ACH-000041,-0.184884734537
ACH-000042,-0.00253046008091
ACH-000045,0.05576853464380001
ACH-000047,-0.062199702186
ACH-000052,-0.146180845577
ACH-000053,-0.247954057555
ACH-000054,-0.232065078565
ACH-000055,0.28133037592
ACH-000060,-0.138808411893
ACH-000067,-0.341077994379
ACH-000070,-0.367461714504
ACH-000075,-0.19121389567699998
ACH-000078,-0.0495411483132
ACH-000082,-0.0299439516329
ACH-000085,0.10004275877999999
ACH-000086,-0.29286739982500004
ACH-000087,-0.10429086002900001
ACH-000092,-0.171022129441
ACH-000095,-0.20628136327399998
ACH-000097,-0.45993571670100003
ACH-000098,-0.0154679209305
ACH-000099,-0.380924666683
ACH-000108,-0.537579513666
ACH-000113,0.0797892489985
ACH-000115,-0.09244453798360001
ACH-000116,0.029331472527400003
ACH-000118,-0.22048803781999998
ACH-000120,-0.278046785858
ACH-000123,0.0667892530512
ACH-000127,-0.187202412618
ACH-000128,-0.304290633243
ACH-000132,0.00979459701651
ACH-000133,-0.294547587159
ACH-000137,-0.0656538832096
ACH-000138,-0.177400324479
ACH-000142,-0.196482838228
ACH-000143,-0.08608389670040001
ACH-000146,0.00202669132453
ACH-000148,-0.114458396224
ACH-000150,-0.190041429572
ACH-000152,-0.06441655562450001
ACH-000153,-0.215457298554
ACH-000159,-0.327494031911
ACH-000160,-0.135362240823
ACH-000163,-0.139026677398
ACH-000167,-0.378974528605
ACH-000168,0.174596441036
ACH-000169,0.128385877987
ACH-000178,-0.02964881671
ACH-000182,-0.00898712561402
ACH-000183,-0.537960837541
ACH-000188,-0.134517768447
ACH-000189,-0.644712096789
ACH-000190,-0.338924164984
ACH-000198,0.396306863865
ACH-000204,-0.251952385873
ACH-000206,-0.487855506885
ACH-000207,-0.26541934291700003
ACH-000211,-0.181122577705
ACH-000215,-0.244172270777
ACH-000221,-0.106061190559
ACH-000222,0.13874064232
ACH-000223,-0.13492785567399998
ACH-000226,-0.107595115699
ACH-000227,-0.0146205569725
ACH-000228,-0.165066429844
ACH-000231,-0.14754209792
ACH-000232,0.063017480977
ACH-000233,-0.036414798863199996
ACH-000234,-0.270927708088
ACH-000235,-0.20531324739
ACH-000237,-0.16263675421499998
ACH-000238,-0.08988620412010001
ACH-000243,-0.06254417606200001
ACH-000244,0.0454117676879
ACH-000246,-0.150885388229
ACH-000248,-0.362750025277
ACH-000250,-0.09029762473360001
ACH-000251,-0.23775095221700002
ACH-000253,-0.332658144202
ACH-000255,-0.104913902184
ACH-000256,-0.19246095417800002
ACH-000257,0.0927225932501
ACH-000258,0.148436043942
ACH-000259,-0.108971491449
ACH-000260,-0.0945733518275
ACH-000261,-0.053776824381999995
ACH-000262,-0.219675952442
ACH-000263,-0.201562351686
ACH-000264,-0.103600086952
ACH-000265,-0.06395252924219999
ACH-000266,-0.18322035161400002
ACH-000272,-0.336018295876
ACH-000273,-0.26685988865800003
ACH-000274,-0.216995761466
ACH-000277,-0.206258537313
ACH-000278,-0.0287361107427
ACH-000279,-0.176867919274
ACH-000280,-0.0794422496489
ACH-000281,-0.046738401693900006
ACH-000288,-0.268078126582
ACH-000291,-0.263836732228
ACH-000293,-0.30078377164700004
ACH-000294,-0.0875496134366
ACH-000295,-0.162291788505
ACH-000296,-0.0257151900262
ACH-000302,0.017904655942099997
ACH-000304,-0.16495641943
ACH-000307,-0.13831150288799998
ACH-000308,-0.179802902938
ACH-000310,0.0147313112486
ACH-000311,-0.0990470080469
ACH-000312,-0.365068733502
ACH-000315,-0.13478131655099998
ACH-000316,-0.09466342993999999
ACH-000317,-0.166407947721
ACH-000318,-0.0984406388655
ACH-000319,-0.08980929525310001
ACH-000320,-0.0848031263391
ACH-000322,-0.21418411282299998
ACH-000323,-0.184455393906
ACH-000324,-0.07148873103360001
ACH-000329,-0.40194493305
ACH-000330,-0.328045653875
ACH-000331,0.00014264355323700002
ACH-000332,-0.20708653504299998
ACH-000334,-0.838402428035
ACH-000335,-0.20600701774500002
ACH-000336,0.0129177019813
ACH-000337,-0.14132308726099999
ACH-000339,-0.18506577242
ACH-000341,-0.377083663323
ACH-000348,-0.0647009388499
ACH-000350,-0.044651845726
ACH-000352,-0.0915856273744
ACH-000356,0.204768199238
ACH-000361,0.08257745609610001
ACH-000362,0.014794012302700001
ACH-000363,-0.640275626251
ACH-000364,-0.0718596633117
ACH-000365,-0.972580531795
ACH-000366,-0.011447164524399998
ACH-000368,-0.046875830669599994
ACH-000374,0.0011453852701800002
ACH-000375,-0.207165368736
ACH-000376,-0.23358614543900003
ACH-000381,-0.6249303649319999
ACH-000383,-0.20773164366
ACH-000387,0.0165155622002
ACH-000389,-0.210501031877
ACH-000390,-0.08608368241639999
ACH-000393,-0.051225750300400004
ACH-000395,-0.000411833196055
ACH-000397,-0.16143911875
ACH-000401,0.101091071309
ACH-000402,-0.5621775971899999
ACH-000403,-0.34908237956
ACH-000404,-0.14599138294199998
ACH-000406,0.11486133274299999
ACH-000407,0.017221131738299998
ACH-000408,-0.468582475893
ACH-000410,-0.0145973085035
ACH-000411,-0.10314343845000001
ACH-000414,0.00170694341651
ACH-000415,-0.052448969910000004
ACH-000416,-0.087746059286
ACH-000420,-0.29646686086199997
ACH-000421,-0.18006209257
ACH-000424,-0.22393720883999998
ACH-000425,-0.230611859678
ACH-000426,-0.24548517534400002
ACH-000427,0.0370157804894
ACH-000433,0.0213450772345
ACH-000436,-0.23509836312100002
ACH-000444,0.0592564109214
ACH-000445,-0.250808832676
ACH-000448,-0.047177737842100005
ACH-000450,-0.177135144931
ACH-000452,-0.273393593532
ACH-000454,-0.150934846688
ACH-000458,-0.28864957539299996
ACH-000459,-0.155683181986
ACH-000460,-0.146986692863
ACH-000461,-0.289856810133
ACH-000463,-0.20793966214499998
ACH-000464,-0.31464925461300003
ACH-000466,-0.16891443004
ACH-000467,-0.11663072897700001
ACH-000468,0.010794584114700002
ACH-000469,-0.100169350522
ACH-000470,-0.135543096654
ACH-000471,-0.15199783080499998
ACH-000472,-0.07717746851980001
ACH-000473,0.00396410867321
ACH-000475,-0.443562371971
ACH-000476,-0.25262075805399997
ACH-000477,-0.34669543202299996
ACH-000480,-0.19044261295
ACH-000481,-0.0700907274778
ACH-000483,0.100345988377
ACH-000484,-0.34171749555200004
ACH-000485,-0.201585381921
ACH-000486,-0.0645719984492
ACH-000487,-0.22929549530699997
ACH-000488,-0.12282246814400001
ACH-000490,-0.0806666695308
ACH-000491,-0.128218332369
ACH-000495,-0.0035710042652
ACH-000496,-0.297325636161
ACH-000499,0.122013249199
ACH-000500,-0.5647695971100001
ACH-000502,-0.0734960378592
ACH-000503,0.027258377085
ACH-000505,-0.226873393776
ACH-000507,-0.152548515899
ACH-000510,-0.0349280123299
ACH-000511,-0.138943618108
ACH-000512,-0.691862897933
ACH-000516,-0.0289635840014
ACH-000517,-0.053537899591499995
ACH-000518,0.126009803808
ACH-000520,-0.00320808268671
ACH-000521,-0.0663831448441
ACH-000522,-0.09768415903989999
ACH-000524,-0.115533265845
ACH-000527,-0.15131974929300002
ACH-000528,0.013988549136700001
ACH-000537,-0.0404143422998
ACH-000541,-0.390537746206
ACH-000542,-0.0821635007309
ACH-000544,-0.17395849040999997
ACH-000545,-0.234002410238
ACH-000547,-0.050748550720699996
ACH-000548,-0.140969062426
ACH-000549,-0.0725005617483
ACH-000550,-0.335322053656
ACH-000552,-0.0741118179088
ACH-000556,-0.332916589916
ACH-000557,-0.13890165192099999
ACH-000570,-0.06436025803539999
ACH-000571,-0.161823096107
ACH-000573,-0.0594667502731
ACH-000576,-0.36607663827299997
ACH-000580,-0.327126116096
ACH-000584,-0.154519365596
ACH-000585,-0.144804672
ACH-000588,-0.371217603138
ACH-000589,-0.0799548704105
ACH-000591,-0.256006212676
ACH-000593,-0.16838978666299997
ACH-000600,-0.08827044816189998
ACH-000601,-0.158893959142
ACH-000604,-0.242499908415
ACH-000605,-0.344963528743
ACH-000606,-0.0886923014041
ACH-000608,-0.221502265001
ACH-000614,-0.145951247501
ACH-000616,-0.187033789822
ACH-000618,-0.0810177279488
ACH-000619,-0.615041673446
ACH-000620,-0.0864826965756
ACH-000621,-0.12059006121600001
ACH-000622,0.12960652100199999
ACH-000623,-0.0407650803973
ACH-000624,-0.151287821952
ACH-000627,-0.031553243467
ACH-000630,-0.21002464592300002
ACH-000632,-0.191223565735
ACH-000633,-0.014619135279800001
ACH-000637,-0.039459163730900006
ACH-000638,-0.427346790434
ACH-000646,-0.22006352962200001
ACH-000647,-0.0963736564983
ACH-000648,-0.168162134896
ACH-000649,-0.0830187449218
ACH-000651,-0.201237565963
ACH-000652,-0.271730043382
ACH-000653,0.007306060731959999
ACH-000657,-0.0126588329602
ACH-000658,-0.09464482872339999
ACH-000661,-0.318466469742
ACH-000662,-0.0888819878072
ACH-000663,-0.28286924827
ACH-000665,-0.113351982861
ACH-000671,-0.161699883189
ACH-000673,-0.191578636889
ACH-000676,-0.47011922285700003
ACH-000677,-0.090372223596
ACH-000681,-0.0356817967657
ACH-000682,-0.238137552065
ACH-000683,-0.139624112939
ACH-000684,0.0687784815027
ACH-000688,-0.18245459172200001
ACH-000693,-0.0943966340091
ACH-000694,-0.199566170706
ACH-000695,-0.262806926765
ACH-000696,-0.0954622621982
ACH-000697,-0.22315382340300002
ACH-000699,-0.289424413476
ACH-000701,0.014512336696200001
ACH-000706,-0.20413305200800003
ACH-000711,-0.313456096116
ACH-000713,-0.173772186056
ACH-000714,-0.24750824573000002
ACH-000718,-0.07467506842939999
ACH-000720,-0.249147192822
ACH-000721,-0.13379870240299999
ACH-000724,-0.280347118713
ACH-000725,0.025606169323400003
ACH-000732,-0.101107878375
ACH-000734,-0.253913726035
ACH-000735,-0.16334865519300001
ACH-000736,-0.14263284906600002
ACH-000738,-0.160962277756
ACH-000746,-0.16845332704799998
ACH-000747,-0.166140974343
ACH-000748,0.041218093543599996
ACH-000753,-0.138993037237
ACH-000756,-0.310184749379
ACH-000757,0.0252256735875
ACH-000758,-0.21145026112100002
ACH-000760,-0.31032985858600004
ACH-000763,-0.21018987699900002
ACH-000764,-0.084492028541
ACH-000765,-0.268152205257
ACH-000766,-0.142114979296
ACH-000767,-0.206755781078
ACH-000768,0.0210803976194
ACH-000769,-0.11394931435200001
ACH-000770,-0.205108082511
ACH-000771,-0.115428901569
ACH-000773,-0.0248447518321
ACH-000776,-0.348141695647
ACH-000777,-0.14316103442800002
ACH-000778,0.07095399947539999
ACH-000781,-0.0183453178173
ACH-000782,-0.287013008312
ACH-000783,-0.221887683088
ACH-000784,-0.222968197574
ACH-000785,-0.27353799871199996
ACH-000787,-0.205818719699
ACH-000788,0.0305879720016
ACH-000791,-0.109170333321
ACH-000792,0.0277835495145
ACH-000794,0.053067478602
ACH-000796,-0.16175233864900002
ACH-000799,-0.045367976126499995
ACH-000800,-0.287631232252
ACH-000802,-0.267419712694
ACH-000804,-0.0342605141724
ACH-000805,0.0911505022443
ACH-000809,-0.0386821486945
ACH-000810,-0.488870731168
ACH-000811,-0.0797180113147
ACH-000817,-0.435870125072
ACH-000819,0.0506063247785
ACH-000820,0.08368807030789999
ACH-000821,-0.320545241636
ACH-000822,-0.18923783305300002
ACH-000823,-0.217268076831
ACH-000824,-0.0726958081658
ACH-000827,-0.0765756502322
ACH-000829,-0.744739632176
ACH-000831,-0.11420757251599999
ACH-000832,0.0367488277392
ACH-000833,-0.0607384603072
ACH-000834,-0.162169086826
ACH-000835,0.007115878640779999
ACH-000836,-0.257432245744
ACH-000837,-0.0991494090714
ACH-000838,-0.339277072033
ACH-000839,-0.0862932456398
ACH-000840,0.0786727010744
ACH-000841,-0.277020613042
ACH-000843,0.19683277050099998
ACH-000846,-0.22732007003000002
ACH-000847,-0.451007712428
ACH-000848,-0.174696356297
ACH-000849,-0.203532404155
ACH-000851,-0.0966654744431
ACH-000855,-0.211173640735
ACH-000856,-0.202424751459
ACH-000858,0.0432926367821
ACH-000859,-0.323673162139
ACH-000861,-0.052690474186300004
ACH-000862,-0.0475068667661
ACH-000865,-0.0634313846459
ACH-000866,-0.213196537044
ACH-000867,-0.00218404418215
ACH-000869,-0.231256834428
ACH-000872,0.0275952474956
ACH-000873,-0.11962215816400001
ACH-000876,-0.456599643322
ACH-000878,-0.0922923573199
ACH-000880,0.006675022560270001
ACH-000881,-0.041239985531
ACH-000882,-0.226707901291
ACH-000884,-0.102082933971
ACH-000885,0.0025014414581599996
ACH-000887,-0.2729092871
ACH-000888,-0.23113849064300002
ACH-000889,-0.0942647404796
ACH-000890,-0.0679642483086
ACH-000896,-0.174165523255
ACH-000898,-0.406357828799
ACH-000900,0.062325577077599996
ACH-000901,-0.130731617809
ACH-000905,-0.0336487638069
ACH-000906,-0.108918940019
ACH-000907,-0.354876532686
ACH-000910,-0.300378452346
ACH-000911,-0.202653112755
ACH-000912,-0.254134716135
ACH-000913,-0.054405763846300005
ACH-000915,-0.23248383629900002
ACH-000916,-0.933042234559
ACH-000917,-0.131242548332
ACH-000921,0.035680883542599996
ACH-000924,-0.184057684554
ACH-000926,-0.19304455455800001
ACH-000928,-0.24827661125199998
ACH-000929,-0.246528652125
ACH-000932,-0.178221583864
ACH-000935,-0.170369780051
ACH-000936,-0.243659905363
ACH-000937,-0.194979820887
ACH-000938,-0.32053971608000004
ACH-000939,-0.0659091606071
ACH-000941,0.0122878104033
ACH-000943,-0.507114798738
ACH-000946,-0.165425288506
ACH-000947,-0.136397805329
ACH-000948,-0.24583728931999996
ACH-000950,-0.273411039396
ACH-000953,-0.299842484408
ACH-000957,0.0675002361477
ACH-000958,-0.141470642599
ACH-000960,-0.18328845192200002
ACH-000963,-0.406287762571
ACH-000968,-0.146734652425
ACH-000969,0.0298320123202
ACH-000973,-0.108564803624
ACH-000974,-0.158629909315
ACH-000975,-0.37701899200000005
ACH-000976,-0.14360105591800001
ACH-000978,0.201190223209
ACH-000980,-0.17383681414299998
ACH-000984,-0.030384398697500002
ACH-000986,-0.558472579406
ACH-000988,-0.186392147817
ACH-000993,-0.019122642222400003
ACH-000994,-0.273623111234
ACH-000996,0.0193428642724
ACH-001001,-0.275849161688
ACH-001020,-0.121595740294
ACH-001028,-0.17241822326900003
ACH-001031,-0.0881622085971
ACH-001038,-0.0530296487385
ACH-001048,0.0177515812252
ACH-001050,-0.261181344716
ACH-001053,0.0441761948579
ACH-001054,-0.334388629082
ACH-001061,-0.14988264118300001
ACH-001067,-0.111331393252
ACH-001075,-0.170200890867
ACH-001096,-0.14425075755
ACH-001128,-0.35490417941299995
ACH-001134,-0.42861373004500003
ACH-001151,-0.110044713793
ACH-001163,-0.195817583381
ACH-001164,-0.218617387725
ACH-001173,-0.0485144329337
ACH-001183,-0.07037803305660001
ACH-001184,-0.37842104721000003
ACH-001190,-0.15042019689799999
ACH-001192,0.025560111124999996
ACH-001193,-0.5963057100620001
ACH-001196,-0.333447151629
ACH-001197,-0.24992909078000003
ACH-001205,-0.202698578902
ACH-001211,-0.275773329422
ACH-001212,0.016392861169200003
ACH-001228,0.12682299427000002
ACH-001232,-0.340321631303
ACH-001239,-0.180765589622
ACH-001274,-0.42945237031499994
ACH-001275,-0.09215568444029999
ACH-001277,-0.44753352547499997
ACH-001278,0.19193533734999998
ACH-001280,-0.272246251143
ACH-001283,-0.0694697181951
ACH-001289,-0.26952004888000003
ACH-001295,-0.0314533855684
ACH-001300,-0.18504199561
ACH-001301,-0.047137774896
ACH-001302,-0.222144721272
ACH-001303,0.07399674321210001
ACH-001306,-0.165338791876
ACH-001318,-0.127311523562
ACH-001322,-0.20590127073
ACH-001328,-0.0658954295647
ACH-001332,-0.226468605984
ACH-001333,0.297809004571
ACH-001336,-0.000152581513818
ACH-001340,-0.27592949082699997
ACH-001346,0.104171740101
ACH-001353,-0.0617658117793
ACH-001354,-0.114913725826
ACH-001367,-0.133915661796
ACH-001368,-0.163926915231
ACH-001374,-0.082217154688
ACH-001375,-0.148810465634
ACH-001377,-0.178988353004
ACH-001380,-0.138845316882
ACH-001391,-0.054414369416199995
ACH-001407,-0.0354283910077
ACH-001408,-0.232014109465
ACH-001413,-0.149397421152
ACH-001430,0.139832375458
ACH-001431,-0.249791827912
ACH-001450,-0.9014982010629999
ACH-001496,-0.0233037973066
ACH-001500,0.0363179965875
ACH-001521,0.021374731721700003
ACH-001523,0.0206259800898
ACH-001532,-0.202864174432
ACH-001536,-0.20604222897799998
ACH-001550,-0.251080910382
ACH-001552,-0.264222051624
ACH-001554,-0.102010183839
ACH-001645,-0.22393115248300002
ACH-001654,-0.155747071974
ACH-001715,-0.059691427099
ACH-001735,-0.288493274056
ACH-001736,-0.779426793045
ACH-001737,1.04244684718
