,MXRA7 (439921)
ACH-000436,-0.622323118102
ACH-000444,-0.240500249384
ACH-000445,-0.613182227894
ACH-000448,-0.315339789347
ACH-000450,-0.535280509261
ACH-000452,-0.35299705306199997
ACH-000454,-0.360644992361
ACH-000458,-0.422212040887
ACH-000459,-0.448473865141
ACH-000460,-0.405512700448
ACH-000461,-0.328269586778
ACH-000463,-0.42993860547300006
ACH-000464,-0.768211312301
ACH-000466,-0.537346385021
ACH-000467,-0.28824106197099997
ACH-000468,-0.599688517217
ACH-000469,-0.544771431064
ACH-000470,-0.298491671006
ACH-000471,-0.369576621528
ACH-000472,-0.41121898716899996
ACH-000473,-0.29343671381700004
ACH-000475,-0.48885655490099994
ACH-000476,-0.514960481228
ACH-000477,-0.512943534456
ACH-000480,-0.35532717656999996
ACH-000481,-0.298313967955
ACH-000483,-0.5732451149059999
ACH-000484,-0.340967931427
ACH-000485,-0.589881892466
ACH-000486,-0.306120766589
ACH-000487,-0.277422652093
ACH-000488,-0.204813420297
ACH-000490,-0.32929436237
ACH-000491,-0.30672012931
ACH-000495,-0.65777136533
ACH-000496,-0.539567598761
ACH-000499,-0.21153244893800002
ACH-000500,-0.0706724999127
ACH-000502,-0.304563717635
ACH-000503,-0.328366131507
ACH-000505,-0.438878800828
ACH-000507,-0.41196608508
ACH-000510,-0.372640680771
ACH-000511,-0.43793336160499996
ACH-000512,0.10928696165999999
ACH-000516,-0.524688166135
ACH-000517,-0.30939130292399997
ACH-000518,-0.437616836299
ACH-000520,-0.636285181004
ACH-000521,-0.614794617775
ACH-000522,-0.35908487613000006
ACH-000524,-0.494981053916
ACH-000527,-0.42328958561999996
ACH-000528,-0.251174918824
ACH-000537,-0.39829865083899996
ACH-000541,-0.240200371173
ACH-000542,-0.28922482302200003
ACH-000544,-0.405484681182
ACH-000545,-0.511738374511
ACH-000547,-0.627740803299
ACH-000548,-0.47260473302199996
ACH-000549,-0.36304840446599995
ACH-000550,-0.484092521845
ACH-000552,-0.247302471174
ACH-000556,-0.324036498906
ACH-000557,-0.180383872806
ACH-000570,-0.487568419951
ACH-000571,-0.402710721778
ACH-000573,-0.182144806053
ACH-000576,-0.490208285899
ACH-000580,-0.238902447815
ACH-000584,-0.670377209888
ACH-000585,-0.542853178182
ACH-000588,-0.24667568366999998
ACH-000589,-0.39336422766199997
ACH-000591,-0.450806508945
ACH-000593,-0.364552711932
ACH-000600,-0.525630292713
ACH-000601,-0.360656389181
ACH-000604,-0.590169017502
ACH-000605,-0.1392079816
ACH-000606,-0.396584258535
ACH-000608,-0.44760341986999996
ACH-000614,-0.162777895155
ACH-000616,-0.291987459385
ACH-000618,-0.329263671729
ACH-000619,-0.224929107059
ACH-000620,-0.340467265681
ACH-000621,-0.40067345143700006
ACH-000622,-0.324438230614
ACH-000623,-0.6486997811949999
ACH-000624,-0.386624944666
ACH-000627,-0.206763863063
ACH-000630,-0.456739617688
ACH-000632,-0.368926508728
ACH-000633,-0.627275208665
ACH-000637,-0.530849555747
ACH-000638,-0.5147537671410001
ACH-000646,-0.459829924036
ACH-000647,-0.471228433002
ACH-000648,-0.0711406979953
ACH-000649,-0.37180763722800003
ACH-000651,-0.419660496364
ACH-000652,-0.588481633034
ACH-000653,-0.294043750371
ACH-000657,-0.391619219978
ACH-000658,0.028898574386200002
ACH-000661,-0.382084278324
ACH-000662,-0.539242929648
ACH-000663,-0.24415716275600002
ACH-000665,-0.410054345746
ACH-000671,-0.45711724413500004
ACH-000673,-0.42444089599600004
ACH-000676,-0.306299709107
ACH-000677,-0.365111839385
ACH-000681,-0.436532405571
ACH-000682,-0.41127664504
ACH-000683,-0.498767801514
ACH-000684,-0.40259084374399995
ACH-000688,-0.434801728571
ACH-000693,-0.457888565321
ACH-000694,-0.301667145014
ACH-000695,-0.493911668892
ACH-000696,-0.424828421687
ACH-000697,-0.369644107886
ACH-000699,-0.39229437123099997
ACH-000701,-0.092217382035
ACH-000706,-0.321477497033
ACH-000711,-0.5415189878769999
ACH-000713,-0.303251121643
ACH-000714,-0.276097563587
ACH-000718,-0.317605404051
ACH-000720,-0.5257677668990001
ACH-000721,-0.27074947669599997
ACH-000724,-0.421983664064
ACH-000725,-0.394822752173
ACH-000732,0.00469586585049
ACH-000734,-0.369756488547
ACH-000735,-0.447918097478
ACH-000736,-0.606889744314
ACH-000738,-0.426135742921
ACH-000746,-0.34712423903000006
ACH-000747,-0.44343440662699996
ACH-000748,-0.41323192450499996
ACH-000753,-0.269790652806
ACH-000756,-0.383094848585
ACH-000757,-0.43002656875399997
ACH-000758,-0.532518823557
ACH-000760,-0.395122971062
ACH-000763,-0.202121560046
ACH-000764,-0.373437729593
ACH-000765,-0.53335425625
ACH-000766,-0.481278500075
ACH-000767,-0.283511061793
ACH-000768,-0.368838411958
ACH-000769,-0.41708597060099994
ACH-000770,-0.316944386747
ACH-000771,-0.226350595663
ACH-000773,-0.393062077607
ACH-000776,-0.565910127018
ACH-000777,-0.333452127542
ACH-000778,-0.11020137857000001
ACH-000781,-0.430715451374
ACH-000782,-0.457098452728
ACH-000783,-0.580494419206
ACH-000784,-0.31649941832600004
ACH-000785,-0.49237153430799996
ACH-000787,-0.170823939917
ACH-000788,-0.459414865616
ACH-000791,-0.36833120397299995
ACH-000792,-0.280452312008
ACH-000794,-0.328591999324
ACH-000796,-0.354526824902
ACH-000799,-0.47538351403800005
ACH-000800,-0.41031274700099996
ACH-000802,-0.39702825200499997
ACH-000804,-0.22024963306999995
ACH-000805,-0.32775582249
ACH-000809,-0.19018699369000003
ACH-000810,-0.494183537635
ACH-000811,-0.599960543459
ACH-000817,-0.454561907219
ACH-000819,-0.376805985593
ACH-000820,-0.522781977776
ACH-000821,0.0563006675334
ACH-000822,-0.37502176061399994
ACH-000823,-0.410802391701
ACH-000824,-0.348758663362
ACH-000827,-0.582608886207
ACH-000829,-0.316069262355
ACH-000831,-0.333719193382
ACH-000832,-0.457803075101
ACH-000833,-0.532580899159
ACH-000834,-0.418474463051
ACH-000835,-0.103540930412
ACH-000836,-0.34365403138800005
ACH-000837,-0.5508793261899999
ACH-000838,-0.48018273786700005
ACH-000839,-0.21134972739900001
ACH-000840,-0.320914394019
ACH-000841,-0.322276489113
ACH-000843,-0.258618928622
ACH-000846,-0.587298385094
ACH-000847,-0.436336337839
ACH-000848,-0.640978517487
ACH-000849,-0.23086127125199998
ACH-000851,-0.6794270506300001
ACH-000855,-0.0717373757398
ACH-000856,-0.542389783686
ACH-000858,-0.203729093054
ACH-000859,-0.496653780812
ACH-000861,-0.33654403003899996
ACH-000862,-0.251837788293
ACH-000865,-0.343867699004
ACH-000866,-0.38333771485600004
ACH-000867,-0.417950706406
ACH-000869,-0.319893965099
ACH-000872,-0.40277956911799995
ACH-000873,-0.277156939901
ACH-000876,-0.732009260599
ACH-000878,-0.35202913342200004
ACH-000880,-0.421830846475
ACH-000881,-0.468962027527
ACH-000882,-0.487817570489
ACH-000884,-0.422050394933
ACH-000885,-0.31074599911999995
ACH-000887,-0.538432971956
ACH-000888,-0.213379525017
ACH-000889,-0.270508121759
ACH-000890,-0.126321480511
ACH-000896,-0.525381788075
ACH-000898,-0.047985693243800004
ACH-000900,-0.31453248418
ACH-000901,-0.514771222849
ACH-000905,-0.269752888909
ACH-000906,-0.360408961125
ACH-000907,-0.425120003075
ACH-000910,-0.449444706329
ACH-000911,-0.331781810016
ACH-000912,-0.409598434542
ACH-000913,-0.407049030281
ACH-000915,-0.29456929276599997
ACH-000916,-0.252216892722
ACH-000917,-0.20353681815299998
ACH-000921,-0.55209933996
ACH-000924,-0.390929992847
ACH-000926,-0.372659259177
ACH-000928,-0.6631805623520001
ACH-000929,-0.421732270921
ACH-000932,-0.296815902596
ACH-000935,-0.333445468353
ACH-000936,-0.355523046387
ACH-000937,-0.254494007897
ACH-000938,-0.549532421005
ACH-000939,-0.439425211092
ACH-000941,-0.44007550459
ACH-000943,-0.225923680785
ACH-000946,-0.480019403424
ACH-000947,-0.274688181499
ACH-000948,-0.48504090544100004
ACH-000950,-0.507553741324
ACH-000953,-0.607806892144
ACH-000957,-0.365386710885
ACH-000958,-0.557388244418
ACH-000960,-0.482124636909
ACH-000963,-0.310583044278
ACH-000968,-0.330730420755
ACH-000969,-0.391511013302
ACH-000973,-0.33045680613899997
ACH-000974,-0.516663249084
ACH-000975,-0.5596143262300001
ACH-000976,-0.524712049292
ACH-000978,0.0763548730066
ACH-000980,-0.413663013617
ACH-000984,-0.663675648966
ACH-000986,-0.245413566702
ACH-000988,-0.452818285444
ACH-000993,-0.60608562849
ACH-000994,-0.331285896629
ACH-000996,-0.711169797794
ACH-001001,-0.397661935688
ACH-001020,-0.387088652575
ACH-001028,-0.48317959385399994
ACH-001031,-0.540725854027
ACH-001038,-0.478580016055
ACH-001048,-0.466565008072
ACH-001050,-0.719901793019
ACH-001053,-0.605974343936
ACH-001054,-0.604849959453
ACH-001061,-0.39705669641900004
ACH-001067,-0.291996861848
ACH-001075,-0.387806407072
ACH-001096,-0.303330100724
ACH-001128,-0.270849905354
ACH-001134,-0.300651081468
ACH-001151,-0.267059301576
ACH-001163,-0.513187887866
ACH-001164,-0.5863869745170001
ACH-001173,-0.37377241796800004
ACH-001183,-0.430966618011
ACH-001184,-0.46929460136999995
ACH-001190,-0.615990250292
ACH-001192,-0.590081598715
ACH-001193,-0.300754486526
ACH-001196,-0.281113763347
ACH-001197,-0.49377794318499996
ACH-001205,-0.19410553330400002
ACH-001211,-0.589253904099
ACH-001212,-0.7798929844529999
ACH-001228,-0.628895832461
ACH-001232,-0.464844271152
ACH-001239,-0.382550582342
ACH-001274,-0.605885354067
ACH-001275,-0.324220775162
ACH-001277,-0.708349557798
ACH-001278,-0.43160138034400003
ACH-001280,-0.5722109201
ACH-001283,-0.44338320681800003
ACH-001289,-0.641972442448
ACH-001295,-0.512763246823
ACH-001300,-0.581856273434
ACH-001301,-0.688747097522
ACH-001302,-0.593881187678
ACH-001303,-0.18705766995200002
ACH-001306,-0.262812166893
ACH-001318,-0.6392420139239999
ACH-001322,-0.484186571906
ACH-001328,-0.50620322968
ACH-001332,-0.190506967796
ACH-001333,-0.465221490035
ACH-001336,-0.20834517827100002
ACH-001340,-0.630837559956
ACH-001346,-0.462928459319
ACH-001353,-0.35733617079
ACH-001354,-0.55627851327
ACH-001367,-0.139673666073
ACH-001368,-0.530160807624
ACH-001374,-0.984899344364
ACH-001375,-0.39524348746699994
ACH-001377,-0.28168740643
ACH-001380,-0.502500074886
ACH-001391,-0.5570363279899999
ACH-001407,-0.23825060211500002
ACH-001408,-0.48208141325000003
ACH-001413,-0.427367673701
ACH-001430,-0.307986615531
ACH-001431,-0.417114403904
ACH-001450,-0.356210608095
ACH-001496,-0.211306712121
ACH-001500,-0.499927055838
ACH-001521,-0.530419519328
ACH-001523,-0.69827303619
ACH-001532,-0.434532556064
ACH-001536,-0.503814895655
ACH-001550,-0.35918225614
ACH-001552,-0.616091528389
ACH-001554,-0.459467919005
ACH-001645,-0.34447291019500004
ACH-001654,-0.448388090354
ACH-001715,-0.376742875815
ACH-001735,-0.253721546439
ACH-001736,-0.524525737505
ACH-001737,-0.953032432368
ACH-001740,-0.231354156027
ACH-001745,-0.225534879072
ACH-001750,-0.481639436451
ACH-001765,-0.37503669319300004
ACH-001956,-0.389176674823
ACH-001957,-0.428114528785
