,AARD (441376)
ACH-000350,-0.371702325013
ACH-000352,-0.45011998586900004
ACH-000356,-0.13690769494000002
ACH-000361,-0.22339594809399999
ACH-000362,-0.15241782874
ACH-000363,-0.262452959291
ACH-000364,-0.35743627983099996
ACH-000365,-0.22676236398299998
ACH-000366,-0.09334121236019999
ACH-000368,-0.317914959441
ACH-000374,0.021473582102200003
ACH-000375,-0.18889729792800003
ACH-000376,-0.245776184982
ACH-000381,-0.435137168666
ACH-000383,-0.222095024852
ACH-000387,-0.189840854309
ACH-000389,-0.130347028193
ACH-000390,-0.36913734439400003
ACH-000393,-0.32830500955200004
ACH-000395,-0.414807900621
ACH-000397,-0.137177440028
ACH-000401,-0.260489972427
ACH-000402,-0.311463650111
ACH-000403,-0.08846125563269999
ACH-000404,-0.361333512358
ACH-000406,-0.205763946259
ACH-000407,-0.156004919809
ACH-000408,-0.031997707952299996
ACH-000410,-0.333100830518
ACH-000411,-0.185558562674
ACH-000414,-0.501393774348
ACH-000415,-0.028405884426000002
ACH-000416,-0.12665734154799999
ACH-000420,-0.434880796455
ACH-000421,-0.261358403112
ACH-000424,-0.27862518398200004
ACH-000425,-0.196875872961
ACH-000426,-0.37151151369900004
ACH-000427,-0.253148075849
ACH-000433,-0.34720079370800006
ACH-000436,-0.23016722524900002
ACH-000444,-0.19949705160999998
ACH-000445,-0.122219755097
ACH-000448,-0.230572256809
ACH-000450,-0.178003665839
ACH-000452,-0.10134096161299999
ACH-000454,-0.024469796821699998
ACH-000458,-0.31172797358000004
ACH-000459,0.0551979907052
ACH-000460,-0.210179364663
ACH-000461,-0.21325984884100002
ACH-000463,-0.23986000767299998
ACH-000464,-0.311534942142
ACH-000466,-0.375142482411
ACH-000467,-0.11854097227600001
ACH-000468,-0.20104147648200002
ACH-000469,-0.07402153224069999
ACH-000470,-0.276685283125
ACH-000471,-0.2699886938
ACH-000472,-0.2552400328
ACH-000473,-0.31545935297899996
ACH-000475,-0.180230312921
ACH-000476,-0.33992533077
ACH-000477,-0.212609427187
ACH-000480,-0.0715331385617
ACH-000481,-0.148662082907
ACH-000483,-0.26727753088399997
ACH-000484,-0.28047566274999997
ACH-000485,-0.070728322728
ACH-000486,-0.199136812843
ACH-000487,-0.18699326638
ACH-000488,-0.21231981792399998
ACH-000490,-0.26297619372299996
ACH-000491,-0.401256487648
ACH-000495,-0.32424966020999996
ACH-000496,-0.0687843907957
ACH-000499,-0.156597637693
ACH-000500,-0.301664438137
ACH-000502,-0.12892350205
ACH-000503,-0.548101505889
ACH-000505,-0.222657182835
ACH-000507,-0.1177861909
ACH-000510,-0.245443215954
ACH-000511,-0.269063208261
ACH-000512,-0.128267334979
ACH-000516,-0.26396431428000006
ACH-000517,-0.156599416819
ACH-000518,-0.339742356988
ACH-000520,0.0246836988783
ACH-000521,-0.31340048982200003
ACH-000522,-0.27359421901500003
ACH-000524,-0.176696696489
ACH-000527,-0.143094457673
ACH-000528,-0.193157149884
ACH-000537,-0.232708351456
ACH-000541,-0.27890019879
ACH-000542,-0.360146819507
ACH-000544,-0.20444498461599997
ACH-000545,-0.285170023683
ACH-000547,-0.239378593778
ACH-000548,-0.239010637511
ACH-000549,-0.26589156864
ACH-000550,-0.13071984153400001
ACH-000552,-0.348359611996
ACH-000556,-0.0539407801112
ACH-000557,-0.5567945408839999
ACH-000570,-0.214418937912
ACH-000571,-0.23838055696899998
ACH-000573,-0.430384262136
ACH-000576,-0.167540311079
ACH-000580,-0.153675301831
ACH-000584,-0.288886731233
ACH-000585,-0.152375025643
ACH-000588,-0.08014502850960001
ACH-000589,-0.308066457442
ACH-000591,-0.0960017282588
ACH-000593,-0.279982049513
ACH-000600,-0.21896373989100001
ACH-000601,-0.137789917884
ACH-000604,-0.215140952978
ACH-000605,-0.23796364179499999
ACH-000606,-0.250424980384
ACH-000608,-0.06875171750839999
ACH-000614,-0.29782508752799997
ACH-000616,-0.299854146273
ACH-000618,-0.156822536471
ACH-000619,-0.253929770334
ACH-000620,-0.17919455554000002
ACH-000621,-0.180206911038
ACH-000622,-0.335318765048
ACH-000623,-0.055342296416999996
ACH-000624,-0.1784801999
ACH-000627,-0.408089492755
ACH-000630,-0.43354709546099995
ACH-000632,-0.165832688166
ACH-000633,-0.0785086188149
ACH-000637,-0.187137140555
ACH-000638,-0.8396981925
ACH-000646,-0.17173865370400002
ACH-000647,-0.1423884968
ACH-000648,-0.309986024641
ACH-000649,-0.203499007241
ACH-000651,-0.344160707457
ACH-000652,-0.150222698817
ACH-000653,-0.36657259328100006
ACH-000657,-0.189845990763
ACH-000658,-0.352888509936
ACH-000661,-0.207989213373
ACH-000662,-0.540495628399
ACH-000663,-0.285062939546
ACH-000665,-0.15260997910399998
ACH-000671,-0.152346669946
ACH-000673,-0.29207761008099997
ACH-000676,-0.128018362206
ACH-000677,-0.401761209312
ACH-000681,-0.23645172687899998
ACH-000682,-0.18309758016600003
ACH-000683,-0.297759936343
ACH-000684,-0.219707730057
ACH-000688,-0.24457656092799998
ACH-000693,-0.270188353844
ACH-000694,-0.152055631403
ACH-000695,-0.06315497364059999
ACH-000696,-0.125851898747
ACH-000697,0.0329775445639
ACH-000699,-0.525155509571
ACH-000701,-0.366457875317
ACH-000706,-0.282663772251
ACH-000711,-0.240849978613
ACH-000713,-0.015472840915299999
ACH-000714,-0.0757400974093
ACH-000718,-0.299508792017
ACH-000720,-0.191516391302
ACH-000721,-0.21079422895599997
ACH-000724,-0.0750874065251
ACH-000725,-0.188880160757
ACH-000732,-0.0679405285579
ACH-000734,-0.28770322524
ACH-000735,-0.262044361258
ACH-000736,-0.12296289212200001
ACH-000738,-0.272946763292
ACH-000746,-0.21123585340700002
ACH-000747,-0.100440651198
ACH-000748,-0.213690110896
ACH-000753,-0.20953287142000002
ACH-000756,-0.197345849978
ACH-000757,-0.09091245349610001
ACH-000758,-0.29944297630600003
ACH-000760,-0.192737101967
ACH-000763,-0.373886561447
ACH-000764,-0.110659326732
ACH-000765,-0.118157074894
ACH-000766,-0.07508529085360001
ACH-000767,-0.24096645658799998
ACH-000768,-0.325102798958
ACH-000769,-0.42097450283
ACH-000770,-0.049458305742
ACH-000771,-0.163027124847
ACH-000773,-0.187643988534
ACH-000776,-0.49159068015600005
ACH-000777,-0.21176749424000002
ACH-000778,-0.232714310823
ACH-000781,-0.337223288672
ACH-000782,-0.19230875415600002
ACH-000783,-0.23276643638900002
ACH-000784,-0.301627219187
ACH-000785,-0.310109066857
ACH-000787,-0.151525415326
ACH-000788,-0.183346122425
ACH-000791,-0.0938578962266
ACH-000792,-0.0633670527443
ACH-000794,-0.167662049216
ACH-000796,-0.19784506671
ACH-000799,-0.48945113585
ACH-000800,-0.216753733264
ACH-000802,-0.165639568892
ACH-000804,-0.229379707563
ACH-000805,-0.353028100907
ACH-000809,-0.11821915553099999
ACH-000810,0.295615008472
ACH-000811,-0.200274150838
ACH-000817,0.12641977983799998
ACH-000819,-0.21494135557100003
ACH-000820,-0.7123875669930001
ACH-000821,-0.08827843071119999
ACH-000822,-0.147249875712
ACH-000823,-0.25899485226999996
ACH-000824,-0.6938900010100001
ACH-000827,-0.19651291713799998
ACH-000829,-0.163292213788
ACH-000831,-0.241925654619
ACH-000832,-0.201943320642
ACH-000833,-0.116397899767
ACH-000834,-0.222784305408
ACH-000835,-0.309758333775
ACH-000836,-0.185365676438
ACH-000837,-0.243163179603
ACH-000838,-0.243322933474
ACH-000839,-0.0647511551503
ACH-000840,-0.382256176075
ACH-000841,-0.280099823336
ACH-000843,-0.19256932011300001
ACH-000846,-0.362212254528
ACH-000847,-0.691384324467
ACH-000848,-0.250158937453
ACH-000849,-0.17152673817699998
ACH-000851,-0.112311948518
ACH-000855,0.0478888391581
ACH-000856,-0.12750188861700001
ACH-000858,-0.276699703496
ACH-000859,-0.667223063332
ACH-000861,-0.478970822514
ACH-000862,-0.373608594296
ACH-000865,-0.217188156729
ACH-000866,-0.0845684692608
ACH-000867,-0.17021608650199999
ACH-000869,-0.301131244955
ACH-000872,-0.168019916098
ACH-000873,-0.22237710183200002
ACH-000876,-0.107878352321
ACH-000878,-0.11743692898
ACH-000880,-0.300522933989
ACH-000881,-0.265903660315
ACH-000882,-0.36177580849299995
ACH-000884,-0.331995490351
ACH-000885,-0.382789867742
ACH-000887,-0.243974220909
ACH-000888,-0.22587197638700002
ACH-000889,-0.0669683365393
ACH-000890,-0.20467305672699998
ACH-000896,-0.32424327961599997
ACH-000898,-0.235654814542
ACH-000900,-0.204198696663
ACH-000901,-0.108391912604
ACH-000905,-0.358436943028
ACH-000906,-0.219281241912
ACH-000907,-0.124383712468
ACH-000910,-0.475872956975
ACH-000911,-0.315377013868
ACH-000912,-0.162106471975
ACH-000913,-0.423774172813
ACH-000915,-0.272089912968
ACH-000916,-0.27767826273
ACH-000917,-0.32628288617
ACH-000921,-0.131715677627
ACH-000924,-0.24088882638099998
ACH-000926,-0.261121766584
ACH-000928,-0.25374084292800003
ACH-000929,-0.028411490600499998
ACH-000932,-0.194418317173
ACH-000935,-0.237505166446
ACH-000936,-0.288749216435
ACH-000937,-0.189244193668
ACH-000938,-0.24108057734299998
ACH-000939,-0.011877928633900001
ACH-000941,-0.280323270841
ACH-000943,-0.125526045222
ACH-000946,-0.16662012568
ACH-000947,-0.20408642265500002
ACH-000948,-0.371596410335
ACH-000950,-0.102036363752
ACH-000953,-0.21385619787500001
ACH-000957,-0.04562122626640001
ACH-000958,0.00850938630257
ACH-000960,-0.05780534690669999
ACH-000963,0.198957764917
ACH-000968,-0.25680417577799997
ACH-000969,-0.171503949673
ACH-000973,-0.215350165307
ACH-000974,-0.12571574465500002
ACH-000975,-0.366218325448
ACH-000976,-0.335713646654
ACH-000978,-0.11403139658
ACH-000980,-0.237417942806
ACH-000984,-0.213151762175
ACH-000986,-0.205185219351
ACH-000988,-0.293662467347
ACH-000993,-0.18077663647300002
ACH-000994,-0.223115030254
ACH-000996,-0.248744133486
ACH-001001,-0.17556218112999997
ACH-001020,-0.16901481763700002
ACH-001028,-0.255198047196
ACH-001031,-0.109255078952
ACH-001038,-0.223094306789
ACH-001048,-0.142775154407
ACH-001050,-0.235962939214
ACH-001053,-0.40312733401699996
ACH-001054,-0.123869854375
ACH-001061,-0.198998103033
ACH-001067,-0.273065728556
ACH-001075,-0.128680995558
ACH-001096,-0.235208253923
ACH-001128,-0.360944738762
ACH-001134,-0.09242547426010002
ACH-001151,-0.21819034704
ACH-001163,-0.376353587675
ACH-001164,-0.251105158105
ACH-001173,-0.14297851225
ACH-001183,-0.407809937449
ACH-001184,-0.098702990044
ACH-001190,-0.0642568155139
ACH-001192,-0.358457653833
ACH-001193,-0.114695296751
ACH-001196,-0.43058306432099996
ACH-001197,-0.18487894309300001
ACH-001205,-0.255095714003
ACH-001211,-0.193860221087
ACH-001212,-0.388592159696
ACH-001228,-0.23769628065200002
ACH-001232,-0.236172845866
ACH-001239,-0.144630211221
ACH-001274,-0.40501877530100006
ACH-001275,-0.243450637027
ACH-001277,0.0364386896344
ACH-001278,-0.252553478482
ACH-001280,0.035821290282099995
ACH-001283,-0.144116049183
ACH-001289,-0.23013285122
ACH-001295,-0.19946754795899999
ACH-001300,-0.260093923472
ACH-001301,-0.128624972112
ACH-001302,-0.283490562954
ACH-001303,-0.40204737949600006
ACH-001306,-0.29300190265299997
ACH-001318,-0.27607415273
ACH-001322,-0.154369830982
ACH-001328,-0.117589986141
ACH-001332,-0.304088407474
ACH-001333,-0.134237536014
ACH-001336,-0.22056783553000003
ACH-001340,-0.07532927303789999
ACH-001346,-0.126067688407
ACH-001353,-0.400696698942
ACH-001354,-0.211543216549
ACH-001367,0.0758815423971
ACH-001368,-0.296276761183
ACH-001374,-0.07883505208769999
ACH-001375,-0.25095803610899997
ACH-001377,-0.34760813316100003
ACH-001380,-0.284498933627
ACH-001391,-0.2116151867
ACH-001407,-0.43236198912900003
ACH-001408,-0.22600452159499998
ACH-001413,-0.000438151200444
ACH-001430,-0.386994496398
ACH-001431,-0.137570379288
ACH-001450,-0.34390196218099994
ACH-001496,-0.340726640768
ACH-001500,-0.11865236962000002
ACH-001521,-0.469113408194
ACH-001523,-0.07700078382560001
ACH-001532,-0.198206095699
ACH-001536,-0.15069171691400002
ACH-001550,-0.15335863685
ACH-001552,-0.216280914714
ACH-001554,-0.20229680583299997
ACH-001645,-0.332484492723
ACH-001654,-0.259767293139
ACH-001715,-0.44856751292900005
ACH-001735,-0.16922865137200002
ACH-001736,-0.203403398895
ACH-001737,0.24068930247900003
ACH-001740,-0.07339273049680001
ACH-001745,-0.195129884298
ACH-001750,-0.329400024719
ACH-001765,-0.143765117671
ACH-001956,-0.11333986230399999
ACH-001957,-0.24086919216299998
