,OR51M1 (390059)
ACH-000004,-0.20681290143
ACH-000007,-0.52997509335
ACH-000009,-0.34380994846
ACH-000011,-0.0254005510015
ACH-000012,-0.16782464668299998
ACH-000013,-0.17138465840599998
ACH-000014,-0.448556195712
ACH-000015,-0.16064379612
ACH-000017,-0.101634135284
ACH-000018,-0.27337247077599997
ACH-000019,-0.505086237491
ACH-000021,-0.198371292674
ACH-000022,-0.131311682053
ACH-000025,-0.187869566346
ACH-000028,-0.39821761606899997
ACH-000030,-0.26585285382
ACH-000035,-0.20009123631200001
ACH-000036,-0.270318477416
ACH-000037,-0.24532137329
ACH-000039,-0.417018563996
ACH-000040,-0.28122545472399996
ACH-000041,-0.122388672942
ACH-000042,-0.241372251474
ACH-000045,-0.19385785649700002
ACH-000047,-0.221114688748
ACH-000052,-0.09640463787100001
ACH-000053,-0.17434700545200002
ACH-000054,-0.286069924903
ACH-000055,-0.0638886532385
ACH-000060,-0.320338698852
ACH-000067,-0.249449423597
ACH-000070,-0.331058325953
ACH-000075,-0.09088708453639999
ACH-000078,-0.358898602367
ACH-000082,-0.247893264937
ACH-000085,-0.379604728574
ACH-000086,-0.18295053865299998
ACH-000087,-0.22063533629299997
ACH-000092,-0.12470815516799999
ACH-000095,-0.293135302053
ACH-000097,-0.21509957397799997
ACH-000098,-0.210895640638
ACH-000099,-0.265242689373
ACH-000108,-0.117085354331
ACH-000113,-0.0912289676169
ACH-000115,-0.232324287331
ACH-000116,-0.190336121253
ACH-000118,-0.138549366343
ACH-000120,-0.28886666211199996
ACH-000123,-0.203474102852
ACH-000127,-0.152979130744
ACH-000128,-0.230370483457
ACH-000132,-0.11583532397500002
ACH-000133,-0.399390399427
ACH-000137,-0.353130816364
ACH-000138,-0.25164321762499997
ACH-000142,-0.18144323429
ACH-000143,-0.319460276435
ACH-000146,-0.267630720483
ACH-000148,-0.154401207749
ACH-000150,-0.12316019728800001
ACH-000152,-0.152053352326
ACH-000153,-0.219788532337
ACH-000159,-0.21901336118200002
ACH-000160,-0.19865227922400003
ACH-000163,-0.19501817933600002
ACH-000167,-0.0298986015574
ACH-000168,-0.550192465183
ACH-000169,-0.248435235181
ACH-000178,-0.0531127337565
ACH-000182,-0.21575039491300002
ACH-000183,-0.186774396624
ACH-000188,-0.19634820612999998
ACH-000189,-0.408364972316
ACH-000190,-0.1199266957
ACH-000198,-0.28933000326999997
ACH-000204,-0.139305200477
ACH-000206,-0.256881563495
ACH-000207,-0.187799371065
ACH-000211,-0.144293816629
ACH-000215,-0.22781476739300002
ACH-000221,-0.20438297976
ACH-000222,-0.146319747261
ACH-000223,-0.441005234398
ACH-000226,-0.296382958835
ACH-000227,-0.17593215057300002
ACH-000228,-0.22270055691500001
ACH-000231,-0.292539968474
ACH-000232,-0.20923958999899997
ACH-000233,-0.07504076854330001
ACH-000234,-0.365201651047
ACH-000235,-0.11457517150699999
ACH-000237,-0.30597921561999997
ACH-000238,-0.307434031747
ACH-000243,-0.168421526628
ACH-000244,-0.596724180001
ACH-000246,-0.07970115709969999
ACH-000248,-0.114428773948
ACH-000250,-0.23013108693000003
ACH-000251,-0.224034305006
ACH-000253,-0.0562215971766
ACH-000255,-0.0909106709184
ACH-000256,-0.404462732709
ACH-000257,-0.0736832757016
ACH-000258,0.111709412793
ACH-000259,-0.201214601328
ACH-000260,-0.0965715907618
ACH-000261,-0.293858093273
ACH-000262,-0.0428937394974
ACH-000263,-0.45379516143799997
ACH-000264,-0.13205283605499998
ACH-000265,-0.15037495654400002
ACH-000266,-0.07907013157110002
ACH-000272,-0.185299336179
ACH-000273,-0.202470202491
ACH-000274,-0.205926907386
ACH-000277,-0.287988767119
ACH-000278,-0.30447186556899997
ACH-000279,-0.200911455928
ACH-000280,-0.198159288545
ACH-000281,-0.338524457456
ACH-000288,-0.24466750149099997
ACH-000291,-0.160086783349
ACH-000293,-0.151809684211
ACH-000294,-0.301088824406
ACH-000295,-0.281464013967
ACH-000296,-0.30204519061900004
ACH-000302,-0.149098800575
ACH-000304,-0.044444924162699996
ACH-000307,-0.18579638000999998
ACH-000308,-0.12185326167199999
ACH-000310,-0.39308267918300005
ACH-000311,-0.365006958848
ACH-000312,-0.20426247837
ACH-000315,-0.249440193598
ACH-000316,-0.293280626118
ACH-000317,-0.298078682434
ACH-000318,-0.013960574399000001
ACH-000319,-0.348823014644
ACH-000320,-0.190132566952
ACH-000322,-0.22658669142700003
ACH-000323,-0.09756558439860001
