,ENKD1 (84080)
ACH-000362,-0.41626363752800005
ACH-000363,-0.057865328154100004
ACH-000364,-0.24694566061999998
ACH-000365,-0.397924177207
ACH-000366,-0.463367206048
ACH-000368,-0.442874552248
ACH-000374,-0.269417876024
ACH-000375,-0.10620334128799999
ACH-000376,-0.39708344799500006
ACH-000381,-0.322705730593
ACH-000383,-0.198212756471
ACH-000387,-0.410043048425
ACH-000389,-0.129350578873
ACH-000390,-0.15773357137
ACH-000393,-0.32813875322299996
ACH-000395,-0.296895049764
ACH-000397,-0.428661083411
ACH-000401,-0.192701998817
ACH-000402,-0.374942742509
ACH-000403,-0.318490351542
ACH-000404,0.154033336951
ACH-000406,-0.303954676391
ACH-000407,-0.39124932876699997
ACH-000408,-0.438527081995
ACH-000410,-0.222363567757
ACH-000411,-0.269939170846
ACH-000414,-0.135672623178
ACH-000415,-0.174381028783
ACH-000416,-0.4645739021
ACH-000420,-0.329794955316
ACH-000421,-0.304638766037
ACH-000424,0.00890257451072
ACH-000425,-0.0652504135723
ACH-000426,-0.261075552014
ACH-000427,-0.326388440671
ACH-000433,-0.225321450944
ACH-000436,-0.336760219705
ACH-000444,-0.34035701354599995
ACH-000445,-0.194799086457
ACH-000448,-0.343037037755
ACH-000450,-0.801027573261
ACH-000452,-0.18762514504099997
ACH-000454,-0.41476275428000003
ACH-000458,-0.34056742231
ACH-000459,-0.242829237874
ACH-000460,-0.23420709979
ACH-000461,-0.28433194450300003
ACH-000463,-0.351641369203
ACH-000464,-0.409745874375
ACH-000466,-0.504960688443
ACH-000467,-0.35133943016400004
ACH-000468,-0.47461700483099994
ACH-000469,-0.40572699756999997
ACH-000470,-0.198023053635
ACH-000471,-0.372353840413
ACH-000472,-0.26682558391100003
ACH-000473,-0.237459862835
ACH-000475,-0.485021882697
ACH-000476,-0.191120116612
ACH-000477,-0.590240584231
ACH-000480,-0.289477946183
ACH-000481,-0.367337129464
ACH-000483,-0.289678676479
ACH-000484,-0.261699389486
ACH-000485,-0.395387793734
ACH-000486,-0.19376720737199998
ACH-000487,-0.26493341321499997
ACH-000488,-0.23238344150499998
ACH-000490,-0.194748479619
ACH-000491,-0.317979604932
ACH-000495,-0.507660153583
ACH-000496,-0.513768134599
ACH-000499,-0.326094893908
ACH-000500,0.0183224143645
ACH-000502,-0.425813607227
ACH-000503,0.330591657713
ACH-000505,-0.48502611170500004
ACH-000507,-0.150291222373
ACH-000510,-0.163326198749
ACH-000511,-0.498314424486
ACH-000512,-0.12417354587400001
ACH-000516,-0.23900459919199998
ACH-000517,-0.28771366342300003
ACH-000518,-0.34811793542900005
ACH-000520,-0.276879669453
ACH-000521,-0.21849251861400001
ACH-000522,-0.45591434183300006
ACH-000524,-0.276853767004
ACH-000527,-0.142853315681
ACH-000528,-0.456777683864
ACH-000537,-0.331994620933
ACH-000541,-0.515533496718
ACH-000542,-0.269703214133
ACH-000544,-0.25367309622699996
ACH-000545,-0.30221803824
ACH-000547,-0.36211064200000004
ACH-000548,-0.33389830281
ACH-000549,-0.338021494124
ACH-000550,-0.540282442114
ACH-000552,-0.330175904793
ACH-000556,-0.354363822947
ACH-000557,-0.343200644897
ACH-000570,-0.35424739286300005
ACH-000571,-0.362740384458
ACH-000573,-0.306843691708
ACH-000576,-0.419000760555
ACH-000580,-0.258001890563
ACH-000584,-0.41455069122
ACH-000585,-0.26753249384100003
ACH-000588,0.0278196532399
ACH-000589,-0.277783792259
ACH-000591,-0.503759946034
ACH-000593,-0.326305221519
ACH-000600,-0.286286145813
ACH-000601,-0.411741729975
ACH-000604,-0.0529207582974
ACH-000605,-0.198660678561
ACH-000606,-0.25891422512699996
ACH-000608,-0.268014547483
ACH-000614,-0.20029800702
ACH-000616,-0.5652084556270001
ACH-000618,-0.230235376197
ACH-000619,-0.271790842707
ACH-000620,-0.315006478435
ACH-000621,-0.273230459849
ACH-000622,-0.211012097319
ACH-000623,-0.362428445949
ACH-000624,-0.401035260136
ACH-000627,-0.103301719561
ACH-000630,-0.245368013769
ACH-000632,-0.353333988835
ACH-000633,-0.131580825755
ACH-000637,-0.260595644377
ACH-000638,-0.33605886269
ACH-000646,-0.411447675219
ACH-000647,-0.294006272244
ACH-000648,-0.0920382512744
ACH-000649,-0.34026121345700006
ACH-000651,-0.592193857645
ACH-000652,-0.303817170703
ACH-000653,-0.297678771428
ACH-000657,-0.30221133650800003
ACH-000658,-0.5480580374930001
ACH-000661,-0.212037268906
ACH-000662,0.22060865473700003
ACH-000663,-0.260421441222
ACH-000665,-0.291154936666
ACH-000671,-0.403620295763
ACH-000673,-0.22888378871800003
ACH-000676,-0.20971078569600002
ACH-000677,-0.300067233506
ACH-000681,-0.21896668368299999
ACH-000682,-0.150734949157
ACH-000683,-0.335505711597
ACH-000684,-0.200715245841
ACH-000688,-0.343450340245
ACH-000693,-0.408178000901
ACH-000694,-0.26801629027699997
ACH-000695,-0.14835311835999998
ACH-000696,-0.282043750422
ACH-000697,-0.0627884657343
ACH-000699,-0.21948171673
ACH-000701,-0.128908800888
ACH-000706,-0.241426842018
ACH-000711,-0.29581908535
ACH-000713,-0.277583707772
ACH-000714,-0.386813889904
ACH-000718,-0.108368848769
ACH-000720,-0.294603377428
ACH-000721,-0.32555132354000005
ACH-000724,-0.7133940477449999
ACH-000725,-0.239021706475
ACH-000732,-0.0494932676184
ACH-000734,-0.133409998893
ACH-000735,-0.27459522044
ACH-000736,-0.2238521591
ACH-000738,-0.33672004239
ACH-000746,-0.420517094156
ACH-000747,-0.5655195448260001
ACH-000748,-0.252683228696
ACH-000753,-0.334187886613
ACH-000756,-0.257776037363
ACH-000757,-0.17845063185499999
ACH-000758,-0.379293823714
ACH-000760,-0.327618804272
ACH-000763,-0.22183019367600001
ACH-000764,-0.447289184755
ACH-000765,-0.171546998636
ACH-000766,-0.342948684409
ACH-000767,-0.406355421564
ACH-000768,-0.424090897627
ACH-000769,-0.326547783606
ACH-000770,-0.395827841828
ACH-000771,-0.18897084743099998
ACH-000773,-0.360756013596
ACH-000776,-0.300064434353
ACH-000777,-0.189040693983
ACH-000778,-0.220609458908
ACH-000781,-0.256826502566
ACH-000782,-0.166196613084
ACH-000783,-0.333024979161
ACH-000784,-0.395401945982
ACH-000785,-0.41506698257700003
ACH-000787,-0.330829653291
ACH-000788,-0.254366369895
ACH-000791,-0.29592480592
ACH-000792,-0.273489384371
ACH-000794,-0.211625362691
ACH-000796,-0.205714079938
ACH-000799,-0.22532975624899998
ACH-000800,-0.198637287958
ACH-000802,-0.504651472776
ACH-000804,-0.542633056672
ACH-000805,-0.238424861697
ACH-000809,-0.266690346011
ACH-000810,-0.857448029349
ACH-000811,-0.0805457124574
ACH-000817,-0.21921680402199997
ACH-000819,-0.28417062272599997
ACH-000820,-0.46465626602399995
ACH-000821,0.0293376468794
ACH-000822,-0.208842843576
ACH-000823,-0.11851647483899999
ACH-000824,-0.43127114746100004
ACH-000827,-0.29646027042399997
ACH-000829,-0.19457543037799999
ACH-000831,-0.429009472708
ACH-000832,-0.210186142819
ACH-000833,-0.322912874278
ACH-000834,-0.478695630563
ACH-000835,-0.08198610737800001
ACH-000836,-0.4070543695
ACH-000837,-0.265444728077
ACH-000838,-0.43245671473700004
ACH-000839,-0.126438773921
ACH-000840,-0.274801759292
ACH-000841,-0.307140951585
ACH-000843,-0.23335471672400002
ACH-000846,-0.264597239508
ACH-000847,-0.288300956843
ACH-000848,-0.215350020674
ACH-000849,-0.33624289479
ACH-000851,-0.350549300301
ACH-000855,-0.38153635163500005
ACH-000856,-0.204473201012
ACH-000858,-0.161595689081
ACH-000859,-0.09701969533469999
ACH-000861,-0.38141960037100003
ACH-000862,-0.273492708927
ACH-000865,-0.42075458497900003
ACH-000866,-0.171574890861
ACH-000867,-0.229002213654
ACH-000869,-0.290376200107
ACH-000872,-0.243112798658
ACH-000873,-0.41219479540700005
ACH-000876,-0.35572168815399996
ACH-000878,-0.438150732439
ACH-000880,-0.44344506090700003
ACH-000881,-0.348821573952
ACH-000882,-0.21806110220199998
ACH-000884,-0.227213027707
ACH-000885,-0.41506403329499997
ACH-000887,-0.229979040927
ACH-000888,-0.47351036279299996
ACH-000889,-0.371689594539
ACH-000890,-0.375182243588
ACH-000896,-0.355940424086
ACH-000898,-0.144168076074
ACH-000900,-0.22451059707899998
ACH-000901,-0.445221729811
ACH-000905,-0.280683187967
ACH-000906,-0.404538414861
ACH-000907,-0.37668634972
ACH-000910,-0.332252204
ACH-000911,-0.46429677206200004
ACH-000912,-0.317241273104
ACH-000913,-0.238379044306
ACH-000915,-0.500813433604
ACH-000916,-0.839667099999
ACH-000917,-0.209580640114
ACH-000921,-0.0672975948166
ACH-000924,-0.22398788431999997
ACH-000926,-0.443108430628
ACH-000928,-0.49285575698899997
ACH-000929,-0.347704101477
ACH-000932,-0.331523375012
ACH-000935,-0.301050512212
ACH-000936,-0.047980902085
ACH-000937,-0.26325286921
ACH-000938,-0.40743561411300006
ACH-000939,-0.491194478336
ACH-000941,-0.379952184998
ACH-000943,-0.239649948989
ACH-000946,-0.309543235199
ACH-000947,-0.166239402595
ACH-000948,-0.293843619233
ACH-000950,-0.264094826664
ACH-000953,-0.313245587389
ACH-000957,-0.0701802421081
ACH-000958,-0.157776295714
ACH-000960,-0.325017667765
ACH-000963,-0.318189016245
ACH-000968,-0.303307248554
ACH-000969,-0.320742370257
ACH-000973,-0.256196318223
ACH-000974,-0.18183537524
ACH-000975,-0.09291177279559999
ACH-000976,-0.35397897814900003
ACH-000978,-0.57881634324
ACH-000980,-0.327356339568
ACH-000984,-0.38372662751599995
ACH-000986,-0.394788051669
ACH-000988,-0.33721926218500003
ACH-000993,-0.353987584835
ACH-000994,-0.524128013709
ACH-000996,-0.443776112368
ACH-001001,-0.293653990438
ACH-001020,-0.449013968614
ACH-001028,-0.262588842145
ACH-001031,-0.303512175849
ACH-001038,-0.14531743607
ACH-001048,-0.179937195068
ACH-001050,-0.480110423161
ACH-001053,-0.34050893323
ACH-001054,-0.279814052793
ACH-001061,-0.291005680361
ACH-001067,-0.284306939852
ACH-001075,-0.608914859319
ACH-001096,-0.583490452095
ACH-001128,-0.275397472505
ACH-001134,-0.261428703991
ACH-001151,-0.359890626972
ACH-001163,-0.305542804645
ACH-001164,0.21009397300299998
ACH-001173,-0.40237277135399996
ACH-001183,-0.395185583996
ACH-001184,-0.015742129817800002
ACH-001190,-0.387658193203
ACH-001192,-0.278768865586
ACH-001193,-0.361757990735
ACH-001196,0.0515339905184
ACH-001197,-0.501200872126
ACH-001205,-0.665103791343
ACH-001211,-0.196037920249
ACH-001212,-0.350069743339
ACH-001228,-0.300326330455
ACH-001232,-0.32271445698600004
ACH-001239,-0.377420422231
ACH-001274,-0.257654013754
ACH-001275,-0.20288098109299998
ACH-001277,-0.330668374689
ACH-001278,-0.109597274932
ACH-001280,-0.16837678666099998
ACH-001283,-0.0011658353023199998
ACH-001289,-0.26931739702199997
ACH-001295,-0.19465335663199998
ACH-001300,-0.2524579898
ACH-001301,-0.23029759201699998
ACH-001302,-0.265908022773
ACH-001303,-0.793048449058
ACH-001306,-0.409531422413
ACH-001318,-0.280669566857
ACH-001322,-0.440863180129
ACH-001328,-0.241863185375
ACH-001332,-0.283858184485
ACH-001333,-0.372742294882
ACH-001336,-0.284587014811
ACH-001340,-0.323838419514
ACH-001346,-0.310856817693
ACH-001353,-0.412293259362
ACH-001354,-0.134944527532
ACH-001367,-0.285521975037
ACH-001368,-0.423949522433
ACH-001374,0.0515256381444
ACH-001375,-0.169987206405
ACH-001377,-0.09409567159700001
ACH-001380,-0.271563281357
ACH-001391,-0.205313953413
ACH-001407,-0.242964220344
ACH-001408,-0.375780395386
ACH-001413,-0.271074715949
ACH-001430,0.053436591662599994
ACH-001431,-0.391527582654
ACH-001450,-0.217732350873
ACH-001496,-0.398148783847
ACH-001500,-0.264437412143
ACH-001521,-0.589948372651
ACH-001523,-0.22970697553000002
ACH-001532,-0.347939494389
ACH-001536,-0.110966653093
ACH-001550,-0.20770794847600002
ACH-001552,-0.443179888812
ACH-001554,-0.249368726676
ACH-001645,-0.21869329589000003
ACH-001654,-0.3361582265
ACH-001715,-0.5341957983919999
ACH-001735,-0.264559634713
ACH-001736,-0.256748216172
ACH-001737,-0.873234028827
ACH-001740,-0.391456327993
ACH-001745,-0.424664924032
ACH-001750,-0.408115189647
ACH-001765,-0.189274182936
ACH-001956,-0.21336223811000002
ACH-001957,-0.314710129291
