,HGF (3082)
ACH-000004,0.00781228193634
ACH-000007,0.239135865856
ACH-000009,0.21462856956
ACH-000011,0.247105263391
ACH-000012,0.116797699515
ACH-000013,0.20157571025600002
ACH-000014,0.342785248179
ACH-000015,0.319752286469
ACH-000017,0.285861249543
ACH-000018,0.198069138975
ACH-000019,0.23111429983000004
ACH-000021,0.10162061786900001
ACH-000022,0.289542915167
ACH-000025,0.138933930381
ACH-000028,0.235720788342
ACH-000030,0.164598463338
ACH-000035,0.06354191070040001
ACH-000036,-0.0246212523863
ACH-000037,0.282497410527
ACH-000039,0.148026809144
ACH-000040,0.256793377962
ACH-000041,0.0782181460319
ACH-000042,0.121261417112
ACH-000045,0.25230672068000004
ACH-000047,0.273231670295
ACH-000052,0.144332076366
ACH-000053,0.222128644815
ACH-000054,0.0532661134669
ACH-000055,0.25191308171300003
ACH-000060,0.319564063513
ACH-000067,0.158559458819
ACH-000070,0.295489153523
ACH-000075,0.159384247276
ACH-000078,0.131995290984
ACH-000082,0.144861257278
ACH-000085,0.218111634658
ACH-000086,0.256092124282
ACH-000087,0.30657389164099996
ACH-000092,0.2138595032
ACH-000095,0.136784878777
ACH-000097,0.0398427755105
ACH-000098,0.19971243473
ACH-000099,0.181196839261
ACH-000108,0.22617532365499998
ACH-000113,0.228620512027
ACH-000115,0.145982803552
ACH-000116,0.242298805576
ACH-000118,0.180557578862
ACH-000120,0.114519821368
ACH-000123,0.199498949345
ACH-000127,0.135830362783
ACH-000128,0.21385706460499998
ACH-000132,0.211220425304
ACH-000133,0.225269158126
ACH-000137,0.208347108924
ACH-000138,0.0745122090373
ACH-000142,0.10041184200400001
ACH-000143,0.160876881597
ACH-000146,0.221712607731
ACH-000148,0.109524730217
ACH-000150,0.30470909429000004
ACH-000152,0.11069433680400001
ACH-000153,0.26063536229400003
ACH-000159,0.08938276788760001
ACH-000160,0.13221012396
ACH-000163,0.22146438587099998
ACH-000167,-0.00948580196257
ACH-000168,-0.0998077034808
ACH-000169,0.133551867194
ACH-000178,0.150606359235
ACH-000182,0.201928519377
ACH-000183,0.17175226005600003
ACH-000188,0.20316605045699998
ACH-000189,0.062342353967900006
ACH-000190,-0.10117806868200001
ACH-000198,0.09184727603369999
ACH-000204,0.16501521840299999
ACH-000206,0.164524939479
ACH-000207,0.36604625123999995
ACH-000211,0.162146118267
ACH-000215,0.17209884567400002
ACH-000221,0.0576536666512
ACH-000222,-0.00379582727929
ACH-000223,0.138666988541
ACH-000226,0.12011988521500001
ACH-000227,-0.0775421661016
ACH-000228,0.0944181584967
ACH-000231,0.187779397944
ACH-000232,0.07730504846460001
ACH-000233,0.3131982394
ACH-000234,0.117158364513
ACH-000235,0.1405313125
ACH-000237,0.215935691366
ACH-000238,0.117044764595
ACH-000243,0.13699920685
ACH-000244,0.038898650615300005
ACH-000246,0.188162805134
ACH-000248,0.06303395352959999
ACH-000250,0.110414504176
ACH-000251,0.0961687532432
ACH-000253,0.265622303854
ACH-000255,0.0625612076191
ACH-000256,0.488270451366
ACH-000257,0.0572571181739
ACH-000258,0.344154386562
ACH-000259,0.0840408846896
ACH-000260,0.13314840256899999
ACH-000261,0.205361796553
ACH-000262,0.247039025921
ACH-000263,0.361559806444
ACH-000264,0.0769472858066
ACH-000265,0.223006983801
ACH-000266,0.166033928986
ACH-000272,0.206247175514
ACH-000273,0.177216940754
ACH-000274,0.168333723574
ACH-000277,0.306270471376
ACH-000278,0.24408751904800002
ACH-000279,0.101531635725
ACH-000280,0.145331584554
ACH-000281,0.22203893511199999
ACH-000288,0.21030395713
ACH-000291,0.147958712193
ACH-000293,0.06388825413930001
ACH-000294,0.173336102295
ACH-000295,0.128192514561
ACH-000296,0.184319086386
ACH-000302,0.212404082979
ACH-000304,0.29948829763
ACH-000307,0.1764820235
ACH-000308,0.138833107468
ACH-000310,0.07776498656330001
ACH-000311,0.07449760657889999
ACH-000312,0.0653425061868
ACH-000315,0.10965268976199999
ACH-000316,0.263582645914
ACH-000317,0.057898401058900005
ACH-000318,0.147576345922
ACH-000319,0.166931690972
ACH-000320,-0.029736799847200002
ACH-000322,-0.0152178127318
ACH-000323,0.107263645168
ACH-000324,0.00774288047878
ACH-000329,0.126659849834
ACH-000330,-0.021879065846599998
ACH-000331,0.25528282407200004
ACH-000332,0.181768698107
ACH-000334,-0.018990205673200002
ACH-000335,0.234674479323
ACH-000336,0.60510995077
ACH-000337,0.20520545028999998
ACH-000339,0.115335014233
ACH-000341,0.14919782289
ACH-000348,0.253062793054
ACH-000350,0.360947101575
ACH-000352,0.22632121918900003
ACH-000356,0.127454353147
ACH-000361,0.237787393785
ACH-000362,0.120199998455
ACH-000363,0.21263839606600002
ACH-000364,0.17534166235800003
ACH-000365,0.173227327481
ACH-000366,0.145504341398
ACH-000368,0.258611017391
ACH-000374,-0.0192404548562
ACH-000375,0.220935937964
ACH-000376,-0.014309086897499998
ACH-000381,0.34819439520400003
ACH-000383,0.120773521931
ACH-000387,0.0546906711726
ACH-000389,0.311398365513
ACH-000390,0.18124062349300002
ACH-000393,0.216001502261
ACH-000395,-0.005151713457140001
ACH-000397,0.149236609673
ACH-000401,0.203075579213
ACH-000402,0.32465975852400003
ACH-000403,0.08501820237749999
ACH-000404,0.09563386452510002
ACH-000406,0.106829230326
