,HLA-DQA1 (3117)
ACH-000004,0.153328924759
ACH-000007,-0.0878571091129
ACH-000009,0.032730470167700004
ACH-000011,0.0818120916594
ACH-000012,0.0413462379846
ACH-000013,0.0969914768922
ACH-000014,0.19000570405099998
ACH-000015,0.265611607698
ACH-000017,0.216841865462
ACH-000018,0.293703218936
ACH-000019,0.173801280276
ACH-000021,0.0389647601814
ACH-000022,0.16058350150599998
ACH-000025,-0.0481657428682
ACH-000028,0.249784736453
ACH-000030,0.030445134621200003
ACH-000035,-0.114968142786
ACH-000036,0.0855728885764
ACH-000037,0.21122355727000003
ACH-000039,0.0507486394694
ACH-000040,0.0913084909858
ACH-000041,0.336416875542
ACH-000042,0.221789145396
ACH-000045,0.162362481654
ACH-000047,0.177004498673
ACH-000052,0.14587258839199999
ACH-000053,0.131751747923
ACH-000054,0.33434809461599996
ACH-000055,-0.08798571685119999
ACH-000060,0.08462715702310002
ACH-000067,0.09946302613800001
ACH-000070,0.0032370904779199998
ACH-000075,-0.0694478700914
ACH-000078,0.190005144008
ACH-000082,-0.07535976691660001
ACH-000085,0.0808072928102
ACH-000086,0.0792018734595
ACH-000087,-0.13353351155999998
ACH-000092,-0.0368711964355
ACH-000095,0.07698069247219999
ACH-000097,-0.188728240332
ACH-000098,0.199326623812
ACH-000099,0.0935981260168
ACH-000108,0.358985236047
ACH-000113,0.130590444332
ACH-000115,0.0523372280272
ACH-000116,0.0615842705506
ACH-000118,0.036119240098
ACH-000120,-0.0773218290718
ACH-000123,0.176944933055
ACH-000127,0.126174764937
ACH-000128,0.16086723793299998
ACH-000132,-0.0367195911944
ACH-000133,0.12394445511600001
ACH-000137,0.186247387706
ACH-000138,0.313580247545
ACH-000142,0.130693721916
ACH-000143,-0.172559743205
ACH-000146,0.0360325048217
ACH-000148,0.0343341851612
ACH-000150,-0.142260037157
ACH-000152,0.06882305089139999
ACH-000153,-0.11742022324899999
ACH-000159,0.052539832235
ACH-000160,0.106023637089
ACH-000163,0.0492969458782
ACH-000167,-0.184607963455
ACH-000168,0.339083908102
ACH-000169,0.13657427117499998
ACH-000178,0.0291201431237
ACH-000182,0.0705783244672
ACH-000183,0.00829597804004
ACH-000188,0.07914120421410001
ACH-000189,0.654145366314
ACH-000190,0.275526025896
ACH-000198,0.04036434571730001
ACH-000204,-0.052752859431800005
ACH-000206,0.18374656491
ACH-000207,-0.07537678093530001
ACH-000211,0.06501359915419999
ACH-000215,0.167514423278
ACH-000221,0.168721555048
ACH-000222,0.048494813729
ACH-000223,0.0009772784325970001
ACH-000226,0.17610074169599998
ACH-000227,0.014317403591400001
ACH-000228,0.24491570960499998
ACH-000231,0.129159167618
ACH-000232,0.116859849411
ACH-000233,0.266176545089
ACH-000234,0.356793597824
ACH-000235,0.0421348375053
ACH-000237,0.0100650815162
ACH-000238,0.145346174654
ACH-000243,0.06748002034719999
ACH-000244,-0.175187658644
ACH-000246,0.0211556130819
ACH-000248,0.059623508278199996
ACH-000250,-0.0226238414089
ACH-000251,-0.005688618227390001
ACH-000253,0.030866644174599996
ACH-000255,0.0899975588335
ACH-000256,-0.119027149248
ACH-000257,0.42799862360299995
ACH-000258,0.0970789962236
ACH-000259,0.12433094022199999
ACH-000260,0.10085413542300001
ACH-000261,0.494183107684
ACH-000262,0.147884221688
ACH-000263,0.0555530328218
ACH-000264,0.111842135428
ACH-000265,0.27827334155
ACH-000266,0.179359146896
ACH-000272,0.066543870421
ACH-000273,0.0724214329021
ACH-000274,-0.0179419132997
ACH-000277,0.189297805609
ACH-000278,0.053042253410999995
ACH-000279,0.06534713847130001
ACH-000280,0.148390267252
ACH-000281,0.160305673537
ACH-000288,0.0467819608844
ACH-000291,0.026437590159
ACH-000293,-0.0158270570014
