,CHMP2B (25978)
ACH-000004,0.037081835625999995
ACH-000007,0.028778075171400002
ACH-000009,0.0382559777473
ACH-000011,0.242712016345
ACH-000012,0.0466244615376
ACH-000013,0.108488183837
ACH-000014,-0.0168924569962
ACH-000015,0.156026072939
ACH-000017,0.110873076491
ACH-000018,0.0866812686998
ACH-000019,0.250731624912
ACH-000021,0.186733486715
ACH-000022,0.265786199218
ACH-000025,0.053427110766
ACH-000028,-0.054896480321500005
ACH-000030,0.0651694557359
ACH-000035,-0.0384543267141
ACH-000036,-0.00834857841723
ACH-000037,0.191909544313
ACH-000039,-0.0410335837739
ACH-000040,-0.023070315627900004
ACH-000041,0.275402532188
ACH-000042,0.253241624534
ACH-000045,0.273477509382
ACH-000047,0.188529545128
ACH-000052,-0.0029792255106100003
ACH-000053,0.0816162360708
ACH-000054,0.299084134245
ACH-000055,0.28922872147100004
ACH-000060,0.110127608515
ACH-000067,-0.11467201194599999
ACH-000070,0.12518502023800002
ACH-000075,0.250471850872
ACH-000078,0.025773348771299998
ACH-000082,0.340068264656
ACH-000085,0.299005512155
ACH-000086,0.09152145993909999
ACH-000087,0.106160587064
ACH-000092,0.140915672982
ACH-000095,0.150052270413
ACH-000097,0.0604057987289
ACH-000098,0.09721618735200001
ACH-000099,0.0975973036397
ACH-000108,0.244976894593
ACH-000113,0.199364970658
ACH-000115,0.403616344757
ACH-000116,0.20390418939899999
ACH-000118,0.0360687010737
ACH-000120,0.09220241803310002
ACH-000123,0.0873143197453
ACH-000127,0.0736956928792
ACH-000128,0.145942881284
ACH-000132,0.33412312768
ACH-000133,0.0778258941238
ACH-000137,0.299083154526
ACH-000138,0.16473152567399998
ACH-000142,0.060249163879899995
ACH-000143,0.16090880079000003
ACH-000146,0.09996465645269999
ACH-000148,0.22949978588199998
ACH-000150,0.115819707984
ACH-000152,0.18606384178899998
ACH-000153,0.438578713712
ACH-000159,0.227197311383
ACH-000160,0.208732671409
ACH-000163,0.149036288585
ACH-000167,0.36831946085199996
ACH-000168,0.22809949932300003
ACH-000169,0.20875781411
ACH-000178,0.261535054199
ACH-000182,-0.011044378115399999
ACH-000183,0.177702361301
ACH-000188,0.154351298651
ACH-000189,0.0621134622139
ACH-000190,0.058636656681199995
ACH-000198,0.173474450071
ACH-000204,0.32522730410100004
ACH-000206,0.284531376754
ACH-000207,0.0166878641034
ACH-000211,0.0913032123154
ACH-000215,0.13222641761099999
ACH-000221,0.136323179126
ACH-000222,-0.0121063560914
ACH-000223,0.13587076083799998
ACH-000226,0.0980519575536
ACH-000227,0.048850521622500004
