,CLOCK (9575)
ACH-000004,0.324126753047
ACH-000007,0.41733647986100003
ACH-000009,0.23171231336
ACH-000011,0.20594821607299998
ACH-000012,0.25373465508799997
ACH-000013,0.144297061935
ACH-000014,0.266450582455
ACH-000015,0.215607802982
ACH-000017,0.186201890435
ACH-000018,0.343061604467
ACH-000019,0.251850139222
ACH-000021,0.380804381437
ACH-000022,0.30454219838
ACH-000025,0.288855482309
ACH-000028,0.23594774101
ACH-000030,0.163610601758
ACH-000035,0.238200848114
ACH-000036,0.444054789119
ACH-000037,0.45642097600000003
ACH-000039,0.178443935587
ACH-000040,0.218115900975
ACH-000041,0.230582425709
ACH-000042,0.296942579296
ACH-000045,0.164760059582
ACH-000047,0.17862751586800002
ACH-000052,0.37801623191699996
ACH-000053,0.40450951034000004
ACH-000054,0.35291743432899997
ACH-000055,0.335516832926
ACH-000060,0.08732473441050001
ACH-000067,0.246607749688
ACH-000070,0.496554840077
ACH-000075,0.152583509333
ACH-000078,0.27049653705800003
ACH-000082,0.23311615847699999
ACH-000085,0.42249067142499996
ACH-000086,0.229415553145
ACH-000087,0.493120265594
ACH-000092,0.279152116715
ACH-000095,0.225319841772
ACH-000097,0.22410933446400003
ACH-000098,0.174337467335
ACH-000099,0.257239725731
ACH-000108,0.164822531253
ACH-000113,0.26657965346
ACH-000115,0.382413920491
ACH-000116,0.279972712118
ACH-000118,0.259527999363
ACH-000120,0.221248267057
ACH-000123,0.233986641996
ACH-000127,0.244681924489
ACH-000128,0.380053493498
ACH-000132,0.291614216061
ACH-000133,0.19279887711899998
ACH-000137,0.17778703909000002
ACH-000138,0.304187731045
ACH-000142,0.343117999608
ACH-000143,0.161652960775
ACH-000146,0.246883470023
ACH-000148,0.319518298493
ACH-000150,0.331963454264
ACH-000152,0.298336873237
ACH-000153,0.2941554839
ACH-000159,0.25839117806
ACH-000160,0.168713735487
ACH-000163,0.409734639535
ACH-000167,0.19454710642099998
ACH-000168,0.271480929835
ACH-000169,0.240497060145
ACH-000178,0.240051640587
ACH-000182,0.21110501718
ACH-000183,0.342444915063
ACH-000188,0.170986231404
ACH-000189,0.467582715258
ACH-000190,0.36142311289499995
ACH-000198,0.319407544822
ACH-000204,0.45168008503999996
ACH-000206,0.383200886152
ACH-000207,0.25311974591200004
ACH-000211,0.18002820039200002
ACH-000215,0.262905145839
ACH-000221,0.20069124834000002
ACH-000222,0.240239330492
ACH-000223,0.24500987771299998
ACH-000226,0.29560547249
ACH-000227,0.152238637751
ACH-000228,0.112266162268
ACH-000231,0.0347677297811
ACH-000232,0.32343907039299996
ACH-000233,0.38974865715499996
ACH-000234,0.162254559853
ACH-000235,0.22204003840199998
ACH-000237,0.27935784186900003
